id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,startDate,endDate,status,active,knownName,secondNationality,secondNationalityId,shirtNumber
2oreddy8ble0ovbqebf7h4991,Davy,Heymans,Davy,Heymans,Male,D. Heymans,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,assistant coach,1978-08-07,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,2024-07-01Z,NaN,active,yes,NaN,NaN,NaN,NaN
2urbbxhsag75b0b7j3lp6b4lw,Jaël Armenziyo,Pawirodihardjo,Jaël,Pawirodihardjo,Male,J. Pawirodihardjo,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2006-09-27,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,181.0,79.0,right,2025-08-07Z,NaN,active,yes,NaN,NaN,NaN,19.0
38t4q73mjp7yjhbrd6uu7hy50,Simon,Francis,Simon,Francis,Male,S. Francis,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2005-04-26,Hasselt,Belgium,4wbzjcclyefma1ourvjsu4q2j,185.0,78.0,right,2024-07-01Z,NaN,active,yes,NaN,NaN,NaN,2.0
38unpr0y6nvjlw373faujmsr8,Ruud,Geerinck,Ruud,Geerinck,Male,R. Geerinck,Belgium,4wbzjcclyefma1ourvjsu4q2j,Goalkeeper,player,2007-07-30,Dendermonde,Belgium,4wbzjcclyefma1ourvjsu4q2j,182.0,NaN,right,2025-06-29Z,NaN,active,yes,NaN,NaN,NaN,23.0
3iqieb9duoh7188tvz9skdyxg,Kanou Alassane,Sy,Kanou,Sy,Male,K. Sy,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2005-07-03,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,184.0,NaN,NaN,2023-06-23Z,NaN,active,yes,NaN,NaN,NaN,39.0
3jyb1qtjsf7li8zunui2qpq3u,Thijme,Verheijen,Thijme,Verheijen,Male,T. Verheijen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2003-04-13,Helmond,Netherlands,6hzi5pltnz67q4la8yli9qfv6,172.0,66.0,right,2025-06-25Z,NaN,active,yes,NaN,NaN,NaN,11.0
3lpt3fz7lrqy243ftejcmluz8,Andréa Giuseppe,Librici,Andréa,Librici,Male,A. Librici,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2004-12-09,Liège,Belgium,4wbzjcclyefma1ourvjsu4q2j,181.0,70.0,right,2024-01-23Z,NaN,active,yes,NaN,NaN,NaN,16.0
4aaszerz2z4v87q8dlfawcpw4,Ilias,Breugelmans,Ilias,Breugelmans,Male,I. Breugelmans,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2000-12-22,Antwerp,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,right,2025-07-01Z,NaN,active,yes,NaN,NaN,NaN,22.0
50ecz4x9j0zfudh34l7f2ecr8,Nabil,El Basri,Nabil,El Basri,Male,N. El Basri,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Midfielder,player,2004-03-26,Liège,Belgium,4wbzjcclyefma1ourvjsu4q2j,187.0,79.0,right,2022-07-01Z,NaN,active,yes,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,6.0
52i47ohvytz5uox8fot3c6b6c,Adriano,Mansala Mpudi,Adriano,Mansala,Male,A. Mansala,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2007-07-31,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,right,2025-07-01Z,NaN,active,yes,NaN,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,37.0
52ludocji0jek45wo7i1d4hxx,Bryan George Jeffrey,Smeets,Bryan,Smeets,Male,B. Smeets,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,1992-11-22,Maastricht,Netherlands,6hzi5pltnz67q4la8yli9qfv6,183.0,82.0,right,2023-07-01Z,NaN,active,yes,NaN,NaN,NaN,5.0
579kcjbapkb40d8qtyz14xm38,Adam,Zaian,Adam,Zaian,Male,A. Zaian,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2004-06-14,Utrecht,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,NaN,right,2025-03-13Z,NaN,active,yes,NaN,Egypt,42vt7mha0thcwd0ihw3p29x5i,24.0
59h1ezhia06k1kufgvwk5tlas,Ayman,Kassimi,Ayman,Kassimi,Male,A. Kassimi,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2001-10-08,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,176.0,70.0,left,2024-06-24Z,NaN,active,yes,NaN,NaN,NaN,17.0
5uoo9dysjy960r3imv49165g4,Mats,Kuipers,Mats,Kuipers,Male,M. Kuipers,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2006-06-08,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,180.0,73.0,left,2025-07-01Z,NaN,active,yes,NaN,NaN,NaN,14.0
674rfkzl2j521hfmj48u8cob8,Camil,Mmaee Nwameben,Camil,Mmaee,Male,C. Mmaee,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Attacker,player,2004-02-21,Tongeren,Belgium,4wbzjcclyefma1ourvjsu4q2j,184.0,72.0,NaN,2024-01-30Z,NaN,active,yes,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,7.0
6s26rm1aioyqje3nwz2ew7vca,Delano,Asante,Delano,Asante,Male,D. Asante,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2000-02-11,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-06-23Z,NaN,active,yes,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,21.0
6u6n7c9ru7ittdmd6c4gplk6i,Wout,Coomans,Wout,Coomans,Male,W. Coomans,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2001-12-09,Tessenderlo,Belgium,4wbzjcclyefma1ourvjsu4q2j,188.0,77.0,left,2023-06-30Z,NaN,active,yes,NaN,NaN,NaN,4.0
6w2iggvnz2a9noz1y72joyln8,Ilano,Silva Timas,Ilano,Silva Timas,Male,Ilano Timas,Cabo Verde,7235kgq23bu1v4qwk491u58h0,Attacker,player,2002-09-29,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,183.0,NaN,both,2024-07-24Z,NaN,active,yes,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,29.0
7n75ohdnbi436je81n5f8f9m2,Stan,Van Dessel,Stan,Van Dessel,Male,S. Van Dessel,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2001-07-24,Diest,Belgium,4wbzjcclyefma1ourvjsu4q2j,162.0,57.0,left,2024-06-25Z,NaN,active,yes,NaN,NaN,NaN,8.0
86q9d3y84b0pplcnvrnqavswk,Luca,Nino Foubert,Luca,Foubert,Male,L. Foubert,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2004-04-25,Kortrijk,Belgium,4wbzjcclyefma1ourvjsu4q2j,184.0,74.0,left,2024-06-24Z,NaN,active,yes,NaN,NaN,NaN,27.0
88m6s6m8ep0p3fropim4ttcoa,Marko Servatius Ghislaine,Kleinen,Marko,Kleinen,Male,M. Kleinen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2001-07-27,Maastricht,Netherlands,6hzi5pltnz67q4la8yli9qfv6,183.0,74.0,right,2019-10-10Z,NaN,active,yes,NaN,NaN,NaN,31.0
8mh5hpc8dv53rhru2y05n0ums,Tom,Poitoux,Tom,Poitoux,Male,T. Poitoux,Belgium,4wbzjcclyefma1ourvjsu4q2j,Goalkeeper,player,2005-06-04,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,186.0,78.0,right,2025-07-23Z,2026-06-30Z,active,yes,NaN,NaN,NaN,NaN
99yfp3894n3ns1t7v90u6j09g,Mitch,van Kempen,Mitch,van Kempen,Male,M. van Kempen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2002-04-24,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,left,2025-06-23Z,NaN,active,yes,NaN,NaN,NaN,26.0
aasoq3euk6e6zqhh08n0wocet,Robert,Klaasen,Robert,Klaasen,Male,R. Klaasen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,1993-09-06,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,177.0,74.0,left,2025-01-02Z,NaN,active,yes,NaN,NaN,NaN,38.0
alimpjocr7xtxu21sumg3b2l1,Sven André Marie,Braken,Sven,Braken,Male,S. Braken,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1993-06-12,Maastricht,Netherlands,6hzi5pltnz67q4la8yli9qfv6,187.0,85.0,left,2024-07-25Z,NaN,active,yes,NaN,NaN,NaN,9.0
aw0nqk3b199nacd29z28e5kpg,Djairo,Tehubijuluw,Djairo,Tehubijuluw,Male,D. Tehubijuluw,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2005-05-26,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,NaN,left,2023-11-25Z,NaN,active,yes,NaN,NaN,NaN,25.0
b7owk879trwk2tu8ud574xq3u,Sem,Westerveld,Sem,Westerveld,Male,S. Westerveld,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2002-07-18,San Sebastián,Spain,49ih1pwv3ahshdf8uzrimi54c,190.0,74.0,both,2025-07-02Z,2026-06-30Z,active,yes,NaN,NaN,NaN,1.0
cau424qzefbgrzcarxycep5hw,Nicola,Rijnbout,Nicola,Rijnbout,Male,N. Rijnbout,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2007-05-26,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-07-01Z,NaN,active,yes,NaN,Greece,6lpgd60z890no2v46zdecrcss,40.0
ea320c69ufl4qibwk9whz578,Lenn-Minh Quang,Tran,Lenn-Minh,Tran,Male,L. Tran,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2007-03-13,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,right,2025-07-01Z,NaN,active,yes,NaN,NaN,NaN,32.0
gmu8p51rp6bjzs0bss5jupzo,Lars,Schenk,Lars,Schenk,Male,L. Schenk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2002-01-16,Maastricht,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,73.0,left,2022-01-28Z,NaN,active,yes,NaN,NaN,NaN,34.0
o4kr4okiukf3umpmnchnciz8,Ferre,Slegers,Ferre,Slegers,Male,F. Slegers,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2004-12-01,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,182.0,65.0,left,2023-06-20Z,NaN,active,yes,NaN,NaN,NaN,10.0
p8s2y88ihzvtanhqxtfkhrdh,Edwin,Hermans,Edwin,Hermans,Male,E. Hermans,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,coach,1974-05-23,Goirle,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,70.0,NaN,2024-05-28Z,NaN,active,yes,NaN,NaN,NaN,NaN
qq0wwe94328es4qfmhnb3lec,Amine,Amgar,Amine,Amgar,Male,A. Amgar,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Midfielder,player,2008-10-13,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,174.0,NaN,left,2024-07-01Z,NaN,active,yes,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,28.0
11uis2qhphq8uucd4vixva784,Nicolas,Verkooijen,Nicolas,Verkooijen,Male,N. Verkooijen,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2006-12-05,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,180.0,NaN,right,2023-07-01Z,NaN,active,yes,NaN,NaN,NaN,21.0
18rcta39hvu17y5y4gykph0k4,Gino,Verhulst,Gino,Verhulst,Male,G. Verhulst,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2007-05-07,Eindhoven,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-08-28Z,NaN,active,yes,NaN,NaN,NaN,NaN
1jr23fmrmezgiaq7k63pro07o,Isaac Achmed,Koroma Junior Babadi,Isaac,Babadi,Male,I. Babadi,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2005-04-06,Nijmegen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,73.0,right,2021-01-01Z,NaN,active,yes,NaN,Sierra Leone,7kilikg56sxc0dsd6168dr57b,10.0
20bqqlems9oasr1azr7ss72tw,Yiandro Jesus Ricardo,Raap Macedo,Yiandro,Raap,Male,Y. Raap,Venezuela,1er0616j12s9yghuzvsx76d5v,Defender,player,2006-07-25,Hoek van Holland,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,74.0,right,2024-08-15Z,NaN,active,yes,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,15.0
24sgu58uugxgy49el075dz21g,Esmir,Bajraktarević,Esmir,Bajraktarevic,Male,E. Bajraktarević,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Attacker,player,2005-03-10,Appleton,USA,7hr2f89v44y65dyu9k92vprwn,175.0,64.0,left,2025-01-19Z,NaN,active,yes,NaN,USA,7hr2f89v44y65dyu9k92vprwn,NaN
3c3vzihvua5ap17aa27v1ve38,Joël,van den Berg,Joel,van den Berg,Male,J. van den Berg,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2007-02-11,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,right,2024-05-09Z,NaN,active,yes,NaN,NaN,NaN,NaN
3kw81bjc4y4uqdbmsr77opams,Ayodele,Thomas,Ayodele,Thomas,Male,A. Thomas,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2007-07-23,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,NaN,right,2024-02-25Z,NaN,active,yes,NaN,NaN,NaN,11.0
3r9pruaa356qxzvmgu130lh5g,Raf Anne Cris,van de Riet,Raf,van de Riet,Male,R. van de Riet,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2006-08-11,Sevenum,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,NaN,left,2023-09-01Z,NaN,active,yes,NaN,NaN,NaN,5.0
4awc4du83yunhzzzxyckpe76d,Jürgen,Dirkx,Jurgen,Dirkx,Male,J. Dirkx,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,assistant coach,1975-08-15,Reusel,Netherlands,6hzi5pltnz67q4la8yli9qfv6,182.0,80.0,NaN,2025-07-01Z,NaN,active,yes,NaN,NaN,NaN,NaN
4c0ru4yjxsn59sxkzr4k2dmok,Jairo,Beerens,Jairo,Beerens,Male,J. Beerens,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2008-09-30,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-08-10Z,NaN,active,yes,NaN,NaN,NaN,NaN
4fweqnbfhqxtxzx9culxr9lw4,Jim,Koller,Jim,Koller,Male,J. Koller,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2007-03-31,Amersfoort,Netherlands,6hzi5pltnz67q4la8yli9qfv6,172.0,60.0,right,2025-08-19Z,NaN,active,yes,NaN,NaN,NaN,NaN
4i5i204kbg1we22h8cabtb1n8,Jordy,Bawuah,Jordy,Bawuah,Male,J. Bawuah,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2006-11-17,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,182.0,NaN,left,2023-09-01Z,NaN,active,yes,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,8.0
4u12cln8rmtkwlu5q36ypjl2i,Niek,Schiks,Niek,Schiks,Male,N. Schiks,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2004-02-03,Boxmeer,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,73.0,left,2021-08-15Z,NaN,active,yes,NaN,NaN,NaN,1.0
5ebnw28rus9ft1mho00zmizh0,Rivas,Manuhutu,Rivas,Manuhutu,Male,R. Manuhutu,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2007-07-02,Vlaardingen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,left,2024-11-07Z,NaN,active,yes,NaN,NaN,NaN,NaN
5walk8fkjomtv4a9hpcrn9ul0,Emir,Bars,Emir,Bars,Male,E. Bars,Türkiye,6kd6webenogylfgwt2aa9l6vx,Attacker,player,2005-04-11,Helmond,Netherlands,6hzi5pltnz67q4la8yli9qfv6,190.0,79.0,left,2023-07-01Z,2025-08-18Z,active,no,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN
67np9yqsr86iheossxpve8ufo,Fabian,Merién,Fabian,Merién,Male,F. Merién,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2008-09-26,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-05-01Z,NaN,active,yes,NaN,Curaçao,5im58ram567ao2fbnz39sm8vk,14.0
7aa5kjv02kla3kbyr4a983axg,Wessel,Kuhn,Wessel,Kuhn,Male,W. Kuhn,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2006-09-16,Helmond,Netherlands,6hzi5pltnz67q4la8yli9qfv6,183.0,75.0,left,2023-08-13Z,NaN,active,yes,NaN,NaN,NaN,NaN
7rl4zmchdmynzqlxikdqr39jo,Fabio,Kluit,Fabio,Kluit,Male,F. Kluit,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2006-02-03,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,right,2025-07-01Z,NaN,active,yes,NaN,NaN,NaN,NaN
9evbsuqr8fgbwjvfnfrlu2txw,Madi,Monamay Nsosemo,Madi,Monamay,Male,M. Monamay,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2006-04-06,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,185.0,72.0,right,2024-07-16Z,NaN,active,yes,NaN,NaN,NaN,NaN
9n5b2klyfhc0qlxgeqpz060wk,Manuel,Bahaty,Manuel,Bahaty,Male,M. Bahaty,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2007-08-22,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,right,2025-03-14Z,NaN,active,yes,NaN,NaN,NaN,17.0
9ra9bypu6rhy8jo46yts8dg4,Stijn,Kuijsten,Stijn,Kuijsten,Male,S. Kuijsten,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2007-07-11,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,187.0,NaN,right,2024-10-17Z,NaN,active,yes,NaN,NaN,NaN,NaN
ac63yrc2d6oo70rwon6lkx6ac,Essien,Bassey,Essien,Bassey,Male,E. Bassey,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2006-11-01,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,187.0,NaN,right,2024-11-28Z,NaN,active,yes,NaN,NaN,NaN,20.0
af1yw4qevw207l3y506xq19uc,Khadim,Ngom,Khadim,Ngom,Male,K. Ngom,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2005-08-05,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,NaN,right,2025-08-02Z,NaN,active,yes,NaN,Senegal,6hhqyhr5cwq2pfprlazyposyk,23.0
amz65a6dp1pwwql1dkonktfys,Tijn,Smolenaars,Tijn,Smolenaars,Male,T. Smolenaars,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2005-02-23,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,197.0,80.0,right,2022-09-04Z,NaN,active,yes,NaN,NaN,NaN,16.0
b0dq1r91s9qaysf503xpfajv8,Floris,Bos,Floris,Bos,Male,F. Bos,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2006-07-07,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,189.0,NaN,left,2023-07-01Z,NaN,active,yes,NaN,NaN,NaN,NaN
b5yzuv9ma5ctlifxv5md9fod0,Jaden Noah,de Guzmán,Jaden,de Guzmán,Male,J. de Guzmán,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2007-01-18,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,173.0,70.0,right,2023-07-01Z,NaN,active,yes,NaN,Canada,1iaoypzp6syf32cz9l15pzp7e,22.0
bhyyi1zzlmc1f7xo3wnh3etxw,Eus,Waayers,Eus,Waayers,Male,E. Waayers,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2006-04-08,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,right,2023-04-02Z,NaN,active,yes,NaN,NaN,NaN,2.0
ch4mwwdzqiksjm5kfda3f3klw,Tim Antonius Laurent,van den Heuvel,Tim,van den Heuvel,Male,T. van den Heuvel,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2005-02-11,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,75.0,left,2022-11-16Z,NaN,active,yes,NaN,NaN,NaN,NaN
cmrror5dshow00mbi6nxh1es4,Tai,Abed Kassus,Tai,Abed,Male,T. Abed,Israel,4bnqn6mt5vyslpxfuqdrcmpgp,Midfielder,player,2004-08-03,Tel Aviv,Israel,4bnqn6mt5vyslpxfuqdrcmpgp,176.0,63.0,left,2023-06-12Z,NaN,active,yes,NaN,Spain,49ih1pwv3ahshdf8uzrimi54c,7.0
d1j2to3blzsl8cockwou2jjrp,Wilfred,Bouma,Wilfred,Bouma,Male,W. Bouma,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,assistant coach,1978-06-15,Helmond,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,83.0,left,2022-07-01Z,NaN,active,yes,NaN,NaN,NaN,NaN
d2g3nqaeldjxd1um0o4k3unmc,Sami,Bouhoudane,Sami,Bouhoudane,Male,S. Bouhoudane,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2008-01-13,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,right,2024-03-14Z,NaN,active,yes,NaN,Morocco,2xdcc39z1k79pnjbtn9x31wdh,19.0
dl7s4w7jgcjuy1kcy2jt0sz4l,Stijn,Schaars,Stijn,Schaars,Male,S. Schaars,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,coach,1984-01-11,Gendt,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,75.0,left,2025-06-30Z,NaN,active,yes,NaN,NaN,NaN,NaN
dled1uwb66ipkzcf6ej6vjf8,Robin,van Duiven,Robin,van Duiven,Male,R. van Duiven,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2006-04-08,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,right,2023-07-01Z,NaN,active,yes,NaN,NaN,NaN,9.0
doiz6aypgk6z29h4wfzrki7f8,Boet,Mulders,Boet,Mulders,Male,B. Mulders,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2007-04-19,Den Bosch,Netherlands,6hzi5pltnz67q4la8yli9qfv6,172.0,NaN,right,2024-11-28Z,NaN,active,yes,NaN,NaN,NaN,NaN
dqai7t7skhmqnu19vzv7kjp5g,Michael,Bresser,Michael,Bresser,Male,M. Bresser,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2007-04-24,Lancaster,USA,7hr2f89v44y65dyu9k92vprwn,187.0,78.0,right,2024-08-11Z,NaN,active,yes,NaN,USA,7hr2f89v44y65dyu9k92vprwn,NaN
e6x3hs6v8cq74ojgluyny72fo,Tygo,Land,Tygo,Land,Male,T. Land,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2006-01-11,Peize,Netherlands,6hzi5pltnz67q4la8yli9qfv6,168.0,56.0,right,2022-12-14Z,2025-08-28Z,active,no,NaN,NaN,NaN,NaN
f2ebi45pvl6aogfl58qyekges,Souleymane Lamine,Sidibe,Sol,Sidibe,Male,S. Sidibe,England,1fk5l4hkqk12i7zske6mcqju6,Midfielder,player,2007-02-10,NaN,France,7gww28djs405rfga69smki84o,NaN,NaN,both,2025-08-01Z,NaN,active,yes,NaN,France,7gww28djs405rfga69smki84o,6.0
f2wnao7bz7cthsqc12z3moc9g,Peter,Quispel,Peter,Quispel,Male,P. Quispel,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2006-01-02,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,right,2025-04-19Z,NaN,active,yes,NaN,NaN,NaN,NaN
oi8kw43rorvqooiencbnhxck,Noah,Fernandez,Noah,Fernandez,Male,N. Fernandez,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2008-01-09,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,left,2025-08-10Z,NaN,active,yes,NaN,NaN,NaN,NaN
v2fzut4hxstturbu0sb64hzo,Sven,van der Plas,Sven,van der Plas,Male,S. van der Plas,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2006-02-01,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,183.0,NaN,right,2024-08-15Z,NaN,active,yes,NaN,NaN,NaN,NaN
1jn9jog8ou8uxnmypneksizxm,Roshon Felix Romar Jordan,van Eijma,Roshon,van Eijma,Male,R. van Eijma,Curaçao,5im58ram567ao2fbnz39sm8vk,Defender,player,1998-06-09,Tilburg,Netherlands,6hzi5pltnz67q4la8yli9qfv6,186.0,78.0,right,2024-07-02Z,NaN,active,yes,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,3.0
1y11u5wowvq64m5sl6af6woic,Tim,van de Loo,Tim,van de Loo,Male,T. van de Loo,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2003-03-22,Nieuw-Vennep,Netherlands,6hzi5pltnz67q4la8yli9qfv6,171.0,66.0,left,2024-06-24Z,NaN,active,yes,NaN,NaN,NaN,22.0
3940jh5ermawu3vbzbei6546i,Denilson Edilson,Cleonise Denliho,Denilho,Cleonise,Male,D. Cleonise,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2001-12-08,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,69.0,left,2023-06-26Z,NaN,active,yes,NaN,Suriname,31vay1njxmbs7vtbfp1wo2dx1,7.0
5auzs4fw49qr80b89baetcwt0,Chris-Emmanuel,Dikwama Lokesa,Chris,Lokesa,Male,C. Lokesa,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2004-11-07,Hasselt,Belgium,4wbzjcclyefma1ourvjsu4q2j,185.0,70.0,right,2022-12-16Z,NaN,active,yes,NaN,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,14.0
