id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,status,active,knownName,placeOfBirth,endDate,secondNationality,secondNationalityId
ae26s08xs4l50sfm0r6jbsley,Stélios,Andreou,Stélios,Andreou,Male,S. Andreou,Cyprus,3om8cj5nhmq1rzzkykubm5icj,Defender,player,2002-07-24,Cyprus,3om8cj5nhmq1rzzkykubm5icj,188.0,85.0,right,21.0,2021-06-15Z,active,no,NaN,Nicosia,2025-08-12Z,Belgium,4wbzjcclyefma1ourvjsu4q2j
aii8591dg0iyw94cpenppgzro,Mohamed,Koné,Mohamed,Koné,Male,M. Koné,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Goalkeeper,player,2002-03-07,Côte d'Ivoire,tin6kf561ywonqan0mettr98,186.0,78.0,right,30.0,2024-07-02Z,active,yes,NaN,Adjamé,NaN,France,7gww28djs405rfga69smki84o
aojrff0lrdwjyyvsbpd39h7f9,Vetle,Winger Dragsnes,Vetle,Dragsnes,Male,V. Dragsnes,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1994-02-06,Norway,7f16iy4w8u8ogyn6pfooqwv5z,187.0,82.0,left,15.0,2023-08-31Z,active,no,NaN,Rælingen,2025-08-19Z,NaN,NaN
b03qk8g8tdvdmvad0ik1mfxpm,Jules,Gaudin,Jules,Gaudin,Male,J. Gaudin,France,7gww28djs405rfga69smki84o,Defender,player,2000-05-09,France,7gww28djs405rfga69smki84o,180.0,71.0,right,23.0,2025-08-21Z,active,yes,NaN,Saint-Brieuc,NaN,NaN,NaN
b9ua02n7ndgcf1cxa2e9h1bmc,Étienne Amara,Camara,Étienne,Camara,Male,É. Camara,France,7gww28djs405rfga69smki84o,Midfielder,player,2003-03-30,France,7gww28djs405rfga69smki84o,190.0,72.0,left,5.0,2024-02-01Z,active,yes,NaN,Noisy-le-Grand,NaN,Guinea,4i9sg55wigitrfx7290f59ceo
brmnetcnlrqfnp8g3l2i1h6vo,Massamba Adam,Sow,Massamba,Sow,Male,M. Sow,France,7gww28djs405rfga69smki84o,Defender,player,2004-06-13,France,7gww28djs405rfga69smki84o,NaN,NaN,right,44.0,2024-07-24Z,active,yes,NaN,NaN,NaN,Senegal,6hhqyhr5cwq2pfprlazyposyk
bzt6oj1d4d2x3qez55hlvzpwp,Oday Ibrahim Mohammad,Dabbagh,Oday Ibrahim Mohammad,Dabbagh,Male,Oday Dabbagh,Palestine,1iq272xbm8xx01hiu7thq4tgt,Attacker,player,1998-12-03,Palestine,1iq272xbm8xx01hiu7thq4tgt,183.0,80.0,left,9.0,2025-07-01Z,active,no,Oday Dabbagh,Jerusalem,2025-08-05Z,NaN,NaN
czy9ac0vpru9je8zrlif013x0,Amine,Boukamir,Amine,Boukamir,Male,A. Boukamir,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Midfielder,player,2006-10-23,Belgium,4wbzjcclyefma1ourvjsu4q2j,172.0,NaN,right,56.0,2024-03-16Z,active,yes,Amine Boukamir,NaN,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j
d7ml58kwwpetvnw46qja9ru5m,Anthony Kevin N.,Descotte,Anthony,Descotte,Male,A. Descotte,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2003-08-03,Belgium,4wbzjcclyefma1ourvjsu4q2j,179.0,73.0,right,99.0,2025-07-01Z,active,no,NaN,Gosselies,2025-08-19Z,NaN,NaN
d96gvs4ovg7h8gvb3ssa052xg,Quentin,Benaets,Quentin,Benaets,Male,Q. Benaets,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2003-08-26,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,right,43.0,2024-10-19Z,active,yes,NaN,NaN,NaN,NaN,NaN
dvnj20ynytjgkgb71tybxsxlg,Nicolas Jacques,Closset,Nicolas,Closset,Male,N. Closset,Belgium,4wbzjcclyefma1ourvjsu4q2j,Goalkeeper,player,2004-07-10,Belgium,4wbzjcclyefma1ourvjsu4q2j,185.0,NaN,right,60.0,2023-06-17Z,active,yes,NaN,NaN,NaN,NaN,NaN
dx5c8gytsnffmw7bk8lihslhx,Kévin Daniel Guitoun,Van Den Kerkhof,Kévin,Van Den Kerkhof,Male,K. Van Den Kerkhof,Algeria,1ayprcriqhb8iv10ch70clppu,Defender,player,1996-03-14,France,7gww28djs405rfga69smki84o,190.0,76.0,right,3.0,2025-08-20Z,active,yes,NaN,Saint-Saulve,2026-06-30Z,France,7gww28djs405rfga69smki84o
e6q4f5xvhd5db3uv3h6ke68yx,Mardochée,Nzita Theto,Mardochée,Nzita,Male,M. Nzita,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2000-02-24,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,178.0,62.0,left,24.0,2024-06-15Z,active,yes,NaN,Kinshasa,NaN,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9
eb7be47buiy6cxi0zkh51qiok,Robin Laurent,Denuit,Robin,Denuit,Male,R. Denuit,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2002-02-21,Belgium,4wbzjcclyefma1ourvjsu4q2j,184.0,78.0,NaN,51.0,2025-05-03Z,active,yes,NaN,NaN,NaN,NaN,NaN
ebkhyti8l579bl8amir9zgl5g,Jakob Napoleon,Romsaas,Jakob,Romsaas,Male,J. Romsaas,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2004-05-16,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,8.0,2025-06-17Z,active,yes,NaN,NaN,NaN,NaN,NaN
eeh56quvs3v1ujyg06iemskr8,Ahmed,Mulumba Kankonde,Ahmed,Mulumba,Male,A. Mulumba,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2007-05-09,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,83.0,2025-05-08Z,active,yes,NaN,NaN,NaN,Morocco,2xdcc39z1k79pnjbtn9x31wdh
i5s78vnnpjbs05skodkpk9hw,Yacine Mohammed,Titraoui,Yacine,Titraoui,Male,Y. Titraoui,Algeria,1ayprcriqhb8iv10ch70clppu,Midfielder,player,2003-07-26,Algeria,1ayprcriqhb8iv10ch70clppu,170.0,NaN,right,22.0,2024-07-12Z,active,yes,NaN,M'Sila,NaN,NaN,NaN
1a9u2g4hynrz2e93sz1evhpzp,Lucas Frédéric,Pirard,Lucas,Pirard,Male,L. Pirard,Belgium,4wbzjcclyefma1ourvjsu4q2j,Goalkeeper,player,1995-03-10,Belgium,4wbzjcclyefma1ourvjsu4q2j,191.0,85.0,right,21.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
1ho0v7pbp9dy9yt91fydp7xii,Matteo Alexis,Godfroid,Matteo,Godfroid,Male,M. Godfroid,Belgium,4wbzjcclyefma1ourvjsu4q2j,Goalkeeper,player,2004-02-25,Belgium,4wbzjcclyefma1ourvjsu4q2j,190.0,77.0,right,45.0,2020-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
3hnyjnp1glyjpegys9onoxzis,Léandre Filipe,Kuavita,Léandre,Kuavita,Male,L. Kuavita,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2004-05-31,Belgium,4wbzjcclyefma1ourvjsu4q2j,180.0,65.0,left,14.0,2024-02-05Z,active,yes,NaN,NaN,NaN,Angola,3k53bkrjx5zsxchc6e3mcd834
3k4ulxeya73ac9foemis7p6mt,Boli,Bolingoli-Mbombo,Boli,Bolingoli,Male,B. Bolingoli,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,1995-07-01,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,181.0,74.0,left,5.0,2024-07-05Z,active,yes,NaN,Kinshasa,NaN,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9
46vjiqw7kvnauak7a85i6l695,Timothé,Nkada,Timothé,Nkada,Male,T. Nkada,France,7gww28djs405rfga69smki84o,Attacker,player,1999-07-20,France,7gww28djs405rfga69smki84o,177.0,68.0,right,59.0,2025-08-07Z,active,yes,NaN,Lille,NaN,Cameroon,4eb9feio6u267dd1jcwaf38mt
4mab6p97p5t3w0fipzp22nxsl,Thomas Michel David,Henry,Thomas,Henry,Male,T. Henry,France,7gww28djs405rfga69smki84o,Attacker,player,1994-09-20,France,7gww28djs405rfga69smki84o,192.0,86.0,right,9.0,2025-07-03Z,active,yes,NaN,Argenteuil,NaN,NaN,NaN
58t55r6jzo6bco6uf80pbkk8a,Alexandro,Calut,Alexandro,Calut,Male,A. Calut,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2003-04-22,Belgium,4wbzjcclyefma1ourvjsu4q2j,180.0,70.0,left,22.0,2024-07-01Z,active,yes,NaN,Charleroi,NaN,NaN,NaN
5qc0owkwmgk74qy13ft3kpg5,Tobias,Mohr,Tobias,Mohr,Male,T. Mohr,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1995-08-24,Germany,36min0qztu8eydwvpv8t1is0m,182.0,82.0,left,7.0,2025-07-01Z,active,yes,NaN,Aachen,NaN,NaN,NaN
5zdapzrncz7vch3yrgftfp5g,Nayel Rayan,Mehssatou Sepúlveda,Nayel,Mehssatou,Male,N. Mehssatou,Chile,32tb8d7824xg4i0ybxzssczu0,Defender,player,2002-04-11,Belgium,4wbzjcclyefma1ourvjsu4q2j,173.0,70.0,right,8.0,2025-07-01Z,active,yes,NaN,Brussel,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j
6krb8ochrifw5gc7v21pwwag9,Mohammed,El Hankouri,Mohammed,El Hankouri,Male,M. El Hankouri,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Attacker,player,1997-07-01,Netherlands,6hzi5pltnz67q4la8yli9qfv6,176.0,68.0,right,27.0,2025-08-01Z,active,yes,NaN,Rotterdam,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6
757jd3kvmh2izb7q7k8if209h,Grejohn,Kyei,Grejohn,Kyei,Male,G. Kyei,France,7gww28djs405rfga69smki84o,Attacker,player,1995-08-12,France,7gww28djs405rfga69smki84o,187.0,84.0,right,95.0,2025-07-01Z,active,yes,NaN,Gonesse,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba
7lfocbri1eyj151wuqodpnnpx,Dennis Yerai,Eckert Ayensa,Dennis,Eckert Ayensa,Male,D. Eckert Ayensa,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,1997-01-09,Germany,36min0qztu8eydwvpv8t1is0m,182.0,80.0,right,10.0,2024-09-06Z,active,yes,NaN,Bonn,NaN,Spain,49ih1pwv3ahshdf8uzrimi54c
7xzk2v8wbkxydoiql8wsesb11,Vincent,Euvrard,Vincent,Euvrard,Male,V. Euvrard,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,coach,1982-03-12,Belgium,4wbzjcclyefma1ourvjsu4q2j,184.0,75.0,right,NaN,2025-08-27Z,active,yes,NaN,Veurne,NaN,NaN,NaN
86r49irx940feodpxrldibbpw,Oscar,Olivier,Oscar,Olivier,Male,O. Olivier,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2007-06-11,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,right,35.0,2024-05-17Z,active,yes,NaN,NaN,NaN,NaN,NaN
88060wrfsohc3ia02m5dbvwno,Rabby,Mateta Pepa,Rabby,Mateta,Male,R. Mateta,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2006-07-13,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,NaN,2024-05-24Z,active,no,NaN,NaN,2025-08-18Z,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9
8am3muq75tk0h3h36kafskyz8,Daryl,Leunga Leunga,Daryl,Leunga Leunga,Male,D. Leunga,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2008-04-09,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,37.0,2025-07-25Z,active,yes,NaN,NaN,NaN,Colombia,6kby8rq1p01fg5ds38ckkrcs5
8bx76kurepj0yqe9iixa0zyp6,Henry Michael,Lawrence,Henry,Lawrence,Male,H. Lawrence,England,1fk5l4hkqk12i7zske6mcqju6,Defender,player,2001-09-21,England,1fk5l4hkqk12i7zske6mcqju6,171.0,NaN,right,18.0,2023-08-07Z,active,yes,NaN,London,NaN,NaN,NaN
8fhgberl605dn7znn72hqj6l0,René,Mitongo Muteba,René,Mitongo,Male,R. Mitongo,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2008-01-18,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,19.0,2025-05-03Z,active,yes,NaN,NaN,NaN,NaN,NaN
8j92twrz92wxgtmmrtv9mt6y2,Adnane,Abid,Adnane,Abid,Male,A. Abid,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2003-08-23,Morocco,2xdcc39z1k79pnjbtn9x31wdh,164.0,63.0,right,11.0,2025-06-17Z,active,yes,NaN,NaN,NaN,Morocco,2xdcc39z1k79pnjbtn9x31wdh
8mzbdc5im1xlrz856yxia3cwk,Yann Patrick,Gboua,Yann,Gboua,Male,Y. Gboua,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2008-02-28,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,34.0,2024-07-27Z,active,no,NaN,NaN,2025-08-08Z,NaN,NaN
8zz5lnxo7twq8ntb7e0qfvbv9,Marco,Ilaimaharitra,Marco,Ilaimaharitra,Male,M. Ilaimaharitra,Madagascar,4pidpq12frm06h0wij6mzhhdz,Midfielder,player,1995-07-26,France,7gww28djs405rfga69smki84o,177.0,77.0,right,23.0,2025-07-01Z,active,yes,NaN,Mulhouse,NaN,France,7gww28djs405rfga69smki84o
aplp0s17kil5g82uz5sicn622,Ibe Tom,Hautekiet,Ibe,Hautekiet,Male,I. Hautekiet,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2002-04-13,Belgium,4wbzjcclyefma1ourvjsu4q2j,188.0,83.0,right,25.0,2023-01-31Z,active,yes,NaN,Kortrijk,NaN,NaN,NaN
btz2lf5s3h6svre1o5jgmvf85,David Robert,Bates,David,Bates,Male,D. Bates,Scotland,1xf68d0a8lnnq30hnnn8kr6ut,Defender,player,1996-10-05,Scotland,1xf68d0a8lnnq30hnnn8kr6ut,190.0,83.0,right,44.0,2024-07-24Z,active,yes,NaN,Kirkcaldy,NaN,NaN,NaN
c381bajbc6z9vvnvkerx6ezo4,Hakim,Sahabo,Hakim,Sahabo,Male,H. Sahabo,Rwanda,12obgipj8u3vm1grf3jkrvqte,Midfielder,player,2005-06-16,Belgium,4wbzjcclyefma1ourvjsu4q2j,183.0,75.0,right,6.0,2025-07-01Z,active,yes,NaN,Bruxelles,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j
d5f5nx73iorx8hee1hp4o8kmi,Boško,Šutalo,Bosko,Sutalo,Male,B. Šutalo,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,2000-01-01,Croatia,37hlakrwxyuzovaeoo4sezusp,188.0,72.0,right,4.0,2024-07-08Z,active,no,NaN,Metković,2025-08-21Z,NaN,NaN
dkqydo57lvv2zmek462fpdses,James,Nam,James,Nam,Male,J. Nam,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2006-09-02,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,73.0,2025-05-15Z,active,yes,NaN,NaN,NaN,NaN,NaN
dlzepva4fgihzwx4vfzagiy1h,Souleyman Keli,Doumbia,Souleyman,Doumbia,Male,S. Doumbia,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Defender,player,1996-09-24,France,7gww28djs405rfga69smki84o,183.0,73.0,left,NaN,2025-08-20Z,active,yes,NaN,Paris,NaN,France,7gww28djs405rfga69smki84o
e382powtgetwn8npxf9nqeaga,Moussa,Djenepo,Moussa,Djenepo,Male,M. Djenepo,Mali,d0v29nncgikdswlxpdq553zz,Attacker,player,1998-06-15,Mali,d0v29nncgikdswlxpdq553zz,177.0,65.0,right,NaN,2025-07-01Z,active,no,NaN,Bamako,2025-08-22Z,NaN,NaN
ecnh65kkhku5mdkr3il4fl6tx,Casper,Mørup Nielsen,Casper,Nielsen,Male,C. Nielsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1994-04-29,Denmark,5adf60vwiw2f2mibyq1k4ex7i,182.0,71.0,right,94.0,2025-07-02Z,active,yes,NaN,Esbjerg,NaN,NaN,NaN
9urqzncna9izqyoaysnjq52lm,Lukas,Willen,Lukas,Willen,Male,L. Willen,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2003-04-25,Belgium,4wbzjcclyefma1ourvjsu4q2j,189.0,NaN,left,31.0,2021-09-24Z,active,yes,NaN,NaN,NaN,NaN,NaN
eg2u042cthz9undb4xz0pu8rt,Marlon Joseph,Fossey,Marlon,Fossey,Male,M. Fossey,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1998-09-09,USA,7hr2f89v44y65dyu9k92vprwn,179.0,76.0,right,13.0,2022-09-06Z,active,yes,NaN,Los Angeles,NaN,England,1fk5l4hkqk12i7zske6mcqju6
eizbxvgkgzyu9pfmuk5498xjp,Mircea,Rednic,Mircea,Rednic,Male,M. Rednic,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,coach,1962-04-09,Romania,17oj2qrzqlkhdjvazum10sx2i,175.0,71.0,NaN,NaN,2025-06-16Z,active,no,NaN,Hunedoara,2025-08-27Z,Belgium,4wbzjcclyefma1ourvjsu4q2j
ekeuy0th5o4eam1hw7yf05qp6,Ibrahim,Karamoko,Ibrahim,Karamoko,Male,I. Karamoko,France,7gww28djs405rfga69smki84o,Defender,player,2001-07-23,France,7gww28djs405rfga69smki84o,187.0,79.0,right,20.0,2025-01-06Z,active,yes,NaN,Paris,NaN,Côte d'Ivoire,tin6kf561ywonqan0mettr98
ekzj3gx09w4rua1rnoargytjo,Matthieu Luka,Epolo,Matthieu,Epolo,Male,M. Epolo,Belgium,4wbzjcclyefma1ourvjsu4q2j,Goalkeeper,player,2005-01-15,Belgium,4wbzjcclyefma1ourvjsu4q2j,185.0,75.0,right,1.0,2021-05-18Z,active,yes,NaN,Brussels,NaN,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9
er4gu73mhvisrxlnz2ec4waqy,Daan,Dierckx,Daan,Dierckx,Male,D. Dierckx,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2003-02-24,Belgium,4wbzjcclyefma1ourvjsu4q2j,192.0,81.0,right,29.0,2024-01-19Z,active,yes,NaN,Leuven,NaN,NaN,NaN
f2b3dfamjlhut4kj2qvggs0dl,Rafiki,Saïd Ahamada,Rafiki,Saïd,Male,R. Saïd,Comoros,40fy8dkxp9lwfufwmbnctzlz6,Attacker,player,2000-03-15,Comoros,40fy8dkxp9lwfufwmbnctzlz6,178.0,73.0,both,17.0,2025-07-07Z,active,yes,NaN,Samba M'Bodoni,NaN,France,7gww28djs405rfga69smki84o
mehkp85ud0odoo4ni3qa2w2x,Koku Josué Francis,Homawoo,Josué,Homawoo,Male,J. Homawoo,Togo,3jiuckrqd0zejkm452st5dyq7,Defender,player,1997-11-12,Togo,3jiuckrqd0zejkm452st5dyq7,191.0,NaN,left,24.0,2025-07-01Z,active,yes,NaN,Lomé,NaN,France,7gww28djs405rfga69smki84o
111kut5y23mmh7tys8z9pgzro,Kevin José,Rodríguez Cortéz,Kevin,Rodríguez,Male,K. Rodríguez,Ecuador,6pyj2bytt2osbjk69owzfehcg,Attacker,player,2000-03-04,Ecuador,6pyj2bytt2osbjk69owzfehcg,190.0,83.0,right,13.0,2023-09-01Z,active,yes,NaN,Ibarra,NaN,NaN,NaN
1e7snjsrbh93xt5ti1oyuqxka,Anouar,Ait El Hadj,Anouar,Ait El Hadj,Male,A. Ait El Hadj,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2002-04-20,Belgium,4wbzjcclyefma1ourvjsu4q2j,168.0,70.0,right,10.0,2024-07-13Z,active,yes,NaN,Molenbeek,NaN,Morocco,2xdcc39z1k79pnjbtn9x31wdh
22jxcce215z6wnvswoc7icnze,Raul Alexander,Florucz,Raul,Florucz,Male,R. Florucz,Austria,hcs1bd49qliqqity6o268jyt,Attacker,player,2001-06-10,Austria,hcs1bd49qliqqity6o268jyt,NaN,NaN,NaN,30.0,2025-06-17Z,active,yes,NaN,NaN,NaN,NaN,NaN
2iq7cc0ivu8xmgjpfa0v5va50,Cristian,Makaté Bokoya,Cristian,Makaté,Male,Cristian Makaté,Equatorial Guinea,4z1n5a2w0i7miu70ot64452ak,Attacker,player,2002-09-21,Equatorial Guinea,4z1n5a2w0i7miu70ot64452ak,178.0,NaN,right,31.0,2024-10-30Z,active,yes,NaN,NaN,NaN,Spain,49ih1pwv3ahshdf8uzrimi54c
316lvgaj8k7301u0oqxp9lpex,Ousseynou,Niang,Ousseynou,Niang,Male,O. Niang,Senegal,6hhqyhr5cwq2pfprlazyposyk,Midfielder,player,2001-10-12,Senegal,6hhqyhr5cwq2pfprlazyposyk,168.0,NaN,right,22.0,2024-09-04Z,active,yes,NaN,Ziguinchor,NaN,NaN,NaN
43hdyk8e6kkpo4gikan3cd5p0,Adriaan Ioannis,Van Etten,Adriaan,Van Etten,Male,A. Van Etten,Belgium,4wbzjcclyefma1ourvjsu4q2j,Goalkeeper,player,2007-08-02,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,96.0,2025-07-15Z,active,yes,NaN,NaN,NaN,NaN,NaN
4fkuou6jd53frctbllvnfiuj8,Mohammed Gadafi,Fuseini,Mohammed,Fuseini,Male,M. Fuseini,Ghana,2q2sw72utw5gu9t5y4knckwba,Attacker,player,2002-05-16,Ghana,2q2sw72utw5gu9t5y4knckwba,170.0,NaN,right,7.0,2024-07-02Z,active,yes,NaN,NaN,NaN,NaN,NaN
5ecklu1u6t21rhh8fh4zoq2cq,Adem,Zorgane,Adem,Zorgane,Male,A. Zorgane,Algeria,1ayprcriqhb8iv10ch70clppu,Midfielder,player,2000-01-06,Algeria,1ayprcriqhb8iv10ch70clppu,184.0,80.0,both,8.0,2025-06-26Z,active,yes,NaN,Sétif,NaN,NaN,NaN
5j13tgvpwi7m3y6rjd8q08tt5,Jean Thierry Lazare,Amani,Lazare,Amani,Male,L. Amani,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Midfielder,player,1998-03-07,Côte d'Ivoire,tin6kf561ywonqan0mettr98,172.0,64.0,right,NaN,2025-07-01Z,active,yes,NaN,Diégonéfla,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j
5w0ohhrm0ojscyjh3e0o8ffmd,Christian Albert Elliot,Burgess,Christian,Burgess,Male,C. Burgess,England,1fk5l4hkqk12i7zske6mcqju6,Defender,player,1991-10-07,England,1fk5l4hkqk12i7zske6mcqju6,196.0,84.0,right,16.0,2020-07-07Z,active,yes,NaN,London,NaN,NaN,NaN
6hegcsq0b6c0y3k0hyymu1o2c,Guilherme Henriques,da Silva Carvalho,Guilherme Henriques,da Silva Carvalho,Male,Guilherme Smith,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Midfielder,player,2003-06-11,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN,NaN,77.0,2025-08-12Z,active,yes,Guilherme Smith,NaN,NaN,NaN,NaN
7b0vbfxlv3uiozb19fcj2vsyy,Fedde,Leysen,Fedde,Leysen,Male,F. Leysen,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2003-07-09,Belgium,4wbzjcclyefma1ourvjsu4q2j,187.0,70.0,left,48.0,2023-06-15Z,active,yes,NaN,NaN,NaN,NaN,NaN
7dayrhr0c60zbc1b6lig8pm8l,Alessio Daniel,Castro-Montes,Alessio,Castro-Montes,Male,A. Castro-Montes,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,1997-05-17,Belgium,4wbzjcclyefma1ourvjsu4q2j,175.0,67.0,right,21.0,2023-09-01Z,active,no,NaN,Sint-Truiden,2025-09-01Z,Spain,49ih1pwv3ahshdf8uzrimi54c
7fo7ydh9wfrp9k6sc2eusdfys,Marc Philipp,Giger,Marc,Giger,Male,M. Giger,Switzerland,3bh70jgvc5mn58x0byjkuda17,Attacker,player,2004-03-27,Switzerland,3bh70jgvc5mn58x0byjkuda17,185.0,78.0,right,20.0,2025-01-31Z,active,yes,NaN,NaN,NaN,Cameroon,4eb9feio6u267dd1jcwaf38mt
7tgp8z68rg8xkt1vyqpilysmi,Vic Dieter,Chambaere,Vic,Chambaere,Male,V. Chambaere,Belgium,4wbzjcclyefma1ourvjsu4q2j,Goalkeeper,player,2003-01-10,Belgium,4wbzjcclyefma1ourvjsu4q2j,190.0,77.0,right,1.0,2024-06-15Z,active,yes,NaN,Roeselare,NaN,NaN,NaN
84yhv0iilunn0vllz1r5fe7l5,Kjell,Scherpen,Kjell,Scherpen,Male,K. Scherpen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2000-01-23,Netherlands,6hzi5pltnz67q4la8yli9qfv6,206.0,98.0,right,37.0,2025-07-24Z,active,yes,NaN,Emmen,NaN,NaN,NaN
8jc7tw0nw37trgyli0oyz1soa,Charles,Vanhoutte,Charles,Vanhoutte,Male,C. Vanhoutte,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,1998-09-16,Belgium,4wbzjcclyefma1ourvjsu4q2j,182.0,76.0,right,24.0,2023-06-22Z,active,no,NaN,Kortrijk,2025-09-01Z,NaN,NaN
8ulxvoumv1sbr4lcnkotqzro5,Sébastien,Pocognoli,Sébastien,Pocognoli,Male,S. Pocognoli,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,coach,1987-08-01,Belgium,4wbzjcclyefma1ourvjsu4q2j,182.0,72.0,left,NaN,2024-07-07Z,active,yes,NaN,Liège,NaN,NaN,NaN
96ml60jhhp13c1aaxmbi6ebqh,Kevin,Mac Allister,Kevin,Mac Allister,Male,K. Mac Allister,Argentina,2vovxa97k7v7ofa85dah2xktb,Defender,player,1997-11-07,Argentina,2vovxa97k7v7ofa85dah2xktb,175.0,72.0,right,5.0,2023-07-13Z,active,yes,NaN,Buenos Aires,NaN,Italy,25f2cmb2r8mk5rj92tzer6kvv
9fcg5wz6no3f9mn7ch45g06hh,Sofiane,Boufal,Sofiane,Boufal,Male,S. Boufal,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Attacker,player,1993-09-17,France,7gww28djs405rfga69smki84o,175.0,70.0,right,23.0,2024-09-02Z,active,yes,NaN,Paris,NaN,France,7gww28djs405rfga69smki84o
aegelvfjdhtpcwb2r63ixksgk,Promise,Oluwatobi Emmanuel David Akinpelu,Promise,David,Male,P. David,Canada,1iaoypzp6syf32cz9l15pzp7e,Attacker,player,2001-07-03,Canada,1iaoypzp6syf32cz9l15pzp7e,196.0,91.0,right,12.0,2024-07-02Z,active,yes,NaN,Brampton,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p
amuqk3xvo87ppk7fz39cg0pre,Franjo,Ivanović,Franjo,Ivanovic,Male,F. Ivanović,Croatia,37hlakrwxyuzovaeoo4sezusp,Attacker,player,2003-10-01,Austria,hcs1bd49qliqqity6o268jyt,185.0,NaN,right,9.0,2024-08-31Z,active,no,NaN,Schwaz,2025-07-31Z,Austria,hcs1bd49qliqqity6o268jyt
