id,firstName,lastName,shortFirstName,shortLastName,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,status,active,knownName,secondNationality,secondNationalityId
4o1150mpv9nz55cwj9b0vblk9,Kristófer Ingi,Kristinsson,Kristófer,Kristinsson,K. Kristinsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,1999-04-07,Garðabær,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,190.0,71.0,right,23.0,active,yes,NaN,NaN,NaN
5d6oa0urkujvwy0twpdbfsl3p,Damir,Muminović,Damir,Muminovic,D. Muminović,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,1990-05-13,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,4.0,active,yes,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0
5k2hgogp2g5ivgdnq99ejp27e,Ísak Snær,Þorvaldsson,Ísak,Thorvaldsson,Í. Þorvaldsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2001-05-01,Mosfellsbær,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,182.0,NaN,right,22.0,active,yes,NaN,NaN,NaN
65jpt70r6x6n37tgga4xka9ec,Viktor Elmar,Gautason,Viktor Elmar,Gautason,V. Gautason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2003-10-09,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,NaN,active,yes,NaN,NaN,NaN
6rogc92mr2cwdmiuee82q0d79,Alexander Helgi,Sigurðarson,Alexander,Sigurdarson,A. Sigurðarson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,1996-04-08,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,6.0,active,yes,NaN,NaN,NaN
87ogzklhfctx78cbjwgh282j9,Höskuldur,Gunnlaugsson,Höskuldur,Gunnlaugsson,H. Gunnlaugsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,1994-09-26,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,173.0,NaN,NaN,7.0,active,yes,NaN,NaN,NaN
8sv1tavuq38iq6c0bar1a9clw,Dagur Örn,Fjeldsted,Dagur,Fjeldsted,D. Fjeldsted,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2005-04-28,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,16.0,active,yes,NaN,NaN,NaN
9186v5jw32p3hfi8v7nfvkic5,Viktor Karl,Einarsson,Viktor,Einarsson,V. Einarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,1997-01-30,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,8.0,active,yes,Viktor Einarsson,NaN,NaN
9zzg49vnaufp7j6yj7pcg6sb9,Anton Ari,Einarsson,Anton,Einarsson,A. Einarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Goalkeeper,player,1994-08-25,Reykjavík,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,right,1.0,active,yes,Anton Einarsson,NaN,NaN
amgapd9ojrcvqa5w6zcuc249g,Tómas Orri,Róbertsson,Tómas,Róbertsson,T. Róbertsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2004-04-21,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,17.0,active,no,NaN,NaN,NaN
b3ac0j5us57m92q0d2k2kd1hx,Patrik,Johannesen,Patrik,Johannesen,P. Johannesen,Faroe Islands,1glg6jsz6v1fkk8y9pq4fqjc4,Attacker,player,1995-09-07,NaN,Faroe Islands,1glg6jsz6v1fkk8y9pq4fqjc4,185.0,NaN,right,9.0,active,yes,NaN,NaN,NaN
clq5q6r9rlmsuf2d9o0tjwtlh,Benjamin,Stokke,Benjamin,Stokke,B. Stokke,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,1990-08-20,Oslo,Norway,7f16iy4w8u8ogyn6pfooqwv5z,191.0,90.0,left,20.0,active,yes,NaN,NaN,NaN
cvlnxfcxy57dvuhlo66jsb4a2,Eyþór Aron,Wöhler Lárusson,Eythór,Wöhler,E. Wöhler,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2002-01-28,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,18.0,active,no,NaN,NaN,NaN
d6mfcwc4144lnyodhyd1fd6ok,Tumi Fannar,Gunnarsson,Tumi,Gunnarsson,T. Gunnarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2005-03-22,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,25.0,active,yes,NaN,NaN,NaN
dm8yyt39uyshduq91pufi24q2,Jason Daði,Svanþórsson,Jason,Svanthórsson,J. Svanþórsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,1999-12-31,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,14.0,active,yes,NaN,NaN,NaN
don13z5ywnv0du0y057n5y66t,Olíver,Sigurjónsson,Olíver,Sigurjónsson,O. Sigurjónsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,1995-03-03,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,right,3.0,active,yes,NaN,NaN,NaN
e0jb28mjif4jyoqtmbcqv1ai2,Daniel,Obbekjær,Daniel,Obbekjær,D. Obbekjær,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2002-07-16,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,194.0,NaN,NaN,2.0,active,yes,NaN,NaN,NaN
ehpnzj2apmfez56i2vggvhexh,Viktor Örn,Margeirsson,Viktor,Margeirsson,V. Margeirsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,1994-07-22,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,21.0,active,yes,NaN,NaN,NaN
ei0y0w6bvcjwrx1dupdlqazmx,Brynjar Atli,Bragason,Brynjar,Bragason,B. Bragason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Goalkeeper,player,2000-04-01,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,12.0,active,yes,NaN,NaN,NaN
1a4bm2clz63hs1wage5rpw844,Arngrímur Bjartur,Guðmundsson,Arngrímur,Gudmundsson,A. Guðmundsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2005-03-14,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,38.0,active,yes,Arngrímur Gudmundsson,NaN,NaN
1l4s94tyf8umuwf0ylqhikst1,Daði Freyr,Arnarsson,Dadi,Arnarsson,D. Arnarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Goalkeeper,player,1998-09-23,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,24.0,active,yes,Dadi Arnarsson,NaN,NaN
20zulqrn6cg0inbe0ojyxpivp,Sindri Kristinn,Ólafsson,Sindri,Ólafsson,S. Ólafsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Goalkeeper,player,1997-01-19,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,1.0,active,yes,Sindri Ólafsson,NaN,NaN
3jthrc6cu4hbdeqthp7vebjoq,Haraldur Einar,Ásgrímsson,Haraldur,Ásgrímsson,H. Ásgrímsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2000-06-16,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,3.0,active,no,NaN,NaN,NaN
4c364dz84t0qukqgyksphcsx6,Gyrðir Hrafn,Guðbrandsson,Gyrdir,Gudbrandsson,G. Guðbrandsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,1999-03-30,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,5.0,active,yes,NaN,NaN,NaN
4tbixjn88hzemnxg8mgeu4jmy,Kjartan Kári,Halldórsson,Kjartan,Halldórsson,K. Halldórsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2003-07-02,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,7.0,active,yes,NaN,NaN,NaN
4vpytltbg9ojlh4zp8qtifoq1,Sigurður Bjartur,Hallsson,Sigurdur,Hallsson,S. Hallsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,1999-09-01,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,9.0,active,yes,NaN,NaN,NaN
52v2ru861dfey5m0uc56ew1lg,Baldur Kári,Helgason,Baldur,Kári Helgason,B. Helgason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2005-02-08,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,39.0,active,yes,NaN,NaN,NaN
5kob5ak338whsu5tnu7dysfrp,Heimir,Guðjónsson,Heimir,Gudjónsson,H. Guðjónsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,coach,1969-04-03,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,187.0,84.0,NaN,NaN,active,yes,NaN,NaN,NaN
5pbjtkchy3uq80kanhc4h2axh,Finnur Orri,Margeirsson,Finnur,Margeirsson,F. Margeirsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,1991-03-08,Reykjavik,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,180.0,75.0,right,8.0,active,yes,NaN,NaN,NaN
6a8edcekj0726758j2p3v4slx,Davíð Þór,Viðarsson,David,Vidarsson,D. Viðarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,assistant coach,1984-04-24,Reykjavík,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,187.0,85.0,left,NaN,active,yes,NaN,NaN,NaN
90wkclyap4w8q4qv29btwzh05,Grétar Snær,Gunnarsson,Grétar,Gunnarsson,G. Gunnarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,1997-01-08,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,33.0,active,yes,Grétar Gunnarsson,NaN,NaN
94z7p8s4gbq5sshk4zmiadisq,Jóhann Ægir,Arnarsson,Jóhann,Arnarsson,J. Arnarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2002-12-09,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,27.0,active,yes,Jóhann Arnarsson,NaN,NaN
9x6p3yrcb8ujaf6fucihdm21h,Björn Daníel,Sverrisson,Björn,Sverrisson,B. Sverrisson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,1990-05-29,Hafnarfjörður,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,183.0,78.0,left,10.0,active,yes,NaN,NaN,NaN
agvvkfl9cuxpunw9rrn4ydplh,Böðvar,Böðvarsson,Bödvar,Bödvarsson,B. Böðvarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,1995-04-09,Hafnarfjörður,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,186.0,76.0,left,21.0,active,yes,NaN,NaN,NaN
aq847shdr4pvjnqioyxnpn90q,Róbert Thor,Valdimarsson,Róbert,Valdimarsson,R. Valdimarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2004-03-23,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,NaN,active,yes,NaN,NaN,NaN
cgtiys9a71wdpto6tfsg9efvt,Arnór Borg,Guðjohnsen,Arnór,Gudjohnsen,A. Guðjohnsen,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2000-09-16,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,11.0,active,yes,NaN,NaN,NaN
cn9ai81hab71smr44hbh61d2i,Bjarni Guðjón,Brynjólfsson,Bjarni,Brynjólfsson,B. Brynjólfsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2004-02-28,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,16.0,active,yes,NaN,NaN,NaN
d1ozyon1o7dj04eaiwvpg3rah,Ísak Óli,Ólafsson,Ísak,Ólafsson,Í. Ólafsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2000-06-30,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,190.0,76.0,right,6.0,active,yes,Ísak Ólafsson,NaN,NaN
d7hxe7djxov6k2hcxgcbnu7tg,Dagur,Traustason,Dagur,Traustason,D. Traustason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2005-03-24,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,22.0,active,no,NaN,NaN,NaN
dgmdkay09a5h8yal86xn6ex2h,Ástbjörn,Þórðarson,Ástbjörn,Thórdarson,Á. Þórðarson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,1999-07-26,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,2.0,active,yes,NaN,NaN,NaN
e15ul5wi52ujg5n95hd7fxf6c,Úlfur Ágúst,Björnsson,Úlfur,Björnsson,Ú. Björnsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2003-06-12,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,NaN,active,yes,NaN,NaN,NaN
ecljs4imbajp6qcgn5faqvs6i,Logi Hrafn,Róbertsson,Logi,Róbertsson,L. Róbertsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2004-07-22,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,187.0,NaN,right,34.0,active,yes,NaN,NaN,NaN
emvch5bi808s5y92rb740xmnd,Vuk Oskar,Dimitrijevic,Vuk,Dimitrijevic,V. Dimitrijevic,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2001-02-28,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,29.0,active,yes,NaN,NaN,NaN
f2xpgtbb0ebfp250936anub1m,Ólafur Andrés,Guðmundsson,Ólafur,Gudmundsson,Ó. Guðmundsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2002-03-18,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,4.0,active,yes,Ólafur Gudmundsson,NaN,NaN
y7xdxkfg2xgix4kdebwa9psl,Dušan,Brković,Dusan,Brkovic,D. Brković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1989-01-20,Užice,Serbia,5w4ve503bjdsshwx9ho6jxzx0,182.0,80.0,right,25.0,active,yes,NaN,NaN,NaN
1t6ifqjgdducyo4qmq1ocz8mi,Tryggvi Snær,Geirsson,Tryggvi Snær,Geirsson,T. Geirsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2000-06-11,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,6.0,active,yes,NaN,NaN,NaN
3jthrc6cu4hbdeqthp7vebjoq,Haraldur Einar,Ásgrímsson,Haraldur,Ásgrímsson,H. Ásgrímsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2000-06-16,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,8.0,active,yes,NaN,NaN,NaN
418pvntm5e5kcoeyjjnzm7hg4,Breki,Baldursson,Breki,Baldursson,B. Baldursson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2006-08-11,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,15.0,active,yes,NaN,NaN,NaN
46fdm6q03j2ewxslx6g807efp,Daði,Lárusson,NaN,NaN,D. Lárusson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,assistant coach,1973-06-19,Hafnarfjörður,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,189.0,88.0,NaN,NaN,active,yes,NaN,NaN,NaN
4pahxlj804u2yl4e43jci5jo5,Jannik,Holmsgaard Pohl,Jannik,Pohl,J. Pohl,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1996-04-06,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,183.0,77.0,NaN,79.0,active,yes,NaN,NaN,NaN
4viy0nok44vpnqvzrivuf22y2,Kyle Douglas,McLagan,Kyle,McLagan,K. McLagan,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1995-10-14,NaN,USA,7hr2f89v44y65dyu9k92vprwn,183.0,NaN,NaN,5.0,active,yes,NaN,NaN,NaN
4vsldm98td96dfsm5aj0isvvu,Aron Snær,Ingason,Aron Snær,Ingason,A. Ingason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2001-10-26,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,32.0,active,yes,NaN,NaN,NaN
55j2w17p3b5wplyaxyr1j05w5,Brynjar Gauti,Guðjónsson,Brynjar,Gudjónsson,B. Guðjónsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,1992-02-27,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,69.0,active,yes,NaN,NaN,NaN
5qeqfaisz051k2a8288wnafo5,Tiago Manuel,da Silva Fernandes,Tiago Manuel,da Silva Fernandes,Tiago Fernandes,Portugal,1nbm5i9a0403zzvltn17lxinc,Midfielder,player,1995-03-31,Vila Franca de Xira,Portugal,1nbm5i9a0403zzvltn17lxinc,NaN,NaN,right,28.0,active,yes,Tiago Fernandes,NaN,NaN
5u6mc85m9e57oe6v4eb30t0yc,Þórhallur,Víkingsson,NaN,NaN,Þ. Víkingsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,assistant coach,1968-05-07,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,NaN,active,yes,NaN,NaN,NaN
6t15ah5yehchej4hnuhhwh0ix,Aðalsteinn,Aðalsteinsson,NaN,NaN,A. Aðalsteinsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,assistant coach,1962-04-25,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,NaN,active,yes,NaN,NaN,NaN
6vzkxsust3h28ffsoarzhvg89,Frederico,Bello Saraiva,Frederico,Bello Saraiva,Fred Saraiva,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Midfielder,player,1996-08-15,Rio Grande,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,172.0,67.0,right,10.0,active,yes,Fred Saraiva,Portugal,1nbm5i9a0403zzvltn17lxinc
7maoxa883kp9kcks5l5133xsl,Adam Örn,Arnarson,Adam Örn,Arnarson,A. Arnarson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,1995-08-27,Akureyri,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,180.0,73.0,right,17.0,active,yes,NaN,NaN,NaN
7t8k22hzxw9gc97d2ttxzj7px,Hlynur Atli,Magnússon,Hlynur Atli,Magnússon,H. Magnússon,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,1990-09-11,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,right,14.0,active,yes,Hlynur Atli Magnússon,NaN,NaN
7tfg8cc5f727d1znzssm2t7f9,Guðmundur,Magnússon,Gudmundur,Magnússon,G. Magnússon,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,1991-06-10,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,7.0,active,yes,Gudmundur Magnússon,NaN,NaN
7wskswq0tx48swdk0z6t4zw9g,Anton Ari,Bjarkason,Anton,Bjarkason,A. Bjarkason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2004-04-08,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,18.0,active,yes,NaN,NaN,NaN
8axp5g3azgs1xgf9v6gfn70q2,Sigfús Árni,Guðmundsson,Sigfús,Gudmundsson,S. Guðmundsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2004-04-13,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,27.0,active,yes,NaN,NaN,NaN
8z2firh6bhuq9te8h9vglilzp,Orri,Sigurjónsson,Orri,Sigurjónsson,O. Sigurjónsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,1994-12-11,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,4.0,active,yes,NaN,NaN,NaN
9li1b9tnewbe7273bdb8a90r8,Þengill,Orrason,Thengill,Orrason,Þ. Orrason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2005-09-09,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,176.0,NaN,right,31.0,active,yes,NaN,NaN,NaN
9s8mcj280ag3k0wh1tg9e2gkq,Magnús,Þórðarson,Magnús,Thórdarson,M. Þórðarson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,1999-11-22,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,11.0,active,yes,NaN,NaN,NaN
9shfh4hwnfdny8d38jj7x3j6x,Aron Kári,Aðalsteinsson,Aron,Adalsteinsson,A. Aðalsteinsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,1999-07-09,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,26.0,active,yes,NaN,NaN,NaN
9yvanqi097mgyaqvdyhkyb9ck,Viktor Bjarki,Daðason,Viktor,Dadason,V. Daðason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2008-06-30,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,193.0,NaN,right,16.0,active,yes,NaN,NaN,NaN
a1q3qx9smyrvy53n8e30wcr85,Rúnar,Kristinsson,Rúnar,Kristinsson,R. Kristinsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,coach,1969-09-05,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,NaN,active,yes,NaN,NaN,NaN
ahd13cmryzpkr2a447osizhn8,Freyr,Sigurðsson,Freyr,Sigurdsson,F. Sigurðsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2005-12-28,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,25.0,active,yes,NaN,NaN,NaN
b2lzk8gda6ld78j210umtasph,Ólafur,Íshólm Ólafsson,Ólafur,Ólafsson,Ó. Ólafsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Goalkeeper,player,1995-05-08,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,1.0,active,yes,NaN,NaN,NaN
b6i17jnpkow5bcssdxdnxpbai,Már,Ægisson,Mar,Ægisson,M. Ægisson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2000-01-11,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,23.0,active,yes,NaN,NaN,NaN
bolhq239atugpjpes5oijvnys,Þorri Stefán,Þorbjörnsson,Thorri,Thorbjörnsson,Þ. Þorbjörnsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2006-08-04,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,3.0,active,yes,NaN,NaN,NaN
c1qwmwfqsw6c4sv29ddq43a7e,Stefán Þór,Hannesson,Stefán,Hannesson,S. Hannesson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Goalkeeper,player,1996-03-02,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,12.0,active,yes,NaN,NaN,NaN
c5cp8m7dagu09rr6vgwnp4tsl,Kennie,Knak Chopart,Kennie,Chopart,K. Chopart,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1990-06-01,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,9.0,active,yes,NaN,NaN,NaN
doc7at3z01ke36p8iky6xtkic,Víðir Freyr,Ívarsson,Vídir,Ívarsson,V. Ívarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2004-02-24,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,179.0,NaN,right,19.0,active,no,NaN,NaN,NaN
dz6ir33bunw879ui9vf9txpm1,Óskar,Jónsson,Óskar,Jónsson,Ó. Jónsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,1997-01-28,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,22.0,active,yes,Óskar Jónsson,NaN,NaN
f2zc80ehmj4zh5qimxnwno1sk,Egill Otti,Vilhjálmsson,Egill,Vilhjálmsson,E. Vilhjálmsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2004-09-15,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,20.0,active,yes,NaN,NaN,NaN
w28d5hfi86ynsg35024ssnah,Alex Freyr,Elísson,Alex,Elísson,A. Elísson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,1997-10-09,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,right,71.0,active,yes,NaN,NaN,NaN
1b7ni2ue7o4ap5zwkhcbcb7fu,Axel Máni,Guðbjörnsson,Axel,Gudbjörnsson,Axel Guðbjörnsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2002-07-05,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,15.0,active,yes,Axel Gudbjörnsson,NaN,NaN
1foihednza75mi6rkcmxaukq2,Hallur Húni,Þorsteinsson,Hallur Húni,Thorsteinsson,H. Þorsteinsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2003-02-10,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,20.0,active,no,NaN,NaN,NaN
1pcc8wuqlin8l7kzlu4xv4xcl,Olgeir,Sigurgeirsson,Olgeir,Sigurgeirsson,O. Sigurgeirsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,assistant coach,1982-10-22,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,NaN,active,yes,NaN,NaN,NaN
