id,firstName,lastName,shortFirstName,shortLastName,gender,knownName,matchName,nationality,nationalityId,secondNationality,secondNationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,status,active
3nu7bqtarr9yo5abdj3len04q,Jacen Rex Orlando,Russell-Rowe,Jacen,Russell-Rowe,Male,NaN,J. Russell-Rowe,Canada,1iaoypzp6syf32cz9l15pzp7e,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,Attacker,player,2002-09-13,Toronto,Canada,1iaoypzp6syf32cz9l15pzp7e,183.0,73.0,both,19.0,active,yes
48x7ll37uv2jck8ibaenqk3ro,Maximilian,Arfsten,Max,Arfsten,Male,NaN,M. Arfsten,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Midfielder,player,2001-04-19,Fresno,USA,7hr2f89v44y65dyu9k92vprwn,185.0,78.0,left,27.0,active,yes
49rr75teem0kobuhr4cesh756,Mohamed,Ramzdine Farsi,Mohamed,Farsi,Male,NaN,M. Farsi,Algeria,1ayprcriqhb8iv10ch70clppu,Canada,1iaoypzp6syf32cz9l15pzp7e,Defender,player,1999-12-16,Montreal,Canada,1iaoypzp6syf32cz9l15pzp7e,178.0,69.0,right,23.0,active,yes
4bjmhb55kv6xfixdff153gudx,Rudy Adrien,Camacho,Rudy,Camacho,Male,NaN,R. Camacho,France,7gww28djs405rfga69smki84o,NaN,NaN,Defender,player,1991-03-05,L'Arbresle,France,7gww28djs405rfga69smki84o,185.0,79.0,right,4.0,active,yes
4m3lluwxr5u6cneqaxi56tt2i,Charles Thomas,Roberts IV,Thomas,Roberts,Male,NaN,T. Roberts,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Midfielder,player,2001-05-11,Little Rock,USA,7hr2f89v44y65dyu9k92vprwn,180.0,68.0,left,39.0,active,no
4u1sgaf2cmjx1uiv5h6villh,Miloš,Degenek,Milos,Degenek,Male,NaN,M. Degenek,Australia,u5ieemi69z72c3bgczyy68lo,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,1994-04-28,Knin,Croatia,37hlakrwxyuzovaeoo4sezusp,185.0,83.0,right,5.0,active,no
61rlxmejof8zjv8uw3sk1l045,Jimmy Gerardo,Medranda Obando,Jimmy,Medranda,Male,NaN,J. Medranda,Colombia,6kby8rq1p01fg5ds38ckkrcs5,NaN,NaN,Defender,player,1994-02-07,Mosquera,Colombia,6kby8rq1p01fg5ds38ckkrcs5,173.0,75.0,left,94.0,active,no
677wll2p2i6pyzpq2sugger55,Diego Martín,Rossi Marachlian,Diego,Rossi,Male,NaN,D. Rossi,Uruguay,286fwlvd6dzntv6ewv3cyvb0p,Italy,25f2cmb2r8mk5rj92tzer6kvv,Attacker,player,1998-03-05,Montevideo,Uruguay,286fwlvd6dzntv6ewv3cyvb0p,170.0,65.0,right,10.0,active,yes
6kb6kwmwjh4c6oyed5upl266t,Evan William,Bush,Evan,Bush,Male,NaN,E. Bush,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Goalkeeper,player,1986-03-06,Concord Township,USA,7hr2f89v44y65dyu9k92vprwn,185.0,85.0,right,24.0,active,yes
6l4txwsu7ehtb8t6jand39atw,Philip Kane,Quinton,Philip,Quinton,Male,NaN,P. Quinton,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Defender,player,1999-11-16,Portland,USA,7hr2f89v44y65dyu9k92vprwn,198.0,93.0,NaN,2.0,active,no
6yvnraewyl2f5mx6imq1mh9lh,Steven,Moreira,Steven,Moreira,Male,Steven Moreira,Steven Moreira,Cabo Verde,7235kgq23bu1v4qwk491u58h0,France,7gww28djs405rfga69smki84o,Defender,player,1994-08-13,Noisy-le-Grand,France,7gww28djs405rfga69smki84o,178.0,72.0,right,31.0,active,yes
72upvctajyq3fix38nc9mahre,Keegan Monroe,Hughes,Keegan,Hughes,Male,NaN,K. Hughes,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Defender,player,2000-07-22,Newark,USA,7hr2f89v44y65dyu9k92vprwn,191.0,81.0,NaN,22.0,active,no
7cza2st4pm7zecztqgeauujmd,Eloy Victor,Room,Eloy,Room,Male,NaN,E. Room,Curaçao,5im58ram567ao2fbnz39sm8vk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,1989-02-06,Nijmegen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,191.0,99.0,right,1.0,active,no
7e6yfbpspg1vzcaa7rw5dameh,Malte,Meineche Amundsen,Malte,Amundsen,Male,NaN,M. Amundsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,Defender,player,1998-02-11,Herfolge,Denmark,5adf60vwiw2f2mibyq1k4ex7i,178.0,81.0,left,18.0,active,yes
7kcezh1c08cnm02b13y5y20gl,Kevin Reginald,Molino,Kevin,Molino,Male,NaN,K. Molino,Trinidad and Tobago,635ed0499golbw7h62vt7g53j,NaN,NaN,Attacker,player,1990-06-17,Carenage,Trinidad and Tobago,635ed0499golbw7h62vt7g53j,180.0,80.0,right,13.0,active,no
7w9nagtp5nlgayhb91yy32bc9,Yaw,Yeboah,Yaw,Yeboah,Male,NaN,Y. Yeboah,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,Midfielder,player,1997-03-28,Accra,Ghana,2q2sw72utw5gu9t5y4knckwba,175.0,70.0,right,14.0,active,yes
7xkf0ivgpbpeox35j4voo37jd,Exon Gustavo,Vallecilla Godoy,Gustavo,Vallecilla,Male,NaN,G. Vallecilla,Ecuador,6pyj2bytt2osbjk69owzfehcg,NaN,NaN,Defender,player,1999-05-28,Esmeraldas,Ecuador,6pyj2bytt2osbjk69owzfehcg,188.0,81.0,NaN,12.0,active,no
8aao79b1g77c5jhp1n0w60xrd,Juan Camilo,Hernández Suárez,Cucho,Hernández,Male,NaN,C. Hernández,Colombia,6kby8rq1p01fg5ds38ckkrcs5,Spain,49ih1pwv3ahshdf8uzrimi54c,Attacker,player,1999-04-20,Pereira,Colombia,6kby8rq1p01fg5ds38ckkrcs5,175.0,73.0,right,9.0,active,yes
8m434r9gz4dowd88hqwhfnox5,Alexandru Irinel,Mățan,Alexandru,Matan,Male,NaN,A. Mățan,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,Midfielder,player,1999-08-29,Galaţi,Romania,17oj2qrzqlkhdjvazum10sx2i,168.0,61.0,right,20.0,active,yes
8z0f9sd5rxlh9s5ll5l4prpey,Patrick Timothy,Schulte,Patrick,Schulte,Male,NaN,P. Schulte,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Goalkeeper,player,2001-03-13,St. Charles,USA,7hr2f89v44y65dyu9k92vprwn,190.0,79.0,right,28.0,active,yes
9ch7zgxlcjiio0xbo2hhl2yvo,Noah,Fuson,Noah,Fuson,Male,NaN,N. Fuson,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Attacker,player,1999-12-31,NaN,USA,7hr2f89v44y65dyu9k92vprwn,191.0,77.0,NaN,38.0,active,no
a487dmcrtdak032ab6slynlxx,Yevhen,Cheberko,Yevhen,Cheberko,Male,NaN,Y. Cheberko,Ukraine,315w6fk6umfzf4qvba3t55u61,NaN,NaN,Defender,player,1998-01-23,Melitopol,Ukraine,315w6fk6umfzf4qvba3t55u61,184.0,66.0,left,21.0,active,yes
a9qoqaop3g6wk5cxm9fwaevsa,Aidan Zen Patrick,Morris,Aidan,Morris,Male,NaN,A. Morris,USA,7hr2f89v44y65dyu9k92vprwn,Canada,1iaoypzp6syf32cz9l15pzp7e,Midfielder,player,2001-11-16,Fort Lauderdale,USA,7hr2f89v44y65dyu9k92vprwn,173.0,61.0,right,8.0,active,no
ab8jzmb5h0lh7mt66h3zgm5ex,Brady,Canfield Scott,Brady,Scott,Male,NaN,B. Scott,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Goalkeeper,player,1999-06-30,Petaluma,USA,7hr2f89v44y65dyu9k92vprwn,191.0,83.0,right,32.0,active,no
be8jrs69th2448ps5rp9wzmui,Sean,Zawadzki,Sean,Zawadzki,Male,NaN,S. Zawadzki,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Midfielder,player,2000-04-21,Olmsted Falls,USA,7hr2f89v44y65dyu9k92vprwn,183.0,72.0,NaN,25.0,active,yes
c44bkncqmptribnxki1dyppbe,Isaiah,Parente,Isaiah,Parente,Male,NaN,I. Parente,USA,7hr2f89v44y65dyu9k92vprwn,Italy,25f2cmb2r8mk5rj92tzer6kvv,Midfielder,player,2000-03-16,Medina,USA,7hr2f89v44y65dyu9k92vprwn,179.0,70.0,NaN,16.0,active,no
d0c51nxbxe1wdly784508ve21,William,Sands,Will,Sands,Male,NaN,W. Sands,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Defender,player,2000-07-06,Rye,USA,7hr2f89v44y65dyu9k92vprwn,178.0,68.0,NaN,30.0,active,no
d1e82ijf1k8jt10dxrrqfslw5,Julian Emil Kurt,Gressel,Julian,Gressel,Male,NaN,J. Gressel,USA,7hr2f89v44y65dyu9k92vprwn,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1993-12-16,Neustadt an der Aisch,Germany,36min0qztu8eydwvpv8t1is0m,185.0,84.0,right,7.0,active,no
d38mrccgoud3qomh3supk202d,Darlington Joephillip,Nagbe,Darlington,Nagbe,Male,NaN,D. Nagbe,USA,7hr2f89v44y65dyu9k92vprwn,Liberia,78fh41lat89a3xaqjqcdzb4ul,Midfielder,player,1990-07-19,Monrovia,Liberia,78fh41lat89a3xaqjqcdzb4ul,175.0,75.0,right,6.0,active,yes
d4zwwmzribjh4ld0ugkc7d4vd,Kwame,Ampadu,Kwame,Ampadu,Male,NaN,K. Ampadu,Republic of Ireland,63nepb66un7juhglo2g6rezcl,NaN,NaN,NaN,assistant coach,1970-12-20,NaN,England,1fk5l4hkqk12i7zske6mcqju6,NaN,NaN,NaN,NaN,active,yes
d8htrjr6ponlb7rlw9fywp045,Lucas Manuel,Zelarayán,Lucas,Zelarayán,Male,NaN,L. Zelarayán,Armenia,687vx665s4d88stgnq72a84k6,Argentina,2vovxa97k7v7ofa85dah2xktb,Midfielder,player,1992-06-20,Córdoba,Argentina,2vovxa97k7v7ofa85dah2xktb,173.0,73.0,right,10.0,active,no
dgosg1mymhuajg0rz2ts6alpm,Gibran,Rayo Najera,Gibran,Rayo,Male,NaN,G. Rayo,USA,7hr2f89v44y65dyu9k92vprwn,Mexico,5trdr3jf42i20zj1hnkvcytr6,Attacker,player,2001-10-14,Dallas,USA,7hr2f89v44y65dyu9k92vprwn,173.0,68.0,right,37.0,active,yes
dnv51o5kbp3627cjdl5yxks7p,Christian,Ramirez,Christian,Ramirez,Male,NaN,C. Ramirez,USA,7hr2f89v44y65dyu9k92vprwn,Colombia,6kby8rq1p01fg5ds38ckkrcs5,Attacker,player,1991-04-04,Garden Grove,USA,7hr2f89v44y65dyu9k92vprwn,188.0,85.0,right,17.0,active,yes
dyv4gls8evw1fkei1zofev21g,Taha,Habroune,Taha,Habroune,Male,NaN,T. Habroune,USA,7hr2f89v44y65dyu9k92vprwn,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Midfielder,player,2006-02-05,"Columbus, Ohio",USA,7hr2f89v44y65dyu9k92vprwn,182.0,NaN,right,NaN,active,yes
efr6uboj041gcgi2qxm0pa5be,Luis Mario,Díaz Espinoza,Luis,Díaz,Male,NaN,L. Díaz,Costa Rica,48emauy3fucokp86skcs5alh8,NaN,NaN,Attacker,player,1998-12-06,Nicoya,Costa Rica,48emauy3fucokp86skcs5alh8,175.0,72.0,right,11.0,active,no
x4hsnlz1ngvhw8xc4215s2j9,Josh,Williams,Josh,Williams,Male,NaN,J. Williams,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Defender,player,1988-04-18,Akron,USA,7hr2f89v44y65dyu9k92vprwn,191.0,83.0,right,3.0,active,no
1r5zkfhxkrrgzhd0k0huxtas5,Mateusz Andrzej,Klich,Mateusz,Klich,Male,NaN,M. Klich,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,Midfielder,player,1990-06-13,Tarnów,Poland,27baqb7359ywdvsxxklx1kn11,183.0,84.0,right,43.0,active,yes
2o9fqapnt5ixaydwbk9gjtolx,Wayne Mark,Rooney,Wayne,Rooney,Male,NaN,W. Rooney,England,1fk5l4hkqk12i7zske6mcqju6,NaN,NaN,NaN,coach,1985-10-24,Liverpool,England,1fk5l4hkqk12i7zske6mcqju6,176.0,82.0,right,NaN,active,no
2qa0nfm4bi2wn6b6eajf8980l,Derrick Shaun,Williams,Derrick,Williams,Male,NaN,D. Williams,Republic of Ireland,63nepb66un7juhglo2g6rezcl,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1993-01-17,Hamburg,Germany,36min0qztu8eydwvpv8t1is0m,180.0,75.0,left,3.0,active,no
2r46dy0lmb3dkws1elpdo63ca,Theodore,Ku-DiPietro,Theodore,Ku-DiPietro,Male,NaN,T. Ku-DiPietro,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Midfielder,player,2002-01-28,Oakton,USA,7hr2f89v44y65dyu9k92vprwn,175.0,73.0,NaN,21.0,active,yes
2y7n86mdkvx5cjaz2e838ncdm,Donovan,C. Pines,Donovan,Pines,Male,NaN,D. Pines,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Defender,player,1998-03-07,NaN,USA,7hr2f89v44y65dyu9k92vprwn,194.0,88.0,NaN,23.0,active,no
381pzgvkt2j5zj6oe19eduj1l,Chad,Ashton,Chad,Ashton,Male,NaN,C. Ashton,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,assistant coach,1967-10-26,NaN,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,NaN,active,yes
3my2fxybaxfqoofh89bwixg8a,Hayden,Sargis,Hayden,Sargis,Male,NaN,H. Sargis,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Defender,player,2002-05-02,Turlock,USA,7hr2f89v44y65dyu9k92vprwn,183.0,77.0,NaN,30.0,active,no
3oj41up7cc77o5qj3i65szemt,Cristian Andrés,Dájome Arboleda,Cristian,Dájome,Male,NaN,C. Dájome,Colombia,6kby8rq1p01fg5ds38ckkrcs5,NaN,NaN,Attacker,player,1994-01-03,Bogotá,Colombia,6kby8rq1p01fg5ds38ckkrcs5,172.0,70.0,right,12.0,active,yes
4braldrfw3y7g030lctguuuol,Guðlaugur Victor,Pálsson,Victor,Pálsson,Male,NaN,V. Pálsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Portugal,1nbm5i9a0403zzvltn17lxinc,Defender,player,1991-04-30,Reykjavík,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,186.0,77.0,right,44.0,active,no
4rajisbg07fbyv62y2awtcil0,Kristian George,Fletcher,Kristian,Fletcher,Male,NaN,K. Fletcher,USA,7hr2f89v44y65dyu9k92vprwn,England,1fk5l4hkqk12i7zske6mcqju6,Attacker,player,2005-08-06,Bowie,USA,7hr2f89v44y65dyu9k92vprwn,183.0,NaN,NaN,26.0,active,no
4rrcs72owauveldlz4o1fwgyx,Brendan Daniel,Hines-Ike,Brendan,Hines-Ike,Male,NaN,B. Hines-Ike,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Defender,player,1994-11-30,Denver,USA,7hr2f89v44y65dyu9k92vprwn,185.0,77.0,right,4.0,active,no
52l4538m97qb53gire4qp7xg4,Gabriel,Cordeiro Pirani,Gabriel,Cordeiro Pirani,Male,Gabriel Pirani,Gabriel Pirani,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN,Midfielder,player,2002-04-12,Penápolis,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,170.0,71.0,NaN,10.0,active,no
5a02rrfusvietawk0d94iqiju,Jackson Paul Lee,Hopkins,Jackson,Hopkins,Male,NaN,J. Hopkins,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Midfielder,player,2004-07-01,Fredericksburg,USA,7hr2f89v44y65dyu9k92vprwn,188.0,74.0,NaN,25.0,active,yes
5poofr1j8221dhowins42c1jp,Erik,Hurtado,Erik,Hurtado,Male,NaN,E. Hurtado,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Attacker,player,1990-11-15,Fredericksburg,USA,7hr2f89v44y65dyu9k92vprwn,178.0,79.0,right,9.0,active,no
62218y3fekkricaj3lcopw0r9,Ravel Ryan,Morrison,Ravel,Morrison,Male,NaN,R. Morrison,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,NaN,NaN,Midfielder,player,1993-02-02,Manchester,England,1fk5l4hkqk12i7zske6mcqju6,175.0,71.0,right,49.0,active,no
6fmrelr9khhkywqr8goutjkr9,Éric Javier,Davis Grajales,Éric,Davis,Male,NaN,É. Davis,Panama,5nhk7v9jq6dqmfbn4hiihhofv,NaN,NaN,Defender,player,1991-03-31,Colón,Panama,5nhk7v9jq6dqmfbn4hiihhofv,180.0,78.0,left,31.0,active,no
6qsj0qaeroaoxi5o41d8sz310,Matai,Akinmboni,Matai,Akinmboni,Male,NaN,M. Akinmboni,USA,7hr2f89v44y65dyu9k92vprwn,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Defender,player,2006-10-17,Upper Marlboro,USA,7hr2f89v44y65dyu9k92vprwn,191.0,77.0,NaN,45.0,active,no
6vfwba584q9ewfdbo1ybxvmjt,Tyler Austin,Miller,Tyler,Miller,Male,NaN,T. Miller,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Goalkeeper,player,1993-03-12,Woodbury,USA,7hr2f89v44y65dyu9k92vprwn,193.0,88.0,NaN,1.0,active,yes
6z4eha1ejqruj39ddvzvy0ju2,Jeremy Edmilson,Garay Solís,Jeremy,Garay,Male,NaN,J. Garay,El Salvador,6jovhn8du7uhbedi92voitt3k,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2003-04-01,Woodbridge,USA,7hr2f89v44y65dyu9k92vprwn,175.0,67.0,NaN,18.0,active,no
7ftzvsdtanjzae4acqwp5r0lx,Steven Mitchell,Birnbaum,Steven,Birnbaum,Male,NaN,S. Birnbaum,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Defender,player,1991-01-23,Newport,USA,7hr2f89v44y65dyu9k92vprwn,186.0,80.0,right,15.0,retired,no
7sssj5zku1p0ojlk2s180ngt1,Nigel,Robertha,Nigel,Robertha,Male,NaN,N. Robertha,Curaçao,5im58ram567ao2fbnz39sm8vk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1998-02-13,Dordrecht,Netherlands,6hzi5pltnz67q4la8yli9qfv6,184.0,77.0,left,19.0,active,no
7uv8k6pqob0xqw7zchsfxk4ix,Christopher James,Durkin,Chris,Durkin,Male,NaN,C. Durkin,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Midfielder,player,2000-02-08,Hampton,USA,7hr2f89v44y65dyu9k92vprwn,183.0,75.0,right,8.0,active,no
7z9pkb01zugta9xl1bplj79w5,Yamil Rodrigo,Asad,Yamil,Asad,Male,NaN,Y. Asad,Argentina,2vovxa97k7v7ofa85dah2xktb,NaN,NaN,Attacker,player,1994-07-27,San Antonio de Padua,Argentina,2vovxa97k7v7ofa85dah2xktb,178.0,74.0,right,22.0,active,no
8bolxyfw6rrkywnpbf768vwgk,Peter,Shuttleworth,Peter,Shuttleworth,Male,NaN,P. Shuttleworth,England,1fk5l4hkqk12i7zske6mcqju6,NaN,NaN,NaN,assistant coach,1975-04-19,NaN,England,1fk5l4hkqk12i7zske6mcqju6,NaN,NaN,NaN,NaN,active,yes
8bp3sbo230kdhnw76stsw2u39,Pedro Miguel,Martins Santos,Pedro Miguel,Martins Santos,Male,Pedro Santos,Pedro Santos,Portugal,1nbm5i9a0403zzvltn17lxinc,NaN,NaN,Midfielder,player,1988-04-22,Lisboa,Portugal,1nbm5i9a0403zzvltn17lxinc,179.0,76.0,left,7.0,active,yes
8huiai8ptzv19jcgidhyp03x1,Russell Scott,Canouse,Russell,Canouse,Male,NaN,R. Canouse,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Midfielder,player,1995-06-11,Lancaster,USA,7hr2f89v44y65dyu9k92vprwn,177.0,72.0,right,6.0,active,yes
9ggta4hzy0w4xkukczrti5y7e,José,Fajardo Nelson,José,Fajardo,Male,NaN,J. Fajardo,Panama,5nhk7v9jq6dqmfbn4hiihhofv,NaN,NaN,Attacker,player,1993-08-18,Colón,Panama,5nhk7v9jq6dqmfbn4hiihhofv,181.0,67.0,right,84.0,active,no
9q7wmfzk1bq7f9fb7wge6fnx1,Andy Aryel,Najar Rodríguez,Andy,Najar,Male,NaN,A. Najar,Honduras,56ftnqeq3x3j77uone8qm5ow6,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,1993-03-16,Choluteca,Honduras,56ftnqeq3x3j77uone8qm5ow6,170.0,69.0,right,14.0,active,no
a6kw1x4kpkio8ua2zxaz7v6c5,Martín Vladimir,Rodríguez Torrejón,Martín,Rodríguez,Male,NaN,M. Rodríguez,Chile,32tb8d7824xg4i0ybxzssczu0,NaN,NaN,Midfielder,player,1994-08-05,Diego de Almagro,Chile,32tb8d7824xg4i0ybxzssczu0,171.0,78.0,right,77.0,active,yes
ab6eo33yedw1bbguan6nrkoyy,Gaoussou,Samaké,Gaoussou,Samaké,Male,NaN,G. Samaké,Côte d'Ivoire,tin6kf561ywonqan0mettr98,NaN,NaN,Defender,player,1997-11-04,Dabou,Côte d'Ivoire,tin6kf561ywonqan0mettr98,170.0,73.0,NaN,72.0,active,no
boojy2a86m5qkyqqzxvdk9jv9,Alexander Nicholas,Bono,Alex,Bono,Male,NaN,A. Bono,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Goalkeeper,player,1994-04-25,Syracuse,USA,7hr2f89v44y65dyu9k92vprwn,190.0,95.0,NaN,24.0,active,yes
c1e7y2fwgvh1kawh3hhsood7t,Ruan Gregório,Teixeira,Ruan Gregório,Teixeira,Male,Ruan,Ruan,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN,Defender,player,1995-05-29,Rio de Janeiro,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,174.0,65.0,right,2.0,active,no
cc7auv8d89ohifqg7qwz62mwa,Jacob,Greene,Jacob,Greene,Male,NaN,J. Greene,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Defender,player,2003-03-23,NaN,USA,7hr2f89v44y65dyu9k92vprwn,173.0,70.0,NaN,33.0,active,no
d2xmywt450kjrph838hshcn3d,Mohanad Abdulkadhim Qasim,Al Jebur Jeahze,Mohanad Abdulkadhim Qasim,Al Jebur Jeahze,Male,Mohanad Jeahze,Mohanad Jeahze,Iraq,1uzblzx1s42jn6zk6hivjzby8,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,1997-04-10,Linkoping,Sweden,1z6l2c33w2kyz9rdefs1d68nb,166.0,NaN,left,5.0,active,no
dcq0nu7mmecab5djjwg0n8ktm,Lewis John,O'Brien,Lewis,O'Brien,Male,NaN,L. O'Brien,England,1fk5l4hkqk12i7zske6mcqju6,NaN,NaN,Midfielder,player,1998-10-14,Colchester,England,1fk5l4hkqk12i7zske6mcqju6,173.0,74.0,NaN,17.0,active,no
ect3pxkbjycux4simxmzp9jze,Luis Enrique,Zamudio Lizardo Jr.,Luis,Zamudio,Male,NaN,L. Zamudio,USA,7hr2f89v44y65dyu9k92vprwn,Mexico,5trdr3jf42i20zj1hnkvcytr6,Goalkeeper,player,1998-06-24,Las Vegas,USA,7hr2f89v44y65dyu9k92vprwn,191.0,86.0,NaN,50.0,active,no
mqrqptiqi08h0t55awqcsd05,Taxiarchis,Fountas,Taxiarchis,Fountas,Male,NaN,T. Fountas,Greece,6lpgd60z890no2v46zdecrcss,NaN,NaN,Attacker,player,1995-09-04,Missolonghi,Greece,6lpgd60z890no2v46zdecrcss,170.0,65.0,right,11.0,active,no
ubuow4ad6azso5zz51b4tivp,Christian,Benteke Liolo,Christian,Benteke,Male,NaN,C. Benteke,Belgium,4wbzjcclyefma1ourvjsu4q2j,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Attacker,player,1990-12-03,Kinshasa,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,190.0,83.0,right,20.0,active,yes
2aglg2msi6zhyimmrrxn5h51x,Patrick John,Noonan,Pat,Noonan,Male,NaN,P. Noonan,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,coach,1980-08-02,Ballwin,USA,7hr2f89v44y65dyu9k92vprwn,183.0,77.0,NaN,NaN,active,yes
39t59x9q2xumbn2hphk7urp7u,Isaiah,Foster,Isaiah,Foster,Male,NaN,I. Foster,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Defender,player,2003-08-12,Frederick,USA,7hr2f89v44y65dyu9k92vprwn,183.0,78.0,NaN,33.0,active,yes
3fjb8lymm7grc7nqyfpzw1a8k,Paul,Walters,Paul,Walters,Male,NaN,P. Walters,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Goalkeeper,player,2004-04-11,NaN,USA,7hr2f89v44y65dyu9k92vprwn,190.0,87.0,NaN,25.0,active,no
3s1a50dskuehneuuy9b1nxg4,Joseph,Akpunonu,Joey,Akpunonu,Male,NaN,J. Akpunonu,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Defender,player,2001-12-21,NaN,USA,7hr2f89v44y65dyu9k92vprwn,191.0,84.0,NaN,3.0,active,no
44nrrrjr233eellmujjz45h5g,Bret,Halsey,Bret,Halsey,Male,NaN,B. Halsey,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Defender,player,2000-06-01,Sterling,USA,7hr2f89v44y65dyu9k92vprwn,175.0,68.0,NaN,42.0,active,yes
4630vp2chgqihn3btpx5vb2l1,Dominic,Kinnear,Dominic,Kinnear,Male,NaN,D. Kinnear,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,assistant coach,1967-07-26,Glasgow,Scotland,1xf68d0a8lnnq30hnnn8kr6ut,178.0,NaN,NaN,NaN,active,yes
49ki6wsieoy8t4baq73o0zhbe,Arquímides Rafael Zacarias,Ordóñez,Arquímides,Ordóñez,Male,NaN,A. Ordóñez,Guatemala,6bw57gk867vfrep8b5e4ykh24,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2003-08-05,"Cincinnati, OH",USA,7hr2f89v44y65dyu9k92vprwn,184.0,72.0,right,29.0,active,no
4bpxi7ovrhew3zkp53781lyei,Malik,Pinto,Malik,Pinto,Male,NaN,M. Pinto,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Midfielder,player,2002-08-09,Durham,USA,7hr2f89v44y65dyu9k92vprwn,180.0,76.0,NaN,26.0,active,yes
4uo9isxivewjrtdg9v7lku9zo,Stiven,Jimenez,Stiven,Jimenez,Male,NaN,S. Jimenez,USA,7hr2f89v44y65dyu9k92vprwn,Mexico,5trdr3jf42i20zj1hnkvcytr6,Midfielder,player,2007-06-24,Riverdale,USA,7hr2f89v44y65dyu9k92vprwn,173.0,68.0,NaN,37.0,active,yes
54h1lfdtkvy63u899mpdbq3th,Kenneth Harold,Vermeer,Kenneth,Vermeer,Male,NaN,K. Vermeer,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Suriname,31vay1njxmbs7vtbfp1wo2dx1,Goalkeeper,player,1986-01-10,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,181.0,78.0,right,NaN,active,no
