id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,shirtNumber,startDate,endDate,status,active,height,weight,foot,secondNationality,secondNationalityId,placeOfBirth,knownName,dateOfDeath
9t0oqrx6jymgpq6irllz2zkve,Lars,Markmanrud,Lars,Markmanrud,Male,L. Markmanrud,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2001-03-01,Norway,7f16iy4w8u8ogyn6pfooqwv5z,13.0,2020-06-11Z,2023-06-08Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ac1tqy67oseg9ice129lr7kyd,Gilbert,Koomson,Gilbert,Koomson,Male,G. Koomson,Ghana,2q2sw72utw5gu9t5y4knckwba,Attacker,player,1994-09-09,Ghana,2q2sw72utw5gu9t5y4knckwba,7.0,2023-02-28Z,2024-02-06Z,active,no,180.0,69.0,right,NaN,NaN,Accra,NaN,NaN
aovh6wd1hl0pwj43kob1dk1lg,Storm Even,Bugge Pettersen,Storm,Pettersen,Male,S. Pettersen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2006-04-11,Norway,7f16iy4w8u8ogyn6pfooqwv5z,34.0,2023-07-28Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,Storm Pettersen,NaN
ay2h6vm5xgooa92xaiv5lnrx0,Wally,Njie,Wally,Njie,Male,W. Njie,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2002-12-20,Norway,7f16iy4w8u8ogyn6pfooqwv5z,16.0,2022-08-29Z,2023-09-08Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
b58m7f2mva8s83ub5llfvyzca,Mats,Gulbrandsen Viken,Mats,Viken,Male,M. Viken,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,1998-06-16,Norway,7f16iy4w8u8ogyn6pfooqwv5z,12.0,2023-03-09Z,2023-12-31Z,active,no,187.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
b78fvaj5k1l5x9puq3lm2tvxl,Sander,Moen Foss,Sander,Foss,Male,S. Foss,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1998-12-31,Norway,7f16iy4w8u8ogyn6pfooqwv5z,17.0,2018-03-11Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN,Barkåker,NaN,NaN
bmaozrve14n5uj1a6q122dl3o,Alf Lukas Noel,Grønneberg,Alf,Grønneberg,Male,A. Grønneberg,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,2004-07-15,Norway,7f16iy4w8u8ogyn6pfooqwv5z,30.0,2023-03-27Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bpzni5riygngh99pfbcu8f78q,Freddy Aleksander,Damnjanovic Nilsson,Aleksander,Damnjanovic Nilsson,Male,A. Damnjanovic Nilsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2002-09-05,Sweden,1z6l2c33w2kyz9rdefs1d68nb,8.0,2022-03-06Z,2025-01-29Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
c1snithv0xw0tbo6f8qsbogk5,Fredrik Mani,Pålerud,Fredrik,Pålerud,Male,F. Pålerud,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1994-02-24,Norway,7f16iy4w8u8ogyn6pfooqwv5z,2.0,2022-08-05Z,2024-01-01Z,active,no,181.0,78.0,right,NaN,NaN,Sander,NaN,NaN
d09myup348kb3riw8zqr8a3md,Youssef,Chaib,Youssef,Chaib,Male,Y. Chaib,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,1996-08-12,Norway,7f16iy4w8u8ogyn6pfooqwv5z,11.0,2022-01-26Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
d0phfsg3amx6r0xblx5wia9k9,Franklin Daliba,Nyenetue,Franklin,Nyenetue,Male,F. Nyenetue,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2000-11-16,Norway,7f16iy4w8u8ogyn6pfooqwv5z,20.0,2021-03-01Z,2024-01-25Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
e8l40711f42bseuk7vtlwq221,Andreas Ulrik,Tegström,Andreas,Tegström,Male,A. Tegström,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,coach,1979-01-18,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,2021-01-01Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
entqumhk84jfw6hgjkee607x0,Sebastian,Holm Mathisen,Sebastian,Mathisen,Male,S. Mathisen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2005-06-30,Norway,7f16iy4w8u8ogyn6pfooqwv5z,31.0,2022-08-06Z,2024-08-29Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
jfesb9jxg4g5yph0x6nabevo,Vetle,Walle Egeli,Vetle,Egeli,Male,V. Egeli,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2004-06-23,Norway,7f16iy4w8u8ogyn6pfooqwv5z,3.0,2021-05-15Z,NaN,active,yes,178.0,NaN,left,NaN,NaN,Larvik,NaN,NaN
v3hnsgptqqi0ystvybqtpyzu,Jakob,Maslø Dunsby,Jakob,Dunsby,Male,J. Dunsby,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2000-03-13,Norway,7f16iy4w8u8ogyn6pfooqwv5z,27.0,2023-02-01Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17zz0x6tm20e9yfh4q5ehaf9x,Serge-Junior Bertil Nicolas,Martinsson Ngouali,Serge-Junior,Martinsson Ngouali,Male,S. Martinsson Ngouali,Gabon,6jfjrlsdz5ns00g4gvk9a6xav,Midfielder,player,1992-01-23,Sweden,1z6l2c33w2kyz9rdefs1d68nb,18.0,2022-02-02Z,2024-08-27Z,active,no,175.0,75.0,right,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN
1n9924y1nahaf0if575wgwonp,Joachim,Soltvedt,Joachim,Soltvedt,Male,J. Soltvedt,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1995-09-09,Norway,7f16iy4w8u8ogyn6pfooqwv5z,17.0,2020-02-14Z,2023-08-21Z,active,no,188.0,NaN,left,NaN,NaN,Bergen,NaN,NaN
1obmoa232gvsn0uxvaphndb6d,Steffen,Lie Skålevik,Steffen,Skålevik,Male,S. Skålevik,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,1993-01-31,Norway,7f16iy4w8u8ogyn6pfooqwv5z,15.0,2022-01-01Z,2023-08-31Z,active,no,180.0,75.0,right,NaN,NaN,Sotra,NaN,NaN
22pm0y7qrqwg0ss3fuy1erk6h,Martin,Høyland,Martin,Høyland,Male,M. Høyland,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1995-09-17,Norway,7f16iy4w8u8ogyn6pfooqwv5z,6.0,2022-03-28Z,2024-01-30Z,active,no,185.0,NaN,NaN,NaN,NaN,Kristiansand,NaN,NaN
2mkfrrq1taiw0l42xzeeua5m1,Victor,Torp Overgaard,Victor,Torp,Male,V. Torp,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1999-07-30,Denmark,5adf60vwiw2f2mibyq1k4ex7i,29.0,2022-08-01Z,2024-01-11Z,active,no,178.0,60.0,right,NaN,NaN,NaN,NaN,NaN
30ojg24sppf8bzngafnd4neg9,Eirik,Wichne,Eirik,Wichne,Male,E. Wichne,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1997-05-12,Norway,7f16iy4w8u8ogyn6pfooqwv5z,32.0,2021-01-01Z,NaN,active,yes,174.0,69.0,NaN,NaN,NaN,NaN,NaN,NaN
3je152n5s5fjtbrxs9v8dn1lh,Christian Kjetil,Haug,Kjetil,Haug,Male,K. Haug,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,1998-06-12,Norway,7f16iy4w8u8ogyn6pfooqwv5z,1.0,2023-08-24Z,2023-12-31Z,active,no,190.0,83.0,right,NaN,NaN,Halden,NaN,NaN
4fkb8m4vdcyn1iwck0ukhofmc,Franklin Degaulle,Tebo Uchenna,Franklin,Tebo Uchenna,Male,F. Tebo Uchenna,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Defender,player,2000-01-15,Nigeria,63pvdwrsiq5b07mzi8igqei9p,30.0,2023-09-01Z,2025-08-15Z,active,no,190.0,78.0,right,NaN,NaN,Abuja,NaN,NaN
4ufiz0fvx04ey8932y2efghzo,Elias,Kringberg Haug,Elias,Haug,Male,E. Haug,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2006-02-18,Norway,7f16iy4w8u8ogyn6pfooqwv5z,2.0,2021-04-16Z,2025-03-28Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4vfwbeugre4v9zi62o2iur1g4,Amadou,Camara,Amadou,Camara,Male,A. Camara,Mali,d0v29nncgikdswlxpdq553zz,Attacker,player,2000-06-30,Mali,d0v29nncgikdswlxpdq553zz,NaN,2021-07-30Z,2024-02-01Z,active,no,187.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58zj1aw2i5mfyzb3knj72xk6i,Sander Johan,Christiansen,Sander,Christiansen,Male,S. Christiansen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2001-04-29,Norway,7f16iy4w8u8ogyn6pfooqwv5z,72.0,2022-08-10Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,Bergen,NaN,NaN
5d6txeello867oroqdv0y5wk4,Henrik,Wendel Meister,Henrik,Meister,Male,H. Meister,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2003-11-13,Denmark,5adf60vwiw2f2mibyq1k4ex7i,19.0,2023-08-01Z,2024-08-15Z,active,no,192.0,83.0,right,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,NaN,NaN
6bmumoni1d3l86o9firkzoy6s,Christopher,Bonsu Baah,Christopher,Bonsu Baah,Male,C. Bonsu Baah,Ghana,2q2sw72utw5gu9t5y4knckwba,Attacker,player,2004-12-14,Ghana,2q2sw72utw5gu9t5y4knckwba,90.0,2023-03-13Z,2023-07-06Z,active,no,172.0,73.0,left,NaN,NaN,NaN,NaN,NaN
7ruc5zze6wi94ub7affwar9w5,Magnar,Ødegaard,Magnar,Ødegaard,Male,M. Ødegaard,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1993-05-11,Norway,7f16iy4w8u8ogyn6pfooqwv5z,5.0,2019-07-18Z,NaN,active,yes,186.0,80.0,right,NaN,NaN,Fredrikstad,NaN,NaN
7tgct28oaugpl19dripmwlxhx,Joachim,Thomassen,Joachim,Thomassen,Male,J. Thomassen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1988-05-04,Norway,7f16iy4w8u8ogyn6pfooqwv5z,16.0,2014-03-29Z,2023-12-31Z,active,no,180.0,78.0,left,NaN,NaN,Sarpsborg,NaN,NaN
88bb1008dpu2npdcz1rymv3e1,Rafik,Zekhnini,Rafik,Zekhnini,Male,R. Zekhnini,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1998-01-12,Norway,7f16iy4w8u8ogyn6pfooqwv5z,98.0,2023-07-13Z,2024-12-31Z,active,no,179.0,63.0,right,NaN,NaN,Skien,NaN,NaN
899g4vjqr1ogpecjjuas4e1d6,Gustav,Busch Trend Mogensen,Gustav,Mogensen,Male,G. Mogensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2001-04-19,Denmark,5adf60vwiw2f2mibyq1k4ex7i,23.0,2022-08-01Z,2023-08-01Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
930dsqwxik1m9vy5zdr544jpx,Anders,Kristiansen,Anders,Kristiansen,Male,A. Kristiansen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,1990-03-17,Norway,7f16iy4w8u8ogyn6pfooqwv5z,21.0,2021-01-08Z,2024-03-26Z,active,no,183.0,83.0,right,NaN,NaN,Stavanger,NaN,NaN
9h818omah0402p8sh7lh4txck,Leander,Sem-Johansen Øy,Leander,Øy,Male,L. Øy,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,2003-10-24,Norway,7f16iy4w8u8ogyn6pfooqwv5z,40.0,2021-06-30Z,2025-03-11Z,active,no,182.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9ns4zmrpc5hvtivufms32bpxw,Aridon,Racaj,Aridon,Racaj,Male,A. Racaj,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2005-03-12,Norway,7f16iy4w8u8ogyn6pfooqwv5z,74.0,2023-07-26Z,2024-08-15Z,active,no,NaN,NaN,NaN,Kosovo,86u6edbqifdjsn49mbp2anw7p,NaN,NaN,NaN
aqc0qritba195wf770gyd1149,Anton,Skipper Hendriksen,Anton,Skipper,Male,A. Skipper,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2000-03-31,Denmark,5adf60vwiw2f2mibyq1k4ex7i,31.0,2022-02-02Z,2024-09-02Z,active,no,194.0,77.0,right,NaN,NaN,Brøndbyøster,NaN,NaN
avtms6bcr8i7qdacuv225evo5,Jeppe,Andrup Andersen,Jeppe,Andersen,Male,J. Andersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1992-12-06,Denmark,5adf60vwiw2f2mibyq1k4ex7i,8.0,2023-01-08Z,2024-07-18Z,active,no,178.0,75.0,right,NaN,NaN,NaN,NaN,NaN
b2chruqi15vgcw6xet20dnwq2,Arnau,Casas Arcas,Arnau,Casas,Male,Arnau Casas,Spain,49ih1pwv3ahshdf8uzrimi54c,Defender,player,2004-03-15,Spain,49ih1pwv3ahshdf8uzrimi54c,3.0,2023-08-01Z,2024-08-08Z,active,no,191.0,78.0,both,NaN,NaN,Cassà de la Selva,NaN,NaN
b4bzaam658g6wf3knwxlghas5,Ramon Pascal,Lundqvist,Ramon,Lundqvist,Male,R. Lundqvist,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,1997-05-10,Sweden,1z6l2c33w2kyz9rdefs1d68nb,10.0,2023-03-08Z,2023-12-31Z,active,no,183.0,74.0,both,Nicaragua,4of7fctqcqbj3rai95vd4jk26,Algutsrum,NaN,NaN
barzsgnl7tazysx2d10yzj04q,Peter,Reinhardsen,Peter,Reinhardsen,Male,P. Reinhardsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1999-04-21,Norway,7f16iy4w8u8ogyn6pfooqwv5z,20.0,2023-01-08Z,NaN,active,yes,186.0,78.0,right,NaN,NaN,Kristiansand,NaN,NaN
bl8eixhmbix2chqjdhc0kffxm,Sigurd,Kvile,Sigurd,Kvile,Male,S. Kvile,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2000-02-26,Norway,7f16iy4w8u8ogyn6pfooqwv5z,3.0,2023-03-31Z,2023-07-31Z,active,no,NaN,NaN,right,NaN,NaN,Bergen,NaN,NaN
bz82aklhkj8uhxcm48pl9cy51,Kristian,Fardal Opseth,Kristian,Opseth,Male,K. Opseth,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,1990-01-06,Norway,7f16iy4w8u8ogyn6pfooqwv5z,22.0,2021-03-01Z,2023-12-31Z,active,no,189.0,90.0,left,NaN,NaN,Kaupanger,NaN,NaN
c5487d4s89hhsne317nbsvdh,Niklas,Sandberg,Niklas,Sandberg,Male,N. Sandberg,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1995-05-18,Norway,7f16iy4w8u8ogyn6pfooqwv5z,23.0,2023-08-08Z,NaN,active,yes,183.0,73.0,left,NaN,NaN,NaN,NaN,NaN
crxwhejm0ur604l99z8c8nrv9,Mikkel,Maigaard Jakobsen,Mikkel,Maigaard,Male,M. Maigaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1995-09-20,Denmark,5adf60vwiw2f2mibyq1k4ex7i,25.0,2021-08-31Z,2023-12-31Z,active,no,180.0,75.0,right,NaN,NaN,Varde,NaN,NaN
dezlw028xxolwterb9fzdtlg,Iaroslav,Sundling,Jarik,Sundling,Male,J. Sundling,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,2005-02-04,Norway,7f16iy4w8u8ogyn6pfooqwv5z,12.0,2022-07-01Z,2023-09-15Z,active,no,190.0,NaN,right,NaN,NaN,NaN,NaN,NaN
dfstfdvqadzpvxib0np3vfifo,Markus,Olsvik Welinder,Markus,Welinder,Male,M. Welinder,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2004-01-28,Norway,7f16iy4w8u8ogyn6pfooqwv5z,77.0,2023-01-01Z,2023-06-22Z,active,no,185.0,NaN,right,NaN,NaN,NaN,NaN,NaN
edfsc7q83gpy1y9w3apjvwjbp,Simon Hjalmar Friedel,Tibbling,Simon,Tibbling,Male,S. Tibbling,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,1994-09-07,Sweden,1z6l2c33w2kyz9rdefs1d68nb,11.0,2022-08-01Z,2024-12-31Z,active,no,175.0,74.0,right,NaN,NaN,Stockholm,NaN,NaN
lnzm3k3e1zd43g3jn9f5xgwl,Jan Martin,Hoel Andersen,Martin,Andersen,Male,M. Andersen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,1995-12-04,Norway,7f16iy4w8u8ogyn6pfooqwv5z,7.0,2023-01-01Z,2023-08-01Z,active,no,187.0,75.0,right,NaN,NaN,Halden,NaN,NaN
ogcuz4pxxu9605ibev6htdxx,Bjørn Inge,Utvik,Bjørn,Utvik,Male,B. Utvik,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1996-02-28,Norway,7f16iy4w8u8ogyn6pfooqwv5z,4.0,2018-01-01Z,2023-12-31Z,active,no,183.0,75.0,right,NaN,NaN,Avaldsnes,NaN,NaN
p706ybq6vvkl1agob1exlknp,Stefan Bo Anders,Billborn,Stefan,Billborn,Male,S. Billborn,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,coach,1972-11-15,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,2022-01-01Z,2024-06-23Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
u1jmq8rzpdjt0qy0os5dgcus,Anders,Hiim,Anders,Hiim,Male,A. Hiim,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2002-09-13,Norway,7f16iy4w8u8ogyn6pfooqwv5z,17.0,2023-08-23Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
wamee1wd0fr552uv5507z0lx,Jo Inge,Berget,Jo Inge,Berget,Male,J. Inge Berget,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,1990-09-11,Norway,7f16iy4w8u8ogyn6pfooqwv5z,14.0,2023-08-31Z,NaN,active,yes,184.0,78.0,right,NaN,NaN,Hadeland,NaN,NaN
1cppfkijwgt28mxdvfdrzdh,Fredrik,Haugen,Fredrik,Haugen,Male,F. Haugen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1992-06-13,Norway,7f16iy4w8u8ogyn6pfooqwv5z,7.0,2023-01-08Z,2024-01-15Z,active,no,182.0,76.0,right,NaN,NaN,Bergen,NaN,NaN
1ft1hqf1snyh0uqgmo65ud9sl,Robert Frank,Bradley,Bob,Bradley,Male,B. Bradley,USA,7hr2f89v44y65dyu9k92vprwn,NaN,coach,1958-03-03,USA,7hr2f89v44y65dyu9k92vprwn,NaN,2023-09-10Z,2024-09-22Z,active,no,NaN,NaN,NaN,NaN,NaN,Montclair,NaN,NaN
1qrmb0d6zqgy201n7pturvsgl,Thor,Søndergaard Lange,Thor,Lange,Male,T. Lange,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1993-08-04,Denmark,5adf60vwiw2f2mibyq1k4ex7i,13.0,2022-03-15Z,2023-12-31Z,active,no,183.0,85.0,left,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Hillerød,NaN,NaN
1zso05h684yyan468qbxk55d6,Sturla,Ottesen,Sturla,Ottesen,Male,S. Ottesen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2001-05-25,Norway,7f16iy4w8u8ogyn6pfooqwv5z,15.0,2020-10-05Z,2023-12-31Z,active,no,181.0,75.0,right,NaN,NaN,Oslo,NaN,NaN
2cxec9t3rzoa5eja6sg06e1p0,Oskar,Spiten-Nysæter,Oskar,Spiten-Nysæter,Male,O. Spiten-Nysæter,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2007-08-29,Norway,7f16iy4w8u8ogyn6pfooqwv5z,50.0,2023-03-17Z,2025-07-21Z,active,no,NaN,NaN,right,NaN,NaN,NaN,NaN,NaN
2r893xoeuqhgoe2w2auhqb696,Kasper,Waarts Thenza Høgh,Kasper,Høgh,Male,K. Høgh,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2000-12-06,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2023-07-02Z,2023-12-31Z,active,no,186.0,61.0,right,NaN,NaN,Randers,NaN,NaN
2tnstnm0gzay42zyyfekiia6s,Markus Lennart,Seim-Monsen,Markus,Seim-Monsen,Male,M. Seim-Monsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2007-01-09,Norway,7f16iy4w8u8ogyn6pfooqwv5z,39.0,2022-07-24Z,2023-06-30Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2x6wc1bxp4lvrba2935amva0a,Marius,Amundsen Ulla,Marius,Ulla,Male,M. Ulla,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,2002-06-10,Norway,7f16iy4w8u8ogyn6pfooqwv5z,1.0,2019-09-14Z,2024-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
p9areqs9anj0lb9na23era50,Amir Ahmed,Jama,Amir,Jama,Male,A. Jama,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2006-05-05,Norway,7f16iy4w8u8ogyn6pfooqwv5z,37.0,2023-04-22Z,2023-06-30Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3cto2fgmn1amjb6lvi8vdbzoq,Nicolas,Pignatel Jenssen,Nicolas,Jenssen,Male,N. Jenssen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2002-01-12,Norway,7f16iy4w8u8ogyn6pfooqwv5z,5.0,2018-01-05Z,2024-03-29Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3n4l3osvxacgvfwqkewrp0ixh,Kevin Alexander,Kabran,Kevin,Kabran,Male,K. Kabran,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,1993-11-22,Sweden,1z6l2c33w2kyz9rdefs1d68nb,19.0,2023-03-22Z,2023-12-31Z,active,no,185.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3nnczhdi9wls19w1klvu5h638,Fillip,Jenssen Riise,Fillip,Riise,Male,F. Riise,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2007-05-11,Norway,7f16iy4w8u8ogyn6pfooqwv5z,36.0,2023-01-01Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3un28kyt7fgt7r1b1fkq2dul0,William,Nicolai Wendt,William,Wendt,Male,W. Wendt,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2006-01-23,Norway,7f16iy4w8u8ogyn6pfooqwv5z,38.0,2023-05-23Z,2023-06-30Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44gskptmwpbsq8prkz8qsbro5,Jonatan,Lucca,Jonatan,Lucca,Male,Jonatan Lucca,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Midfielder,player,1994-06-02,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,47.0,2023-01-28Z,2023-08-29Z,active,no,184.0,77.0,left,Italy,25f2cmb2r8mk5rj92tzer6kvv,Santa Maria,Jonatan Lucca,NaN
4nkxrz65hxfrdlxm15myqgley,Herman Hammy,Geelmuyden,Herman,Geelmuyden,Male,H. Geelmuyden,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2002-01-22,Norway,7f16iy4w8u8ogyn6pfooqwv5z,10.0,2021-02-01Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4wk0sw7u4c17v2owhx5bhmusq,Keegan Daniel,Jelacic,Keegan,Jelacic,Male,K. Jelacic,Australia,u5ieemi69z72c3bgczyy68lo,Midfielder,player,2002-07-31,New Zealand,wcq2y28a27syx5do1k2i2nj8,23.0,2023-08-14Z,2024-01-02Z,active,no,NaN,NaN,NaN,New Zealand,wcq2y28a27syx5do1k2i2nj8,NaN,NaN,NaN
4ywwwitp1buj0mrypxpla8wk5,Tobias Raphael,Pachonik,Tobias,Pachonik,Male,T. Pachonik,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1995-01-04,Germany,36min0qztu8eydwvpv8t1is0m,33.0,2023-01-26Z,2023-12-31Z,active,no,185.0,86.0,right,NaN,NaN,Marktoberdorf,NaN,NaN
53l1qu02us5a5bgmcu1jlqmdx,Kasper,Søndergaard Pedersen,Kasper,Pedersen,Male,K. Pedersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1993-04-21,Denmark,5adf60vwiw2f2mibyq1k4ex7i,2.0,2021-07-27Z,NaN,active,yes,185.0,75.0,both,NaN,NaN,Åbybro,NaN,NaN
6mk3psi2n9xclzc5h0o4qk650,Rasmus,Eggen Vinge,Rasmus,Vinge,Male,R. Vinge,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2001-01-28,Norway,7f16iy4w8u8ogyn6pfooqwv5z,17.0,2023-07-21Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6ujj9k0wydov5zwi1b8izi489,Andreas,Skovgaard Larsen,Andreas,Skovgaard,Male,A. Skovgaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1997-03-27,Denmark,5adf60vwiw2f2mibyq1k4ex7i,6.0,2023-02-11Z,2023-08-29Z,active,no,185.0,75.0,left,NaN,NaN,NaN,NaN,NaN
7e3tnv5n3c3kfka3qifivli50,Paul,Adeniran Ogunkoya,Paul,Ogunkoya,Male,P. Ogunkoya,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,2004-09-17,Nigeria,63pvdwrsiq5b07mzi8igqei9p,26.0,2023-08-31Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7f4vea58jd8p3kzd0rkrs4104,Filip,Hornburg Møller-Hansen,Filip,Hornburg,Male,F. Hornburg,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2005-04-26,Norway,7f16iy4w8u8ogyn6pfooqwv5z,25.0,2022-02-01Z,2023-06-30Z,active,no,182.0,NaN,right,NaN,NaN,NaN,NaN,NaN
