id,firstName,lastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,shirtNumber,startDate,status,active,shortFirstName,shortLastName,height,foot,placeOfBirth,weight,secondNationality,secondNationalityId,endDate,knownName
dfnlbd999xhxv6fjubrujjwgk,Mattias,Gorse Knockaert,Male,M. Knockaert,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dzaz3q4galhwgf94beocz74lw,Ulrik,Valdemar Skotte Espersen,Male,U. Espersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
e3mic503ndznnb704eehoaexg,Adam,Riis,Male,A. Riis,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1998-10-31,Denmark,5adf60vwiw2f2mibyq1k4ex7i,19.0,2023-07-01Z,active,yes,NaN,NaN,183.0,left,NaN,NaN,NaN,NaN,NaN,NaN
e610d90su0hrwqjhgud0g66fo,Mads,Hareskov Hende,Male,M. Hende,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1997-08-14,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2021-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
eew2xr2lg7ze5d28zaz0x4oic,Jeppe Forum,Hansen,Male,J. Hansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1998-08-08,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2021-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
f45r249fpwgndr4eagppngh78,Viktor,Graff Madsen,Male,V. Madsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,1997-05-07,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17s63cea955iiewq0zrc5n6l0,Mads,Oddershede,Male,M. Oddershede,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,4.0,2021-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19xyb5myz19k50ze6w1orzm6s,Mikkel,Lindner Spor,Male,M. Spork,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,3.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1t9f6zchhxdagg5b4xlhae39w,Jens Christian,Reventlov,Male,J. Reventlov,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24tkxvrniab0qlo21bxatzk7o,Jens,Gjersøe,Male,J. Gjersøe,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26ad96atifzf7rq2pbklxdfro,Karlo,WeInkouff Jepsen,Male,K. Jepsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2j76g7thd5v47rurt9n4x83ro,Christian,Pasfall Madsen,Male,C. Madsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,13.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4h9z04f47hdeu63pb61bt2pec,Eduard,Ballvé Fernández,Male,E. Ballvé Fernández,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,15.0,2025-08-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4st4giret3vczmle0i3k7rwus,Viktor,Byriel-Øvall,Male,V. Byriel-Øvall,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,5.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4wveba6lv7btns0k04522tdzo,Jakob,Kloppenborg,Male,J. Kloppenborg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1997-10-23,Denmark,5adf60vwiw2f2mibyq1k4ex7i,10.0,2021-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5r0vhaz6awrs59edr94zw9g,Emrah,Kahveci,Male,E. Kahveci,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6suviw9wj2mqn5le85znzubro,Peter,Nørgaard,Male,P. Nørgaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1988-09-17,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6zfj8rjnnng5ffqdozy36cxec,Fritz,Troensegaard,Male,F. Troensegaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,12.0,2021-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7df7ls5vloajr4cdv1b1di67d,Anders Hedemann,Jansen,Male,A. Jansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1996-11-06,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2021-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7drpw9oiikcya4svzhq3fc00k,Rasmus,Dyrløv Madsen,Male,R. Madsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8r7bs0c4bj3opdts4buww6cr8,Oscar,Storm,Male,O. Storm,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,9.0,2025-08-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8ujs5qc000twn8rzvzet6qej8,Julius,Tolstoj Sander,Male,J. Sander,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,1.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
99qf5fuo7nxclno132wyvxpg4,Mathias,Pepke,Male,M. Pepke,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1993-04-20,Denmark,5adf60vwiw2f2mibyq1k4ex7i,18.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9r5ilrmpkinfq2bizq7gycxec,Oliver,Graham,Male,O. Graham,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1993-04-14,Denmark,5adf60vwiw2f2mibyq1k4ex7i,17.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9yeiei7jv9utk5azryv0vyw44,Phillip Daniel,Döpping,Male,P. Döpping,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
aiq0xanfbhjk4x9nwa8b0dnv8,Andreas,Hohwy Pallesen,Male,A. Pallesen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,7.0,2025-08-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
am119t3uds57johlhcuqglbmc,Søren,From Haustein,Male,S. Haustein,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
avjh9fmxnnjsa1j1vxtlas1sk,Phillip,Bomholt Kjær,Male,P. Kjær,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
b5kc3oonalr8tb0i7p0b0zsb8,Valdemar,Brendumbo,Male,V. Brendumbo,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bl8v4wa20nag182l9mznu93x0,Lasse Bramvel,Christensen,Male,L. Christensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,8.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cz14m7eh78el4vo8wa0way3xm,Mads Moch,Larsen,Male,M. Larsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1997-03-14,Denmark,5adf60vwiw2f2mibyq1k4ex7i,2.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
e9yovt5od9o7i72a6dy1eckr8,Mathias,Støttrup Moldow,Male,M. Moldow,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,1994-08-24,Denmark,5adf60vwiw2f2mibyq1k4ex7i,11.0,2021-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
exfm265dxipb0bzatfqzujzkl,Aurimas,Tručinskas,Male,A. Tručinskas,Lithuania,366yd1wf1hzvvjb5u6r59rl1w,Defender,player,1994-10-25,Lithuania,366yd1wf1hzvvjb5u6r59rl1w,14.0,2025-07-01Z,active,yes,NaN,NaN,178.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
f12h7d7ktd503cqncrf2rjf2s,Anders,Klemmed Bjørk,Male,A. Klemmed Bjørk,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,16.0,2025-08-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
lw2h65ihh1utcii7h55plgyc,Frederik Alexander,Skou,Male,F. Skou,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,6.0,2021-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1as1vqox0mgy82u8s99nyp2c4,Marcus,Kjaerhus Mikkelsen,Male,M. Kjaerhus,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1qq5cuyiekw1sj0rrqz220ro4,Thomas,Malthe Jensen,Male,T. Malthe Jensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,5.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21of2ovgotehc3yg57kiwbehg,Lasse,Linnemann Kragh,Male,L. Linnemann,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,16.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2xjqtohmgearr8d3n11f7kaok,Birch,Alber,Male,B. Alber,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,15.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
305lnjkz5u14tnw4n238pfsb8,André,Rosenquist,Male,A. Rosenquist,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4fuie3b8cvcy8yl1ecwni10d0,Mathias,Christensen,Male,M. Christensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4ki12adyt4zl966y61uak9d04,Daniel,Knudsen,Male,D. Knudsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,14.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59co55puyigjlyrqsbrura0wk,Thomas,Hvilsom Hansen,Male,T. Hansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2000-02-02,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,left,NaN,NaN,NaN,NaN,NaN,NaN
5tcvy1wv7usvl0lihvua011jo,August,Lydiksen,Male,A. Lydiksen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6i6efn429tpob6gi6ceofv11w,Christian,Brandt Marcussen,Male,C. Brandt Marcussen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,12.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6ww5iyk4taiy4ccup4lftsydw,Tobias,Randrup Jorgensen,Male,T. Jorgensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,8.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8dwfcrwmernevcp8ztofht3x0,Soren,Madsen,Male,S. Madsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8odtk5bbnmgnczss4esuis2l0,Lars,Thomsen,Male,L. Thomsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,assistant coach,1972-04-27,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8q1n2nzewrvntz76mru5ucr2s,Magnus,Styrbaek,Male,M. Styrbaek,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,1.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8yrceu18vvndao5vmhoafcwes,Jonathan,Plagborg,Male,J. Plagborg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,9.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9opxnim6gtfx5rgk8ba12yexg,Kris,Isaksen,Male,K. Isaksen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
a5mme0hrknm5a3l3j01dzy8es,Lasse,Schelde,Male,L. Schelde,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,3.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bpgfehyn9ziyccus0e5tb6fv9,Søren,Madsen,Male,S. Madsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,1979-01-13,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ceci82zerdhkozavt3fwwrc44,Mads,Karstensen,Male,M. Karstensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,2.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cnvb2gbxo5eatlg3andltddec,Emil,Starup,Male,E. Starup,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,4.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cub8bya1zt0cbjzl4lagce6tw,Kasper,Frohlich,Male,K. Frohlich,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dys802cxawps806manlzekgk,Victor,Kjaerhus,Male,V. Kjaerhus,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
e13iaqp4llgoid1oub5uryfis,Mathias,Birkelund Mogensen,Male,M. Mogensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,11.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
eokchcmvu1znalbsnytykwg7o,Albert,Hulsrøj-Hansen,Male,A. Hulsrøj-Hansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,7.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
f29101fhg086b1pf8i32es3dg,Jacob,Tegllund,Male,J. Tegllund,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,10.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
f5kemoticsi78nh7i2bjr4tn8,Kristoffer,Nohr Kristiansen,Male,K. Nohr,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,13.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
trffqc4erv4v8j4x94q8q3v8,Alexander,Bass,Male,A. Bass,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,6.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1gat5tpwkhs14iqwlljr89udw,Emil,Byrrisen,Male,E. Byrrisen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2004-02-04,Denmark,5adf60vwiw2f2mibyq1k4ex7i,1.0,2025-08-05Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2d2n10qt7l7fs4o7cpamp5qfo,Sebastian,Augustinus,Male,S. Augustinus,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2007-10-29,Denmark,5adf60vwiw2f2mibyq1k4ex7i,12.0,2025-08-05Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38nlwsqyw1pka8yopcca2fyfo,Christian,Kjer Berthelsen,Male,C. Berthelsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2001-11-28,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2022-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4jr3zbgdq2dykbrr1w2s8asd0,Keboute,Barro,Male,K. Barro,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50n8omrhldueyj5m6vq230bo4,Oliver,Skovgaard,Male,O. Skovgaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,11.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52aznpc14o8le36sfr6om68es,Daniel,Winther Alenbæk,Male,D. Winther,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1996-07-27,Denmark,5adf60vwiw2f2mibyq1k4ex7i,2.0,2021-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53ncr1h1y4ka32whj5uw8b4a2,Rasmus,Skovgaard Jensen,Male,R. Skovgaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1997-12-10,Denmark,5adf60vwiw2f2mibyq1k4ex7i,9.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6exaigjberi4w6rski7kdp2j8,Mads,Bæk Christiansen,Male,M. Christiansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2002-10-10,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-01-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6htmvmk8hnaxx8cwhc91vz7ys,Lukas Mellin,Døssing,Male,L. Døssing,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2005-07-17,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6kkelh456ck5v0ul8ka6vxfys,Lauritz,Hegaard Mogensen,Male,L. Mogensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2004-12-21,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2024-08-12Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6wqmrgtmqby3g98lc88fhs1zo,Isa,El-Enazi,Male,I. El-Enazi,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2001-12-24,Denmark,5adf60vwiw2f2mibyq1k4ex7i,4.0,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6ycicqi4j7v6rswtr3qnqobh0,David,Assing,Male,D. Assing,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,15.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7eqrwg51xbf7vfbz4c8lujllg,Marco,Bertelsen,Male,M. Bertelsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1998-09-07,Denmark,5adf60vwiw2f2mibyq1k4ex7i,5.0,2021-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8kqq6ib56j75jelwr8pj2krh0,Visar,Aliti,Male,V. Aliti,Kosovo,86u6edbqifdjsn49mbp2anw7p,Attacker,player,1999-03-19,Kosovo,86u6edbqifdjsn49mbp2anw7p,NaN,2022-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN
90l3gqeard9ifmgstd06hxp1w,Wessam,Shaker,Male,W. Shaker,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2005-04-20,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2024-09-03Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92y6cik3xtfmbr0l30237d3is,Louis,Addo Gangelhoff,Male,L. Gangelhoff,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-05-03Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9f27qsjtaz7weh5p4dgu0mwic,Jonas,Guldbrandsen Lund,Male,J. Lund,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1994-01-24,Denmark,5adf60vwiw2f2mibyq1k4ex7i,10.0,2021-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9xe4l4aaanktnqz3ppzu10opg,Frederik,Tao Rasmussen,Male,F. Tao,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2004-05-27,Denmark,5adf60vwiw2f2mibyq1k4ex7i,16.0,2025-01-01Z,active,yes,NaN,NaN,171.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
