id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,height,weight,shirtNumber,startDate,status,active,endDate,placeOfBirth,foot,secondNationality,secondNationalityId,knownName
c57cmqsy5y46vndbsqq3pyu7e,Robin,Dzabic,Robin,Dzabic,Male,R. Dzabic,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2001-04-03,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,8.0,2025-01-30Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
cqbwi2vpug8530eao8ewo1tzo,Bendik,Slotfeldt Berntsen,Bendik,Berntsen,Male,B. Berntsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2007-04-17,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,19.0,2025-05-24Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
csoy01ylfrp2o2jso18oohmvo,Karl Darrell,Kamguia Kamdem Tibell,Darrell,Tibell,Male,D. Tibell,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,2002-02-20,Sweden,1z6l2c33w2kyz9rdefs1d68nb,180.0,NaN,11.0,2024-01-31Z,active,no,2025-08-30Z,NaN,right,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN
day3njm5hkudffvdvccpopbyt,Carljohan Daniel Viktor,Eriksson,Carljohan,Eriksson,Male,C. Eriksson,Finland,2u07e54v5dprsugdvddpq5ync,Goalkeeper,player,1995-04-25,Finland,2u07e54v5dprsugdvddpq5ync,191.0,83.0,NaN,2025-08-01Z,active,yes,2025-12-31Z,Helsinki,right,NaN,NaN,NaN
di12pteex60qy5bdmm4lxt8no,Elias Ezedin Mohamed,Jemal,Elias,Jemal,Male,E. Jemal,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,2003-03-03,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,43.0,2024-07-31Z,active,no,2025-09-02Z,NaN,NaN,NaN,NaN,NaN
dlx130vfa5ynu82q5jtawq8lw,Jacob,Hanstad,Jacob,Hanstad,Male,J. Hanstad,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2002-11-02,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,2025-07-28Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
dxmgpouxmhnss0ggxm6yqgo9,Loris,Mettler,Loris,Mettler,Male,L. Mettler,Switzerland,3bh70jgvc5mn58x0byjkuda17,Midfielder,player,1998-12-14,Switzerland,3bh70jgvc5mn58x0byjkuda17,173.0,69.0,10.0,2024-01-31Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
e8l40711f42bseuk7vtlwq221,Andreas Ulrik,Tegström,Andreas,Tegström,Male,A. Tegström,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,coach,1979-01-18,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,2021-01-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
entqumhk84jfw6hgjkee607x0,Sebastian,Holm Mathisen,Sebastian,Mathisen,Male,S. Mathisen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2005-06-30,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,24.0,2025-01-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
jfesb9jxg4g5yph0x6nabevo,Vetle,Walle Egeli,Vetle,Egeli,Male,V. Egeli,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2004-06-23,Norway,7f16iy4w8u8ogyn6pfooqwv5z,178.0,NaN,3.0,2021-05-15Z,active,yes,NaN,Larvik,left,NaN,NaN,NaN
qibxb6oz6z207hqe2c4npzbo,Abdel Kader,Njoya,Njoya,Kader,Male,A. Njoya,Cameroon,4eb9feio6u267dd1jcwaf38mt,Attacker,player,2003-10-05,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,NaN,NaN,2025-08-31Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
v3hnsgptqqi0ystvybqtpyzu,Jakob,Maslø Dunsby,Jakob,Dunsby,Male,J. Dunsby,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2000-03-13,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,27.0,2023-02-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
115owbh8c39gfwcja2wxuweay,Harald,Nilsen Tangen,Harald,Tangen,Male,H. Tangen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2001-01-03,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,10.0,2024-08-16Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
16od5bk1t05mluydp8i4t2lg4,Mamour,Ndiaye,Mamour,Ndiaye,Male,M. Ndiaye,Senegal,6hhqyhr5cwq2pfprlazyposyk,Goalkeeper,player,2005-10-22,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,1.0,2024-01-31Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
2of6xfvdgpsrqehwxrc39kcq2,Frederik,Bjerregaard Carstensen,Frederik,Carstensen,Male,F. Carstensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2002-04-09,Denmark,5adf60vwiw2f2mibyq1k4ex7i,179.0,NaN,16.0,2024-07-23Z,active,yes,NaN,NaN,right,NaN,NaN,NaN
2urilkjhzglzfbteda50ml8us,Martin,Håheim-Elveseter,Martin,Håheim-Elveseter,Male,M. Håheim-Elveseter,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2005-12-29,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,29.0,2024-08-27Z,active,no,2025-07-18Z,NaN,NaN,NaN,NaN,NaN
30ojg24sppf8bzngafnd4neg9,Eirik,Wichne,Eirik,Wichne,Male,E. Wichne,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1997-05-12,Norway,7f16iy4w8u8ogyn6pfooqwv5z,174.0,69.0,32.0,2021-01-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
3u3snln949n7oi1t7tdjfldxx,Christian Magnus Thim,Michelsen,Christian,Michelsen,Male,C. Michelsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,coach,1976-03-14,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,2024-06-26Z,active,no,2025-08-19Z,Kristiansund,NaN,NaN,NaN,NaN
44t0ew97eyl8ww00sgusx00a2,Aimar Hazar,Sher,Aimar Hazar,Sher,Male,Aimar Sher,Iraq,1uzblzx1s42jn6zk6hivjzby8,Midfielder,player,2002-12-20,Iraq,1uzblzx1s42jn6zk6hivjzby8,175.0,65.0,6.0,2024-01-01Z,active,yes,NaN,Kirkuk,right,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Aimar Sher
4e7x4ulb3mcxgnue8c9exvazu,Daniel,Seland Karlsbakk,Daniel,Karlsbakk,Male,D. Karlsbakk,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2003-04-07,Norway,7f16iy4w8u8ogyn6pfooqwv5z,186.0,79.0,11.0,2025-01-30Z,active,yes,NaN,Kristiansand,right,NaN,NaN,NaN
4fkb8m4vdcyn1iwck0ukhofmc,Franklin Degaulle,Tebo Uchenna,Franklin,Tebo Uchenna,Male,F. Tebo Uchenna,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Defender,player,2000-01-15,Nigeria,63pvdwrsiq5b07mzi8igqei9p,190.0,78.0,30.0,2023-09-01Z,active,no,2025-08-15Z,Abuja,right,NaN,NaN,NaN
4l4mgdujigcku5z1eckr76rys,Szymon,Roguski,Szymon,Roguski,Male,S. Roguski,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2007-12-15,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,80.0,2024-11-30Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
58o5ram4bf58357786j9jr7kk,Michael,Opoku,Michael,Opoku,Male,M. Opoku,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2005-07-20,Denmark,5adf60vwiw2f2mibyq1k4ex7i,181.0,NaN,NaN,2025-08-15Z,active,yes,NaN,København,right,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN
58zj1aw2i5mfyzb3knj72xk6i,Sander Johan,Christiansen,Sander,Christiansen,Male,S. Christiansen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2001-04-29,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,8.0,2022-08-10Z,active,yes,NaN,Bergen,NaN,NaN,NaN,NaN
5j2230aigccmu8kjx084i661g,Daniel,Job,Daniel,Job,Male,D. Job,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,2005-08-26,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,26.0,2025-07-01Z,active,yes,NaN,NaN,right,NaN,NaN,NaN
657z9s0rqlzub9nmdpb7ct82c,Momodou Lion,Njie,Momodou,Njie,Male,Momodou Njie,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Defender,player,2001-12-10,Norway,7f16iy4w8u8ogyn6pfooqwv5z,191.0,91.0,NaN,2025-09-02Z,active,yes,2025-12-31Z,NaN,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Momodou Njie
6g1lne7zodch5fvapylgji1g,Adam,Kaszuba,Adam,Kaszuba,Male,A. Kaszuba,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2007-03-28,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,83.0,2024-05-11Z,active,yes,NaN,NaN,left,NaN,NaN,NaN
6hzrtnl5iw9i240qtm2pg7ahh,Håvar,Grøntvedt Jenssen,Håvar,Jenssen,Male,H. Jenssen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,1996-04-10,Norway,7f16iy4w8u8ogyn6pfooqwv5z,193.0,93.0,31.0,2025-03-27Z,active,yes,NaN,NaN,right,NaN,NaN,NaN
6klk6ys9fmqnvobs1lyu8zbpw,Joakim Gunnar,Klæboe,Joakim,Klæboe,Male,J. Klæboe,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,assistant coach,1975-12-12,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
6mhvcq2ta51wc0qiwlnjaxas,Jesper,Gregersen,Jesper,Gregersen,Male,J. Gregersen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2004-08-21,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,25.0,2025-06-18Z,active,no,2025-08-12Z,NaN,NaN,NaN,NaN,NaN
6wwk8y9mklkh8x606ynhe1lp0,Sondre,Holmlund Ørjasæter,Sondre,Ørjasæter,Male,S. Ørjasæter,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2003-11-28,Norway,7f16iy4w8u8ogyn6pfooqwv5z,180.0,NaN,27.0,2024-01-13Z,active,no,2025-08-13Z,Oslo,right,NaN,NaN,NaN
6wxneuych76i6tlb49sqkmy5m,Alagie,Sanyang,Alagie,Sanyang,Male,A. Sanyang,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Attacker,player,1996-09-11,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,185.0,78.0,7.0,2024-07-20Z,active,yes,NaN,NaN,right,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN
7ruc5zze6wi94ub7affwar9w5,Magnar,Ødegaard,Magnar,Ødegaard,Male,M. Ødegaard,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1993-05-11,Norway,7f16iy4w8u8ogyn6pfooqwv5z,186.0,80.0,5.0,2019-07-18Z,active,yes,NaN,Fredrikstad,right,NaN,NaN,NaN
80pegcu2rljrgi9scw36857o4,Martin Andrea,Bakkenget,Martin,Bakkenget,Male,M. Bakkenget,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2008-01-28,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,2025-07-18Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
8wii5kwqm6jhqlw0isz2kgh04,Abdulmalik Ayomide,Olatunji,Abdulmalik,Olatunji,Male,A. Olatunji,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Defender,player,2005-08-10,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,NaN,2025-03-22Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
94vr0cf5vsj2pxd0aotfdmpzo,Heine,Gikling Bruseth,Heine,Bruseth,Male,H. Bruseth,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2004-04-06,Norway,7f16iy4w8u8ogyn6pfooqwv5z,177.0,64.0,17.0,2025-07-11Z,active,yes,2025-12-31Z,NaN,NaN,NaN,NaN,NaN
9limmz7am30o6nvtp458njhg4,Mads,Barret-Olsen,Mads,Barret-Olsen,Male,M. Barret-Olsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Unknown,player,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,2025-04-29Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
ar08l5yajxjdx0du3cvt6eq6s,Nikolai,Skuseth,Nikolai,Skuseth,Male,N. Skuseth,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2004-05-18,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,4.0,2024-08-28Z,active,no,2025-08-29Z,NaN,NaN,NaN,NaN,NaN
azurrp6gm0xahdwntj9clyiac,Victor Emanuel,Halvorsen,Victor,Halvorsen,Male,V. Halvorsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2004-07-03,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,22.0,2024-01-31Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
b4nxbfm6audv844unlocgbsgl,Menno Robert Maria,Koch,Menno,Koch,Male,M. Koch,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1994-07-02,Netherlands,6hzi5pltnz67q4la8yli9qfv6,195.0,78.0,2.0,2024-07-17Z,active,yes,NaN,Heeze,right,NaN,NaN,NaN
barzsgnl7tazysx2d10yzj04q,Peter,Reinhardsen,Peter,Reinhardsen,Male,P. Reinhardsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1999-04-21,Norway,7f16iy4w8u8ogyn6pfooqwv5z,186.0,78.0,20.0,2023-01-08Z,active,yes,NaN,Kristiansand,right,NaN,NaN,NaN
bbyystkqag4mcfpr6utsazm51,Sondre,Sørli,Sondre,Sørli,Male,S. Sørli,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,1995-10-30,Norway,7f16iy4w8u8ogyn6pfooqwv5z,178.0,67.0,NaN,2025-08-08Z,active,yes,NaN,Kristiansund,left,NaN,NaN,NaN
c5487d4s89hhsne317nbsvdh,Niklas,Sandberg,Niklas,Sandberg,Male,N. Sandberg,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1995-05-18,Norway,7f16iy4w8u8ogyn6pfooqwv5z,183.0,73.0,23.0,2023-08-08Z,active,yes,NaN,NaN,left,NaN,NaN,NaN
ckwgkqxv6u28byqau4rz47efp,Anders,Trondsen,Anders,Trondsen,Male,A. Trondsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1995-03-30,Norway,7f16iy4w8u8ogyn6pfooqwv5z,183.0,78.0,NaN,2025-09-02Z,active,yes,2025-12-31Z,Lillehammer,left,NaN,NaN,NaN
cvpdj22pxyassoo8n931nttlg,Bop,Guèye,Bop,Guèye,Male,B. Guèye,Senegal,6hhqyhr5cwq2pfprlazyposyk,Midfielder,player,2007-03-06,Senegal,6hhqyhr5cwq2pfprlazyposyk,180.0,NaN,NaN,2025-08-05Z,active,yes,NaN,NaN,left,NaN,NaN,NaN
d2xmywt450kjrph838hshcn3d,Mohanad Abdulkadhim Qasim,Al Jebur Jeahze,Mohanad Abdulkadhim Qasim,Al Jebur Jeahze,Male,Mohanad Jeahze,Iraq,1uzblzx1s42jn6zk6hivjzby8,Defender,player,1997-04-10,Sweden,1z6l2c33w2kyz9rdefs1d68nb,179.0,NaN,3.0,2025-02-07Z,active,yes,NaN,Linkoping,left,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Mohanad Jeahze
day3njm5hkudffvdvccpopbyt,Carljohan Daniel Viktor,Eriksson,Carljohan,Eriksson,Male,C. Eriksson,Finland,2u07e54v5dprsugdvddpq5ync,Goalkeeper,player,1995-04-25,Finland,2u07e54v5dprsugdvddpq5ync,191.0,83.0,13.0,2024-07-17Z,active,no,2025-08-01Z,Helsinki,right,NaN,NaN,NaN
dutklx2it24ogj43fu92e1zze,Andreas,Nibe Hansen,Andreas,Nibe,Male,A. Nibe,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2003-05-31,Denmark,5adf60vwiw2f2mibyq1k4ex7i,186.0,78.0,NaN,2025-08-16Z,active,yes,NaN,Brøndbyøster,left,NaN,NaN,NaN
ea5q62yg94bxsthmf66pf0mqc,Tord,Rokkones Flolid,Tord,Flolid,Male,T. Flolid,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,2005-03-02,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,2025-03-17Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
eqdrlel19e75aj5s61hw1zasq,Sander,Nyland,Sander,Nyland,Male,S. Nyland,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,coach,1993-12-22,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,2025-08-20Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
f58yr2jmfp8kpgprfxbokt1t6,Mike,Løhde Vestergård,Mike,Vestergård,Male,M. Vestergård,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1997-11-19,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,18.0,2025-02-04Z,active,no,2025-07-10Z,NaN,NaN,NaN,NaN,NaN
ogcuz4pxxu9605ibev6htdxx,Bjørn Inge,Utvik,Bjørn,Utvik,Male,B. Utvik,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1996-02-28,Norway,7f16iy4w8u8ogyn6pfooqwv5z,183.0,75.0,NaN,2025-08-21Z,active,yes,NaN,Avaldsnes,right,NaN,NaN,NaN
tj9bcnp3jfg858grbu42y68k,Martin,Bråthe,NaN,NaN,Male,M. Bråthe,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2006-12-14,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,2025-04-11Z,active,no,2025-04-11Z,NaN,NaN,NaN,NaN,NaN
u1jmq8rzpdjt0qy0os5dgcus,Anders,Hiim,Anders,Hiim,Male,A. Hiim,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2002-09-13,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,21.0,2023-08-23Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
wamee1wd0fr552uv5507z0lx,Jo Inge,Berget,Jo Inge,Berget,Male,J. Inge Berget,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,1990-09-11,Norway,7f16iy4w8u8ogyn6pfooqwv5z,184.0,78.0,14.0,2023-08-31Z,active,yes,NaN,Hadeland,right,NaN,NaN,NaN
wawciqazj55afs06jipyhk44,Mathias,Svenningsen-Grønn,Mathias,Svenningsen-Grønn,Male,M. Svenningsen-Grønn,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2008-09-02,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,81.0,2024-06-27Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
xctg7y5ks41cjjnerqkia38p,Sveinn Aron,Guðjohnsen,Sveinn,Gudjohnsen,Male,S. Guðjohnsen,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,1998-05-12,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,190.0,80.0,19.0,2024-08-30Z,active,yes,NaN,Reykjavik,left,NaN,NaN,NaN
15wt9e9girpzdqw5y2hb4awut,Herman,Sørby Stengel,Herman,Stengel,Male,H. Stengel,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1995-08-26,Norway,7f16iy4w8u8ogyn6pfooqwv5z,180.0,74.0,10.0,2018-01-01Z,active,yes,NaN,Hokksund,right,NaN,NaN,NaN
37nltbem26wbv5t8fl9yu7gno,Andreas,Heredia-Randen,Andreas,Heredia-Randen,Male,A. Heredia-Randen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2006-02-22,Norway,7f16iy4w8u8ogyn6pfooqwv5z,181.0,NaN,15.0,2025-01-01Z,active,yes,NaN,NaN,right,Mexico,5trdr3jf42i20zj1hnkvcytr6,NaN
3hb7wwsfbna4xsgibrfrxcep6,Jasper,Silva Torkildsen,Jasper,Torkildsen,Male,J. Torkildsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,2003-12-21,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,2025-08-29Z,active,yes,2025-12-31Z,NaN,NaN,NaN,NaN,NaN
3vh1sx99telj2gktbljiarap5,Kreshnik,Krasniqi,Kreshnik,Krasniqi,Male,K. Krasniqi,Kosovo,86u6edbqifdjsn49mbp2anw7p,Midfielder,player,2000-12-22,Norway,7f16iy4w8u8ogyn6pfooqwv5z,183.0,55.0,8.0,2020-02-21Z,active,yes,NaN,Hønefoss,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN
3wcovk788oghhwozsg5v69las,James,Ampofo,James,Ampofo,Male,J. Ampofo,Ghana,2q2sw72utw5gu9t5y4knckwba,Attacker,player,2003-10-20,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,99.0,2025-07-11Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
4hdrcg8os3e1uf9syfv5mpiol,Lars-Christopher Horst Jan,Vilsvik,Lars,Vilsvik,Male,L. Vilsvik,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1988-10-18,Germany,36min0qztu8eydwvpv8t1is0m,180.0,73.0,26.0,2010-01-19Z,active,yes,NaN,Berlin,left,Germany,36min0qztu8eydwvpv8t1is0m,NaN
4hmj5l79xbxxkyuxdx47lj8wl,Gustav,Valsvik,Gustav,Valsvik,Male,G. Valsvik,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1993-05-26,Norway,7f16iy4w8u8ogyn6pfooqwv5z,196.0,91.0,71.0,2021-05-04Z,active,yes,NaN,Vik,left,NaN,NaN,NaN
4ja6as3sd53z72xqa7p8vrv9w,Fredrik Pau,Vilaseca Ardraa,Fredrik,Ardraa,Male,F. Ardraa,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2006-10-07,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,16.0,2024-04-15Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
4oxlpwcwpa44hstpm70iep0id,Gustav,Mendonça Wikheim,Gustav,Wikheim,Male,G. Wikheim,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,1993-03-18,Norway,7f16iy4w8u8ogyn6pfooqwv5z,182.0,65.0,80.0,2025-07-11Z,active,yes,NaN,Drammen,right,NaN,NaN,NaN
4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Hussein,Farji,Marko Hussein,Farji,Male,Marko Farji,Iraq,1uzblzx1s42jn6zk6hivjzby8,Midfielder,player,2004-03-16,Norway,7f16iy4w8u8ogyn6pfooqwv5z,184.0,NaN,21.0,2021-08-28Z,active,yes,NaN,Grimstad,right,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Marko Farji
5362zl678ibx1md2kk6t4r47o,Nikolaj Duus,Möller,Nikolaj,Möller,Male,N. Möller,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,2002-07-20,Sweden,1z6l2c33w2kyz9rdefs1d68nb,194.0,80.0,7.0,2024-08-15Z,active,no,2025-06-30Z,Helsingborg,right,NaN,NaN,NaN
5h537xsqxhri0a9e38oexyhhw,Alie,Conteh,Alie,Conteh,Male,A. Conteh,Sierra Leone,7kilikg56sxc0dsd6168dr57b,Attacker,player,2004-10-29,Sierra Leone,7kilikg56sxc0dsd6168dr57b,182.0,NaN,20.0,2025-07-11Z,active,yes,NaN,Freetown,NaN,NaN,NaN,NaN
5qq4l9qh14ej217d3by53ucmi,Jostein,Ekeland,Jostein,Ekeland,Male,J. Ekeland,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1997-07-24,Norway,7f16iy4w8u8ogyn6pfooqwv5z,184.0,NaN,11.0,2023-01-08Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
5tnye4i4soi822vm0nncgoa,Sivert,Eriksen Westerlund,Sivert,Westerlund,Male,S. Westerlund,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1999-06-12,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,4.0,2024-01-31Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
5xgx325eede1ap2sipgqdpyzu,Johan,Johanessen Bakke,Johan,Bakke,Male,J. Bakke,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2004-05-01,Norway,7f16iy4w8u8ogyn6pfooqwv5z,186.0,71.0,17.0,2025-07-11Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
6c9jzebimd3c53gpxa35sxzah,Logi,Tómasson,Logi,Tómasson,Male,L. Tómasson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2000-09-13,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,182.0,NaN,17.0,2023-08-22Z,active,no,2025-07-01Z,NaN,left,NaN,NaN,NaN
6grill6jvkvpzba5atb3gnjzd,Jesper,Taaje,Jesper,Taaje,Male,J. Taaje,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1997-10-25,Norway,7f16iy4w8u8ogyn6pfooqwv5z,192.0,85.0,25.0,2024-01-31Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
74ua70da8qzzp0uy3e2ei46ol,Jørgen,Isnes,Jørgen,Isnes,Male,J. Isnes,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,coach,1979-08-30,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,2023-01-01Z,active,no,2025-05-27Z,NaN,NaN,NaN,NaN,NaN
7gnn9d501aradmmdrhhs5vfo4,Jonas,Torrissen Therkelsen,Jonas,Therkelsen,Male,J. Therkelsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2003-05-05,Norway,7f16iy4w8u8ogyn6pfooqwv5z,184.0,75.0,22.0,2022-06-24Z,active,no,2025-06-01Z,NaN,right,NaN,NaN,NaN
