id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,foot,shirtNumber,startDate,status,active,endDate,secondNationality,secondNationalityId,weight,knownName
dptjb2pmzpzagb4rcndchf7ro,Linus Casper,Carlstrand,Linus,Carlstrand,Male,L. Carlstrand,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,2004-08-31,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,184.0,right,16.0,2025-06-28Z,active,yes,NaN,NaN,NaN,75.0,NaN
fpvvwlcoyfsulu5eza9id2xg,Emil Carl Olof,Fasth,Emil,Fasth,Male,E. Fasth,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2008-05-05,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,36.0,2025-07-05Z,active,no,2025-08-18Z,NaN,NaN,NaN,NaN
p706ybq6vvkl1agob1exlknp,Stefan Bo Anders,Billborn,Stefan,Billborn,Male,S. Billborn,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,coach,1972-11-15,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,2024-06-25Z,active,yes,NaN,NaN,NaN,NaN,NaN
2k1v6526ielemu1w3rayxdkkq,Sebastian,Vinther Jørgensen,Sebastian,Jørgensen,Male,S. Jørgensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2000-06-08,Silkeborg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,183.0,left,15.0,2025-03-08Z,active,no,2025-07-09Z,NaN,NaN,68.0,NaN
2lafgzvhv0er31i6c2nb6xqfo,Marcus,Baggesen,Marcus,Baggesen,Male,M. Baggesen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2003-07-17,Hjørring,Denmark,5adf60vwiw2f2mibyq1k4ex7i,177.0,left,3.0,2023-02-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
34e59kt77fthmmbc8sp9mya96,Kevin Nils Lennart,Höög Jansson,Kevin,Höög Jansson,Male,K. Höög Jansson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2000-09-29,Genk,Belgium,4wbzjcclyefma1ourvjsu4q2j,190.0,left,25.0,2025-01-01Z,active,yes,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,77.0,NaN
3hn1o03lxsjzju3uorl6rnpxw,Yahya,Kalley,Yahya,Kalley,Male,Y. Kalley,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Defender,player,2001-03-20,Oxie,Sweden,1z6l2c33w2kyz9rdefs1d68nb,185.0,NaN,14.0,2023-07-08Z,active,yes,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,63.0,NaN
3kgwkv2bjw5h244h675kmsclx,Alexander Martin,Fransson,Alexander,Fransson,Male,A. Fransson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,1994-04-02,Norrköping,Sweden,1z6l2c33w2kyz9rdefs1d68nb,180.0,right,7.0,2025-03-25Z,active,yes,NaN,NaN,NaN,75.0,NaN
3qlfkqrawehngfhe1zmy1a61g,David Detlof,Andersson,David,Andersson,Male,D. Andersson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Goalkeeper,player,2003-09-16,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,188.0,right,40.0,2024-01-01Z,active,yes,NaN,NaN,NaN,66.0,David Andersson
3v40cf58jryvu4l4cxu4w9ht6,Bo Tim Rade Tiger,Prica,Tim,Prica,Male,T. Prica,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,2002-04-23,Helsingborg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,183.0,left,22.0,2024-02-23Z,active,yes,NaN,NaN,NaN,75.0,NaN
3yr67mc539f140lpoowkrtgyc,Jónatan,Guðni Arnarsson,Jónatan,Arnarsson,Male,J. Arnarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2007-02-09,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,18.0,2025-02-09Z,active,yes,NaN,NaN,NaN,NaN,NaN
4er21aspnwqojlenu6lhc2b4l,Max,Watson,Max,Watson,Male,M. Watson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,1996-02-03,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,186.0,NaN,19.0,2024-02-15Z,active,yes,NaN,England,1fk5l4hkqk12i7zske6mcqju6,82.0,NaN
4uzt9vo9mbj43dy0ca0k37tw4,Viggo Olle,Fälth,Viggo,Fälth,Male,V. Fälth,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,2009-04-15,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,left,33.0,2025-07-20Z,active,yes,NaN,NaN,NaN,NaN,NaN
4xkiduv00nq24op9s8nuxbqxg,Bror Åke,Andersson,Åke,Andersson,Male,Å. Andersson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,2007-05-08,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,28.0,2024-08-20Z,active,yes,NaN,NaN,NaN,NaN,Åke Andersson
5jv0xmo83g4lbzo8nodqbh46i,Jesper Ismaila,Ceesay,Jesper,Ceesay,Male,Jesper Ceesay,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Midfielder,player,2001-10-20,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,192.0,right,21.0,2023-03-21Z,active,no,2025-08-13Z,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN
5tc99btqk9el3o7izox6flogk,Filip,Werner,Filip,Werner,Male,F. Werner,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2009-05-16,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,2025-08-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
61lp3b65mio1yjhiul2s03696,Jesper,Sandberg-Hasselgren,Jesper,Sandberg,Male,J. Sandberg-Hasselgren,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,assistant coach,2000-03-05,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,2025-05-18Z,active,yes,NaN,NaN,NaN,NaN,NaN
7a08ravzlia5dhw5dm1q707pw,Moutaz,Neffati,Moutaz,Neffati,Male,M. Neffati,Tunisia,2um1icx6ftp1auliaxyw0ou6y,Defender,player,2004-09-04,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,175.0,right,37.0,2024-07-01Z,active,yes,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,67.0,NaN
7e058o66inex7g90wrwaeauw9,Anton Mikael,Eriksson,Anton,Eriksson,Male,A. Eriksson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,2000-03-05,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,188.0,NaN,24.0,2022-07-15Z,active,yes,NaN,NaN,NaN,NaN,NaN
7rts1zqdq947l2uqaq7msh1jo,Martin,Falk,Martin,Falk,Male,M. Falk,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,coach,1995-03-29,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,2024-12-21Z,active,yes,NaN,NaN,NaN,NaN,NaN
7xde75gwrng67wvjkugv9xih,Christoffer Felix,Cornelius Petersen,Christoffer,Petersen,Male,C. Petersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,1997-10-20,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,2025-08-29Z,active,yes,NaN,NaN,NaN,NaN,NaN
837f77sxft12m6yhstnktjpqs,William,Bergman,William,Bergman,Male,W. Bergman,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2008-03-30,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,32.0,2025-05-30Z,active,yes,NaN,NaN,NaN,NaN,NaN
8ntq70sdmvbmmvchvu5jd6ndh,Christoffer Åke Sven,Nyman,Christoffer,Nyman,Male,C. Nyman,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,1992-10-05,Norrköping,Sweden,1z6l2c33w2kyz9rdefs1d68nb,185.0,right,5.0,2019-01-08Z,active,yes,NaN,NaN,NaN,82.0,NaN
8z52sh6ltrcp1fqzld7wad250,Abdoulie,Tamba,Abdoulie,Tamba,Male,A. Tamba,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Defender,player,2006-01-11,NaN,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,NaN,NaN,17.0,2025-08-20Z,active,yes,NaN,NaN,NaN,NaN,NaN
9d08simhpio6vi217mqtro6ad,Arnór Ingvi,Traustason,Arnór Ingvi,Traustason,Male,A. Traustason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,1993-04-30,Keflavík,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,182.0,right,9.0,2022-08-10Z,active,yes,NaN,NaN,NaN,71.0,NaN
a2ggooyqi2s1berhxtm75j5qt,Jens David Joacim,Moberg Karlsson,David,Moberg Karlsson,Male,D. Moberg Karlsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,1994-03-20,Mariestad,Sweden,1z6l2c33w2kyz9rdefs1d68nb,179.0,left,10.0,2024-07-27Z,active,yes,NaN,NaN,NaN,74.0,NaN
ad5g9zrtf9q0hksnibia99lhw,Manaf,Rawufu,Manaf,Rawufu,Male,M. Rawufu,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,2005-08-05,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,36.0,2025-01-29Z,active,no,2025-08-29Z,NaN,NaN,NaN,NaN
ay6mgdylpu08d9pydxejbd562,Ísak Andri,Sigurgeirsson,Ísak,Sigurgeirsson,Male,Í. Sigurgeirsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2003-09-11,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,175.0,right,8.0,2023-07-18Z,active,yes,NaN,NaN,NaN,NaN,NaN
b8022a60ucgg0syjuj2m85atw,Theo Karl,Krantz,Theo,Krantz,Male,T. Krantz,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Goalkeeper,player,2006-06-14,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,30.0,2024-11-09Z,active,yes,NaN,NaN,NaN,NaN,NaN
bfnqlxk0wiv1uy0ptwwqhk9hw,Kojo,Peprah Oppong,Kojo,Peprah Oppong,Male,K. Peprah Oppong,Ghana,2q2sw72utw5gu9t5y4knckwba,Defender,player,2004-06-04,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,2.0,2024-12-01Z,active,no,2025-07-25Z,NaN,NaN,NaN,NaN
ck2zk1fpfqvor4xb5d0iwxp05,David Erik Johan,Mitov Nilsson,David,Mitov Nilsson,Male,D. Mitov Nilsson,North Macedonia,1lesyxylc5eza0a4z87t9azcc,Goalkeeper,player,1991-01-12,Norrköping,Sweden,1z6l2c33w2kyz9rdefs1d68nb,191.0,right,91.0,2024-07-02Z,active,yes,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,87.0,NaN
dd8an07972ro17eb3h2vpxgd0,Jesper John Viktor,Lindvall,Jesper,Lindvall,Male,J. Lindvall,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2005-01-22,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,31.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
dibpecbgigb47qx4k32mt50d0,Hugo,Ringsten,Hugo,Ringsten,Male,H. Ringsten,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2008-04-24,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,2025-05-14Z,active,yes,NaN,NaN,NaN,NaN,NaN
ekiy8mogxcfn05kwouydbdwr8,Axel Vilhelm Lorens,Brönner,Axel,Brönner,Male,A. Brönner,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2008-04-04,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,20.0,2025-01-14Z,active,yes,NaN,NaN,NaN,NaN,NaN
ez7xc7vakt4fmabtp61w72yju,Ismet,Lushaku,Ismet,Lushaku,Male,I. Lushaku,Kosovo,86u6edbqifdjsn49mbp2anw7p,Midfielder,player,2000-09-22,Lushaku,Sweden,1z6l2c33w2kyz9rdefs1d68nb,178.0,NaN,11.0,2024-02-01Z,active,yes,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN
sxahqo62pj3wu3yfeah4fiay,Joseph Amadeus,Sögaard,Amadeus,Sögaard,Male,A. Sögaard,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,1998-01-26,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,183.0,NaN,4.0,2024-02-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
u8v2y6na1b1q5ug2nnmbzx90,Stephen,Bolma,Stephen,Bolma,Male,S. Bolma,Ghana,2q2sw72utw5gu9t5y4knckwba,Midfielder,player,2004-12-09,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,35.0,2023-01-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
174tz9lh744fhcxzabu00746h,Luke Gareth,Le Roux,Luke,Le Roux,Male,L. Le Roux,South Africa,1kiwby3xmt97m3ejw76qs4i6k,Midfielder,player,2000-03-10,NaN,South Africa,1kiwby3xmt97m3ejw76qs4i6k,184.0,right,8.0,2024-07-02Z,active,no,2025-07-25Z,NaN,NaN,70.0,NaN
19zwcs7v3z3qn3zsjww4h95p0,Antonio,Kujundžić,Antonio,Kujundzic,Male,A. Kujundžić,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2006-01-20,Kalmar,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,16.0,2025-07-19Z,active,yes,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN
1t67kvg37jg2elz9voix5kcet,Per Emil Hugo,Andersson,Hugo,Andersson,Male,H. Andersson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,1999-01-01,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,196.0,right,6.0,2025-01-29Z,active,yes,NaN,NaN,NaN,86.0,Hugo Andersson
27hg1g0tz1l6mt4eugz841hw5,Hugo Oliver,Keto,Hugo,Keto,Male,H. Keto,Finland,2u07e54v5dprsugdvddpq5ync,Goalkeeper,player,1998-02-09,NaN,Finland,2u07e54v5dprsugdvddpq5ync,192.0,NaN,1.0,2025-01-29Z,active,yes,NaN,NaN,NaN,NaN,NaN
2e1j4tbrlrgqvm7io0hfu7is5,Freddy Roland,Winsth,Freddy,Winsth,Male,F. Winsth,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,1990-07-15,Värnamo,Sweden,1z6l2c33w2kyz9rdefs1d68nb,176.0,both,20.0,2008-04-19Z,active,yes,NaN,NaN,NaN,67.0,NaN
2e1xnfe3hisebv1tytnkzk178,Frank,Junior Adjei,Frank,Adjei,Male,F. Adjei,Ghana,2q2sw72utw5gu9t5y4knckwba,Midfielder,player,2004-03-20,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,177.0,right,28.0,2022-07-04Z,active,no,2025-07-15Z,NaN,NaN,76.0,NaN
2mfqgk982ky4y88ddcljx25n8,Johan,Rapp,Johan,Rapp,Male,J. Rapp,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,2001-02-08,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,187.0,NaN,2.0,2024-02-14Z,active,yes,NaN,NaN,NaN,79.0,NaN
30117qloj2vhnxq4djfktp7u1,Ajdin,Zeljković,Ajdin,Zeljkovic,Male,A. Zeljković,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,1997-12-26,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,179.0,right,10.0,2022-07-10Z,active,yes,NaN,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,74.0,NaN
3aoh34sqan7y34c2qa1d6xkyy,Noah Leon,Shamoun,Noah Leon,Shamoun,Male,Noah Shamoun,Syria,3tsnzfkszhsktmhsmwar1tvp8,Midfielder,player,2002-12-08,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,right,25.0,2025-07-08Z,active,yes,2025-12-31Z,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,Noah Shamoun
3eo81o5kixwopw1onaipk3l78,Calle Ivar Tony,Johansson,Calle,Johansson,Male,C. Johansson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,2005-12-13,Värnamo,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,26.0,2024-02-17Z,active,no,2025-07-14Z,NaN,NaN,NaN,Calle Johansson
3hnmkjgvroqte5p7pe7il2y38,Leeroy Nyenti,Keti,Leeroy,Keti,Male,L. Keti,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,2008-06-15,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,2025-07-15Z,active,yes,NaN,NaN,NaN,NaN,NaN
3ho7zp29606mf9rt4rf30a2ac,Stig Åke Johan,Kenneryd,Johan,Kenneryd,Male,J. Kenneryd,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,2004-05-01,Dörarp,Sweden,1z6l2c33w2kyz9rdefs1d68nb,192.0,NaN,27.0,2022-07-01Z,active,no,2025-06-30Z,NaN,NaN,78.0,NaN
3llas47eqkf3qv6t8oyqdjeok,Alasana,Badjie,Alasana,Badjie,Male,A. Badjie,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Midfielder,player,NaN,NaN,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,NaN,NaN,NaN,2025-05-02Z,active,yes,NaN,NaN,NaN,NaN,NaN
40l3vtezw1ofwk2occi4z5w45,Carl Harry Stefan,Johansson,Carl,Johansson,Male,C. Johansson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,1998-06-17,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,173.0,right,7.0,2023-08-11Z,active,yes,NaN,NaN,NaN,64.0,Carl Johansson
48gi7n02q9rxj7u3ki0cp17o4,Otso Urho Eemil,Liimatta,Otso,Liimatta,Male,O. Liimatta,Finland,2u07e54v5dprsugdvddpq5ync,Midfielder,player,2004-07-10,NaN,Finland,2u07e54v5dprsugdvddpq5ync,169.0,right,8.0,2025-07-26Z,active,yes,2025-12-31Z,NaN,NaN,63.0,NaN
4hgto02fd4lq0dxytg2xzkj4l,Arne,Sandstø,Arne,Sandstø,Male,A. Sandstø,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,coach,1966-10-21,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,2025-05-12Z,active,yes,NaN,NaN,NaN,NaN,NaN
4id56bnddab7qd1mxxsm8ueqc,Johan Viktor,Andersson,Viktor,Andersson,Male,V. Andersson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Goalkeeper,player,2004-03-30,Malmö,Sweden,1z6l2c33w2kyz9rdefs1d68nb,189.0,right,39.0,2024-02-01Z,active,yes,NaN,NaN,NaN,76.0,Viktor Andersson
4w8yuib6lrya8ucle0j9maxka,Victor Oliver,Larsson,Victor,Larsson,Male,V. Larsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,2000-04-19,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,183.0,right,5.0,2021-01-08Z,active,yes,NaN,NaN,NaN,76.0,NaN
5svga5s2fg0n058ms3pndyhhw,Mohammad Eid,Alsalkhadi,Mohammad,Alsalkhadi,Male,Mohammad Alsalkhadi,Syria,3tsnzfkszhsktmhsmwar1tvp8,Attacker,player,2001-07-29,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,177.0,left,18.0,2024-03-01Z,active,yes,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,71.0,NaN
659a50ce2qqdoptyyjyo4whjp,Pawel,Cibicki,Pawel,Cibicki,Male,P. Cibicki,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,1994-01-09,Malmö,Sweden,1z6l2c33w2kyz9rdefs1d68nb,182.0,left,15.0,2025-03-04Z,active,yes,NaN,Poland,27baqb7359ywdvsxxklx1kn11,66.0,NaN
6pnws0618dfug6udvka4wv9m2,Ishaq,Abdulrazak,Ishaq,Abdulrazak,Male,I. Abdulrazak,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Midfielder,player,2002-05-05,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,175.0,right,21.0,2025-01-29Z,active,yes,NaN,NaN,NaN,74.0,NaN
6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,Oliveira do Nascimento,Wenderson,Oliveira do Nascimento,Male,Wenderson,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Midfielder,player,1999-04-24,Ceará-Mirim,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,174.0,left,11.0,2021-03-25Z,active,no,2025-07-15Z,NaN,NaN,75.0,Wenderson
7uqexxe985u3bbx5lxx2vgand,Albin Zackarias,Lohikangas,Albin,Lohikangas,Male,A. Lohikangas,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,1998-08-20,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,180.0,left,16.0,2022-07-15Z,active,no,2025-06-30Z,Finland,2u07e54v5dprsugdvddpq5ync,75.0,NaN
88wbeh77vgqoux9d5ahs34r9w,Ferran,Sibila Pont,Ferran,Sibila,Male,Ferran Sibila,Spain,49ih1pwv3ahshdf8uzrimi54c,NaN,coach,1988-07-13,NaN,Spain,49ih1pwv3ahshdf8uzrimi54c,NaN,NaN,NaN,2024-08-23Z,active,no,2025-04-28Z,NaN,NaN,NaN,Ferran Sibila
8ebx705t6jvq53z6tjk0ke1d6,Emin,Grozdanić,Emin,Grozdanic,Male,E. Grozdanić,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,1999-07-05,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,185.0,left,24.0,2023-01-08Z,active,yes,NaN,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,81.0,NaN
8wz2m0yj4f0ci90m0wjftnoid,Johan Simon,Thern,Simon,Thern,Male,S. Thern,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,1992-09-18,Värnamo,Sweden,1z6l2c33w2kyz9rdefs1d68nb,176.0,right,22.0,2023-03-28Z,active,yes,NaN,NaN,NaN,67.0,NaN
9eaa74frc7sjli4e48cey3r4k,Kenan,Bilalović,Kenan,Bilalovic,Male,K. Bilalović,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2005-06-22,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,32.0,2024-11-20Z,active,no,2025-08-14Z,NaN,NaN,NaN,NaN
aqtwtb3efh35p8g3k2wtqyd3p,Juan Orlando,Robledo Bustos,Juan Orlando,Robledo Bustos,Male,J. Robledo,Chile,32tb8d7824xg4i0ybxzssczu0,NaN,assistant coach,1979-08-21,Santiago de Chile,Chile,32tb8d7824xg4i0ybxzssczu0,196.0,right,NaN,2025-05-12Z,active,yes,NaN,NaN,NaN,90.0,Juan Robledo
b33igqso7qywdvmun6p4kdfys,Robin,Asterhed,Robin,Asterhed,Male,R. Asterhed,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,coach,1987-07-29,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,2024-10-15Z,active,no,2025-04-28Z,NaN,NaN,NaN,NaN
b6uziptaly2jgznnhe7l5bqol,Carl Marcus Christer,Antonsson,Marcus,Antonsson,Male,M. Antonsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,1991-05-08,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,184.0,right,14.0,2025-07-08Z,active,yes,NaN,NaN,NaN,80.0,NaN
b83hbe115qfbfh703m5idim8k,Fred Marc,Bozicevic,Fred,Bozicevic,Male,F. Bozicevic,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,2007-09-28,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,175.0,NaN,17.0,2023-07-12Z,active,yes,NaN,NaN,NaN,67.0,NaN
bj9su6aafe5hhp6gs8smew76y,Kai,Meriluoto,Kai,Meriluoto,Male,K. Meriluoto,Finland,2u07e54v5dprsugdvddpq5ync,Attacker,player,2003-01-02,Pori,Finland,2u07e54v5dprsugdvddpq5ync,183.0,right,9.0,2025-08-08Z,active,yes,NaN,Japan,lxyibh89lpdc0bfian1nx0xq,72.0,NaN
byw7r8gvnkho1hkaagmyc4b9w,Mamadou Cellou,Diallo,Mamadou Cellou,Diallo,Male,M. Diallo,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2007-01-19,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,160.0,right,NaN,2025-08-20Z,active,yes,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,61.0,NaN
cd0g5e95qabgsw4gl3b8ijoid,Kent-Are,Antonsen,Kent-Are,Antonsen,Male,K. Antonsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1995-02-12,Storsteinnes,Norway,7f16iy4w8u8ogyn6pfooqwv5z,172.0,right,11.0,2025-08-23Z,active,yes,2025-12-31Z,NaN,NaN,70.0,NaN
cntz26i7p4q9fyzh55xswpudw,Johnbosco Samuel,Kalu,Johnbosco,Kalu,Male,J. Kalu,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,1997-12-10,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,187.0,NaN,9.0,2022-03-12Z,active,no,2025-07-14Z,NaN,NaN,79.0,NaN
cu3m3jt44zvxh6tnhsus0b6l0,Adin,Tihic,Adin,Tihic,Male,A. Tihic,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Goalkeeper,player,2008-06-02,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,31.0,2025-08-17Z,active,yes,NaN,NaN,NaN,NaN,NaN
dczigjj5jklu5214hs3rw1mvo,Rufai,Mohammed,Rufai,Mohammed,Male,R. Mohammed,Ghana,2q2sw72utw5gu9t5y4knckwba,Defender,player,2006-03-15,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,4.0,2025-02-25Z,active,yes,2025-12-31Z,NaN,NaN,NaN,NaN
df1dpuq5oxubrnlv85rp20wk,Erik Jacob,Freij,Erik,Freij,Male,E. Freij,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,2006-03-25,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,19.0,2025-07-08Z,active,yes,NaN,NaN,NaN,NaN,NaN
dxc0oq14kb9wjtxq0mqw5betx,Jonas Magnus,Thern,Jonas,Thern,Male,J. Thern,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,assistant coach,1967-03-20,Värnamo,Sweden,1z6l2c33w2kyz9rdefs1d68nb,182.0,NaN,NaN,2019-01-04Z,active,yes,NaN,NaN,NaN,73.0,NaN
