id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,status,active,secondNationality,secondNationalityId,endDate,knownName,dateOfDeath
4tos51x2grup7hvjjhg8l621h,Marvin,Knoll,Marvin,Knoll,Male,M. Knoll,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1990-12-05,Berlin,Germany,36min0qztu8eydwvpv8t1is0m,185.0,83.0,left,17.0,2022-01-07Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
4vsthuswztd14qramrf42r28k,Batuhan,Yavuz,Batuhan,Yavuz,Male,B. Yavuz,Türkiye,6kd6webenogylfgwt2aa9l6vx,Defender,player,2005-05-04,Duisburg,Germany,36min0qztu8eydwvpv8t1is0m,177.0,73.0,right,32.0,2023-09-01Z,active,no,Germany,36min0qztu8eydwvpv8t1is0m,2025-02-08Z,NaN,NaN
4zk3quzhjt36y00kocaq8ev2t,Pascal,Köpke,Pascal,Köpke,Male,P. Köpke,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,1995-09-03,Hanau,Germany,36min0qztu8eydwvpv8t1is0m,176.0,75.0,right,14.0,2023-07-03Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
4zno22980hfzj91n06zhykiui,Robin Guy,Müller,Robin,Müller,Male,R. Müller,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2000-06-16,Berlin,Germany,36min0qztu8eydwvpv8t1is0m,176.0,NaN,NaN,20.0,2023-08-09Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
5yba82zd6d308j4r85swaurjd,Dennis,Smarsch,Dennis,Smarsch,Male,D. Smarsch,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,1999-01-14,Berlin,Germany,36min0qztu8eydwvpv8t1is0m,195.0,97.0,both,30.0,2023-07-04Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
68u3vd1upyaz92c06d1ekpbyt,Erik,Zenga,Erik,Zenga,Male,E. Zenga,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1993-01-18,Kostroma,Russia,7kfg68kh6n16fs4ap3xjiudr,181.0,81.0,left,13.0,2024-02-01Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
6kmp65q2oddifr9syrgl3uml1,Kolja,Pusch,Kolja,Pusch,Male,K. Pusch,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1993-02-12,Wuppertal,Germany,36min0qztu8eydwvpv8t1is0m,181.0,78.0,left,7.0,2021-07-01Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
7xhffbmvvrctuswgz1oiwul1,Rolf Günther,Feltscher Martínez,Rolf,Feltscher,Male,R. Feltscher,Venezuela,1er0616j12s9yghuzvsx76d5v,Defender,player,1990-10-06,Bülach,Switzerland,3bh70jgvc5mn58x0byjkuda17,184.0,84.0,right,21.0,2021-07-01Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
7znd8p69zwe45yawwgx2ijzkl,Sebastian,Mai,Sebastian,Mai,Male,S. Mai,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1993-12-10,Dresden,Germany,36min0qztu8eydwvpv8t1is0m,195.0,95.0,right,26.0,2022-07-01Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
9sszfktgmr5fbifj6vyk61k6i,Alaa Hamad,Bakir,Alaa,Bakir,Male,Alaa Bakir,Jordan,5067agkwm6luzilwyfwth1dic,Attacker,player,2001-01-15,Münster,Germany,36min0qztu8eydwvpv8t1is0m,180.0,71.0,right,9.0,2021-07-01Z,active,no,Germany,36min0qztu8eydwvpv8t1is0m,2024-06-30Z,NaN,NaN
a2l4ep71txn2edtjjcgewai5m,Vincent Carsten Maria,Müller,Vincent,Müller,Male,V. Müller,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,2000-08-23,Köln,Germany,36min0qztu8eydwvpv8t1is0m,190.0,91.0,right,1.0,2022-07-01Z,active,no,NaN,NaN,2024-06-15Z,NaN,NaN
a3m2tsr94xiw1xmbwt6u5c222,Phillip,König,Phillip,König,Male,P. König,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2000-03-22,Suhl,Germany,36min0qztu8eydwvpv8t1is0m,188.0,81.0,both,27.0,2022-07-01Z,active,no,NaN,NaN,2024-01-25Z,NaN,NaN
a6wptn718q278ehn6hbamr8mi,Jonas,Michelbrink,Jonas,Michelbrink,Male,J. Michelbrink,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2001-06-23,Hannover,Germany,36min0qztu8eydwvpv8t1is0m,182.0,70.0,right,16.0,2022-08-26Z,active,yes,Lithuania,366yd1wf1hzvvjb5u6r59rl1w,NaN,NaN,NaN
ai6mu8lam7ctr21ei82w7dene,Caspar,Jander,Caspar,Jander,Male,C. Jander,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2003-03-23,Münster,Germany,36min0qztu8eydwvpv8t1is0m,183.0,75.0,right,18.0,2022-01-01Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
aqfnuckxodd3j9518izwf7emt,Marvin Dirk,Bakalorz,Marvin,Bakalorz,Male,M. Bakalorz,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1989-09-13,Offenbach,Germany,36min0qztu8eydwvpv8t1is0m,180.0,79.0,right,6.0,2021-07-01Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
b8x2mjwmxwgb5jx7phs6j2y8l,Thomas,Pledl,Thomas,Pledl,Male,T. Pledl,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1994-05-23,Bischofsmais,Germany,36min0qztu8eydwvpv8t1is0m,173.0,72.0,right,10.0,2023-07-01Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
bei3htu2mnpmow7mwncewy4t1,Joshua,Bitter,Joshua,Bitter,Male,J. Bitter,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1997-01-01,Dorsten,Germany,36min0qztu8eydwvpv8t1is0m,185.0,84.0,right,29.0,2022-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
bnw45kpqiobwux7nwepy9d6tx,Torsten,Ziegner,Torsten,Ziegner,Male,T. Ziegner,Germany,36min0qztu8eydwvpv8t1is0m,NaN,coach,1977-11-09,Neuhaus am Rennweg,Germany,36min0qztu8eydwvpv8t1is0m,180.0,80.0,NaN,NaN,2022-05-04Z,active,no,NaN,NaN,2023-09-16Z,NaN,NaN
cy9mon9vv49wvz0y5pw1g52zu,Maximilian,Braune,Maximilian,Braune,Male,M. Braune,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,2003-07-06,Oberhausen,Germany,36min0qztu8eydwvpv8t1is0m,185.0,76.0,right,24.0,2021-11-19Z,active,yes,NaN,NaN,NaN,NaN,NaN
d5ubvum6jwn0dreov43v09m8l,Branimir,Bajić,Branimir,Bajic,Male,B. Bajić,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,coach,1979-10-19,Velika Obarska,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,187.0,82.0,right,NaN,2024-04-23Z,active,no,NaN,NaN,2024-05-23Z,NaN,NaN
d6xzv46qnxy30cvdot60jwl5g,Jan-Simon,Symalla,Jan-Simon,Symalla,Male,J. Symalla,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2005-01-23,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,37.0,2024-03-15Z,active,yes,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,NaN
dgdcvhe3dwu3ql4adqfdgs0lw,Kaan,İnanoğlu,Kaan,Inanoglu,Male,K. İnanoğlu,Türkiye,6kd6webenogylfgwt2aa9l6vx,Midfielder,player,2005-08-16,NaN,USA,7hr2f89v44y65dyu9k92vprwn,187.0,NaN,both,36.0,2024-01-22Z,active,no,USA,7hr2f89v44y65dyu9k92vprwn,2024-06-30Z,NaN,NaN
dkf9v2y9a7ogw6k53crs6dc5x,Alexander,Esswein,Alexander,Esswein,Male,A. Esswein,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1990-03-25,Worms,Germany,36min0qztu8eydwvpv8t1is0m,182.0,85.0,right,40.0,2023-08-15Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
doexrskom8z74o51u5lqpfdud,Philipp,Klug,Philipp,Klug,Male,P. Klug,Germany,36min0qztu8eydwvpv8t1is0m,NaN,assistant coach,1993-02-03,NaN,Germany,36min0qztu8eydwvpv8t1is0m,175.0,70.0,NaN,NaN,2021-04-19Z,active,no,NaN,NaN,2024-04-23Z,NaN,NaN
e3rw706pdl4hrnu1mz6pa69qt,Benjamin,Girth,Benjamin,Girth,Male,B. Girth,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,1992-01-31,Magdeburg,Germany,36min0qztu8eydwvpv8t1is0m,181.0,84.0,both,31.0,2022-08-24Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
km42sfji4llz5wwbzuw9krqi,Marvin,Senger,Marvin,Senger,Male,M. Senger,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2000-01-06,NaN,Germany,36min0qztu8eydwvpv8t1is0m,193.0,86.0,left,4.0,2022-07-01Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
vc4wmj9by6hkhc8s60hrwvf8,Hamza,Anhari,Hamza,Anhari,Male,H. Anhari,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Midfielder,player,2004-01-30,Hemer,Germany,36min0qztu8eydwvpv8t1is0m,178.0,72.0,right,8.0,2022-07-01Z,active,no,Germany,36min0qztu8eydwvpv8t1is0m,2024-06-30Z,NaN,NaN
zj59uztnn42yuyawd39evp0q,Santiago,Castañeda,Santiago,Castañeda,Male,S. Castañeda,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2004-11-13,Tampa,USA,7hr2f89v44y65dyu9k92vprwn,188.0,74.0,right,5.0,2023-07-01Z,active,no,Colombia,6kby8rq1p01fg5ds38ckkrcs5,2024-06-30Z,NaN,NaN
181kvog7s7vybwyz0rlz1swkp,Isaiah Ahmad,Young,Isaiah,Young,Male,I. Young,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1998-03-30,Berlin,USA,7hr2f89v44y65dyu9k92vprwn,181.0,68.0,right,30.0,2020-10-05Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
2434lst5l46dw5wnkameytze2,Sascha,Voelcke,Sascha,Voelcke,Male,S. Voelcke,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2002-02-23,NaN,Germany,36min0qztu8eydwvpv8t1is0m,180.0,NaN,left,2.0,2023-07-01Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
2n292j10n0sjb2ka15lozt91w,Ahmed,Etri,Ahmed,Etri,Male,A. Etri,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2005-05-08,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,33.0,2023-11-24Z,active,no,Lebanon,x78kryrxd9j9dfj4mtec292b,2024-06-30Z,NaN,NaN
34z7e2n3yy2o9k02eldiidqeh,José-Enrique,Ríos Alonso,José-Enrique,Ríos Alonso,Male,J. Ríos Alonso,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2000-08-13,Stuttgart,Germany,36min0qztu8eydwvpv8t1is0m,182.0,77.0,right,23.0,2021-07-01Z,active,yes,Spain,49ih1pwv3ahshdf8uzrimi54c,NaN,NaN,NaN
3dds8p375helzo6koo89kt46i,Nils Florian,Kaiser,Nils,Kaiser,Male,N. Kaiser,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2002-02-03,NaN,Germany,36min0qztu8eydwvpv8t1is0m,178.0,NaN,both,18.0,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
4p44mfh9j94rf0yuncvj3x46i,Fabian,Rüth,Fabian,Rüth,Male,F. Rüth,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2001-07-02,NaN,Germany,36min0qztu8eydwvpv8t1is0m,187.0,83.0,NaN,37.0,2023-07-01Z,active,no,NaN,NaN,2024-07-26Z,NaN,NaN
4u2f720i5szxp6v7qzvf7a3th,Sandro,Plechaty,Sandro,Plechaty,Male,S. Plechaty,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1997-08-24,Lünen,Germany,36min0qztu8eydwvpv8t1is0m,177.0,66.0,right,21.0,2020-08-10Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
53c1km8vj4lsibxkgymqwqkiy,Mustafa,Kourouma,Mustafa,Kourouma,Male,M. Kourouma,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2003-01-09,NaN,Germany,36min0qztu8eydwvpv8t1is0m,183.0,77.0,right,16.0,2021-10-01Z,active,yes,Guinea,4i9sg55wigitrfx7290f59ceo,NaN,NaN,NaN
5d57rssywlhqtf3a70gh2ra7e,Eric Josef Arno,Voufack,Eric,Voufack,Male,E. Voufack,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2001-09-25,NaN,Germany,36min0qztu8eydwvpv8t1is0m,182.0,NaN,right,19.0,2023-07-01Z,active,yes,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,NaN,NaN
5nhe5j6783vndp6vi71nmbsb8,Ron,Berlinski,Ron,Berlinski,Male,R. Berlinski,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,1994-08-08,Bochum,Germany,36min0qztu8eydwvpv8t1is0m,182.0,74.0,right,9.0,2022-07-01Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
5wu404dvpifrc5rxyu85xkj1m,Erolind,Krasniqi,Erolind,Krasniqi,Male,E. Krasniqi,Kosovo,86u6edbqifdjsn49mbp2anw7p,Midfielder,player,2000-03-15,Lübeck,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,NaN,2023-07-01Z,active,no,Germany,36min0qztu8eydwvpv8t1is0m,2024-06-30Z,NaN,NaN
6s6vzgye7gyx5920caby7jy3u,Leonardo,Vonić,Leonardo,Vonic,Male,L. Vonić,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2003-07-10,NaN,Germany,36min0qztu8eydwvpv8t1is0m,185.0,NaN,both,20.0,2023-07-25Z,active,no,Croatia,37hlakrwxyuzovaeoo4sezusp,2025-01-21Z,NaN,NaN
6wthd0cj365pg3ntkgrjop785,Ole,Springer,Ole,Springer,Male,O. Springer,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,1991-11-29,Uelzen,Germany,36min0qztu8eydwvpv8t1is0m,189.0,83.0,right,31.0,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
71s9wql5ay3n77lnsmle9pgtm,Moussa,Doumbouya,Moussa,Doumbouya,Male,M. Doumbouya,Guinea,4i9sg55wigitrfx7290f59ceo,Attacker,player,1997-12-12,Conakry,Guinea,4i9sg55wigitrfx7290f59ceo,188.0,85.0,right,29.0,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
8a1mr1y5j6ar9l43m9cqyymll,Jakob Karl Gerhard,Golz,Jakob,Golz,Male,J. Golz,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,1998-08-16,Hamburg,Germany,36min0qztu8eydwvpv8t1is0m,187.0,85.0,both,1.0,2019-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
8dokj6azl918sltf7u4562lbe,Marvin Ayhan,Obuz,Marvin,Obuz,Male,M. Obuz,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2002-01-25,Koln,Germany,36min0qztu8eydwvpv8t1is0m,182.0,75.0,right,11.0,2023-07-07Z,active,no,Türkiye,6kd6webenogylfgwt2aa9l6vx,2024-06-30Z,NaN,NaN
8ph29uixl5q80zj74jo339be1,Torben,Müsel,Torben,Müsel,Male,T. Müsel,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1999-07-25,Grünstadt,Germany,36min0qztu8eydwvpv8t1is0m,185.0,74.0,right,26.0,2023-01-30Z,active,yes,NaN,NaN,NaN,NaN,NaN
8s8dqooc8j4o54syz0zxbbp0q,Ekin,Çelebi,Ekin,Çelebi,Male,E. Çelebi,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2000-06-06,NaN,Germany,36min0qztu8eydwvpv8t1is0m,184.0,74.0,left,17.0,2023-07-01Z,active,yes,Türkiye,6kd6webenogylfgwt2aa9l6vx,NaN,NaN,NaN
992uliu0e549ej0paxt9hzn4l,Stefan,Lorenz,Stefan,Lorenz,Male,S. Lorenz,Germany,36min0qztu8eydwvpv8t1is0m,NaN,assistant coach,1981-09-19,Berlin,Germany,36min0qztu8eydwvpv8t1is0m,184.0,78.0,right,NaN,2016-04-03Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
99ygr8exf3zznv42abnnkr2ms,Mats Leonard,Brune,Mats,Brune,Male,M. Brune,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2005-04-28,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,34.0,2024-01-17Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
a3ctquohebrc1sr9lyvzy7rpw,Ben,Heuser,Ben,Heuser,Male,B. Heuser,Switzerland,3bh70jgvc5mn58x0byjkuda17,Midfielder,player,2004-01-25,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,right,NaN,2021-11-12Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
am8d8igp5ecz2p63v05obvb2t,Andreas,Wiegel,Andreas,Wiegel,Male,A. Wiegel,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1991-07-21,Paderborn,Germany,36min0qztu8eydwvpv8t1is0m,179.0,70.0,right,7.0,2022-08-30Z,active,no,NaN,NaN,2024-09-02Z,NaN,NaN
b7nbof8ckwc75ylmvdjhjogkp,Cedric,Harenbrock,Cedric,Harenbrock,Male,C. Harenbrock,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1998-04-19,Wuppertal,Germany,36min0qztu8eydwvpv8t1is0m,180.0,76.0,both,8.0,2019-07-01Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
bbgk4kk0eineku8xfgciw7op,Felix,Götze,Felix,Götze,Male,F. Götze,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1998-02-11,Dortmund,Germany,36min0qztu8eydwvpv8t1is0m,185.0,80.0,right,24.0,2023-07-01Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
bju6aqep3e0g5ykur52vw7bl6,Felix Bernd,Wienand,Felix,Wienand,Male,F. Wienand,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,2002-06-27,Bocholt,Germany,36min0qztu8eydwvpv8t1is0m,190.0,80.0,right,35.0,2022-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
bp6mjrecgqxs0ec6jid0kuwnp,Christoph,Dabrowski,Christoph,Dabrowski,Male,C. Dabrowski,Germany,36min0qztu8eydwvpv8t1is0m,NaN,coach,1978-07-01,Katowice,Poland,27baqb7359ywdvsxxklx1kn11,195.0,82.0,right,NaN,2022-07-01Z,active,no,NaN,NaN,2024-12-09Z,NaN,NaN
c0i743mo4b157ywn9sxtlaulm,Lucas,Brumme,Lucas,Brumme,Male,L. Brumme,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1999-09-25,NaN,Germany,36min0qztu8eydwvpv8t1is0m,187.0,78.0,left,14.0,2023-07-29Z,active,yes,NaN,NaN,NaN,NaN,NaN
cvs95se45p6w4jobysm6fillh,Thomas,Eisfeld,Thomas,Eisfeld,Male,T. Eisfeld,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1993-01-18,Finsterwalde,Germany,36min0qztu8eydwvpv8t1is0m,177.0,76.0,right,10.0,2022-01-24Z,active,yes,NaN,NaN,NaN,NaN,NaN
dw69wkj77bus0u139hku2kyc5,Björn,Rother,Björn,Rother,Male,B. Rother,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1996-07-29,Stolberg,Germany,36min0qztu8eydwvpv8t1is0m,185.0,81.0,right,6.0,2022-07-01Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
e14okz3wjn99shaltx38e7rh1,Felix,Bastians,Felix,Bastians,Male,F. Bastians,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1988-05-09,Bochum,Germany,36min0qztu8eydwvpv8t1is0m,188.0,83.0,left,4.0,2021-09-03Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
e1rx2ohahvyrq933xb0nzmz8,Gianluca,Swajkowski,Gianluca,Swajkowski,Male,G. Swajkowski,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2005-04-05,NaN,Germany,36min0qztu8eydwvpv8t1is0m,185.0,NaN,right,39.0,2024-02-22Z,active,yes,NaN,NaN,NaN,NaN,NaN
e7g45eptyntgeddhvarzkc89h,Vinko,Šapina,Vinko,Sapina,Male,V. Šapina,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1995-06-29,Ulm,Germany,36min0qztu8eydwvpv8t1is0m,194.0,84.0,right,27.0,2023-07-01Z,active,no,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-06-30Z,NaN,NaN
e9wuk86uktm83atn5kfsn5y0a,Aaron,Frimpong Manu,Aaron,Manu,Male,A. Manu,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1999-12-02,NaN,Germany,36min0qztu8eydwvpv8t1is0m,194.0,85.0,right,3.0,2023-07-01Z,active,no,Ghana,2q2sw72utw5gu9t5y4knckwba,2024-06-30Z,NaN,NaN
euqxg6258mb41llonhz56kc7p,Carsten,Wolters,Carsten,Wolters,Male,C. Wolters,Germany,36min0qztu8eydwvpv8t1is0m,NaN,assistant coach,1969-07-25,Gelsenkirchen,Germany,36min0qztu8eydwvpv8t1is0m,180.0,72.0,NaN,NaN,2017-10-02Z,active,yes,NaN,NaN,NaN,NaN,NaN
gsarpsubfl8oo845vu7qehhw,Yan Marcos,Friessner Montas,Yan,Friessner,Male,Y. Friessner Montas,Dominican Republic,za9wn9847gulllfsey917tmk,Attacker,player,2006-03-18,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,32.0,2023-08-01Z,active,yes,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN
ialiww8nu46e05wtme6juimt,Clemens,Fandrich,Clemens,Fandrich,Male,C. Fandrich,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1991-01-10,Cottbus,Germany,36min0qztu8eydwvpv8t1is0m,177.0,67.0,right,5.0,2022-08-26Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
1olt4crh4p0yztyumyxcaba7e,Niklas,Sauter,Niklas,Sauter,Male,N. Sauter,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,2003-04-06,Münsterlingen,Switzerland,3bh70jgvc5mn58x0byjkuda17,186.0,81.0,NaN,40.0,2021-07-01Z,active,no,Switzerland,3bh70jgvc5mn58x0byjkuda17,2024-12-31Z,NaN,NaN
1vpphyxnjk8oxw4y42axliuol,Benedetto,Muzzicato,Benedetto,Muzzicato,Male,B. Muzzicato,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,coach,1978-09-27,NaN,Italy,25f2cmb2r8mk5rj92tzer6kvv,178.0,75.0,NaN,NaN,2024-04-27Z,active,yes,NaN,NaN,NaN,NaN,NaN
289cb1uhv1y4210n662wzn33e,Philip,Fahrner,Philip,Fahrner,Male,P. Fahrner,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2003-01-02,NaN,Germany,36min0qztu8eydwvpv8t1is0m,175.0,73.0,NaN,23.0,2021-07-30Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
2es4ydlcwwasm6mu7rmey5r3e,Noah Raphael,Weißhaupt,Noah,Weißhaupt,Male,N. Weißhaupt,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2001-09-20,Rostock,Germany,36min0qztu8eydwvpv8t1is0m,181.0,72.0,right,NaN,2020-07-01Z,active,no,NaN,NaN,2025-01-02Z,NaN,NaN
2vlbsywrnnckg1zu93hej5e96,Maximilian,Breunig,Maximilian,Breunig,Male,M. Breunig,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2000-08-14,Würzburg,Germany,36min0qztu8eydwvpv8t1is0m,195.0,78.0,right,29.0,2022-07-01Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
33lhl4j1yeny44ipv81kx6xyi,Guillaume Ronan,Furrer,Guillaume,Furrer,Male,G. Furrer,Switzerland,3bh70jgvc5mn58x0byjkuda17,Attacker,player,2001-01-28,Chêne-Bougeries,Switzerland,3bh70jgvc5mn58x0byjkuda17,184.0,81.0,right,7.0,2019-11-23Z,active,no,NaN,NaN,2023-09-07Z,NaN,NaN
3g9taz4xxx5l84824xzdauiac,Marco,Wörner,Marco,Wörner,Male,M. Wörner,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2004-09-25,NaN,Germany,36min0qztu8eydwvpv8t1is0m,174.0,NaN,NaN,20.0,2022-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
3r2j2j3v6kgmauw5yv9j3x1hx,Benjamin,Uphoff,Benjamin,Uphoff,Male,B. Uphoff,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,1993-08-08,Burghausen,Germany,36min0qztu8eydwvpv8t1is0m,192.0,84.0,right,1.0,2021-09-21Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
4irxz2bf0i3p8lchftovyw00k,Ji-Han,Lee,Ji-Han,Lee,Male,Lee Ji-Han,Korea Republic,4vzpxtqkiwx0puygnmayr74di,Attacker,player,2003-01-08,NaN,Korea Republic,4vzpxtqkiwx0puygnmayr74di,179.0,74.0,NaN,21.0,2022-01-08Z,active,no,NaN,NaN,2024-06-30Z,Lee Ji-Han,NaN
4md9olcw7g5r0ljn1zodo9z4k,Berkay,Yılmaz,Berkay,Yilmaz,Male,B. Yılmaz,Türkiye,6kd6webenogylfgwt2aa9l6vx,Defender,player,2005-02-25,Singen (Hohentwiel),Germany,36min0qztu8eydwvpv8t1is0m,178.0,69.0,left,48.0,2023-11-01Z,active,no,Germany,36min0qztu8eydwvpv8t1is0m,2024-08-27Z,NaN,NaN
4o93stwysmo6vw0qr1z9pf4dl,Ryan Nils,Johansson,Ryan,Johansson,Male,R. Johansson,Republic of Ireland,63nepb66un7juhglo2g6rezcl,Midfielder,player,2001-02-15,NaN,Luxembourg,f2r46apchse9eg3n9c9pupfs,180.0,75.0,both,28.0,2023-08-30Z,active,no,Luxembourg,f2r46apchse9eg3n9c9pupfs,2024-06-30Z,NaN,NaN
4xfqhlmr91ekmt75motqxetjo,Lukáš,Ambros,Lukás,Ambros,Male,L. Ambros,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2004-06-05,Dolni Nemci,Czechia,5md5tpwr2nmqao528prx43jr7,182.0,71.0,left,36.0,2023-09-01Z,active,no,NaN,NaN,2024-06-28Z,NaN,NaN
5r6jeuntlnah2funfeyacflyh,Sebastian,Hornung,Sebastian,Hornung,Male,S. Hornung,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,2001-02-13,NaN,Germany,36min0qztu8eydwvpv8t1is0m,179.0,NaN,NaN,33.0,2023-08-01Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
