id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,shirtNumber,startDate,status,active,secondNationality,secondNationalityId,endDate,foot,knownName
fcghqq1nmg50uuzxkskomiuh,Filip,Vaško,Filip,Vasko,Male,F. Vaško,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1999-08-11,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,191.0,78.0,17.0,2020-07-25Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
k5zoj6nv60whksh42eztymsp,Žiga,Frelih,Ziga,Frelih,Male,Ž. Frelih,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,Goalkeeper,player,1998-02-06,Ljubljana,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,197.0,90.0,77.0,2023-11-10Z,active,no,NaN,NaN,2024-06-16Z,NaN,NaN
15ve9g44piou5ne5qk4th35zo,Dominik,Kúdelčík,Dominik,Kudelcik,Male,D. Kúdelčík,Slovakia,7dybe8679n9bgyrcxi383pq3y,Goalkeeper,player,2004-11-16,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,NaN,2023-07-01Z,active,no,NaN,NaN,2024-07-19Z,NaN,NaN
1awtxdlrr3ph4q7wj62oag4r8,James Willy,Ndjeungoue,James,Ndjeungoue,Male,J. Ndjeungoue,Cameroon,4eb9feio6u267dd1jcwaf38mt,Defender,player,2003-04-04,NaN,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,NaN,17.0,2022-10-27Z,active,no,NaN,NaN,2025-01-29Z,NaN,NaN
1ay3ef800f635ki7nks9w9re,Andrej,Stojchevski,Andrej,Stojchevski,Male,A. Stojchevski,North Macedonia,1lesyxylc5eza0a4z87t9azcc,Defender,player,2003-05-26,NaN,North Macedonia,1lesyxylc5eza0a4z87t9azcc,186.0,75.0,18.0,2022-04-08Z,active,no,NaN,NaN,2025-01-26Z,right,NaN
1n0p6ekr7qvvagju86ggwi49g,Samuel Mawuena,Gidi,Samuel,Gidi,Male,S. Gidi,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2004-04-15,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,11.0,2022-07-01Z,active,no,Ghana,2q2sw72utw5gu9t5y4knckwba,2025-08-19Z,NaN,NaN
32649nlo21dlxhgwz88j4rifo,Ivan,Anokye Mensah,Ivan,Mensah,Male,I. Mensah,Ghana,2q2sw72utw5gu9t5y4knckwba,Defender,player,2004-04-22,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,34.0,2023-07-01Z,active,no,NaN,NaN,2024-02-21Z,NaN,NaN
3kw5laalfy5mhd650q75dlpn8,Patrik,Jakubík,Patrik,Jakubík,Male,P. Jakubík,Slovakia,7dybe8679n9bgyrcxi383pq3y,Attacker,player,2003-10-27,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,NaN,2023-10-20Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
4a7ei643udozfl8xcqdgl9u6s,Timotej,Hranica,Timotej,Hranica,Male,T. Hranica,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2005-05-28,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,NaN,2024-02-08Z,active,yes,NaN,NaN,NaN,NaN,NaN
4yy4fl3wvjrmybopyua8invqi,Kelian,Nsona Wa Saka,Kelian,Nsona,Male,K. Nsona,France,7gww28djs405rfga69smki84o,Attacker,player,2002-05-11,Ivry-sur-Seine,France,7gww28djs405rfga69smki84o,189.0,74.0,9.0,2024-02-08Z,active,no,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,2024-06-30Z,right,NaN
5b2tbq19vxam77qz7y29utxt6,Matúš,Rusnák,Matús,Rusnák,Male,M. Rusnák,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,1999-12-19,Levice,Slovakia,7dybe8679n9bgyrcxi383pq3y,180.0,NaN,66.0,2020-06-13Z,active,no,NaN,NaN,2023-12-27Z,NaN,NaN
5p12h2xenxthhesbyi2hgmmsp,Jaroslav,Hynek,Jaroslav,Hynek,Male,J. Hynek,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,coach,1975-09-05,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,2022-07-01Z,active,no,NaN,NaN,2024-04-10Z,NaN,NaN
5uc8bmbfp3izb9s0gvqwq7yl1,Ján,Minárik,Ján,Minárik,Male,J. Minárik,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1997-07-25,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,177.0,NaN,23.0,2016-09-01Z,active,yes,NaN,NaN,NaN,left,NaN
6fhmnxujo1wxgmob0f1ubor56,Timotej,Jambor,Timotej,Jambor,Male,T. Jambor,Slovakia,7dybe8679n9bgyrcxi383pq3y,Attacker,player,2003-04-04,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,187.0,NaN,19.0,2020-07-01Z,active,no,NaN,NaN,2024-06-28Z,NaN,NaN
6kld0n1b5hjwechya9cax3o5w,Samuel,Javorček,Samuel,Javorcek,Male,S. Javorček,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2004-02-09,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,28.0,2021-12-04Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
7325707ux37kjr6yllc64k8wk,Henry,Addo,Henry,Addo,Male,H. Addo,Ghana,2q2sw72utw5gu9t5y4knckwba,Midfielder,player,2003-05-01,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,180.0,NaN,13.0,2022-02-13Z,active,no,NaN,NaN,2024-02-06Z,NaN,Henry Addo
73bt1irnki81xex9jkn7vxxey,Adrián,Kaprálik,Adrián,Kaprálik,Male,A. Kaprálik,Slovakia,7dybe8679n9bgyrcxi383pq3y,Attacker,player,2002-06-10,Dolný Kubín,Slovakia,7dybe8679n9bgyrcxi383pq3y,173.0,63.0,10.0,2020-01-01Z,active,no,NaN,NaN,2023-08-15Z,right,NaN
7nolt983cv10muw69tyqh6t7u,Patrik,Leitner,Patrik,Leitner,Male,P. Leitner,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2002-02-07,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,3.0,2021-02-12Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
7q0odxesvgwyhohpvevl0tc0k,Sebastián,Mlynár,Sebastián,Mlynár,Male,S. Mlynár,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2004-04-02,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,NaN,2024-02-27Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
7qd7bou2so81xcsawhogsv4t0,Eric Yves,Bille,Yves,Bile,Male,E. Bille,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Attacker,player,2004-12-24,NaN,Côte d'Ivoire,tin6kf561ywonqan0mettr98,181.0,78.0,14.0,2023-05-10Z,active,no,Belgium,4wbzjcclyefma1ourvjsu4q2j,2025-01-31Z,NaN,NaN
8zkcuhb57u6yhqodvq6u3rx0,Xavier Rodrigue,Adang Mveng,Xavier,Adang,Male,X. Adang,Cameroon,4eb9feio6u267dd1jcwaf38mt,Midfielder,player,2004-06-07,NaN,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,NaN,6.0,2023-01-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
929eyaq4a218jj3yahxtoeve2,Tomáš,Nemčík,Tomás,Nemcík,Male,T. Nemčík,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2001-04-19,Žilina,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,25.0,2020-07-18Z,active,no,NaN,NaN,2024-01-31Z,NaN,NaN
95bqg4niavcpxnjxwncz7d9uc,Jakub,Badžgoň,Jakub,Badzgon,Male,J. Badžgoň,Slovakia,7dybe8679n9bgyrcxi383pq3y,Goalkeeper,player,2005-06-02,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,190.0,83.0,1.0,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
9d1d5c549ceu6y7x89v7s60yy,Dominik,Šnajder,Dominik,Snajder,Male,D. Šnajder,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2003-07-22,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,169.0,NaN,NaN,2022-05-23Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
9ixkbogcqd6mpwu74jz7su99m,Dominik,Javorček,Dominik,Javorcek,Male,D. Javorček,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2002-11-02,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,183.0,75.0,27.0,2020-07-01Z,active,no,NaN,NaN,2024-08-30Z,left,NaN
9nrps1br9mhbl7huhbuldlyvp,Michal,Ščasný,Michal,Scasny,Male,M. Ščasný,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,coach,1978-08-19,Prague,Czechia,5md5tpwr2nmqao528prx43jr7,177.0,75.0,NaN,2024-04-11Z,active,no,NaN,NaN,2025-05-28Z,NaN,NaN
al4py7fz76sgmuoh91qufcpd6,Krisztián,Bari,Krisztián,Bari,Male,K. Bari,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2001-02-06,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,173.0,61.0,20.0,2022-07-10Z,active,yes,NaN,NaN,NaN,NaN,NaN
asc8atq6vw48onal0eukfih3o,Samuel,Belaník,Samuel,Belaník,Male,S. Belaník,Slovakia,7dybe8679n9bgyrcxi383pq3y,Goalkeeper,player,2003-08-26,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,196.0,NaN,22.0,2022-03-25Z,active,no,NaN,NaN,2025-06-21Z,NaN,NaN
b63yq9pfi4e8ksbtw4rh784yc,Samuel,Kopásek,Samuel,Kopásek,Male,S. Kopásek,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2003-05-22,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,175.0,NaN,4.0,2021-08-16Z,active,no,NaN,NaN,2023-09-01Z,NaN,NaN
bjb4ee3aomtv5hz7qqyjlkgoa,Dávid,Ďuriš,Dávid,Duris,Male,D. Ďuriš,Slovakia,7dybe8679n9bgyrcxi383pq3y,Attacker,player,1999-03-22,Žilina,Slovakia,7dybe8679n9bgyrcxi383pq3y,186.0,80.0,29.0,2018-09-01Z,active,no,NaN,NaN,2024-01-31Z,right,NaN
bwn0e8pjrikjcpold20o2os2c,Antoin Loic,Essomba Bikoula,Antoin,Essomba,Male,A. Essomba,Cameroon,4eb9feio6u267dd1jcwaf38mt,Attacker,player,2003-12-01,NaN,Cameroon,4eb9feio6u267dd1jcwaf38mt,177.0,NaN,8.0,2023-02-10Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
c0cmc6tb0tux2r1j65pvspox6,Boris,Krstić,Boris,Krstic,Male,B. Krstić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2003-06-25,Niš,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,2023-12-31Z,active,no,NaN,NaN,2024-01-19Z,NaN,NaN
c6o9o0acmpv92q9s0cazftmju,Samuel,Ďatko,Samuel,Datko,Male,S. Ďatko,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2001-06-24,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,24.0,2024-01-07Z,active,no,NaN,NaN,2024-08-16Z,NaN,NaN
c83z5v68ti7pbyjp2yfpat9be,Patrik,Iľko,Patrik,Ilko,Male,P. Iľko,Slovakia,7dybe8679n9bgyrcxi383pq3y,Attacker,player,2001-02-16,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,180.0,72.0,16.0,2019-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
ce4u3ot9a2z4i7bsuf0ir61yi,Martin,Gomola,Martin,Gomola,Male,M. Gomola,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2002-01-08,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,21.0,2023-07-01Z,active,no,NaN,NaN,2024-06-15Z,NaN,NaN
d08hduq5rv8kkzclfivjk0tn8,Tomáš,Jaššo,Tomás,Jasso,Male,T. Jaššo,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2004-03-04,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,5.0,2024-02-08Z,active,no,NaN,NaN,2025-01-16Z,NaN,NaN
d0byc0mdhvvkvt1vkr28i6f9x,Tomáš,Hubočan,Tomás,Hubocan,Male,T. Hubočan,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1985-09-17,Žilina,Slovakia,7dybe8679n9bgyrcxi383pq3y,184.0,70.0,15.0,2023-09-06Z,retired,no,NaN,NaN,2025-06-30Z,both,NaN
dgkk1v0my1dy8wk18uamcuwwk,Mário,Sauer,Mário,Sauer,Male,M. Sauer,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2004-05-15,Bratislava,Slovakia,7dybe8679n9bgyrcxi383pq3y,182.0,NaN,37.0,2021-05-15Z,active,no,NaN,NaN,2025-06-01Z,NaN,NaN
eh7p84iu66n1ehlisgttnhv1m,Patrik,Myslovič,Patrik,Myslovic,Male,P. Myslovič,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2001-05-28,Turčianske Teplice,Slovakia,7dybe8679n9bgyrcxi383pq3y,164.0,NaN,7.0,2023-06-01Z,active,no,NaN,NaN,2024-02-14Z,left,NaN
elzmfhikf7pi2pofuu2zd933d,Adam,Kopas,Adam,Kopas,Male,A. Kopas,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1999-08-16,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,190.0,78.0,33.0,2016-05-01Z,active,no,NaN,NaN,2023-12-31Z,NaN,NaN
10ema67rh45t75v9ia2hud6vo,Nino,Marcelli,Nino,Marcelli,Male,N. Marcelli,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2005-05-29,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,178.0,NaN,18.0,2023-03-08Z,active,yes,NaN,NaN,NaN,NaN,NaN
193lutcpwhqwo1darizxpz59m,Alexander,Tóth,Alexander,Tóth,Male,A. Tóth,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2001-08-04,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,16.0,2023-01-27Z,active,no,NaN,NaN,2024-12-31Z,NaN,NaN
1hs134ygzqubfqku26rytkmol,Vladimír,Weiss,Vladimír,Weiss,Male,V. Weiss,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,coach,1964-09-22,Bratislava,Slovakia,7dybe8679n9bgyrcxi383pq3y,182.0,NaN,NaN,2021-05-11Z,active,yes,NaN,NaN,NaN,NaN,NaN
1p2ugub44nhzuqv0p19ri8wt0,Martin,Mišovič,Martin,Misovic,Male,M. Mišovič,Slovakia,7dybe8679n9bgyrcxi383pq3y,Attacker,player,2004-01-22,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,2.0,2023-11-17Z,active,no,NaN,NaN,2025-07-21Z,NaN,NaN
1r2cv2esah8yndrasqxds8zbp,Jaba,Kankava,Jaba,Kankava,Male,J. Kankava,Georgia,55mqz7j6585f2jhgfhn62lomr,Midfielder,player,1986-03-18,Tbilisi,Georgia,55mqz7j6585f2jhgfhn62lomr,176.0,76.0,20.0,2021-07-01Z,active,no,NaN,NaN,2024-06-30Z,both,NaN
24m1p3nyfn9nurqdvnvn2mrx1,Kenan,Bajrič,Kenan,Bajric,Male,K. Bajrič,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,Defender,player,1994-12-20,Ljubljana,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,189.0,83.0,12.0,2023-07-01Z,active,yes,NaN,NaN,NaN,right,NaN
2dd2x7yrnumrilidnzlmw4mei,Filip,Lichý,Filip,Lichy,Male,F. Lichý,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2001-01-25,Banská Bystrica,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,26.0,2023-01-01Z,active,no,NaN,NaN,2024-07-22Z,both,NaN
2hxf7t0ba60uqwyv0lsy1u6dx,Jaromír,Zmrhal,Jaromír,Zmrhal,Male,J. Zmrhal,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,1993-08-02,Žatec,Czechia,5md5tpwr2nmqao528prx43jr7,189.0,79.0,8.0,2021-07-02Z,active,no,NaN,NaN,2024-06-30Z,left,NaN
2tuivjaotzbx9jv83wi7d5rrp,Gerson Leal,Rodrigues Gouveia,Gerson,Rodrigues,Male,G. Rodrigues,Luxembourg,f2r46apchse9eg3n9c9pupfs,Attacker,player,1995-06-20,Pragal,Portugal,1nbm5i9a0403zzvltn17lxinc,188.0,82.0,10.0,2024-02-02Z,active,no,Portugal,1nbm5i9a0403zzvltn17lxinc,2024-06-30Z,right,NaN
373oftzyos8vnsulcskeudboq,Rudolf,Božík,Rudolf,Bozík,Male,R. Božík,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2003-02-11,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,17.0,2023-09-12Z,active,no,NaN,NaN,2024-06-21Z,NaN,NaN
39f0bq9uk4etkf75uzu6qyrmy,Abdul Malik,Abubakari,Malik,Abubakari,Male,M. Abubakari,Ghana,2q2sw72utw5gu9t5y4knckwba,Attacker,player,2000-05-10,Tamale,Ghana,2q2sw72utw5gu9t5y4knckwba,185.0,77.0,15.0,2023-02-01Z,active,no,NaN,NaN,2023-12-31Z,right,NaN
3oip8q5n34zx901vkv450vpck,Andrej,Mikoláš,Andrej,Mikolás,Male,A. Mikoláš,Slovakia,7dybe8679n9bgyrcxi383pq3y,Goalkeeper,player,2004-08-11,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,32.0,2023-11-03Z,active,no,NaN,NaN,2025-06-30Z,NaN,NaN
3oz349uss092g2kxi8adsj4l,Milan,Borjan,Milan,Borjan,Male,M. Borjan,Canada,1iaoypzp6syf32cz9l15pzp7e,Goalkeeper,player,1987-10-23,Knin,Serbia,5w4ve503bjdsshwx9ho6jxzx0,195.0,80.0,82.0,2023-07-01Z,active,no,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-06-30Z,right,NaN
410p7dcz1zqvkje53kev8jk6h,Richard,Križan,Richard,Krizan,Male,R. Križan,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1997-09-23,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,190.0,85.0,5.0,2021-07-30Z,active,no,NaN,NaN,2024-06-30Z,right,NaN
4duf40rwyzgm6t3iuemifqb8q,Samuel,Habodasz,Samuel,Habodasz,Male,S. Habodasz,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2000-05-26,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,29.0,2021-05-01Z,active,no,NaN,NaN,2025-06-30Z,NaN,NaN
4g2foiwsex0h0r1w9eywkgydw,Maxim,Mateáš,Maxim,Mateás,Male,M. Mateáš,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2008-05-12,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,19.0,2024-05-17Z,active,yes,NaN,NaN,NaN,NaN,NaN
5jd3xi68273u2xl2d1gsonc2d,Lukáš,Pauschek,Lukás,Pauschek,Male,L. Pauschek,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1992-12-09,Bratislava,Slovakia,7dybe8679n9bgyrcxi383pq3y,180.0,78.0,25.0,2019-10-18Z,active,no,NaN,NaN,2025-06-30Z,right,NaN
5ued3tuo8kbnrgn8nidw2qfv9,Ivan,Šaponjić,Ivan,Saponjic,Male,I. Šaponjić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,1997-08-02,Nova Varoš,Serbia,5w4ve503bjdsshwx9ho6jxzx0,190.0,86.0,9.0,2023-07-01Z,active,no,NaN,NaN,2023-08-24Z,right,NaN
6ic5sfkz3qshtmltl3kar3cpg,Tomáš,Marušin,Tomás,Marusin,Male,T. Marušin,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2005-02-19,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,3.0,2024-03-07Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
6rsvijhgdwuxpsu5dzlhv91w5,Uche Henry,Agbo,Uche,Agbo,Male,U. Agbo,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Midfielder,player,1995-12-04,Kano City,Nigeria,63pvdwrsiq5b07mzi8igqei9p,185.0,76.0,3.0,2021-09-15Z,active,no,NaN,NaN,2024-02-07Z,right,NaN
6trb4r92tklh2460s6y53xofd,Martin,Trnovský,Martin,Trnovsky,Male,M. Trnovský,Slovakia,7dybe8679n9bgyrcxi383pq3y,Goalkeeper,player,2000-06-07,Bratislava,Slovakia,7dybe8679n9bgyrcxi383pq3y,191.0,84.0,31.0,2018-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
78rxvyelnj7orbbzs4u1fghrd,César Rodolfo,Blackman Camarena,César,Blackman,Male,C. Blackman,Panama,5nhk7v9jq6dqmfbn4hiihhofv,Defender,player,1998-04-02,Ciudad de Panamá,Panama,5nhk7v9jq6dqmfbn4hiihhofv,174.0,70.0,28.0,2023-06-15Z,active,yes,NaN,NaN,NaN,right,NaN
7amuf5plpwip1k6kygscerlqt,Spyros,Risvanis,Spyros,Risvanis,Male,S. Risvanis,Greece,6lpgd60z890no2v46zdecrcss,Defender,player,1994-01-03,Kalamata,Greece,6lpgd60z890no2v46zdecrcss,196.0,85.0,44.0,2024-01-28Z,active,no,NaN,NaN,2024-06-30Z,right,NaN
7ocbj4fxn53jakzel1q5pie39,Vladimír,Weiss,Vladimír,Weiss,Male,V. Weiss,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,1989-11-30,Bratislava,Slovakia,7dybe8679n9bgyrcxi383pq3y,173.0,71.0,7.0,2020-02-24Z,active,yes,NaN,NaN,NaN,right,NaN
7s7qpbwbprkfliinikth7rieh,Matúš,Vojtko,Matús,Vojtko,Male,M. Vojtko,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2000-10-05,Michalovce,Slovakia,7dybe8679n9bgyrcxi383pq3y,176.0,76.0,27.0,2023-06-01Z,active,no,NaN,NaN,2025-06-30Z,left,NaN
7tsv54aoaiyjj1s7hhx12505w,Elvis Akpooghene,Isaac,Elvis,Isaac,Male,E. Isaac,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,2002-08-15,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,21.0,2024-05-03Z,active,no,NaN,NaN,2025-02-22Z,NaN,NaN
7u4btq4mxa8yha36hcn4gc4bt,Marko,Tolić,Marko,Tolic,Male,M. Tolić,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,1996-07-05,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,24.0,2023-07-01Z,active,no,NaN,NaN,2024-06-30Z,right,NaN
9s3bc4i84ab8ar9c17lts3pp1,Kyriakos,Savvidīs,Kyriakos,Savvidis,Male,K. Savvidīs,Greece,6lpgd60z890no2v46zdecrcss,Midfielder,player,1995-06-20,Thessaloniki,Greece,6lpgd60z890no2v46zdecrcss,181.0,78.0,88.0,2023-06-15Z,active,yes,NaN,NaN,NaN,right,NaN
a3pp88a52x123muu26sg4maxh,Kevin,Wimmer,Kevin,Wimmer,Male,K. Wimmer,Austria,hcs1bd49qliqqity6o268jyt,Defender,player,1992-11-15,Wels,Austria,hcs1bd49qliqqity6o268jyt,187.0,85.0,6.0,2023-06-15Z,active,yes,NaN,NaN,NaN,left,NaN
adngqbiq4kicxj5ewcixxw4ph,Guram,Kashia,Guram,Kashia,Male,G. Kashia,Georgia,55mqz7j6585f2jhgfhn62lomr,Defender,player,1987-07-04,Tbilisi,Georgia,55mqz7j6585f2jhgfhn62lomr,185.0,87.0,4.0,2021-07-01Z,active,yes,NaN,NaN,NaN,right,NaN
bivdfi1qduw62buuhtw4sodg4,Adam,Hrdina,Adam,Hrdina,Male,A. Hrdina,Slovakia,7dybe8679n9bgyrcxi383pq3y,Goalkeeper,player,2004-02-12,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,194.0,NaN,35.0,2021-04-02Z,active,no,NaN,NaN,2025-01-24Z,NaN,NaN
cdgv2l9ykhwysyyxdvm4bnzzd,Adler,Da Silva Parreira,Adler,Da Silva,Male,A. Da Silva,Switzerland,3bh70jgvc5mn58x0byjkuda17,Attacker,player,1998-12-28,Genève,Switzerland,3bh70jgvc5mn58x0byjkuda17,186.0,76.0,NaN,2023-01-01Z,active,no,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,2023-09-04Z,right,NaN
cytrj0rdy43gxm1rezqcp9p7t,Lucas,Lovat,Lucas,Lovat,Male,Lucas Lovat,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Defender,player,1997-01-15,Florianópolis,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,184.0,82.0,36.0,2020-02-12Z,active,no,NaN,NaN,2024-01-18Z,left,Lucas Lovat
czlv3j3qotjfr6z77midggeeh,Siemen,Voet,Siemen,Voet,Male,S. Voet,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2000-02-03,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,190.0,81.0,2.0,2022-07-01Z,active,no,NaN,NaN,2023-09-01Z,left,NaN
dliitj4cijcpe3dxgn56a65be,Sharani,Zuberu,Sharani,Zuberu,Male,S. Zuberu,Ghana,2q2sw72utw5gu9t5y4knckwba,Defender,player,2000-01-07,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,183.0,NaN,23.0,2023-01-27Z,active,yes,NaN,NaN,NaN,NaN,NaN
dqq3px7u6o8xk5kertyfznkes,Branislav,Spáčil,Branislav,Spacil,Male,B. Spáčil,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2003-09-20,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,184.0,77.0,14.0,2024-03-07Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
earki4hdejtjz2fmlmt2z60ut,Juraj,Kucka,Juraj,Kucka,Male,J. Kucka,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,1987-02-26,Bojnice,Slovakia,7dybe8679n9bgyrcxi383pq3y,186.0,81.0,33.0,2022-07-01Z,active,no,NaN,NaN,2025-06-30Z,right,NaN
ebh7z1ffyix180f2twk9g2jth,Ezekiel Isoken,Henty,Ezekiel,Henty,Male,E. Henty,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,1993-05-13,Lagos,Nigeria,63pvdwrsiq5b07mzi8igqei9p,185.0,90.0,NaN,2023-07-01Z,active,no,NaN,NaN,2023-08-11Z,right,NaN
