id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,height,weight,shirtNumber,startDate,endDate,status,active,placeOfBirth,secondNationality,secondNationalityId,knownName,foot
e6azn8vgmxlem3jertczeonbo,Nicholas,Dyer,Nicholas,Dyer,Male,N. Dyer,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2005-06-09,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,35.0,2022-09-20Z,2023-07-31Z,active,no,NaN,NaN,NaN,NaN,NaN
ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo,Bandeira da Costa,Rodrigo,Bandeira da Costa,Male,Rodrigo da Costa,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Attacker,player,1993-12-20,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,183.0,79.0,10.0,2023-05-22Z,2023-12-07Z,active,no,Rio de Janeiro,USA,7hr2f89v44y65dyu9k92vprwn,Rodrigo da Costa,left
h4nbagq5dsdltn9x62oi0t05,Richard,Sánchez Alcaraz,Richard,Sánchez,Male,R. Sánchez,Mexico,5trdr3jf42i20zj1hnkvcytr6,Goalkeeper,player,1994-04-05,USA,7hr2f89v44y65dyu9k92vprwn,191.0,82.0,NaN,2023-09-25Z,2024-03-06Z,active,no,Dallas,USA,7hr2f89v44y65dyu9k92vprwn,NaN,right
21vmi7qtrujzez3ziux0wa4et,Florian,Valot,Florian,Valot,Male,F. Valot,France,7gww28djs405rfga69smki84o,Midfielder,player,1993-02-12,France,7gww28djs405rfga69smki84o,175.0,69.0,10.0,2022-03-09Z,2023-12-31Z,active,no,Pau,NaN,NaN,NaN,both
2j3ujgpz5knx7tpo7q97b8ktm,Curtis,Thorn,Curtis,Thorn,Male,C. Thorn,England,1fk5l4hkqk12i7zske6mcqju6,Defender,player,1995-09-02,England,1fk5l4hkqk12i7zske6mcqju6,183.0,72.0,23.0,2023-03-08Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN
3bpj0qbeokaqc33aro8v7qpec,Michael,Lawrence,Michael,Lawrence,Male,M. Lawrence,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1999-07-10,USA,7hr2f89v44y65dyu9k92vprwn,188.0,NaN,19.0,2023-04-20Z,NaN,active,yes,NaN,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,NaN,NaN
3sf0izh82az9bgch9cdhp69xx,Lewis Ryan,Neal,Lewis,Neal,Male,L. Neal,England,1fk5l4hkqk12i7zske6mcqju6,NaN,assistant coach,1981-07-14,England,1fk5l4hkqk12i7zske6mcqju6,178.0,72.0,NaN,2023-03-08Z,2023-12-31Z,active,no,Leicester,NaN,NaN,NaN,left
3y5650rx37d3hnh3sxzhaz7xl,Benjamin,Mines,Ben,Mines,Male,B. Mines,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2000-05-13,USA,7hr2f89v44y65dyu9k92vprwn,175.0,70.0,20.0,2023-03-08Z,2024-04-11Z,active,no,Ridgefield,NaN,NaN,NaN,both
4dw662egycd9yn2e86ae4s7hl,Callum,Chapman-Page,Callum,Chapman-Page,Male,C. Chapman-Page,England,1fk5l4hkqk12i7zske6mcqju6,Defender,player,1995-11-06,England,1fk5l4hkqk12i7zske6mcqju6,185.0,88.0,5.0,2021-01-13Z,2023-07-21Z,active,no,Nottingham,NaN,NaN,NaN,NaN
4kycyoyxmsfs6w1kanr4pjqj8,Noah,Abrams,Noah,Abrams,Male,N. Abrams,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1998-01-23,USA,7hr2f89v44y65dyu9k92vprwn,180.0,81.0,31.0,2023-05-22Z,2023-05-31Z,active,no,NaN,NaN,NaN,NaN,NaN
50mnevu5gdn7ve3cunbhao3kk,Christopher,Jean-Francois,Chris,Jean-Francois,Male,C. Jean-Francois,Haiti,5mp58o38d0mr5qt8g4o6l7efg,Defender,player,2005-11-01,Haiti,5mp58o38d0mr5qt8g4o6l7efg,180.0,72.0,30.0,2023-09-08Z,2025-01-31Z,active,no,NaN,Dominican Republic,za9wn9847gulllfsey917tmk,NaN,NaN
637c2iedo7modc3ekt36c2m7d,Aedan,Stanley,Aedan,Stanley,Male,A. Stanley,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1999-12-13,USA,7hr2f89v44y65dyu9k92vprwn,180.0,78.0,3.0,2022-03-09Z,2023-12-31Z,active,no,Columbia,NaN,NaN,NaN,NaN
6v4vata8y9m9rqip8p50jz78q,Lorenzo,DiMercurio,Lorenzo,DiMercurio,Male,L. DiMercurio,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2003-04-08,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,15.0,2023-04-22Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN
78awgg45vsfu4rojwn2y4lwyc,Yans,Alarcon,Yans,Alarcon,Male,Y. Alarcon,Cuba,ws166hrbk0nwte3ypn8mm36g,Midfielder,player,2003-02-07,Cuba,ws166hrbk0nwte3ypn8mm36g,170.0,70.0,24.0,2023-04-01Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN
83fbcsmeitqsvudkn70f419g4,Dennis,Dowouna,Dennis,Dowouna,Male,D. Dowouna,Ghana,2q2sw72utw5gu9t5y4knckwba,Midfielder,player,2000-05-18,Ghana,2q2sw72utw5gu9t5y4knckwba,175.0,78.0,18.0,2022-01-10Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN
8bmnbi3h05emc62sl0iuittjp,Claudio,Repetto,Claudio,Repetto,Male,C. Repetto,Italy,25f2cmb2r8mk5rj92tzer6kvv,Attacker,player,1997-02-02,Italy,25f2cmb2r8mk5rj92tzer6kvv,191.0,77.0,7.0,2022-09-22Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN
8m2usr16v7zv2k7aotdbuf5zo,Juan Carlos,Castillo Chamorro,Juan,Castillo,Male,J. Castillo,Nicaragua,4of7fctqcqbj3rai95vd4jk26,Midfielder,player,2003-10-31,Nicaragua,4of7fctqcqbj3rai95vd4jk26,178.0,70.0,NaN,2023-04-01Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN
8up0rt8umisgqxxwq5vih60h5,Joaquín Antonio,Rivas Navarro,Joaquín,Rivas,Male,J. Rivas,El Salvador,6jovhn8du7uhbedi92voitt3k,Attacker,player,1992-04-26,El Salvador,6jovhn8du7uhbedi92voitt3k,183.0,77.0,11.0,2022-06-25Z,2023-12-31Z,active,no,Santa Ana,USA,7hr2f89v44y65dyu9k92vprwn,NaN,left
9tknltys66s9j8ljchwu5efv9,Paco Gigi,Craig,Paco,Craig,Male,P. Craig,England,1fk5l4hkqk12i7zske6mcqju6,Defender,player,1992-10-19,England,1fk5l4hkqk12i7zske6mcqju6,188.0,86.0,4.0,2021-04-30Z,2023-12-31Z,active,no,London,NaN,NaN,NaN,right
ac5zpx8c09rtmidm654e67xsl,Jacob,McGuire,Jake,McGuire,Male,J. McGuire,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1994-09-03,USA,7hr2f89v44y65dyu9k92vprwn,193.0,79.0,1.0,2022-03-09Z,2023-12-31Z,active,no,Chino Hills,NaN,NaN,NaN,NaN
afbi7ba716z8at1irydcx44ix,Ryan Anthony Paul,Telfer,Ryan,Telfer,Male,R. Telfer,Trinidad and Tobago,635ed0499golbw7h62vt7g53j,Attacker,player,1994-03-04,Canada,1iaoypzp6syf32cz9l15pzp7e,183.0,68.0,14.0,2023-01-05Z,2023-12-31Z,active,no,Mississauga,Canada,1iaoypzp6syf32cz9l15pzp7e,NaN,left
arxprecroj7kqwx1tmkhhfsdm,Benjamin,Ofeimu,Ben,Ofeimu,Male,B. Ofeimu,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2000-09-30,USA,7hr2f89v44y65dyu9k92vprwn,193.0,93.0,22.0,2022-03-09Z,2024-04-11Z,active,no,West Bloomfield Township,NaN,NaN,NaN,right
bbjwjrz3m9vzaqtflaj9pitey,Gustavo,Martini Rissi,Gustavo,Martini Rissi,Male,Gustavo Rissi,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Defender,player,1998-02-04,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,183.0,77.0,77.0,2023-07-21Z,2023-11-30Z,active,no,Araras,NaN,NaN,Gustavo Rissi,right
by0ug4fs0yocti5ygf49xsc15,Kyle Brandon,Murphy,Kyle,Murphy,Male,K. Murphy,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1992-12-11,USA,7hr2f89v44y65dyu9k92vprwn,183.0,79.0,9.0,2022-03-09Z,2023-12-31Z,active,no,Red Hook,NaN,NaN,NaN,NaN
cskhx4mpx2quo562ptajwbsru,Gabriel,Cabral Leal de Freitas,Gabriel,Cabral Leal de Freitas,Male,Gabriel Cabral,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Midfielder,player,1997-04-29,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,180.0,72.0,8.0,2023-03-08Z,2025-01-31Z,active,no,Petrópolis,NaN,NaN,Gabriel Cabral,NaN
cx84lduy7qsknk9v9g1y9it3p,Anthony James,Pulis,Anthony,Pulis,Male,A. Pulis,England,1fk5l4hkqk12i7zske6mcqju6,NaN,coach,1984-07-21,England,1fk5l4hkqk12i7zske6mcqju6,178.0,64.0,NaN,2022-03-09Z,2023-11-13Z,active,no,Bristol,NaN,NaN,NaN,NaN
d539xjkdwt1i77f0czbvo8ull,Boluwatife,Akinyode,Bolu,Akinyode,Male,B. Akinyode,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Defender,player,1994-05-30,Nigeria,63pvdwrsiq5b07mzi8igqei9p,188.0,84.0,21.0,2021-04-30Z,2023-12-31Z,active,no,Lagos,USA,7hr2f89v44y65dyu9k92vprwn,NaN,left
d8uer29a3oya05ks99q696221,Mark,Segbers,Mark,Segbers,Male,M. Segbers,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1996-04-18,USA,7hr2f89v44y65dyu9k92vprwn,176.0,75.0,2.0,2022-03-09Z,2023-09-22Z,active,no,St. Louis,NaN,NaN,NaN,right
da2xipmbg3v2jwwe6twcs1fu2,Christian,Sorto,Christian,Sorto,Male,C. Sorto,El Salvador,6jovhn8du7uhbedi92voitt3k,Midfielder,player,2000-01-19,USA,7hr2f89v44y65dyu9k92vprwn,175.0,72.0,99.0,2022-03-09Z,2023-12-31Z,active,no,NaN,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN
dleb1bm5gsfvf5uv8gpg7ixgp,Adrían,Zendejas Rodríguez,Adrían,Zendejas,Male,A. Zendejas,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1995-08-30,USA,7hr2f89v44y65dyu9k92vprwn,196.0,95.0,13.0,2023-03-08Z,2023-11-30Z,active,no,Chula Vista,Mexico,5trdr3jf42i20zj1hnkvcytr6,NaN,right
e6ubrovhf8hi704f1kuyeafv9,Moisés Edwardo,Hernández Morales,Moisés,Hernández,Male,M. Hernández,Guatemala,6bw57gk867vfrep8b5e4ykh24,Defender,player,1992-03-05,USA,7hr2f89v44y65dyu9k92vprwn,183.0,77.0,6.0,2023-03-08Z,2023-12-31Z,active,no,Dallas,NaN,NaN,NaN,left
ep4gajitp6xtbsgwg81gpuj9w,Giovanni,Sanna-Lenzi,Giovanni,Sanna-Lenzi,Male,G. Sanna-Lenzi,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2003-07-31,Argentina,2vovxa97k7v7ofa85dah2xktb,168.0,63.0,16.0,2023-04-01Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN
ewllpeqkqmoec7r8qy8gbvr4k,Ernesto,Perdomo,Ernesto,Perdomo,Male,E. Perdomo,Cuba,ws166hrbk0nwte3ypn8mm36g,Midfielder,player,2003-06-18,Cuba,ws166hrbk0nwte3ypn8mm36g,175.0,75.0,NaN,2003-04-01Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN
z4veesvky00ot3anyececogl,Michael Dwane,Salazar Jr.,Michael,Salazar,Male,M. Salazar,Belize,1o85e1k63qyysa7c6asegj7hn,Attacker,player,1992-11-15,USA,7hr2f89v44y65dyu9k92vprwn,180.0,82.0,17.0,2023-03-08Z,2023-12-31Z,active,no,New York,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN
21dj727h17dk7bc4ts8irjhzp,Hughart,Shipman-Roberts II,Hugh,Roberts II,Male,H. Roberts,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1992-09-27,USA,7hr2f89v44y65dyu9k92vprwn,193.0,82.0,2.0,2022-03-09Z,2024-01-16Z,active,no,Olney,NaN,NaN,NaN,right
26ch3v6i6cj0evk767slxcqhg,Michael,Glasser,Max,Glasser,Male,M. Glasser,Nicaragua,4of7fctqcqbj3rai95vd4jk26,Defender,player,2000-08-16,USA,7hr2f89v44y65dyu9k92vprwn,178.0,70.0,24.0,2023-02-14Z,2025-01-31Z,active,no,Novato,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN
2ozy3ijlcknjqk0omzwd58x2i,Alejandro,Lara,Alex,Lara,Male,A. Lara,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1998-09-15,USA,7hr2f89v44y65dyu9k92vprwn,188.0,84.0,4.0,2022-12-27Z,NaN,active,yes,Azusa,NaN,NaN,NaN,NaN
2pu9yy0x7p01mgv9cubqcy904,Chase Andrew,Boone,Chase,Boone,Male,C. Boone,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1995-09-21,USA,7hr2f89v44y65dyu9k92vprwn,191.0,82.0,31.0,2022-01-27Z,2025-01-31Z,active,no,Beaverton,NaN,NaN,NaN,right
3dh1vt3ntp009rjdn87f4zkyd,Frank Walter,Yallop,Frank,Yallop,Male,F. Yallop,Canada,1iaoypzp6syf32cz9l15pzp7e,NaN,coach,1964-04-04,England,1fk5l4hkqk12i7zske6mcqju6,NaN,NaN,NaN,2022-03-09Z,2024-07-31Z,active,no,Watford,England,1fk5l4hkqk12i7zske6mcqju6,NaN,NaN
4e47ixpbc8x9qzn7l3aeej0tl,Kai,Greene,Kai,Greene,Male,K. Greene,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1993-07-07,USA,7hr2f89v44y65dyu9k92vprwn,183.0,78.0,33.0,2022-03-09Z,2025-01-31Z,active,no,Jersey City,NaN,NaN,NaN,NaN
4u18dmdc49m4hsulm8yir8set,Simon Jonathan,Dawkins,Simon,Dawkins,Male,S. Dawkins,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,Midfielder,player,1987-12-01,England,1fk5l4hkqk12i7zske6mcqju6,178.0,88.0,8.0,2022-03-18Z,2024-08-02Z,active,no,Edgware,NaN,NaN,NaN,right
5u1bw6y3l6w8co1ftvvxtly3t,Christian,Volesky,Christian,Volesky,Male,C. Volesky,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1992-09-15,USA,7hr2f89v44y65dyu9k92vprwn,185.0,77.0,10.0,2022-03-01Z,2024-02-14Z,active,no,Henderson,NaN,NaN,NaN,NaN
5ymar8uqchsmvcyjmy5srv4r9,Nevello,Cosmas Yoseke,Nevello,Yoseke,Male,N. Yoseke,South Sudan,11zpzpjhf8wr0dcsrhz3suxc7,Midfielder,player,1996-03-17,Sudan,62wa0a1wwukxladeo5kqhrpen,183.0,75.0,5.0,2023-04-08Z,2023-11-30Z,active,no,Khartoum,NaN,NaN,NaN,NaN
653qyopyxl1qrfmul2n3m5g16,Morey,Doner,Morey,Doner,Male,M. Doner,Canada,1iaoypzp6syf32cz9l15pzp7e,Defender,player,1994-03-25,Canada,1iaoypzp6syf32cz9l15pzp7e,173.0,70.0,3.0,2022-03-11Z,2025-01-31Z,active,no,Collingwood,NaN,NaN,NaN,right
6hdas9nshfgbjhj91y3ob8b11,Mobi,Fehr,Mobi,Fehr,Male,M. Fehr,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1994-12-13,USA,7hr2f89v44y65dyu9k92vprwn,183.0,75.0,13.0,2022-03-09Z,NaN,active,yes,New York,Switzerland,3bh70jgvc5mn58x0byjkuda17,NaN,right
6tz5apnd7yajwhn6bcfhl9mtx,Arun,Basuljevic,Arun,Basuljevic,Male,A. Basuljevic,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1995-12-17,USA,7hr2f89v44y65dyu9k92vprwn,168.0,72.0,17.0,2022-03-09Z,2023-05-05Z,active,no,New York,NaN,NaN,NaN,right
7c5t0qvd90si478m0s51xfpp1,Sean Ugochukwu,Okoli,Sean,Okoli,Male,S. Okoli,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1993-02-03,USA,7hr2f89v44y65dyu9k92vprwn,186.0,84.0,9.0,2023-04-20Z,2023-12-01Z,active,no,Federal Way,NaN,NaN,NaN,NaN
7e7asnwk0gcd4fnt4rok7wqok,Walmer Osmar,Gómez Martínez,Walmer,Martínez,Male,W. Martínez,El Salvador,6jovhn8du7uhbedi92voitt3k,Defender,player,1998-08-17,USA,7hr2f89v44y65dyu9k92vprwn,180.0,79.0,11.0,2022-03-11Z,2025-01-31Z,active,no,Santa Cruz,USA,7hr2f89v44y65dyu9k92vprwn,NaN,left
8benx4jq6203a8wu7z1zkml79,Ramiro,Corrales,Ramiro,Corrales,Male,R. Corrales,USA,7hr2f89v44y65dyu9k92vprwn,NaN,assistant coach,1977-03-12,USA,7hr2f89v44y65dyu9k92vprwn,183.0,82.0,NaN,2023-05-05Z,2024-07-31Z,active,no,Salinas,NaN,NaN,NaN,left
974nt2pay3nvbe8uyzx0qdhxw,Carlos Eduardo,Herrera Lepe,Carlos,Herrera,Male,C. Herrera,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1997-09-12,Mexico,5trdr3jf42i20zj1hnkvcytr6,188.0,88.0,21.0,2022-04-10Z,2024-12-09Z,active,no,Mexico City,Mexico,5trdr3jf42i20zj1hnkvcytr6,NaN,NaN
9glti6ay2zxkigdtjcxtkj7it,Hugh Alexander,Dixon,Alex,Dixon,Male,A. Dixon,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1990-02-07,USA,7hr2f89v44y65dyu9k92vprwn,175.0,72.0,15.0,2022-12-13Z,NaN,active,yes,Bay City,NaN,NaN,NaN,NaN
ad8w1ymipywxvgekz79eqjqw9,Jesús Orlando,Enríquez Miwa,Jesús,Enríquez,Male,J. Enríquez,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1997-08-16,USA,7hr2f89v44y65dyu9k92vprwn,168.0,65.0,19.0,2023-03-17Z,2024-08-30Z,active,no,Santa Clara,Mexico,5trdr3jf42i20zj1hnkvcytr6,NaN,right
aj5x0l6jpxl7s8pfmhgc4060a,Samuel,Gleadle,Sam,Gleadle,Male,S. Gleadle,England,1fk5l4hkqk12i7zske6mcqju6,Defender,player,1996-03-20,England,1fk5l4hkqk12i7zske6mcqju6,178.0,74.0,23.0,2022-02-23Z,2024-01-08Z,active,no,Chichester,NaN,NaN,NaN,left
bnhjfu5p8tysruk7aep5dr1ex,Grant,Robinson,Grant,Robinson,Male,G. Robinson,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1998-08-15,USA,7hr2f89v44y65dyu9k92vprwn,175.0,74.0,12.0,2022-03-09Z,NaN,active,yes,Columbia,NaN,NaN,NaN,left
c3sqpjyct9tlb3p8wna17db6d,Jason,Johnson,Jason,Johnson,Male,J. Johnson,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,Attacker,player,1990-10-09,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,183.0,79.0,14.0,2022-07-01Z,2023-06-05Z,active,no,Happy News,NaN,NaN,NaN,right
crhe42indjb3mb7di7yh1zndg,Gerold Antony,Siaha Ngnepi,Antony,Siaha,Male,A. Siaha,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1998-04-27,Cameroon,4eb9feio6u267dd1jcwaf38mt,198.0,97.0,16.0,2022-05-20Z,2025-01-31Z,active,no,Yaoundé,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,NaN
e93nozniig2wriw9doit6a4tl,James Vincent,Murphy,James,Murphy,Male,J. Murphy,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1997-09-17,USA,7hr2f89v44y65dyu9k92vprwn,180.0,77.0,6.0,2022-03-09Z,2024-01-25Z,active,no,Scotch Plains,Republic of Ireland,63nepb66un7juhglo2g6rezcl,NaN,NaN
eu533xxiwkappe1sakgdn2s5w,Jesse,Maldonado,Jesse,Maldonado,Male,J. Maldonado,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2002-09-01,USA,7hr2f89v44y65dyu9k92vprwn,175.0,68.0,22.0,2022-03-11Z,2025-01-31Z,active,no,San Diego,NaN,NaN,NaN,NaN
ewibb8s7p2l6f5sekvkqu4a5m,Adrian,Rebollar-Cortes,Adrian,Rebollar,Male,A. Rebollar,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1999-11-12,USA,7hr2f89v44y65dyu9k92vprwn,168.0,66.0,7.0,2022-03-11Z,NaN,active,yes,Watsonville,NaN,NaN,NaN,NaN
f47fwbxgm35jx628hwpmfdrrp,Rafael,Baca Miranda,Rafael,Baca,Male,R. Baca,Mexico,5trdr3jf42i20zj1hnkvcytr6,Midfielder,player,1989-09-11,Mexico,5trdr3jf42i20zj1hnkvcytr6,173.0,67.0,20.0,2023-08-01Z,2024-08-08Z,active,no,Túxpam,USA,7hr2f89v44y65dyu9k92vprwn,NaN,right
1gqh3i0wcqcnd0tnaz8k5u0dm,Ford Donovan,Parker,Ford,Parker,Male,F. Parker,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1996-08-16,USA,7hr2f89v44y65dyu9k92vprwn,188.0,86.0,12.0,2022-03-02Z,2023-12-31Z,active,no,Albuquerque,NaN,NaN,NaN,NaN
1h5rgsol19v1pcl5ksstrv9t6,Milo,Garvanian,Milo,Garvanian,Male,M. Garvanian,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2000-01-17,USA,7hr2f89v44y65dyu9k92vprwn,185.0,NaN,2.0,2023-03-22Z,2024-01-03Z,active,no,Albuquerque,Armenia,687vx665s4d88stgnq72a84k6,NaN,left
2kb9d2btdotn0scydmw5ggr1l,Santiago,Moar Sánchez,Santi,Moar,Male,Santi Moar,Spain,49ih1pwv3ahshdf8uzrimi54c,Attacker,player,1993-09-05,Spain,49ih1pwv3ahshdf8uzrimi54c,173.0,76.0,11.0,2023-03-10Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN
2mgcta30puk8kuwb5mo4zvcnp,Amando Miguel,Moreno Magaña,Amando,Moreno,Male,A. Moreno,El Salvador,6jovhn8du7uhbedi92voitt3k,Attacker,player,1995-09-10,USA,7hr2f89v44y65dyu9k92vprwn,170.0,63.0,10.0,2020-01-01Z,2023-12-31Z,active,no,Perth Amboy,USA,7hr2f89v44y65dyu9k92vprwn,NaN,right
2o86bp6u8hbr8q43mea7srco9,William,Seymore,Will,Seymore,Male,W. Seymore,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1992-02-29,USA,7hr2f89v44y65dyu9k92vprwn,185.0,81.0,16.0,2022-03-01Z,NaN,active,yes,Colorado Springs,England,1fk5l4hkqk12i7zske6mcqju6,NaN,NaN
4tbe49dtyfhjnh1ef696smu50,Miles,Merritt,Miles,Merritt,Male,M. Merritt,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2004-08-04,USA,7hr2f89v44y65dyu9k92vprwn,178.0,63.0,61.0,2023-03-01Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN
70z0wg4nrg23x0gf83dt3p3h1,Zach,Prince,Zach,Prince,Male,Z. Prince,USA,7hr2f89v44y65dyu9k92vprwn,NaN,coach,1988-03-30,USA,7hr2f89v44y65dyu9k92vprwn,178.0,77.0,NaN,2021-11-16Z,2023-06-12Z,active,no,Columbia,NaN,NaN,NaN,NaN
7s5fc1wq5bfwfa5j4nt482fv9,Joshua Taylor,Suggs,Josh,Suggs,Male,J. Suggs,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1989-04-26,USA,7hr2f89v44y65dyu9k92vprwn,183.0,79.0,5.0,2019-02-13Z,2023-12-31Z,active,no,Las Cruces,NaN,NaN,NaN,NaN
9nhbcty6cep6a73ocgo175trd,Jacobo,Reyes Murillo,Jacobo,Reyes,Male,J. Reyes,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2000-08-11,USA,7hr2f89v44y65dyu9k92vprwn,178.0,77.0,20.0,2023-07-14Z,2023-11-30Z,active,no,Harris,Mexico,5trdr3jf42i20zj1hnkvcytr6,NaN,NaN
9payn3oddfxj5ybkuqz16wyui,Eric,Quill,Eric,Quill,Male,E. Quill,USA,7hr2f89v44y65dyu9k92vprwn,NaN,coach,1978-02-28,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,2023-06-13Z,2024-11-19Z,active,no,NaN,NaN,NaN,NaN,NaN
9q91h72hhbibgekbjb8vcdxey,Andrew Delmos,Thomas,Andrew,Thomas,Male,A. Thomas,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1998-09-01,Russia,7kfg68kh6n16fs4ap3xjiudr,188.0,82.0,26.0,2023-09-01Z,2023-12-31Z,active,no,Moskva,Russia,7kfg68kh6n16fs4ap3xjiudr,NaN,NaN
9r38gjqqpwb3jue2rna0nwdsl,Justin José,Portillo,Justin,Portillo,Male,J. Portillo,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1992-09-09,USA,7hr2f89v44y65dyu9k92vprwn,170.0,68.0,43.0,2022-03-01Z,2023-12-31Z,active,no,New Orleans,El Salvador,6jovhn8du7uhbedi92voitt3k,NaN,right
a507m95rs92wlghwq4ih1o26s,Alexander,Waggoner,Alexander,Waggoner,Male,A. Waggoner,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2004-09-22,USA,7hr2f89v44y65dyu9k92vprwn,183.0,75.0,72.0,2023-03-17Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN
ad6gin5xfwzk6tsw2yjnt1kb8,Joshua Jordan,Dolling,Josh,Dolling,Male,J. Dolling,England,1fk5l4hkqk12i7zske6mcqju6,Attacker,player,1997-12-29,England,1fk5l4hkqk12i7zske6mcqju6,188.0,85.0,9.0,2023-03-01Z,2023-07-19Z,active,no,Hillingdon,NaN,NaN,NaN,NaN
ag7r3tn7qxymp8c3ohzzlx6nd,Sam,Hamilton,Sam,Hamilton,Male,S. Hamilton,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1995-07-27,USA,7hr2f89v44y65dyu9k92vprwn,185.0,79.0,4.0,2019-02-13Z,2023-12-31Z,active,no,Denver,NaN,NaN,NaN,NaN
ah7adif2wjlbux1qnqa7pbkoa,Kyle,Colonna,Kyle,Colonna,Male,K. Colonna,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1999-08-02,USA,7hr2f89v44y65dyu9k92vprwn,188.0,80.0,18.0,2023-03-01Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN
awd2p8ys30mllfvmsy9xfgrje,Harrison,Swartz,Harry,Swartz,Male,H. Swartz,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1996-03-19,USA,7hr2f89v44y65dyu9k92vprwn,175.0,72.0,33.0,2020-12-18Z,2024-12-31Z,active,no,Needham,NaN,NaN,NaN,NaN
