id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,startDate,status,active,secondNationality,secondNationalityId,endDate,knownName,shirtNumber
73yiwl95ex1bxjbjhpop3mn84,Maik,ten Brinke,Maik,ten Brinke,Male,M. ten Brinke,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2005-06-21,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,NaN,right,2024-10-30Z,active,yes,NaN,NaN,NaN,NaN,16.0
7afaygi7b8fmxr885zaezaay1,Joey Petrus Martinus,Konings,Joey,Konings,Male,J. Konings,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1998-04-21,Schaijk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,77.0,left,2023-08-23Z,active,no,NaN,NaN,2024-12-31Z,NaN,29.0
8eribncmewk65x40tn7pvqymt,Robin,Schouten,Robin,Schouten,Male,R. Schouten,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1998-02-25,Alkmaar,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,71.0,right,2023-08-12Z,active,yes,NaN,NaN,2025-06-30Z,NaN,27.0
9fixhwezdxpx0mc3pz8faor9w,Jorn,Hekkert,Jorn,Hekkert,Male,J. Hekkert,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2005-02-02,Deventer,Netherlands,6hzi5pltnz67q4la8yli9qfv6,165.0,NaN,right,2024-04-11Z,active,yes,NaN,NaN,NaN,NaN,17.0
9jx0oun9o3zqncgu9axt2qxka,Jorginho,Soares,Jorginho,Soares,Male,J. Soares,Cabo Verde,7235kgq23bu1v4qwk491u58h0,Defender,player,1999-07-18,Spijkenisse,Netherlands,6hzi5pltnz67q4la8yli9qfv6,194.0,NaN,right,2024-07-19Z,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,2.0
9ktfzp9jbzxod3116b4xql6ju,Jan,Hoekstra,Jan,Hoekstra,Male,J. Hoekstra,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,1998-08-04,Eexterveen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,200.0,75.0,right,2023-07-11Z,active,yes,NaN,NaN,NaN,NaN,1.0
9sszfktgmr5fbifj6vyk61k6i,Alaa Hamad,Bakir,Alaa,Bakir,Male,Alaa Bakir,Jordan,5067agkwm6luzilwyfwth1dic,Attacker,player,2001-01-15,Münster,Germany,36min0qztu8eydwvpv8t1is0m,180.0,71.0,right,2024-07-08Z,active,yes,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,8.0
a9xss6rihxnayvrompiq2n5lg,Aaron,Wanki,Aaron,Wanki,Male,A. Wanki,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,NaN,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-03-10Z,active,yes,NaN,NaN,NaN,NaN,NaN
adi51ch6cjpi82psy3jtgp9wq,Freddy,Quispel,Freddy,Quispel,Male,F. Quispel,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2000-10-23,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,177.0,NaN,right,2024-06-24Z,active,yes,NaN,NaN,NaN,NaN,12.0
ait187bpr8we72jvfxxt6ttjp,Mike Jarno Maria,te Wierik,Mike,te Wierik,Male,M. te Wierik,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1992-06-08,Hengevelde,Netherlands,6hzi5pltnz67q4la8yli9qfv6,191.0,73.0,right,2023-02-01Z,active,yes,NaN,NaN,2025-06-30Z,NaN,4.0
awokzor2tv5ro47ea34at1gx5,Robin,Jalving,Robin,Jalving,Male,R. Jalving,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2000-04-11,Schoonebeek,Netherlands,6hzi5pltnz67q4la8yli9qfv6,193.0,81.0,right,2024-06-24Z,active,yes,NaN,NaN,NaN,NaN,28.0
axsqlcy8ozd4tivyi8i4a7uy2,Torben Bjarne,Rhein,Torben,Rhein,Male,T. Rhein,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2003-01-12,Berlin,Germany,36min0qztu8eydwvpv8t1is0m,173.0,71.0,both,2024-06-27Z,active,yes,NaN,NaN,NaN,NaN,7.0
c82umtdnxng9vgwogrbznr1be,Jalen,Hawkins,Jalen,Hawkins,Male,J. Hawkins,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2001-01-24,Regensburg,Germany,36min0qztu8eydwvpv8t1is0m,177.0,73.0,right,2024-07-02Z,active,yes,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,10.0
cgnl3msfddxlw37gu1jtiu42c,Yannick,Fereira Eduardo,Yannick,Eduardo,Male,Y. Eduardo,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2006-01-23,Kadaň,Czechia,5md5tpwr2nmqao528prx43jr7,193.0,78.0,left,2025-01-09Z,active,yes,Czechia,5md5tpwr2nmqao528prx43jr7,2025-06-30Z,NaN,46.0
d0hdy4qxltsfy99ks2uj9yod1,Fridolin,Wagner,Fridolin,Wagner,Male,F. Wagner,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1997-09-23,Leipzig,Germany,36min0qztu8eydwvpv8t1is0m,182.0,78.0,right,2024-07-30Z,active,yes,NaN,NaN,NaN,NaN,26.0
do3hmeg3lk6ttukbn2aig9h,Alfons,Arts,Alfons,Arts,Male,A. Arts,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,coach,1965-08-29,Zeist,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-01-25Z,active,no,NaN,NaN,2025-06-13Z,NaN,NaN
dylwfmh36ig1bapog0na7zuvo,Marc,Hegeman,Marc,Hegeman,Male,M. Hegeman,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,assistant coach,1976-04-24,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2024-04-13Z,active,yes,NaN,NaN,NaN,NaN,NaN
el9ylvj60iestpxwpwtgcbco9,Franck Junior,Evina,Franck,Evina,Male,F. Evina,Cameroon,4eb9feio6u267dd1jcwaf38mt,Attacker,player,2000-07-05,Yaoundé,Cameroon,4eb9feio6u267dd1jcwaf38mt,180.0,77.0,right,2024-07-16Z,active,yes,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,18.0
evhclg3ungfu0otkyh5we9p90,Robin,Peter,Robin,Peter,Male,R. Peter,Germany,36min0qztu8eydwvpv8t1is0m,NaN,coach,1987-07-31,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,2024-06-11Z,active,no,NaN,NaN,2025-01-25Z,NaN,NaN
ez1utgg6bpphgorwa32i93ip6,Adrian,Rogulj,Adrian,Rogulj,Male,A. Rogulj,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,1999-04-03,Drammen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,193.0,84.0,both,2024-07-08Z,active,no,Croatia,37hlakrwxyuzovaeoo4sezusp,2025-02-07Z,NaN,9.0
1q9e4al0esz5oepkwpgxk99wq,Rickson,van Hees,Rickson,van Hees,Male,R. van Hees,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2002-07-21,Glendale,USA,7hr2f89v44y65dyu9k92vprwn,175.0,72.0,right,2023-07-27Z,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN
1s1c0w7we8oouklrwshie0iz8,Rafik,El Arguioui,Rafik,El Arguioui,Male,R. El Arguioui,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Midfielder,player,2005-07-31,Utrecht,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,74.0,right,2022-03-10Z,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN
2bz8ey1mxuv6uo8duu7if6k4q,Noah Chidiebere Junior,Anyanwu Ohio,Noah,Ohio,Male,N. Ohio,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2003-01-16,Almere,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,76.0,left,2025-03-02Z,active,yes,England,1fk5l4hkqk12i7zske6mcqju6,NaN,NaN,NaN
2n5747kdxok0ifg5o37336plg,Lynden,Edhart,Lynden,Edhart,Male,L. Edhart,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2005-10-04,Den Haag,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,65.0,right,2022-06-17Z,active,yes,NaN,NaN,NaN,NaN,NaN
2t2mq9pun2hrdvadnpixxvlzo,Adrian,Blake,Adrian,Blake,Male,A. Blake,England,1fk5l4hkqk12i7zske6mcqju6,Attacker,player,2005-07-15,London,England,1fk5l4hkqk12i7zske6mcqju6,173.0,65.0,right,2023-08-13Z,active,yes,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,NaN,NaN,NaN
3f0pp835boyyuoq84paxqd7o4,Sofiane,Dris,Sofiane,Dris,Male,S. Dris,France,7gww28djs405rfga69smki84o,Attacker,player,2004-08-15,NaN,Algeria,1ayprcriqhb8iv10ch70clppu,181.0,69.0,left,2024-08-02Z,active,yes,Algeria,1ayprcriqhb8iv10ch70clppu,NaN,NaN,NaN
42eyoeidtcnf2l4eag73qp36y,Paxten Reid,Aaronson,Paxten,Aaronson,Male,P. Aaronson,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2003-08-26,Medford,USA,7hr2f89v44y65dyu9k92vprwn,175.0,63.0,right,2024-09-22Z,active,yes,NaN,NaN,2025-06-30Z,Paxten Aaronson,NaN
53tek9dwdi0emth3yuy4d0kr8,Sil,van der Wegen,Sil,van der Wegen,Male,S. van der Wegen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2005-01-01,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,177.0,67.0,right,2023-08-13Z,active,yes,NaN,NaN,NaN,NaN,NaN
5e1jcva7o1yr1yctdv4skmu50,Jesper,van Riel,Jesper,van Riel,Male,J. van Riel,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2004-09-22,Deventer,Netherlands,6hzi5pltnz67q4la8yli9qfv6,184.0,75.0,left,2024-06-24Z,active,yes,NaN,NaN,NaN,NaN,NaN
5ffbqf6o50173uqvaefnce4gk,Joshua,Ebitonmo Mukeh,Joshua,Mukeh,Male,J. Mukeh,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2003-09-01,Utrecht,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,72.0,left,2023-07-01Z,active,yes,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,NaN
5i68y1yix8jho6hhje8drhic4,Nazjir,Held,Nazjir,Held,Male,N. Held,Curaçao,5im58ram567ao2fbnz39sm8vk,Defender,player,2005-09-02,Willemstad,Curaçao,5im58ram567ao2fbnz39sm8vk,178.0,60.0,left,2022-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
5pycn84i6fj0gjgj8bm8mhtlg,Georgios,Charalampoglou,Georgios,Charalampoglou,Male,G. Charalampoglou,Greece,6lpgd60z890no2v46zdecrcss,Attacker,player,2004-11-05,Thessaloniki,Greece,6lpgd60z890no2v46zdecrcss,178.0,70.0,both,2024-06-24Z,active,yes,NaN,NaN,NaN,NaN,NaN
5q6qsh7qw0f9y754i3ylqfl04,Ivar,Jenner,Ivar,Jenner,Male,I. Jenner,Indonesia,1zi2c00k6skx48tn692uem0n6,Midfielder,player,2004-01-10,Utrecht,Netherlands,6hzi5pltnz67q4la8yli9qfv6,186.0,72.0,right,2022-01-09Z,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN
62inw8zz8raw527zudb2n8jys,Emil,Rohd Schlichting,Emil,Schlichting,Male,E. Schlichting,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2004-11-04,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,183.0,73.0,right,2023-07-24Z,active,no,NaN,NaN,2025-03-24Z,NaN,NaN
68hoounwudpjrr2wmovkyvswk,Tom,de Graaff,Tom,de Graaff,Male,T. de Graaff,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2004-12-10,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,74.0,left,2024-08-08Z,active,yes,NaN,NaN,NaN,NaN,NaN
721sqdm51rybsfytf68tagq38,Wessel,Kooy,Wessel,Kooy,Male,W. Kooy,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2005-01-09,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,80.0,right,2022-04-27Z,active,yes,NaN,NaN,NaN,NaN,NaN
76u4hfy71m21n78a3gs5wrnys,Per,Kloosterboer,Per,Kloosterboer,Male,P. Kloosterboer,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2005-03-08,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,184.0,72.0,left,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
7pxfcjuenso1f06kvhutssgh6,Björn Bryan,Hardley,Björn,Hardley,Male,B. Hardley,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2002-12-19,Tilburg,Netherlands,6hzi5pltnz67q4la8yli9qfv6,189.0,74.0,left,2023-07-20Z,active,no,Suriname,31vay1njxmbs7vtbfp1wo2dx1,2024-09-05Z,NaN,NaN
81lcssd0e5g5rerdpyjlrkkyc,Achraf,Boumenjal,Achraf,Boumenjal,Male,A. Boumenjal,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2003-02-20,Utrecht,Netherlands,6hzi5pltnz67q4la8yli9qfv6,173.0,61.0,right,2022-07-01Z,active,yes,Morocco,2xdcc39z1k79pnjbtn9x31wdh,NaN,NaN,NaN
83lhgkoqjqf3shubytmg7oqtx,Ivar,van Dinteren,Ivar,van Dinteren,Male,I. van Dinteren,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,coach,1979-05-03,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2023-06-16Z,active,no,NaN,NaN,2025-06-13Z,NaN,NaN
87kc5hjp3ry2z624wty5h7g4q,Oscar Luigi,Fraulo,Oscar,Fraulo,Male,O. Fraulo,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2003-12-06,Odense,Denmark,5adf60vwiw2f2mibyq1k4ex7i,180.0,77.0,right,2024-09-22Z,active,yes,Italy,25f2cmb2r8mk5rj92tzer6kvv,2025-06-30Z,NaN,NaN
8djjlxzaw6nwblrpal0sxnn6c,Laolu,Oladipo,Laoulu,Oladipo,Male,L. Oladipo,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2007-07-15,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,67.0,right,2024-09-12Z,active,yes,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,NaN
8j55jduxd0jfxrxh88kdqgcq2,Silas Sinan,Erhen Thorup Andersen,Silas,Andersen,Male,S. Andersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2004-06-13,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,190.0,76.0,right,2023-09-01Z,active,no,NaN,NaN,2025-01-30Z,NaN,NaN
8lt54ei6pcu25u8uerigmx5yi,Alonzo Tim,Engwanda-Ongena,Alonzo,Engwanda,Male,A. Engwanda,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2003-01-27,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,185.0,71.0,right,2025-03-02Z,active,yes,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,NaN,NaN,NaN
9ano8w4jrlk6zq92rxchzaru2,Miguel,Rodríguez Vidal,Miguel,Rodríguez,Male,Miguel Rodríguez,Spain,49ih1pwv3ahshdf8uzrimi54c,Attacker,player,2003-04-29,NaN,Spain,49ih1pwv3ahshdf8uzrimi54c,179.0,73.0,left,2024-09-22Z,active,yes,NaN,NaN,2025-06-30Z,NaN,NaN
9rzd3uofuq9ck2n5ihs576z56,Ahmed,Azmi,Ahmed,Azmi,Male,A. Azmi,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Goalkeeper,player,2002-09-03,Nieuwegein,Netherlands,6hzi5pltnz67q4la8yli9qfv6,189.0,70.0,right,2024-09-26Z,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN
9v212zfspaz9cmswudro21ous,Oualid,Agougil,Oualid,Agougil,Male,O. Agougil,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2005-08-07,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,left,2024-11-21Z,active,yes,Morocco,2xdcc39z1k79pnjbtn9x31wdh,NaN,NaN,NaN
9xz9a9gy76rndl19q2ctb5no4,Björn Edwin,Menzo,Björn,Menzo,Male,B. Menzo,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2007-04-22,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,183.0,NaN,right,2025-01-18Z,active,yes,NaN,NaN,NaN,NaN,NaN
a0xm6vfyr2h6cf23cck7zuxw4,Tony,Varjund,Tony,Varjund,Male,T. Varjund,Estonia,64smib5liu1qh78iaylufxj99,Attacker,player,2007-06-21,NaN,Estonia,64smib5liu1qh78iaylufxj99,NaN,NaN,NaN,2025-01-23Z,active,yes,NaN,NaN,2025-06-30Z,NaN,NaN
a5gwhabbkucxozhd3q630pf4l,Sander,Keller,Sander,Keller,Male,S. Keller,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,assistant coach,1979-09-18,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,184.0,77.0,NaN,2022-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
af5u44a3vud8ac2vjd8lcjp5g,Jaygo,van Ommeren,Jaygo,van Ommeren,Male,J. van Ommeren,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2008-05-08,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,right,2025-01-19Z,active,yes,NaN,NaN,NaN,NaN,NaN
atpaxws2nqwdp7it0652o0tn8,Massien,Ghaddari,Massien,Ghaddari,Male,M. Ghaddari,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2005-05-27,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,170.0,60.0,right,2024-03-28Z,active,yes,Morocco,2xdcc39z1k79pnjbtn9x31wdh,NaN,NaN,NaN
b5hxbqbhkgyz9x09b51d2kw7o,Mees,Akkerman,Mees,Akkerman,Male,M. Akkerman,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2005-01-26,Hilversum,Netherlands,6hzi5pltnz67q4la8yli9qfv6,186.0,70.0,right,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
bbqf5sdtu8bah9nzbbd9lk44,Michel Mbuyi,Kabongo Driezen,Michel,Driezen,Male,M. Driezen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2004-04-28,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,183.0,75.0,right,2024-02-01Z,active,yes,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,NaN,NaN,NaN
btrg844mxkl6kbn89s7aecj8q,Gibson,Osahumen Yah,Gibson,Yah,Male,G. Yah,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2003-09-27,Heerenveen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,74.0,right,2022-07-01Z,active,yes,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,NaN
c3wnyafe1scw1wdy7lw7rwe1g,Neal Roëll,Viereck,Neal,Viereck,Male,N. Viereck,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2004-05-03,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,195.0,78.0,right,2023-07-19Z,active,yes,Suriname,31vay1njxmbs7vtbfp1wo2dx1,NaN,NaN,NaN
coebb7osin67iesl7p86w8i6s,Tijn,den Boggende,Tijn,den Boggende,Male,T. den Boggende,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2006-06-08,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,189.0,76.0,right,2024-01-14Z,active,yes,NaN,NaN,NaN,NaN,NaN
d2jjigs2ovi8jbogk8klnoqac,Mees Yunfei,Eppink,Mees,Eppink,Male,M. Eppink,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2006-03-25,Phuket,Thailand,71wqq15l0mvpl4lneayzzh44g,183.0,73.0,right,2023-02-23Z,active,yes,Thailand,71wqq15l0mvpl4lneayzzh44g,NaN,NaN,NaN
d7ml58kwwpetvnw46qja9ru5m,Anthony Kevin N.,Descotte,Anthony,Descotte,Male,A. Descotte,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2003-08-03,Gosselies,Belgium,4wbzjcclyefma1ourvjsu4q2j,179.0,73.0,right,2023-02-12Z,active,yes,NaN,NaN,NaN,NaN,NaN
deb7ysp5fwiouttlarstuxgyc,Kevin,Gadellaa,Kevin,Gadellaa,Male,K. Gadellaa,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2003-04-08,Zaandijk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,206.0,87.0,right,2021-01-23Z,active,yes,NaN,NaN,NaN,NaN,NaN
dotvgi9g50m2axfw4isamd1ck,Miliano,Jonathans,Miliano,Jonathans,Male,M. Jonathans,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2004-04-05,Arnhem,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,66.0,left,2025-03-02Z,active,yes,NaN,NaN,NaN,NaN,NaN
e58x4bqzqqedl25pxrxcyrxuc,Luca,Neu,Luca,Neu,Male,L. Neu,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2007-08-03,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,193.0,NaN,right,2024-09-26Z,active,yes,NaN,NaN,NaN,NaN,NaN
ebwbg4dfbxeb51f702lsk3fo4,Noa,Malik Dundas,Noa,Dundas,Male,N. Dundas,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2004-04-13,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,79.0,both,2024-07-30Z,active,yes,NaN,NaN,NaN,NaN,NaN
ekbi29eljngvxgx9scbzwygwk,Andreas Frederik,Dithmer,Andreas,Dithmer,Male,A. Dithmer,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2005-08-01,København,Denmark,5adf60vwiw2f2mibyq1k4ex7i,198.0,82.0,right,2024-06-24Z,active,yes,NaN,NaN,NaN,NaN,NaN
nstvq6jrkhskxt7p9se9fnkk,Justin,Eversen,Justin,Eversen,Male,J. Eversen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2006-04-18,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2024-12-19Z,active,yes,NaN,NaN,NaN,NaN,NaN
xvher4f1mb6otoui5k5gs3ro,Nordin,Bukala,Nordin,Bukala,Male,N. Bukala,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2005-09-18,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,168.0,60.0,right,2023-07-01Z,active,no,Morocco,2xdcc39z1k79pnjbtn9x31wdh,2024-09-01Z,NaN,NaN
1mtkjgbhqkk3si2bfop3c6ntg,Daan,Steur,Daan,Steur,Male,D. Steur,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2002-08-06,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,190.0,NaN,left,2024-06-17Z,active,yes,NaN,NaN,NaN,NaN,14.0
266bhlksybsxaymm3ufiqlpg4,Flip,Klomp,Flip,Klomp,Male,F. Klomp,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2001-10-18,Alkmaar,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,79.0,left,2024-07-01Z,active,no,NaN,NaN,2024-08-30Z,NaN,NaN
3dc82sro077by40u3qdmhw0r9,Bilal,Ould-Chikh,Bilal,Ould-Chikh,Male,B. Ould-Chikh,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Attacker,player,1997-07-28,Roosendaal,Netherlands,6hzi5pltnz67q4la8yli9qfv6,170.0,59.0,left,2022-01-01Z,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,7.0
52liicvtc6bw5t025xzydy8t0,Nash,Bijnoe,Nash,Bijnoe,Male,N. Bijnoe,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2005-03-30,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,181.0,NaN,left,2023-07-01Z,active,yes,Suriname,31vay1njxmbs7vtbfp1wo2dx1,NaN,NaN,53.0
6bklt91zc5vietmdc8r31zl2i,Déron,Payne,Déron,Payne,Male,D. Payne,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2002-09-25,Hoofddorp,Netherlands,6hzi5pltnz67q4la8yli9qfv6,182.0,74.0,right,2022-10-15Z,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,12.0
6jqn5grsuhuo5at81pzahr6xh,Robert,Mühren,Robert,Mühren,Male,R. Mühren,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1989-05-18,Purmerend,Netherlands,6hzi5pltnz67q4la8yli9qfv6,187.0,79.0,right,2021-07-01Z,active,yes,NaN,NaN,NaN,NaN,21.0
6mdc3sgndh5xy0bogwwm4a2ac,Quincy Anthony Edgar Nathan,Hoeve,Quincy,Hoeve,Male,Q. Hoeve,Bonaire,8775iogxt9cbmdo3aqgq41psl,Attacker,player,2003-04-03,Kralendijk,Bonaire,8775iogxt9cbmdo3aqgq41psl,190.0,86.0,right,2023-08-10Z,active,no,Netherlands,6hzi5pltnz67q4la8yli9qfv6,2025-01-28Z,NaN,27.0
6ta1z3xjdmq81gwglcm9ghno4,Milan,de Haan,Milan,de Haan,Male,M. de Haan,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2003-11-20,Monnickendam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,74.0,right,2021-05-11Z,active,yes,NaN,NaN,NaN,NaN,36.0
7053nqhl9wu2u1kegzo9aopg5,Brandley Mack-Olien,Kuwas,Brandley,Kuwas,Male,B. Kuwas,Curaçao,5im58ram567ao2fbnz39sm8vk,Attacker,player,1992-09-19,Hoorn,Netherlands,6hzi5pltnz67q4la8yli9qfv6,182.0,83.0,left,2024-09-06Z,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,10.0
7a1f6wedz8jtcvn58d5pomm8k,Silvinho Randy,Esajas,Silvinho,Esajas,Male,S. Esajas,Suriname,31vay1njxmbs7vtbfp1wo2dx1,Defender,player,2002-07-08,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,193.0,80.0,right,2025-01-23Z,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,28.0
