id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,startDate,status,active,secondNationality,secondNationalityId,position,shirtNumber,height,weight,foot,endDate,knownName
70m9qexqdeat7ux6g456ucgk5,Stéphane,Lievre,Stéphane,Lievre,Male,S. Lievre,France,7gww28djs405rfga69smki84o,assistant coach,1972-10-03,Paris,France,7gww28djs405rfga69smki84o,2024-03-01Z,active,yes,NaN,NaN,NaN,NaN,187.0,NaN,left,NaN,NaN
7nlijkywjl13h3ks132026iok,Taïryk Killian,Arconte,Taïryk,Arconte,Male,T. Arconte,Guadeloupe,4u7nk4lz0pms78k7jjbjwvgce,player,2003-11-12,Les Abymes,Guadeloupe,4u7nk4lz0pms78k7jjbjwvgce,2024-07-30Z,active,no,France,7gww28djs405rfga69smki84o,Attacker,7.0,181.0,76.0,right,2025-08-19Z,NaN
8ipqhvaekpinqwwgb4eo0g6qc,Pathé,Mboup,Pathé,Mboup,Male,P. Mboup,Senegal,6hhqyhr5cwq2pfprlazyposyk,player,2003-10-19,NaN,Senegal,6hhqyhr5cwq2pfprlazyposyk,2024-07-17Z,active,no,NaN,NaN,Attacker,9.0,175.0,NaN,right,2025-08-31Z,NaN
942knoxa5umm5yeeg2nut0p91,Nicolas,Usaï,Nicolas,Usaï,Male,N. Usaï,France,7gww28djs405rfga69smki84o,coach,1974-05-01,Marseille,France,7gww28djs405rfga69smki84o,2023-06-20Z,active,no,NaN,NaN,NaN,NaN,169.0,64.0,NaN,2026-01-24Z,NaN
9aheivv7t3ziijvry5kw7wtuc,Souleymane,Basse,Souleymane,Basse,Male,S. Basse,Senegal,6hhqyhr5cwq2pfprlazyposyk,player,2003-11-06,Thiès,Senegal,6hhqyhr5cwq2pfprlazyposyk,2026-01-21Z,active,yes,NaN,NaN,Defender,NaN,182.0,79.0,left,NaN,NaN
9bs7vdh26tgi5djh7w4j6kh78,Noah Joseph Guy,Raveyre,Noah,Raveyre,Male,N. Raveyre,France,7gww28djs405rfga69smki84o,player,2005-06-22,Le Puy-en-Velay,France,7gww28djs405rfga69smki84o,2025-07-23Z,active,yes,NaN,NaN,Goalkeeper,22.0,182.0,75.0,right,NaN,NaN
9gkwm67y96bxu0tsu69vpustm,Julien Francois Marc,Anziani,Julien,Anziani,Male,J. Anziani,France,7gww28djs405rfga69smki84o,player,1999-06-23,NaN,France,7gww28djs405rfga69smki84o,2026-02-01Z,active,yes,NaN,NaN,Defender,20.0,176.0,68.0,right,NaN,NaN
9vpulgx0cava98j7tzkc43lzo,Joseph,Kalulu Kyatengwa,Joseph,Kalulu,Male,J. Kalulu,France,7gww28djs405rfga69smki84o,player,2004-11-29,Lyon,France,7gww28djs405rfga69smki84o,2024-08-15Z,active,yes,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Defender,3.0,178.0,70.0,right,NaN,NaN
a6pjrmdp1y0gazp1wfsof3gno,Kyliane,Dong,Kyliane,Dong,Male,K. Dong,France,7gww28djs405rfga69smki84o,player,2004-09-27,Évry-Courcouronnes,France,7gww28djs405rfga69smki84o,2025-09-01Z,active,yes,Cameroon,4eb9feio6u267dd1jcwaf38mt,Attacker,9.0,178.0,68.0,right,2026-06-30Z,NaN
aogplm8biq55y5mvp133atuc5,Thierry,Debès,Thierry,Debes,Male,T. Debès,France,7gww28djs405rfga69smki84o,coach,1974-01-13,Strasbourg,France,7gww28djs405rfga69smki84o,2026-01-24Z,active,yes,NaN,NaN,NaN,NaN,185.0,70.0,NaN,NaN,NaN
b2v4byzkfagj2347bg0s98ob8,Cheikh,Fall,Cheikh,Fall,Male,C. Fall,Senegal,6hhqyhr5cwq2pfprlazyposyk,player,2004-02-25,NaN,France,7gww28djs405rfga69smki84o,2025-08-19Z,active,yes,France,7gww28djs405rfga69smki84o,Midfielder,6.0,177.0,70.0,right,NaN,Cheikh Fall
bd8m105q2juv7rcalt6q92kno,Giovani,Versini,Giovani,Versini,Male,G. Versini,France,7gww28djs405rfga69smki84o,player,2004-03-18,NaN,France,7gww28djs405rfga69smki84o,2025-07-01Z,active,yes,NaN,NaN,Attacker,10.0,NaN,NaN,NaN,NaN,NaN
bgagkmnfnekxy9k67y3750cx6,Kylian,Gasnier,Kylian,Gasnier,Male,K. Gasnier,France,7gww28djs405rfga69smki84o,player,2002-06-30,Paris,France,7gww28djs405rfga69smki84o,2025-07-01Z,active,yes,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Midfielder,11.0,178.0,NaN,right,NaN,NaN
ccalsoz5819ij4ddtvptceor9,Antonin,Bobichon,Antonin,Bobichon,Male,A. Bobichon,France,7gww28djs405rfga69smki84o,player,1995-09-14,Bagnols-sur-Cèze,France,7gww28djs405rfga69smki84o,2024-07-15Z,active,yes,NaN,NaN,Midfielder,14.0,178.0,72.0,right,NaN,NaN
cu9wo6qgatomo28s2yctkoe8k,Tom Tony,Pouilly,Tom,Pouilly,Male,T. Pouilly,France,7gww28djs405rfga69smki84o,player,2003-06-18,Liévin,France,7gww28djs405rfga69smki84o,2025-08-04Z,active,yes,NaN,NaN,Midfielder,2.0,180.0,70.0,right,NaN,NaN
e2axoolwu7s25mjj7eduyvtre,Daylam,Meddah,Daylam,Meddah,Male,D. Meddah,France,7gww28djs405rfga69smki84o,player,2002-10-06,Montivilliers,France,7gww28djs405rfga69smki84o,2025-07-01Z,active,yes,Algeria,1ayprcriqhb8iv10ch70clppu,Defender,97.0,187.0,85.0,right,NaN,NaN
e7y864a5ba5mxozxq3yms1ogk,Rayan,Touzghar,Rayan,Touzghar,Male,R. Touzghar,Morocco,2xdcc39z1k79pnjbtn9x31wdh,player,2003-10-27,NaN,France,7gww28djs405rfga69smki84o,2025-08-01Z,active,yes,France,7gww28djs405rfga69smki84o,Midfielder,84.0,182.0,74.0,left,NaN,NaN
eorgs50x6dss1dzy86fvb97o4,Oumar Jacky,Ngom,Oumar,Ngom,Male,O. Ngom,Mauritania,fddgtcs6irg28x9oqietkb6x,player,2004-03-09,NaN,France,7gww28djs405rfga69smki84o,2023-07-09Z,active,no,France,7gww28djs405rfga69smki84o,Midfielder,NaN,184.0,75.0,right,2025-08-14Z,NaN
k2mmifr81i6qp739pgz38qac,Tao Gaston,Paradowski,Tao,Paradowski,Male,T. Paradowski,France,7gww28djs405rfga69smki84o,player,2005-02-27,NaN,France,7gww28djs405rfga69smki84o,2024-07-19Z,active,no,Réunion,6spv9c500ltz9ri5ssphj8fih,Goalkeeper,40.0,180.0,71.0,right,2026-02-02Z,NaN
s2mjzh7x8hyysjo71scts1qt,Esteban,Salles,Esteban,Salles,Male,E. Salles,France,7gww28djs405rfga69smki84o,player,1994-03-02,Oloron-Sainte-Marie,France,7gww28djs405rfga69smki84o,2025-07-01Z,active,yes,NaN,NaN,Goalkeeper,30.0,187.0,78.0,right,NaN,NaN
1aso7pnxewdfoo2k4vlaj0dt5,Ryad,Hachem,Ryad,Hachem,Male,R. Hachem,France,7gww28djs405rfga69smki84o,player,1998-05-26,NaN,France,7gww28djs405rfga69smki84o,2022-07-01Z,active,yes,Algeria,1ayprcriqhb8iv10ch70clppu,Defender,98.0,172.0,75.0,left,NaN,NaN
1owa7aocy17d5jto9dddoegb8,Joachim,Kayi Sanda,Joachim,Kayi-Sanda,Male,J. Sanda,France,7gww28djs405rfga69smki84o,player,2006-11-29,Antony,France,7gww28djs405rfga69smki84o,2025-08-25Z,active,no,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Defender,4.0,186.0,76.0,right,2026-01-01Z,NaN
21zp75obg0ho7sbugwy40npt6,Guillaume,Trani,Guillaume,Trani,Male,G. Trani,France,7gww28djs405rfga69smki84o,player,1997-12-17,NaN,France,7gww28djs405rfga69smki84o,2025-07-01Z,active,yes,NaN,NaN,Midfielder,25.0,NaN,NaN,NaN,NaN,NaN
2ijrklankqpafqa81w3glfsut,Bradley,Danger,Bradley,Danger,Male,B. Danger,France,7gww28djs405rfga69smki84o,player,1998-01-29,Mont-Saint-Aignan,France,7gww28djs405rfga69smki84o,2024-07-09Z,active,yes,NaN,NaN,Defender,27.0,182.0,73.0,right,NaN,NaN
3bdkw17dkx2c3u0uwztdss6zu,Balthazar Jean Philippe Marie,Pierret,Balthazar,Pierret,Male,B. Pierret,France,7gww28djs405rfga69smki84o,player,2000-05-15,Cormeilles-en-Parisis,France,7gww28djs405rfga69smki84o,2026-01-31Z,active,yes,NaN,NaN,Midfielder,4.0,186.0,82.0,right,NaN,NaN
3gvfu7zk85gy3ht8u8t2hbe1h,Marcellin Achille,Anani Junior,Achille,Anani,Male,A. Anani,Côte d'Ivoire,tin6kf561ywonqan0mettr98,player,1994-12-27,Aboisso Comoe,Côte d'Ivoire,tin6kf561ywonqan0mettr98,2025-07-01Z,active,no,France,7gww28djs405rfga69smki84o,Attacker,NaN,179.0,68.0,right,2025-08-19Z,NaN
3sbvdcd7kb2jf913f75jz0wr9,Pierre,Lemonnier,Pierre,Lemonnier,Male,P. Lemonnier,France,7gww28djs405rfga69smki84o,player,1993-07-06,Rennes,France,7gww28djs405rfga69smki84o,2025-02-03Z,active,yes,NaN,NaN,Defender,24.0,184.0,81.0,right,NaN,NaN
46txjpjtorkcwcm9bj4nqq4tl,Gaëtan Pierre Bernard,Poussin,Gaëtan,Poussin,Male,G. Poussin,France,7gww28djs405rfga69smki84o,player,1999-01-13,Le Mans,France,7gww28djs405rfga69smki84o,2025-08-16Z,active,yes,NaN,NaN,Goalkeeper,16.0,184.0,84.0,right,NaN,NaN
4elohf5kyq6i1jmywfuzhh2ol,Saîf-Eddine,Khaoui,Saîf-Eddine,Khaoui,Male,S. Khaoui,Tunisia,2um1icx6ftp1auliaxyw0ou6y,player,1995-04-27,Paris,France,7gww28djs405rfga69smki84o,2025-07-01Z,active,yes,France,7gww28djs405rfga69smki84o,Midfielder,10.0,180.0,68.0,right,NaN,NaN
4up5bz84e8om5nm2dukur15p0,Cheick Mory,Konate,Cheick,Konate,Male,C. Konate,Republic of Ireland,63nepb66un7juhglo2g6rezcl,player,2005-08-10,NaN,Republic of Ireland,63nepb66un7juhglo2g6rezcl,2025-07-01Z,active,yes,NaN,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN
5snsdrdj45nwgenu0ilxv4o44,Vincent,Kany,Vincent,Kany,Male,V. Kany,France,7gww28djs405rfga69smki84o,player,2002-02-06,NaN,France,7gww28djs405rfga69smki84o,2024-05-09Z,active,yes,NaN,NaN,Defender,12.0,191.0,75.0,right,NaN,NaN
6duse2uwgpoy2drex8s3pn09g,Ronan Tayeron,Matuvangua,Ronan,Matuvangua,Male,R. Matuvangua,France,7gww28djs405rfga69smki84o,player,2004-06-03,NaN,France,7gww28djs405rfga69smki84o,2025-01-01Z,active,no,NaN,NaN,Attacker,37.0,NaN,NaN,NaN,2026-01-13Z,NaN
6ndvwateh40atgg4uuiybdfx1,Grégory,Poirier,Grégory,Poirier,Male,G. Poirier,France,7gww28djs405rfga69smki84o,coach,1982-07-09,La Rochelle,France,7gww28djs405rfga69smki84o,2024-06-04Z,active,yes,NaN,NaN,NaN,NaN,188.0,79.0,NaN,NaN,NaN
7105d4x208mm2s6y81mqo8pd6,Dylan,Durivaux,Dylan,Durivaux,Male,D. Durivaux,France,7gww28djs405rfga69smki84o,player,2001-06-18,Cannes,France,7gww28djs405rfga69smki84o,2024-07-25Z,active,yes,NaN,NaN,Defender,20.0,178.0,74.0,right,NaN,NaN
78g7bcrlqd2mxnvndnepdd5h,Mouez,Hassen,Mouez,Hassen,Male,M. Hassen,Tunisia,2um1icx6ftp1auliaxyw0ou6y,player,1995-03-05,Fréjus,France,7gww28djs405rfga69smki84o,2026-01-06Z,active,yes,France,7gww28djs405rfga69smki84o,Goalkeeper,NaN,186.0,78.0,right,NaN,NaN
7ddz5hflu5tqrxlpj9eruaihg,Mohafidh,Ahamada Mbae,Mohafidh,Ahamada,Male,M. Ahamada,Comoros,40fy8dkxp9lwfufwmbnctzlz6,player,2004-03-16,NaN,Comoros,40fy8dkxp9lwfufwmbnctzlz6,2024-11-15Z,active,yes,NaN,NaN,Defender,31.0,NaN,NaN,NaN,NaN,NaN
8djb9n5efti11ffwa8h8x3z84,Rayan,Slimani,Rayan,Slimani,Male,R. Slimani,France,7gww28djs405rfga69smki84o,player,2003-08-03,NaN,France,7gww28djs405rfga69smki84o,2022-08-22Z,active,no,Algeria,1ayprcriqhb8iv10ch70clppu,Midfielder,NaN,174.0,63.0,left,2025-09-18Z,NaN
8gn5u08h4ilq5a2zqj8o4ybfu,Damien,Durand,Damien,Durand,Male,D. Durand,France,7gww28djs405rfga69smki84o,player,1995-09-16,NaN,France,7gww28djs405rfga69smki84o,2020-07-01Z,active,yes,NaN,NaN,Attacker,7.0,173.0,65.0,right,NaN,NaN
8pw2cuajsrh1v58xrm2kqulii,Pape,Meïssa Ba,Pape,Meïssa Ba,Male,P. Meïssa Ba,Senegal,6hhqyhr5cwq2pfprlazyposyk,player,1997-07-04,Dakar,Senegal,6hhqyhr5cwq2pfprlazyposyk,2026-01-07Z,active,yes,NaN,NaN,Attacker,9.0,187.0,73.0,right,2026-06-30Z,NaN
8tucmf6ybcz7nu5pxh8bwi7yt,Joachim,Eickmayer,Joachim,Eickmayer,Male,J. Eickmayer,France,7gww28djs405rfga69smki84o,player,1993-01-11,Bully-les-Mines,France,7gww28djs405rfga69smki84o,2023-07-01Z,active,no,NaN,NaN,Midfielder,8.0,178.0,71.0,right,2026-01-18Z,NaN
93v7iccpd2w6yzcpuuky3efhl,Valentin,Rabouille,Valentin,Rabouille,Male,V. Rabouille,France,7gww28djs405rfga69smki84o,player,2000-04-15,Belfort,France,7gww28djs405rfga69smki84o,2025-01-29Z,active,no,NaN,NaN,Goalkeeper,30.0,187.0,NaN,NaN,2026-01-06Z,NaN
9g6udcnmzmdv2rfw1ln9cax3o,Abdelsamad,Hachem,Abdelsamad,Hachem,Male,A. Hachem,France,7gww28djs405rfga69smki84o,player,2002-06-28,NaN,France,7gww28djs405rfga69smki84o,2025-07-01Z,active,yes,Algeria,1ayprcriqhb8iv10ch70clppu,Attacker,21.0,188.0,NaN,right,NaN,NaN
9pr59pj6am8lt9iaeckshe2fp,Quentin Régis,Beunardeau,Quentin,Beunardeau,Male,Q. Beunardeau,France,7gww28djs405rfga69smki84o,player,1994-02-27,Le Mans,France,7gww28djs405rfga69smki84o,2023-07-04Z,active,yes,NaN,NaN,Goalkeeper,1.0,185.0,81.0,right,NaN,NaN
9ybvdcrptkrpvvpj4jx3pfs2x,Matthieu Emmanuel Wilfrid,Huard,Matthieu,Huard,Male,M. Huard,France,7gww28djs405rfga69smki84o,player,1998-05-09,Neuilly-sur-Seine,France,7gww28djs405rfga69smki84o,2025-07-30Z,active,yes,NaN,NaN,Defender,3.0,175.0,75.0,left,NaN,NaN
a9spa0eeoj6edtm6ldm7rou8k,Josué,Escartin,Josué,Escartin,Male,J. Escartin,France,7gww28djs405rfga69smki84o,player,2003-03-21,Fleury-les-Aubrais,France,7gww28djs405rfga69smki84o,2024-08-11Z,active,yes,Congo,1s2y6o0lwj69dj5ib5pid8f6r,Defender,5.0,193.0,85.0,right,NaN,NaN
amysci5hrum99hqv5r5u83696,Rayane Sami,Doucouré,Rayane,Doucouré,Male,R. Doucouré,Guinea,4i9sg55wigitrfx7290f59ceo,player,2001-03-30,Paris,France,7gww28djs405rfga69smki84o,2024-02-26Z,active,yes,France,7gww28djs405rfga69smki84o,Defender,NaN,185.0,78.0,right,NaN,NaN
c0wra6j9mpfwqjj0khk4evw4q,Hacène,Benali,Hacène,Benali,Male,H. Benali,Algeria,1ayprcriqhb8iv10ch70clppu,player,1999-10-14,NaN,France,7gww28djs405rfga69smki84o,2021-08-19Z,active,yes,France,7gww28djs405rfga69smki84o,Attacker,29.0,182.0,74.0,right,NaN,NaN
cik9pm1bz3i1jx3jw8l6la4iy,Malik,Diawakana,Malik,Diawakana,Male,M. Diawakana,France,7gww28djs405rfga69smki84o,player,2002-04-23,Châtenay-Malabry,France,7gww28djs405rfga69smki84o,2025-07-01Z,active,yes,NaN,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN
cyr6h0wbyz61tjxzhrbnt3bis,Kémo,Cissé,Kémo,Cissé,Male,K. Cissé,France,7gww28djs405rfga69smki84o,player,1996-12-15,NaN,France,7gww28djs405rfga69smki84o,2022-07-01Z,active,yes,Senegal,6hhqyhr5cwq2pfprlazyposyk,Attacker,11.0,170.0,63.0,right,NaN,NaN
dfzp51rqrj6wm49ioqxf1kqy2,Giovanni Antoine,Haag,Giovanni,Haag,Male,G. Haag,France,7gww28djs405rfga69smki84o,player,2000-05-30,Metz,France,7gww28djs405rfga69smki84o,2025-09-01Z,active,yes,Italy,25f2cmb2r8mk5rj92tzer6kvv,Midfielder,81.0,187.0,80.0,right,2026-06-30Z,NaN
dqrtbk6lsscer7078jro6z3hm,Dembo,Sylla,Dembo,Sylla,Male,D. Sylla,Guinea,4i9sg55wigitrfx7290f59ceo,player,2002-11-10,Laval,France,7gww28djs405rfga69smki84o,2025-07-22Z,active,yes,France,7gww28djs405rfga69smki84o,Defender,22.0,175.0,72.0,right,2026-06-30Z,NaN
dwk3z0fapw437p3tg0knv1tec,Jovany,Ikanga A Ngele,Jovany,Ikanga,Male,J. Ikanga A Ngele,France,7gww28djs405rfga69smki84o,player,2002-03-24,NaN,France,7gww28djs405rfga69smki84o,2025-07-01Z,active,yes,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Attacker,23.0,179.0,NaN,right,NaN,NaN
eg6fslwsidqop7pxoe7mhwdn8,Yann,Cavezza,Yann,Cavezza,Male,Y. Cavezza,France,7gww28djs405rfga69smki84o,assistant coach,1988-11-24,NaN,France,7gww28djs405rfga69smki84o,2024-03-07Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
emofwj7qe308te2mvvlvq0pas,Islamdine,Halifa,Islamdine,Halifa,Male,I. Halifa,France,7gww28djs405rfga69smki84o,player,2004-12-20,NaN,France,7gww28djs405rfga69smki84o,2025-08-24Z,active,yes,Comoros,40fy8dkxp9lwfufwmbnctzlz6,Midfielder,19.0,NaN,NaN,NaN,NaN,NaN
erhv73udhgffz27dkjcq522hg,Sekou,Guindo,Sekou,Guindo,Male,S. Guindo,Mali,d0v29nncgikdswlxpdq553zz,player,2004-01-10,NaN,Mali,d0v29nncgikdswlxpdq553zz,2025-07-01Z,active,yes,NaN,NaN,Defender,NaN,175.0,65.0,NaN,NaN,NaN
i83k1jn9snsw6mhzvfa328h6,Samuel,Renel,Samuel,Renel,Male,S. Renel,Martinique,1eb70pvuqssbbg3yamdba5ie5,player,2001-11-03,Fort-de-France,Martinique,1eb70pvuqssbbg3yamdba5ie5,2024-07-01Z,active,no,France,7gww28djs405rfga69smki84o,Midfielder,17.0,178.0,71.0,right,2026-01-06Z,NaN
kkxyox601gdk7wwtj5ce5xck,Théo,Magnin,Théo,Magnin,Male,T. Magnin,Switzerland,3bh70jgvc5mn58x0byjkuda17,player,2003-08-09,Genève,Switzerland,3bh70jgvc5mn58x0byjkuda17,2026-02-01Z,active,yes,NaN,NaN,Defender,2.0,171.0,65.0,right,NaN,NaN
oyfrc7by0bs2xynwaof0xtrd,Kévin,Cabral,Kévin,Cabral,Male,K. Cabral,France,7gww28djs405rfga69smki84o,player,1999-07-10,Paris,France,7gww28djs405rfga69smki84o,2025-08-30Z,active,yes,Cabo Verde,7235kgq23bu1v4qwk491u58h0,Attacker,91.0,185.0,69.0,right,NaN,NaN
20q1xh86wvfg1hldmgcufllas,Enzo,Crombez,Enzo,Crombez,Male,E. Crombez,France,7gww28djs405rfga69smki84o,player,2003-03-23,NaN,France,7gww28djs405rfga69smki84o,2023-07-01Z,active,yes,NaN,NaN,Goalkeeper,30.0,185.0,79.0,right,NaN,NaN
2gonj4ylypwritcayysoqj3hm,Mohamed,Bouchouari,Mohamed,Bouchouari,Male,M. Bouchouari,Belgium,4wbzjcclyefma1ourvjsu4q2j,player,2000-11-15,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,2024-07-27Z,active,no,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Defender,NaN,170.0,61.0,right,2025-08-26Z,NaN
2ifbdwoncrm1httei7hqvqj8,Dylan Luzolo,Vangi Vungele,Luzolo,Vangi Vungele,Male,D. Vangi,France,7gww28djs405rfga69smki84o,player,2005-08-08,NaN,France,7gww28djs405rfga69smki84o,2025-07-01Z,active,yes,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Defender,21.0,193.0,79.0,both,NaN,NaN
37j0zfw9xb9gu2yim0vgjlyqc,Ibrahima,Baldé,Ibrahima,Baldé,Male,I. Baldé,France,7gww28djs405rfga69smki84o,player,2003-01-17,Paris,France,7gww28djs405rfga69smki84o,2024-07-02Z,active,yes,Senegal,6hhqyhr5cwq2pfprlazyposyk,Attacker,18.0,185.0,77.0,right,NaN,NaN
3i616yktueqxdy7xg60v9aw44,Gilles,Dulac,Gilles,Dulac,Male,G. Dulac,France,7gww28djs405rfga69smki84o,assistant coach,1980-01-01,NaN,France,7gww28djs405rfga69smki84o,2019-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3z20elicknsdpn8an4r5enpey,Hermann,Tebily,Hermann,Tebily,Male,H. Tebily,France,7gww28djs405rfga69smki84o,player,2002-01-24,Paris,France,7gww28djs405rfga69smki84o,2025-07-30Z,active,yes,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Attacker,19.0,183.0,84.0,right,NaN,NaN
57tdks2wa04e6ex8botgtsh2i,Samy,Benchamma,Samy,Benchamma,Male,S. Benchamma,France,7gww28djs405rfga69smki84o,player,2000-06-25,Castres,France,7gww28djs405rfga69smki84o,2025-09-01Z,active,yes,Algeria,1ayprcriqhb8iv10ch70clppu,Midfielder,26.0,187.0,67.0,right,NaN,NaN
5danec4f4h9msnkt24l2ze609,Quentin,Braat,Quentin,Braat,Male,Q. Braat,France,7gww28djs405rfga69smki84o,player,1997-07-06,Fontainebleau,France,7gww28djs405rfga69smki84o,2025-07-01Z,active,yes,NaN,NaN,Goalkeeper,1.0,194.0,90.0,right,NaN,NaN
5kcv5rqsvmr1ilogiiastahw4,Octave,Joly,Octave,Joly,Male,O. Joly,France,7gww28djs405rfga69smki84o,player,2002-09-16,NaN,France,7gww28djs405rfga69smki84o,2025-07-01Z,active,yes,NaN,NaN,Midfielder,22.0,NaN,NaN,NaN,NaN,NaN
67egm07kcdq82h39zpczw48yy,Alexis,Trouillet,Alexis,Trouillet,Male,A. Trouillet,France,7gww28djs405rfga69smki84o,player,2000-12-23,Saint-Priest-en-Jarez,France,7gww28djs405rfga69smki84o,2025-02-03Z,active,yes,NaN,NaN,Midfielder,27.0,175.0,65.0,right,NaN,NaN
6hxrk8rdfw6pnuj8d8da71mac,Wilitty,Younoussa,Wilitty,Younoussa,Male,W. Younoussa,Cameroon,4eb9feio6u267dd1jcwaf38mt,player,2001-09-09,Tcholirré,Cameroon,4eb9feio6u267dd1jcwaf38mt,2022-08-23Z,active,yes,NaN,NaN,Midfielder,8.0,174.0,66.0,right,NaN,NaN
6i174avl8uusk1jnbsjm3n1ii,Ryan,Ponti,Ryan,Ponti,Male,R. Ponti,Madagascar,4pidpq12frm06h0wij6mzhhdz,player,1998-06-22,Saint-Pierre,Réunion,6spv9c500ltz9ri5ssphj8fih,2025-07-01Z,active,yes,Réunion,6spv9c500ltz9ri5ssphj8fih,Defender,20.0,185.0,74.0,left,NaN,NaN
6q14i9c7uvo88fse414zb9gfe,Mathys,Tourraine,Mathys,Tourraine,Male,M. Tourraine,Morocco,2xdcc39z1k79pnjbtn9x31wdh,player,2001-01-14,Lyon,France,7gww28djs405rfga69smki84o,2025-08-30Z,active,no,France,7gww28djs405rfga69smki84o,Defender,14.0,170.0,68.0,right,2026-01-14Z,NaN
6y6kws3zsdtqgq6iufkearevo,Derek,Mazou-Sacko,Derek,Mazou-Sacko,Male,D. Mazou-Sacko,France,7gww28djs405rfga69smki84o,player,2004-10-06,Stains,France,7gww28djs405rfga69smki84o,2024-07-11Z,active,no,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Midfielder,29.0,175.0,65.0,right,2025-08-31Z,NaN
7nlijkywjl13h3ks132026iok,Taïryk Killian,Arconte,Taïryk,Arconte,Male,T. Arconte,Guadeloupe,4u7nk4lz0pms78k7jjbjwvgce,player,2003-11-12,Les Abymes,Guadeloupe,4u7nk4lz0pms78k7jjbjwvgce,2025-08-19Z,active,yes,France,7gww28djs405rfga69smki84o,Attacker,11.0,181.0,76.0,right,NaN,NaN
7rxtf7xgbve0elx0uefl5f310,Mohamed,Achi Bouakline,Mohamed,Achi,Male,M. Achi,France,7gww28djs405rfga69smki84o,player,2002-01-16,Bondy,France,7gww28djs405rfga69smki84o,2024-07-14Z,active,yes,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Midfielder,7.0,181.0,68.0,left,NaN,NaN
920vi6tyfzm77b1ycegkgvgno,Morgan,Corredor,Morgan,Corredor,Male,M. Corredor,France,7gww28djs405rfga69smki84o,player,2004-08-04,Rodez,France,7gww28djs405rfga69smki84o,2024-10-03Z,active,yes,NaN,NaN,Attacker,12.0,183.0,NaN,right,NaN,NaN
92klyz80npdcirdsfpfmk2ot0,Aurélien,Pelon,Aurelien,Pelon,Male,A. Pelon,France,7gww28djs405rfga69smki84o,player,2004-05-06,La Roche-sur-Yon,France,7gww28djs405rfga69smki84o,2024-08-08Z,active,no,NaN,NaN,Defender,17.0,186.0,80.0,right,2026-02-02Z,NaN
93ir1uoohqt61n76i7bazqkno,Corentin,Issanchou Roubiou,Corentin,Issanchou,Male,C. Issanchou,France,7gww28djs405rfga69smki84o,player,2005-06-13,Strasbourg,France,7gww28djs405rfga69smki84o,2024-10-17Z,active,yes,NaN,NaN,Attacker,13.0,176.0,60.0,right,NaN,NaN
94fun5n4wygom9o27rptvscq2,Lucas,Margueron,Lucas,Margueron,Male,L. Margueron,France,7gww28djs405rfga69smki84o,player,2001-02-12,Decines,France,7gww28djs405rfga69smki84o,2025-07-14Z,active,yes,NaN,NaN,Goalkeeper,16.0,194.0,NaN,right,NaN,NaN
a6bj9y28pzb9ejn7av2nyxel0,Mathis,Saka,Mathis,Saka,Male,M. Saka,France,7gww28djs405rfga69smki84o,player,2006-09-20,NaN,France,7gww28djs405rfga69smki84o,2025-09-01Z,active,yes,NaN,NaN,Midfielder,28.0,172.0,63.0,right,2026-06-30Z,NaN
as2f9f75xs8erjz63k1ske1d6,Kenny,Nagera,Kenny,Nagera,Male,K. Nagera,France,7gww28djs405rfga69smki84o,player,2002-02-21,NaN,France,7gww28djs405rfga69smki84o,2025-08-07Z,active,yes,Guadeloupe,4u7nk4lz0pms78k7jjbjwvgce,Attacker,9.0,177.0,70.0,right,NaN,NaN
bfvxdk6dpktgiuf6i1ygsfxbe,Evan's,Jean Lambert,Evan's,Jean Lambert,Male,E. Jean Lambert,France,7gww28djs405rfga69smki84o,player,1998-12-17,Paris,France,7gww28djs405rfga69smki84o,2025-08-06Z,active,yes,NaN,NaN,Defender,15.0,180.0,72.0,left,NaN,NaN
bgusiylccuvwz4um0osox1990,Nolan,Galves,Nolan,Galves,Male,N. Galves,France,7gww28djs405rfga69smki84o,player,2003-07-23,Montbéliard,France,7gww28djs405rfga69smki84o,2024-08-30Z,active,yes,NaN,NaN,Defender,25.0,180.0,57.0,right,NaN,NaN
