id,firstName,lastName,matchName,nationality,nationalityId,position,type,countryOfBirth,countryOfBirthId,status,active,shirtNumber,dateOfBirth,height,foot,shortFirstName,shortLastName,weight,knownName,placeOfBirth,secondNationality,secondNationalityId
29kinb7m02qiw67ffl03q1r84,Jacob,MMonteiro Cardoso Rasmussen,J. Rasmussen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2gv4hzgfmeirxcdwv3fe0o1lg,Nicklas,Bang Clausen,N. Clausen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1995-02-05,187.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3vqtztusxallfh9xzksmefsnp,Casper,Simonsen,C. Simonsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1986-10-26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3yrevgyb2708zrxy5mfmkkljo,Andreas,Jensen,A. Jensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3zu5i4h7tv51gji1bp5ube5g4,Noah Edison,Schjølin,N. Schjølin,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4zdgifd7e34bke5m1kgxv1lhw,Emil,Wedderkopp,E. Wedderkopp,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,15.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5laqb9gcb4e42joyeegox8mqc,Ilir,Jakupi,I. Jakupi,Kosovo,86u6edbqifdjsn49mbp2anw7p,Midfielder,player,Kosovo,86u6edbqifdjsn49mbp2anw7p,active,yes,NaN,1996-07-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5onua5d8n8cbzlhn39gvr56ac,Nicolaj,Munkholm Fallentin,N. Fallentin,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,21.0,2000-06-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5ovh7bcshlegmapdjbqx90u8k,Louis,Jimenez Apuada Nielsen,L. Nielsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2000-03-16,NaN,left,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5x9wt96szydp6kdzvm4u6xr84,William,Lundgren Oestrich,W. Oestrich,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2001-08-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67ixyseunolo3a1f4mn6t9hjo,Phillip,Bille Clausen,P. Clausen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,12.0,2000-05-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6dxph0mzifbqyoajy794xmoes,Jonas,Thyboe Gernsøe,J. Gernsøe,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,1.0,NaN,194.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6nq8kdom2gefi75y8tx127tas,Tobias,Grevy,T. Grevy,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
79v9inviokcb72t97yuybro,Silas,Boklund Iversen,S. Iversen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,7.0,2000-07-18,191.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7io7yi1j051eq8wvogjkizr4k,Alfred,Mørk,A. Mørk,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
81gp0jd5jjz5daz8qv656t1ck,Niclas,Møller Nielsen,N. Møller,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1991-09-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
aakqaxs6rtu5rfidl86hrrfh0,Daniel Emil,Rønberg,D. Rønberg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,10.0,2000-02-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
anlcrx12gxxqj46ac7s42vjf8,Mathias,Knudsen,M. Knudsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,16.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
asy2n479ap44u8xauxig6pt78,Rasmus,Bak-Jensen,R. Bak-Jensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
awxl9crwgh9hzvl0zwxvo6olw,Frederik,Albæk Petersen,F. Petersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
b4nlqfmsv6lgrkbu9gjsdahw4,Mikkel Albæk,Petersen,M. Petersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,9.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ci6klymtzvyj1sugiy9e176l0,Shakib,Chaman,S. Chaman,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ctovs68ssaxklnz3hlzbsasd0,William,Schou,W. Schou,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,13.0,2000-06-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
d38zl2pzy0kip3oyjqc4726tw,Oliver,Dietrich,O. Oliver,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,17.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
diq6rckabsy760h7wvq77vmdw,Marcus,Hein Bagger,M. Bagger,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,19.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dskb1tjguoos6hki0t0kw51ck,Tobias,Kjer Jørgensen,T. Jørgensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24reh2z3geldmrcv5guswszfu,Philip Nzeyimana,Oslev,P. Oslev,Burundi,5d7e5052i0sb4wwloukhpafuu,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,14.0,1994-11-27,NaN,NaN,Philip,Oslev,NaN,NaN,NaN,NaN,NaN
2eplh5x8cpj3m86b5qhwh8ges,Marcus,Teglers,M. Teglers,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,15.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2hnfdzsrsz10bvqz38v2bc0kp,Oliver Gjeneskov,Andersen,O. Andersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,10.0,2000-04-18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46xamnqemsbnm1ygaq4pgtf6c,Martin Steven,Conley,M. Conley,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,2.0,1994-12-18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4pmi33y2qsy9dg52htb5cw57u,Jonas,Milner Rosfeldt,J. Rosfeldt,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,25.0,2000-06-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52rt9p3ms7m9xxi5t9q1we8es,Egzon,Zeqiri,E. Zeqiri,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2000-01-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67kjkemfwmimfyhtlehl02gwk,Aleksandar,Spasojevic,A. Spasojevic,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,20.0,2000-01-30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67pvh8pkmeejq2i4j9btja5ex,Daniel,Warmbach,D. Warmbach,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1999-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6jbpnskcz72y537pbcv18ihp0,Balder,Nelson Stensgaard,B. Stensgaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,29.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
873lse3pewccqdb2momyrcatx,Sylvester,Seeger-Hansen,S. Seeger-Hansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,7.0,1994-12-05,185.0,NaN,NaN,NaN,72.0,NaN,NaN,NaN,NaN
8c0qyjp37al7m4xfitzg802s4,Salieu,Drammeh,S. Drammeh,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Attacker,player,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,active,yes,11.0,2003-03-28,175.0,right,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8ll08tkes05hih5mifoavavh1,Kristian,Ladewig Lindberg,K. Lindberg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,18.0,1994-02-14,184.0,right,Kristian,Lindberg,76.0,NaN,NaN,NaN,NaN
94wpbfvyrpdjnc07o8a145lw4,Christoffer,Balle,C. Balle,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1988-05-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9aa2zm54ixqzfr6d9wqj61ous,Jacob,Iskov,J. Iskov,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
a81g8xrxrgcs6b5biubgwbpat,Rasmus Steen,Louie Larsen,R. Larsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,21.0,1993-04-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
aajgld24isoem1ycoysyxxp1w,Zamir,Aliji,Z. Aliji,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,26.0,2004-02-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
aqu5be6chv7po7mweyd9qod1w,David,Koch Christensen,D. Christensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,12.0,2004-09-03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
b3hm1h1i1x2e4m804ybryi4no,Rasmus,Grønne Jensen,R. Grønne Jensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,16.0,1994-08-16,195.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bn5dujfa2rw4th59gfgp5i2hg,Henrik,Gundersen,H. Gundersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bnup4zkh2r8sijnykdyo306xg,Zakaria,Alla,Z. Alla,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
clazfivk2850835j2bahjsvmc,Gustav,Overgaard Hansen,G. Hansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,5.0,2003-07-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dd9o9mk9pzx9t2dbe2hzf8xec,Rasmus,Nilsson,R. Nilsson,Faroe Islands,1glg6jsz6v1fkk8y9pq4fqjc4,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,no,27.0,2002-10-21,NaN,NaN,Rasmus,Nilsson,NaN,NaN,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i
eowpr79sfpcb8yf20hui8npt6,Tobias,Noer,T. Noer,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,8.0,1998-07-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ep98hmm7897632br9z6dz61w4,Emil,Schou Jørgensen,E. Schou Jørgensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,3.0,1998-09-25,194.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
eqo7kpjasmbr9knlqu2v2iaz8,Diyar,Avci,D. Avci,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,19.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
exc26xocm6togxx5e3wqhezv8,Marius,Rybner,M. Rybner,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,17.0,2004-05-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
f24nl7rfcka36awwfta5a4o2x,Mikkel,Foged Hansen,M. Foged,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,22.0,1999-03-18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
pk215j3sugum6r9wp6y1uf3d,Viktor Emil,Anker,V. Anker,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,1.0,1998-01-10,194.0,NaN,Viktor,Anker,NaN,NaN,NaN,NaN,NaN
1j48dmn5tafd2gp4rjmjlbm6s,Muhammad,Huzaifa Khan,M. Huzaifa,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,23.0,2006-08-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2gxvele61txnvuc7sxszfqaga,Jacob,Haahr Steffensen,J. Haahr,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,no,5.0,2002-03-10,NaN,NaN,Jacob,Haahr,NaN,NaN,NaN,NaN,NaN
2pm5oqzyonn0dysa5nszgq3xm,Hans Christian,Bonnesen,H. Bonnesen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,no,14.0,2001-03-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2z8p2izfjojv8t2p99xgbzeuh,Peter,Jul Hoffenzits Nielsen,P. Nielsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,15.0,1996-03-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36ti12xtnape00fss5swtib6c,Magnus,Ravn Thøfner,M. Ravn,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,no,NaN,2003-01-06,181.0,left,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4aoxqvupucqudpoohslnvv85w,Louis,Keita,L. Keita,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4uzrikmx400kp0cyembxbrfh0,Zilas,Hughes Grandt,Z. Grandt,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,28.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5416jjjb46eql3zcokf4i45ck,Mikka,Basse Jr. Heller,M. Heller,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,19.0,2004-09-18,193.0,right,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5lg73st9i1lo7vduvkaxaxbf8,Otto,Dupont,O. Dupont,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,2.0,2002-02-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5s6gqsxhvveb5h5rbql3mpgbt,Lucas,Janus Ravn-Haren,L. Haren,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,no,7.0,1997-10-13,180.0,NaN,NaN,NaN,72.0,NaN,NaN,NaN,NaN
6bkuzenpse2kzirt9q7qeisd0,Marc,Winkel,M. Winkel,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,22.0,2004-10-17,172.0,both,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6cknq63g3qwm6v4nb0m08vl5h,Carit,Falch,C. Falch,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1976-12-16,NaN,NaN,Carit,Falch,NaN,NaN,NaN,NaN,NaN
6fuxm1o2nrxkehxxl7yt0spn9,Mikkel,Andersen,M. Andersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,1.0,1988-12-17,195.0,right,Mikkel,Andersen,80.0,NaN,Herlev,NaN,NaN
6x2pv8dectaqszw6pxbtbvdp0,Hjalte Emil,Mcguire,H. Mcguire,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,21.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7apuo8j6dbzbr264gwsckrr4k,Hans,Høllsberg,H. Høllsberg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2002-01-03,197.0,right,Hans,Høllsberg,NaN,NaN,NaN,NaN,NaN
7ra87fhzqxl2gwnvp9bq6bt3o,Mohamad,Ibrahim,M. Ibrahim,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,12.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7whapfmawq2lj90js2wy36gwk,Paolo,Medina,P. Medina,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2003-07-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
804d2xsd2ozgac8lp87euiui1,Christian Thobo,Køhler,C. Køhler,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,20.0,1996-04-10,177.0,NaN,Christian,Køhler,73.0,NaN,København,NaN,NaN
81gka3mi69fh8gyehyy8xo9as,Cornelius,Allen,C. Allen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,17.0,2003-07-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8imj58lf4zhq0tlo5g87adihh,Mads,Hinrichsen Aaquist,M. Aaquist,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,13.0,1994-12-31,176.0,right,Mads,Aaquist,NaN,NaN,NaN,NaN,NaN
agozt4cflsnnjmnvaprfriluc,Bertram,Manniche,B. Manniche,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,25.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
am9dec9ijdwbkbv9o9kemd6nd,Mikkel,Fossum Basse,M. Basse,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,16.0,1996-08-31,180.0,NaN,Mikkel,Basse,78.0,NaN,NaN,NaN,NaN
bop31qof3lon7u6rvmb68ktzp,Markus,Strøm Bay,M. Bay,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,no,10.0,1997-02-17,NaN,right,NaN,NaN,NaN,NaN,Brøndby,NaN,NaN
bpjdgm4ougs7dyvkyhx525mac,Alexander,Banda Sørensen,A. Banda,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
c40qjxps6m0zywwzfm3axxlw4,Mads Magnus,Gernsøe,M. Gernsøe,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,18.0,2004-10-19,NaN,left,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cce9l31xd4mme7intvz7f47o,Semir,Duracak,S. Duracak,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,27.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cjwvy3nqouuyszll96ggxva50,David,Ballisager,D. Ballisager,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,29.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
d2o7m90rwpi4qh5dgb0virl9m,Timur,Daguev,T. Daguev,Russia,7kfg68kh6n16fs4ap3xjiudr,NaN,assistant coach,Russia,7kfg68kh6n16fs4ap3xjiudr,active,yes,NaN,1990-01-30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dlkn1pgwtmejsshjxlh5oihp0,Hüseyin,Tümtürk,H. Tümtürk,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,26.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dzw0gk7icd1fqgffube3il3v9,Christoffer,Boateng,C. Boateng,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,45.0,1995-05-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
f1mn7hl9ythw3bblz9lguqtjo,Kasper,Nygaard Andersen,K. Andersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,8.0,1997-09-27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
hhf61z145g2u0982psox3fje,Oliver,Fløe Stenberg Funch,O. Funch,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,24.0,2001-03-08,NaN,NaN,Oliver,Funch,NaN,NaN,NaN,NaN,NaN
nrca0f02tu3jepvg749588ic,Mohamed,Belmaillah,M. Belmaillah,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1s867jksnvp9jwrpp7w59qwwk,Kasper,Tindbæk,K. Tindbæk,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1994-02-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
