id,firstName,lastName,shortFirstName,shortLastName,gender,knownName,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,shirtNumber,startDate,status,active,foot,height,weight,placeOfBirth,endDate,secondNationality,secondNationalityId
dvgli93iyhzu9t5slbbxts178,Jón,Sölvi Símonarson,Jón,Símonarson,Male,NaN,J. Símonarson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Goalkeeper,player,2007-05-26,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,12.0,2025-02-07Z,active,yes,NaN,NaN,NaN,NaN,2025-12-31Z,NaN,NaN
e2xij7nr7d6mbg9eooyyvacr8,Gabríel Snær,Gunnarsson,Gabríel,Gunnarsson,Male,Gabríel Gunnarsson,G. Gunnarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2008-07-23,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,15.0,2024-05-10Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
echb6f2k7dfduusxlt882svl5,Guðfinnur Þór,Leósson,Gudfinnur,Leosson,Male,NaN,G. Leósson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,1999-05-18,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,18.0,2024-02-08Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
el4rt0z41y16fiy7fvm3ueyy2,Gísli,Laxdal Unnarsson,Gísli,Unnarsson,Male,NaN,G. Unnarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2001-01-28,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,17.0,2025-03-24Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ppgwoycfxhct2iw4ko64f7qh,Erik Tobias,Tangen Sandberg,Erik,Sandberg,Male,NaN,E. Sandberg,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2000-02-27,Norway,7f16iy4w8u8ogyn6pfooqwv5z,13.0,2024-02-21Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1x5l5c8f8i4yxf5ftvmf6s6lm,Elvis Okello,Isaks Bwomono,Elvis,Bwomono,Male,NaN,E. Bwomono,Uganda,1j6yonplolalz6goyopv7xd1k,Defender,player,1998-11-29,Uganda,1j6yonplolalz6goyopv7xd1k,NaN,2025-07-26Z,active,yes,right,175.0,63.0,Kampala,NaN,England,1fk5l4hkqk12i7zske6mcqju6
2cpttmsnj1rqqxwt7n0qzixg5,Alex Freyr,Hilmarsson,Alex,Hilmarsson,Male,NaN,A. Hilmarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,1993-07-26,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,25.0,2022-02-17Z,active,yes,right,180.0,NaN,NaN,NaN,NaN,NaN
325zk75hovwk2k3kx608am5t5,Nökkvi Már,Nökkvason,Nökkvi,Nökkvason,Male,NaN,N. Nökkvason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2000-07-02,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,4.0,2021-05-13Z,active,yes,NaN,183.0,NaN,Vestmannaeyjar,NaN,NaN,NaN
3gvdo9rjaq1gr7ybh297klv55,Felix Örn,Friðriksson,Felix,Fridriksson,Male,Felix Fridriksson,F. Friðriksson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,1999-03-16,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,26.0,2019-01-01Z,active,yes,left,NaN,NaN,Vestmannaeyjar,NaN,NaN,NaN
3xbb87y1xx9koiw128ytz5p90,Jørgen,Pettersen,Jørgen,Pettersen,Male,NaN,J. Pettersen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1997-10-15,Norway,7f16iy4w8u8ogyn6pfooqwv5z,7.0,2025-02-07Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5a46l54k7thot9nuooda0abu2,Omar,Sowe,Omar,Sowe,Male,NaN,O. Sowe,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Attacker,player,2000-10-28,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,67.0,2025-02-05Z,active,yes,NaN,183.0,77.0,Serekunda,NaN,USA,7hr2f89v44y65dyu9k92vprwn
6crr166rsg1xiyuy4c9ix8bo4,Milan,Tomić,Milan,Tomic,Male,NaN,M. Tomić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2000-02-11,Serbia,5w4ve503bjdsshwx9ho6jxzx0,6.0,2025-02-07Z,active,yes,right,189.0,NaN,Požarevac,NaN,NaN,NaN
6l0weogdvzbcox5t9maoz5zis,Pétur Dan,Gunnarsson,Pétur,Gunnarsson,Male,NaN,P. Gunnarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2009-03-02,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,2025-06-14Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6uf4rdg19fj6v9yzgvsn4fhg4,Eiður Jack,Erlingsson,Eidur,Erlingsson,Male,NaN,E. Erlingsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2005-04-28,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,28.0,2025-08-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7cx9ul50g5gkpgcg8qq0eqcq1,Sigurður Arnar,Magnússon,Sigurdur,Magnússon,Male,Sigurdur Magnússon,S. Magnússon,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,1999-06-30,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,2.0,2016-05-01Z,active,yes,right,NaN,NaN,NaN,NaN,NaN,NaN
7id6meq135kgxrts9waudjbis,Þorri Heiðar,Bergmann,Thorri,Bergmann,Male,NaN,Þ. Bergmann,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2007-03-08,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,77.0,2025-06-28Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7xik751vhgmc1jazdk7w0x756,Jovan,Mitrović,Jovan,Mitrovic,Male,NaN,J. Mitrović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2001-01-25,Serbia,5w4ve503bjdsshwx9ho6jxzx0,44.0,2025-02-08Z,active,no,NaN,NaN,NaN,Smederevo,2025-07-17Z,NaN,NaN
7zsls4rhrfmcvc4walql9yj56,Arnar Breki,Gunnarsson,Arnar,Gunnarsson,Male,Arnar Gunnarsson,A. Gunnarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2002-05-23,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,14.0,2021-10-17Z,active,yes,NaN,NaN,NaN,Vestmannaeyjar,NaN,NaN,NaN
89v3259vvhobci3kc86ta6d5g,Mattias Karl Olof,Edeland,Mattias,Edeland,Male,NaN,M. Edeland,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,1999-05-12,Sweden,1z6l2c33w2kyz9rdefs1d68nb,5.0,2025-02-07Z,active,yes,NaN,190.0,NaN,NaN,NaN,NaN,NaN
8bubns6z271k3cgi2oeer8cus,Alexander Örn,Friðriksson,Alexander,Fridriksson,Male,Alexander Fridriksson,A. Friðriksson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2007-12-13,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,3.0,2025-02-10Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
925nzjtsdtg25yrln81c6uyy2,Sverrir Páll,Hjaltested,Sverrir,Hjaltested,Male,NaN,S. Hjaltested,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2000-06-27,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,10.0,2023-02-02Z,active,yes,NaN,181.0,NaN,NaN,NaN,NaN,NaN
9dm6ewos2cvyrvhh969c8ffv8,Einar Bent,Bjarnason,Einar,Bjarnason,Male,NaN,E. Bjarnason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Unknown,player,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,2025-06-18Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9ha7xgbmbgzqftjbjv7k4sges,Heiðmar Þór,Magnússon,Heidmar,Magnússon,Male,Heidmar Magnússon,H. Magnússon,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2008-04-12,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,28.0,2024-02-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9tiohlu5ws4hhkzvh3eyuhk44,Hermann Þór,Ragnarsson,Hermann,Ragnarsson,Male,NaN,H. Ragnarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2003-07-31,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,24.0,2023-02-09Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
aiw3uh190grn75dhh8nihif4k,Bjarki Björn,Gunnarsson,Bjarki,Gunnarsson,Male,Bjarki Gunnarsson,B. Gunnarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2000-06-06,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,8.0,2025-02-05Z,active,yes,NaN,171.0,NaN,NaN,NaN,NaN,NaN
ao26ef2vrk6fvyxrc22n8240l,Indriði Áki,Þor­láks­son,Indridi,Thorláksson,Male,NaN,I. Þor­láks­son,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,1995-08-02,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,2025-08-13Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
b8jg4rn90tdg726budvcq7yl1,Víðir,Þorvarðarson,Vidir,Thorvardarson,Male,NaN,V. Þorvarðarson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,1992-07-07,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,11.0,2024-02-09Z,active,yes,NaN,NaN,NaN,Vestmannaeyjar,NaN,NaN,NaN
cihkgod7dbm5o2k5c58ewcjkk,Nikolay,Grekov,Nikolay,Emilov Grekov,Male,NaN,N. Grekov,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,NaN,assistant coach,1986-09-11,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,NaN,2023-08-04Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
d0w6t5s41u8hkrt8akuapuane,Hjörvar Daði,Arnarsson,Hjörvar,Arnarsson,Male,NaN,H. Arnarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Goalkeeper,player,2000-09-30,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,31.0,2024-02-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dej5rzlyil41p2lkujm5da7mc,Arnór,Sigmarsson,Arnór,Sigmarsson,Male,NaN,A. Sigmarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,2025-06-14Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dn8omh6mbqkk6d6s9390ocvhm,Oliver,Heiðarsson,Oliver,Heidarsson,Male,NaN,O. Heiðarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2001-02-23,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,22.0,2023-04-27Z,active,yes,right,NaN,NaN,NaN,NaN,NaN,NaN
ds5078chg98mzck9khc4ssnl6,Vicente Rafael,Valor Martínez,Vincente,Valor,Male,NaN,Vicente Valor,Spain,49ih1pwv3ahshdf8uzrimi54c,Midfielder,player,1998-02-03,Spain,49ih1pwv3ahshdf8uzrimi54c,30.0,2025-04-23Z,active,yes,left,177.0,NaN,NaN,NaN,NaN,NaN
dtx312i7bh9ta1nl4f4k7lus4,Viggó,Valgeirsson,Viggó,Valgeirsson,Male,NaN,V. Valgeirsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2006-03-23,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,9.0,2021-07-31Z,active,no,NaN,NaN,NaN,NaN,2025-04-29Z,NaN,NaN
dz6bultylhqk12sxwat70dqay,Þorlákur Breki,Þórarinsson Baxter,Breki,Baxter,Male,NaN,B. Baxter,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2005-03-12,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,45.0,2025-02-21Z,active,yes,NaN,NaN,NaN,NaN,2026-02-05Z,NaN,NaN
ect46tlwqd3h8sirry4uv0fmc,Emil,Gautason,Emil,Gautason,Male,NaN,E. Gautason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,2025-07-13Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
erqbcajj6z7su84aoxal0leui,Arnór Ingi,Kristinsson,Arnór,Kristinsson,Male,NaN,A. Kristinsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2001-06-23,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,23.0,2025-02-05Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
et4ngone9uj5zhf6ual55u2qy,Marcel,Zapytowski,Marcel,Zapytowski,Male,NaN,M. Zapytowski,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,player,2001-01-08,Poland,27baqb7359ywdvsxxklx1kn11,1.0,2025-04-02Z,active,yes,right,187.0,81.0,Płock,NaN,NaN,NaN
gqfta6ygl077nlsuw9kvco9h,Þorlákur Már,Arnason,Þorlákur,Arnason,Male,NaN,Þ. Arnason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,coach,1969-09-13,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,2025-01-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
p1npv2yim2vz80vaobgty9nu,Birgir Ómar,Hlynsson,Birgir,Hlynsson,Male,NaN,B. Hlynsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2001-04-17,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,21.0,2025-02-05Z,active,yes,NaN,NaN,NaN,NaN,2026-01-31Z,NaN,NaN
