id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,status,active,secondNationality,secondNationalityId,endDate,knownName
6o1b2dp4do8gvxlhn41wlmhas,Jason Jonathan Brian,Noslin,Jason,Noslin,Male,J. Noslin,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2000-02-09,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,190.0,NaN,NaN,43.0,2024-08-01Z,active,yes,Suriname,31vay1njxmbs7vtbfp1wo2dx1,NaN,NaN
6ylf2fimuffty7tjuqvdlx5d6,Samuel,Šimek,Samuel,Simek,Male,S. Šimek,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2002-04-12,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,26.0,2025-01-05Z,active,yes,NaN,NaN,NaN,Samuel Simek
74yc9dl83jxyrhzti2qhv2w6i,Giannis,Botos,Giannis,Botos,Male,G. Botos,Greece,6lpgd60z890no2v46zdecrcss,Midfielder,player,2000-12-20,Athens,Greece,6lpgd60z890no2v46zdecrcss,173.0,69.0,right,90.0,2025-09-08Z,active,yes,NaN,NaN,NaN,NaN
7d652ns7jnbtq16jpq06qml1w,Daniel,Smékal,Daniel,Smékal,Male,D. Smékal,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,2001-12-08,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,9.0,2025-09-08Z,active,yes,NaN,NaN,NaN,NaN
967nbt67qy1hcw8mijqmkdt5,Vojtěch,Patrák,Vojtech,Patrák,Male,V. Patrák,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,2000-03-18,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,8.0,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN
9euzn9qp3ondehnyqojcvog0k,Ryan Vincent,Mahuta,Ryan,Mahuta,Male,R. Mahuta,Finland,2u07e54v5dprsugdvddpq5ync,Defender,player,2002-07-07,NaN,Finland,2u07e54v5dprsugdvddpq5ync,182.0,NaN,left,25.0,2025-01-26Z,active,yes,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,NaN,NaN
9qxy4zs3w0q4i91clfmhfmnai,Laurent David Emmanuel,Kissiedou,Laurent,Kissiedou,Male,L. Kissiedou,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Midfielder,player,1998-12-22,Divo,Côte d'Ivoire,tin6kf561ywonqan0mettr98,173.0,72.0,NaN,10.0,2025-01-01Z,active,no,USA,7hr2f89v44y65dyu9k92vprwn,2025-08-30Z,NaN
9to79lasg420dh1hqr82ft89g,Diego,Clemente Hall Zarate,Diego,Zarate,Male,D. Zarate,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2006-08-04,NaN,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,34.0,2024-10-29Z,active,yes,Mexico,5trdr3jf42i20zj1hnkvcytr6,NaN,NaN
a1ffsy9k2qv7kw1fxjacr7xm1,Tomáš,Solil,Tomás,Solil,Male,T. Solil,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2000-02-01,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,24.0,2018-05-05Z,active,yes,NaN,NaN,NaN,NaN
av6j0sri3l8fon2wmbmxrei5m,Simon,Bammens,Simon,Bammens,Male,S. Bammens,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,1998-05-16,Genk,Belgium,4wbzjcclyefma1ourvjsu4q2j,190.0,NaN,NaN,44.0,2025-07-20Z,active,yes,NaN,NaN,NaN,NaN
bdoc4jh09098ct0xhaopoaxn9,Kamil,Vacek,Kamil,Vacek,Male,K. Vacek,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,1987-05-18,Ústí nad Orlicí,Czechia,5md5tpwr2nmqao528prx43jr7,183.0,79.0,both,7.0,2022-01-26Z,active,yes,NaN,NaN,NaN,NaN
cbqqs87rj9qe6fpq5v3f8txw5,Jan,Stejskal,Jan,Stejskal,Male,J. Stejskal,Czechia,5md5tpwr2nmqao528prx43jr7,Goalkeeper,player,1997-02-14,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,190.0,78.0,NaN,13.0,2024-07-19Z,active,yes,NaN,NaN,NaN,NaN
cjagesm6n7sroi7nojwikvwiy,Ladislav,Krobot,Ladislav,Krobot,Male,L. Krobot,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,2001-04-01,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,17.0,2023-07-06Z,active,yes,NaN,NaN,NaN,NaN
crvtv5nm7gxssmewu2kbs1my2,David,Šimek,David,Simek,Male,D. Šimek,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,1998-02-15,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,194.0,82.0,NaN,4.0,2024-06-21Z,active,yes,NaN,NaN,NaN,NaN
d1yr7fow7hthligbxrfz313bo,Matěj,Kvaček,Matej,Kvacek,Male,M. Kvaček,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,2007-05-22,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,37.0,2025-08-02Z,active,yes,NaN,NaN,NaN,NaN
d7veuqs0wek2fbrprj7dl8hzo,André,Leipold,André,Leipold,Male,A. Leipold,Philippines,2bn52u7dpgfatwqumx224cczx,Attacker,player,2001-11-12,Altötting,Germany,36min0qztu8eydwvpv8t1is0m,181.0,70.0,right,36.0,2024-07-12Z,active,no,Germany,36min0qztu8eydwvpv8t1is0m,2025-08-05Z,NaN
dec9drwj45bhlezxlbozcetqs,Elmedin,Rama,NaN,NaN,Male,E. Rama,Albania,17zsm8shejejls2on1ffil3op,Attacker,player,2005-03-25,Mitrovica,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,9.0,2025-01-26Z,active,no,Kosovo,86u6edbqifdjsn49mbp2anw7p,2025-09-08Z,NaN
demb824ov7b94i3wurdvsavis,Jan,Trédl,Jan,Trédl,Male,J. Trédl,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,2004-07-06,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,12.0,2025-01-28Z,active,yes,NaN,NaN,NaN,NaN
dgabmb1co11szt5nobyecbrx0,Daniel,Pandula,NaN,NaN,Male,D. Pandula,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,2004-01-11,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,21.0,2024-10-05Z,active,yes,NaN,NaN,NaN,NaN
dm3zlo8qs05kg2q0waundwpka,Denis,Darmovzal,Denis,Darmovzal,Male,D. Darmovzal,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2000-07-17,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,15.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
dsyr61d0pj441mxhm0rhzfpjo,Štěpán,Míšek,Stepán,Mísek,Male,Š. Míšek,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2005-07-20,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,18.0,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN
ed3j84eojiezd4ow7zeh4jh05,David,Střihavka,David,Strihavka,Male,D. Střihavka,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,coach,1983-03-04,Praha,Czechia,5md5tpwr2nmqao528prx43jr7,195.0,91.0,right,NaN,2024-11-01Z,active,yes,NaN,NaN,NaN,NaN
eq790ntit6131xw3ag2x0siui,Abdullahi,Tanko,Abdullahi,Tanko,Male,A. Tanko,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,1998-05-12,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,right,28.0,2025-01-26Z,active,yes,NaN,NaN,NaN,NaN
ey4593pn48phtak6uarghym8k,Filip,Šancl,Filip,Sancl,Male,F. Šancl,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2005-06-23,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,16.0,2025-01-29Z,active,yes,NaN,NaN,2025-12-31Z,NaN
icbk7b7qoo8syulzptc6y2ac,Dominik,Mašek,NaN,NaN,Male,D. Mašek,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2002-08-01,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,19.0,2025-07-14Z,active,yes,NaN,NaN,2026-06-30Z,NaN
uh7ag0xdyiuf1sgxx8syer1m,Michal,Surzyn,Michal,Surzyn,Male,M. Surzyn,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,1997-09-10,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,178.0,71.0,right,23.0,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN
153kk9y39c8lm57ng9mpvue50,Ondřej,Kričfaluši,Ondrej,Kricfalusi,Male,O. Kričfaluši,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,2004-03-29,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,177.0,NaN,NaN,NaN,2024-02-09Z,active,no,NaN,NaN,2025-08-01Z,NaN
1hvo0plykmypr96ai675ei0pg,Martin,Kříž,NaN,NaN,Male,M. Kříž,Czechia,5md5tpwr2nmqao528prx43jr7,Unknown,player,2004-03-13,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,60.0,2025-09-16Z,active,yes,NaN,NaN,NaN,NaN
1k5zztvvduo52e0vjhxqs9tnu,Matyáš,Kozák,Matyás,Kozák,Male,M. Kozák,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,2001-05-04,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,11.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
2j247ztjjfvzrd05f43gxnaj8,Marek,Beránek,Marek,Beránek,Male,M. Beránek,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2003-05-16,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,7.0,2023-04-29Z,active,yes,NaN,NaN,NaN,NaN
2l3xjzx9ah88p0zq1v4eui68k,Nojus Vytis,Audinis,NaN,NaN,Male,N. Audinis,Lithuania,366yd1wf1hzvvjb5u6r59rl1w,Defender,player,2006-02-15,NaN,Lithuania,366yd1wf1hzvvjb5u6r59rl1w,NaN,NaN,NaN,34.0,2024-03-30Z,active,yes,NaN,NaN,NaN,NaN
3p95pudljhqzrnegmko7z56uh,Richard,Sedláček,Richard,Sedlácek,Male,R. Sedláček,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,1999-06-21,Rumburk,Czechia,5md5tpwr2nmqao528prx43jr7,169.0,62.0,right,13.0,2025-09-16Z,active,no,NaN,NaN,2025-09-18Z,NaN
4lx29wbwxbamo5go47tth9gtm,Matěj,Radosta,NaN,NaN,Male,M. Radosta,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2001-05-10,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,175.0,66.0,NaN,35.0,2023-01-01Z,active,yes,NaN,NaN,NaN,NaN
4njf78wy1fvejixdkel506uol,Zdenko,Frťala,NaN,NaN,Male,Z. Frťala,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,coach,1970-08-03,Nitra,Czechoslovakia,4teay4voqfacym9lic4b9q5be,NaN,NaN,NaN,NaN,2023-03-11Z,active,yes,NaN,NaN,NaN,NaN
53rtckpd3mum2zsm5obdppi39,Ondřej,Prášil,NaN,NaN,Male,O. Prášil,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,assistant coach,1978-05-06,Písek,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,NaN,2024-04-06Z,active,yes,NaN,NaN,NaN,NaN
65oxwd1q48e4npjvt17m9mxw4,Yehor,Tsykalo,NaN,NaN,Male,Y. Tsykalo,Ukraine,315w6fk6umfzf4qvba3t55u61,Defender,player,2001-09-07,NaN,Ukraine,315w6fk6umfzf4qvba3t55u61,188.0,74.0,NaN,16.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
6qlo3uoijwqc0ef5k23w83r9x,Ladislav,Krejčí,Ladislav,Krejcí,Male,L. Krejčí,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,1992-07-05,Praha,Czechia,5md5tpwr2nmqao528prx43jr7,180.0,67.0,left,14.0,2025-01-26Z,active,yes,NaN,NaN,NaN,NaN
6rr3i0t0ubamhij6vzfrw3qqc,Jaroslav,Harušt'ák,Jaroslav,Harusták,Male,J. Harušt'ák,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,2002-01-08,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,15.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
71qm1lehurrqnmu0npfmc11m2,Richard,Ludha,NaN,NaN,Male,R. Ludha,Slovakia,7dybe8679n9bgyrcxi383pq3y,Goalkeeper,player,2000-11-08,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,NaN,33.0,2024-02-10Z,active,yes,NaN,NaN,NaN,NaN
73by8coqx38r9kfh2ns7n66s,John,Auta,NaN,NaN,Male,J. Auta,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Midfielder,player,2006-04-28,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,NaN,46.0,2025-05-16Z,active,yes,NaN,NaN,NaN,NaN
76p9u8gc0hy1reym8qg2ac844,Josef,Švanda,NaN,NaN,Male,J. Švanda,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2001-12-03,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,178.0,68.0,NaN,3.0,2024-01-01Z,active,yes,NaN,NaN,NaN,NaN
7mrry8ob9798f759i6qgx9c0k,Tadeáš,Vachoušek,Tadeás,Vachousek,Male,T. Vachoušek,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,2004-01-11,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,NaN,2026-01-01Z,active,no,NaN,NaN,NaN,NaN
7ymz8ft07isr70o8d8ovtpey1,Daniel,Mareček,Daniel,Marecek,Male,D. Mareček,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,1998-05-30,Praha,Czechia,5md5tpwr2nmqao528prx43jr7,181.0,74.0,NaN,37.0,2025-09-08Z,active,yes,NaN,NaN,NaN,NaN
88y4t89nej6ck5ljjjudh2zo4,Benjamin,Nyarko,Benjamin,Nyarko,Male,B. Nyarko,Ghana,2q2sw72utw5gu9t5y4knckwba,Attacker,player,2004-01-29,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,180.0,NaN,right,27.0,2025-08-20Z,active,yes,NaN,NaN,2026-06-30Z,NaN
8nesxmzgmtxcr5vu3881j6ane,Matouš,Trmal,Matous,Trmal,Male,M. Trmal,Czechia,5md5tpwr2nmqao528prx43jr7,Goalkeeper,player,1998-10-02,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,192.0,84.0,right,29.0,2025-06-21Z,active,yes,NaN,NaN,NaN,NaN
921pe9ch3r00cir53qkf2xxjo,Denis,Halinský,Denis,Halinsky,Male,D. Halinský,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,2003-07-13,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,17.0,2025-01-26Z,active,yes,NaN,NaN,2025-12-31Z,NaN
93688r850wftgh2ibmhpk67ai,Luděk,Němeček,NaN,NaN,Male,L. Němeček,Czechia,5md5tpwr2nmqao528prx43jr7,Goalkeeper,player,1999-01-04,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,197.0,94.0,NaN,1.0,2019-07-01Z,active,yes,NaN,NaN,NaN,NaN
95om33z10rzo9302j28pi6489,Jan,Fortelný,Jan,Fortelny,Male,J. Fortelný,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,1999-01-19,Prague,Czechia,5md5tpwr2nmqao528prx43jr7,178.0,65.0,right,8.0,2025-09-08Z,active,yes,NaN,NaN,NaN,NaN
9ifw7n37ar70xxtjc7w0pwwd1,Ladislav,Takács,Ladislav,Takács,Male,L. Takács,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,1996-07-15,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,193.0,84.0,NaN,22.0,2024-07-03Z,active,yes,NaN,NaN,NaN,NaN
a0hxy44jzxrwm8k8h2idnm51,Lukáš,Mareček,Lukás,Marecek,Male,L. Mareček,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,1990-04-17,Ivančice,Czechia,5md5tpwr2nmqao528prx43jr7,182.0,76.0,right,23.0,2020-01-20Z,active,yes,NaN,NaN,NaN,NaN
amvuj5vv8je24pydpvrtxpafo,Kryštof,Lichtenberg,Krystof,Lichtenberg,Male,K. Lichtenberg,Czechia,5md5tpwr2nmqao528prx43jr7,Goalkeeper,player,2002-11-30,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,197.0,82.0,NaN,31.0,2025-07-18Z,active,yes,NaN,NaN,2026-06-30Z,NaN
be7780ylv09ru3173kb0eqstm,Matěj,Náprstek,Matej,Naprstek,Male,M. Náprstek,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,2003-07-27,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,12.0,2025-06-26Z,active,yes,NaN,NaN,NaN,NaN
cf3ufh2lfaers984e4bv0lk2d,Daniel,Trubač,Daniel,Trubac,Male,D. Trubač,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,1997-07-17,Opočno,Czechia,5md5tpwr2nmqao528prx43jr7,175.0,70.0,NaN,20.0,2017-07-24Z,active,yes,NaN,NaN,NaN,NaN
cfdo1h4sk3lgm6ifd42oicqtx,Matěj,Pulkrab,Matej,Pulkrab,Male,M. Pulkrab,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,1997-05-23,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,10.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
cgsfa7dr4275tigrwiqujaiac,Hamza,Ljukovac,Hamza,Ljukovac,Male,H. Ljukovac,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Attacker,player,2005-03-04,Sarajevo,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,190.0,NaN,left,NaN,2025-07-24Z,active,yes,NaN,NaN,2026-06-30Z,NaN
d7qnv5jqvy89ptfbuavesrr4k,Jakub,Jakubko,Jakub,Jakubko,Male,J. Jakubko,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2004-08-24,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,NaN,5.0,2025-08-19Z,active,yes,NaN,NaN,NaN,NaN
dfjd4y5a331n9bm2ez6un02c,Matej,Riznič,Matej,Riznic,Male,M. Riznič,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2004-06-04,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,NaN,25.0,2025-06-21Z,active,yes,NaN,NaN,2026-06-30Z,NaN
dgd71rd82dt1bd1q1tiobqu50,Daniel,Danihel,NaN,NaN,Male,D. Danihel,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2005-08-01,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,NaN,26.0,2024-09-20Z,active,yes,NaN,NaN,NaN,NaN
dgugih9fue6fnth85f8nhecph,Michal,Bílek,NaN,NaN,Male,M. Bílek,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,1997-10-13,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,174.0,70.0,NaN,6.0,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN
dj91g7x3c6d31jkgegr8i9btg,Dalibor,Večerka,Dalibor,Vecerka,Male,D. Večerka,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,2003-03-12,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,28.0,2025-01-26Z,active,yes,NaN,NaN,NaN,NaN
ebesv6zunr16i8pzefecsgd4a,Robert,Jukl,NaN,NaN,Male,R. Jukl,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,1998-10-28,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,180.0,71.0,NaN,19.0,2021-07-01Z,active,yes,NaN,NaN,NaN,NaN
et58c257i945lk2cqn05w0oyy,Jakub,Emmer,NaN,NaN,Male,J. Emmer,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2001-03-30,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,21.0,2022-07-01Z,active,yes,NaN,NaN,NaN,NaN
f010gbkfewx38pn6oj867wp3o,Pavel,Svatek,NaN,NaN,Male,P. Svatek,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,2004-06-26,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,24.0,2024-06-27Z,active,yes,NaN,NaN,NaN,NaN
1zi9l6mepa0sd6om1r5r2hn9,Ľubomír,Luhový,NaN,NaN,Male,L. Luhový,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,assistant coach,1967-03-31,Považská Bystrica,Slovakia,7dybe8679n9bgyrcxi383pq3y,184.0,NaN,NaN,NaN,2023-01-01Z,active,yes,NaN,NaN,NaN,NaN
20aj0zcehiq6qz6kgxnlb24iy,Dávid,Krčík,NaN,NaN,Male,D. Krčík,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1999-06-28,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,NaN,37.0,2022-07-22Z,active,yes,NaN,NaN,NaN,NaN
24h72ut1n902zddpln7hlbx90,Jan,Chytrý,NaN,NaN,Male,J. Chytrý,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,2004-05-13,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,184.0,80.0,NaN,24.0,2025-06-21Z,active,yes,NaN,NaN,NaN,NaN
3qielx0w7ulc07unbki0kjris,Jakub,Lapeš,NaN,NaN,Male,J. Lapeš,Czechia,5md5tpwr2nmqao528prx43jr7,Goalkeeper,player,1999-07-04,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,30.0,2023-07-02Z,active,yes,NaN,NaN,NaN,NaN
3y3jrjt50b0ioxj3h05wa3v8,Sahmkou Diaby,Camara,Sahmkou,Camara,Male,S. Camara,Guinea,4i9sg55wigitrfx7290f59ceo,Defender,player,2003-06-10,Paris,France,7gww28djs405rfga69smki84o,193.0,81.0,right,49.0,2025-01-27Z,active,yes,France,7gww28djs405rfga69smki84o,2026-06-30Z,NaN
3yskowb0w7b6ltgap7gl7zcpg,Albert,Labík,Albert,Labík,Male,A. Labík,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,2004-05-13,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,178.0,NaN,left,9.0,2025-07-16Z,active,yes,NaN,NaN,2026-06-30Z,NaN
45zro69rvlzl1yiors2cfzuvo,Ondřej,Drobek,Ondrej,Drobek,Male,O. Drobek,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,2006-03-16,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,2.0,2025-07-17Z,active,yes,NaN,NaN,NaN,NaN
4ca5gdkj9g34op6vdk5rj5my2,Lukáš,Endl,Lukás,Endl,Male,L. Endl,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,2003-06-17,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,15.0,2024-07-09Z,active,no,NaN,NaN,2025-08-15Z,NaN
4rwtf1ausr9a94426d2w3fgus,Rok,Štorman,NaN,NaN,Male,R. Štorman,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,Midfielder,player,2004-09-04,NaN,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,NaN,NaN,NaN,77.0,2025-02-14Z,active,yes,NaN,NaN,NaN,NaN
4z7exy9xel3vfvo92q5h93dw4,Ousmane,Condé,Ousmane,Condé,Male,O. Condé,Guinea,4i9sg55wigitrfx7290f59ceo,Midfielder,player,2004-08-21,Kankan,Guinea,4i9sg55wigitrfx7290f59ceo,NaN,NaN,right,31.0,2025-07-01Z,active,yes,Côte d'Ivoire,tin6kf561ywonqan0mettr98,NaN,NaN
50n3djb8fljjc3qltsjjigzkk,Ebrima,Singhateh,Ebrima,Singhateh,Male,E. Singhateh,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Attacker,player,2003-09-10,NaN,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,175.0,NaN,NaN,27.0,2024-07-19Z,active,yes,NaN,NaN,NaN,NaN
5poctr282gyyf123ouhs0pduy,Filip,Vecheta,Filip,Vecheta,Male,F. Vecheta,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,2003-02-15,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,179.0,NaN,NaN,13.0,2024-08-02Z,active,no,NaN,NaN,2025-09-08Z,NaN
5te1lqnohevdbo6yqbha4pc7o,Aboubacar,Traoré,NaN,NaN,Male,A. Traoré,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Midfielder,player,2004-08-20,NaN,Côte d'Ivoire,tin6kf561ywonqan0mettr98,NaN,NaN,NaN,4.0,2023-05-13Z,active,yes,NaN,NaN,NaN,NaN
74frf4bgorg0qti5xzni7927e,Jakub,Křišťan,Jakub,Kristan,Male,J. Křišťan,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2002-07-05,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,8.0,2025-09-08Z,active,yes,NaN,NaN,NaN,NaN
7aeaf7zjx3swm5ifs2ejnhn56,Denny,Samko,NaN,NaN,Male,D. Samko,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2000-07-23,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,10.0,2024-07-16Z,active,yes,NaN,NaN,NaN,NaN
7c7jps9tdw6x553inhium3glx,Jiří,Fleišman,Jiri,Fleisman,Male,J. Fleišman,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,1984-10-02,Most,Czechia,5md5tpwr2nmqao528prx43jr7,185.0,77.0,NaN,25.0,2024-07-04Z,active,yes,NaN,NaN,NaN,NaN
7i50ep9riukrbrm9iywvy5nv8,Abdallah,Gning,NaN,NaN,Male,A. Gning,Senegal,6hhqyhr5cwq2pfprlazyposyk,Attacker,player,1998-09-29,NaN,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,NaN,12.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
7uw7zja7bhbbjsbcobwj2adt6,Ondřej,Mrózek,NaN,NaN,Male,O. Mrózek,Czechia,5md5tpwr2nmqao528prx43jr7,Goalkeeper,player,2003-10-16,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,34.0,2025-01-31Z,active,yes,NaN,NaN,NaN,NaN
