id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,status,active,secondNationality,secondNationalityId,knownName
9l5hp0tmizix8z6h5b5vqvhm1,Amar,Ćatić,Amar,Catic,Male,A. Ćatić,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Defender,player,1999-01-21,Tilburg,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,64.0,right,34.0,active,no,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN
bhkrpr3gxc5xx0b0dinla5muh,Nikolas,Agrafiotis,Nikolas,Agrafiotis,Male,N. Agrafiotis,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2000-04-25,'s-Hertogenbosch,Netherlands,6hzi5pltnz67q4la8yli9qfv6,177.0,80.0,right,25.0,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN
bsouak8arliqt1yfe5fp6kyc5,Gino,Fechner,Gino,Fechner,Male,G. Fechner,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1997-09-05,Bochum,Germany,36min0qztu8eydwvpv8t1is0m,188.0,78.0,both,6.0,active,yes,NaN,NaN,NaN
bza9nh71zpf3n72u51k66zx7t,Antonio,Jonjić,Antonio,Jonjic,Male,A. Jonjić,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,1999-08-02,Ludwigshafen,Germany,36min0qztu8eydwvpv8t1is0m,184.0,75.0,right,10.0,active,yes,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN
co660be5z87hx7jx1xz6nruju,Amin,Farouk,Amin,Farouk,Male,A. Farouk,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2003-07-22,Mainz,Germany,36min0qztu8eydwvpv8t1is0m,180.0,73.0,both,22.0,active,yes,Egypt,42vt7mha0thcwd0ihw3p29x5i,NaN
d5fy3hus11imx26q6zmdhx6vo,Moritz,Flotho,Moritz,Flotho,Male,M. Flotho,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2002-05-26,Kassel,Germany,36min0qztu8eydwvpv8t1is0m,182.0,64.0,right,28.0,active,yes,NaN,NaN,NaN
d5vc7g76ggd4tatzh314u54np,Florian-Horst,Carstens,Florian,Carstens,Male,F. Carstens,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1998-11-08,Marschacht,Germany,36min0qztu8eydwvpv8t1is0m,192.0,87.0,right,17.0,active,yes,NaN,NaN,NaN
dldx0lpfwxc7eb0bc092m48a1,Orestis,Kiomourtzoglou,Orestis,Kiomourtzoglou,Male,O. Kiomourtzoglou,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1998-05-07,München,Germany,36min0qztu8eydwvpv8t1is0m,188.0,79.0,right,14.0,active,yes,Greece,6lpgd60z890no2v46zdecrcss,NaN
dmfo3tl9bygy7mtt0r7d49n11,Giuliano Franco,Modica,Giuliano,Modica,Male,G. Modica,Argentina,2vovxa97k7v7ofa85dah2xktb,NaN,assistant coach,1991-03-12,Córdoba,Argentina,2vovxa97k7v7ofa85dah2xktb,184.0,83.0,both,NaN,active,yes,NaN,NaN,NaN
e7f0fbn4y7hljmwgt3xnaxsk5,Florian,Hübner,Florian,Hübner,Male,F. Hübner,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1991-03-01,Wiesbaden,Germany,36min0qztu8eydwvpv8t1is0m,193.0,84.0,right,39.0,active,yes,NaN,NaN,NaN
eba27f48s25v7kql0lxe63thw,Ben,Nink,Ben,Nink,Male,B. Nink,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2007-07-04,NaN,Germany,36min0qztu8eydwvpv8t1is0m,184.0,NaN,NaN,37.0,active,yes,NaN,NaN,NaN
ewpdng8x72853r8jkxv5z949h,Martin Yves,Angha-Lötscher,Martin,Angha,Male,M. Angha,Switzerland,3bh70jgvc5mn58x0byjkuda17,Defender,player,1994-01-22,Zürich,Switzerland,3bh70jgvc5mn58x0byjkuda17,179.0,87.0,both,2.0,active,yes,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,NaN
iexgld1pfi507ew0crk8balm,Ivan Leon,Franjić,Ivan,Franjic,Male,I. Franjić,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1997-09-08,Altenkirchen,Germany,36min0qztu8eydwvpv8t1is0m,182.0,75.0,both,7.0,active,yes,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN
ozozh8tx9dhdhm8xjoyzakq2,Thijmen,Goppel,Thijmen,Goppel,Male,T. Goppel,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,1997-02-16,Leiderdorp,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,73.0,right,9.0,active,yes,NaN,NaN,NaN
1ylnuxdod8cacuhjf75sznpp1,Roman,Tyce,Roman,Tyce,Male,R. Tyce,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,assistant coach,1977-05-07,Roudnice,Czechia,5md5tpwr2nmqao528prx43jr7,177.0,73.0,NaN,NaN,active,yes,NaN,NaN,NaN
27hxdwekdd7syvg2sgafhs1qt,Lars,Bender,Lars,Bender,Male,L. Bender,Germany,36min0qztu8eydwvpv8t1is0m,NaN,assistant coach,1989-04-27,Rosenheim,Germany,36min0qztu8eydwvpv8t1is0m,185.0,81.0,right,NaN,active,yes,NaN,NaN,NaN
2az99uplhqmelyz50b4ousu8k,Tim,Hannemann,Tim,Hannemann,Male,T. Hannemann,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2006-05-29,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,NaN,active,yes,NaN,NaN,NaN
2cq3vjcwekctnv3qofiraip78,Gibson Nana,Adu,Gibson,Adu,Male,G. Adu,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2008-02-14,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,42.0,active,yes,NaN,NaN,NaN
2x4wlkg3axvb9gc7tziyg7o5,Simon,Skarlatidis,Simon,Skarlatidis,Male,S. Skarlatidis,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1991-06-06,Waiblingen,Germany,36min0qztu8eydwvpv8t1is0m,174.0,71.0,right,30.0,active,yes,Greece,6lpgd60z890no2v46zdecrcss,NaN
3zln536nsicvo4idj3tcpzze,Noa-Gabriel,Šimić,Noa-Gabriel,Simic,Male,N. Šimić,Croatia,37hlakrwxyuzovaeoo4sezusp,Attacker,player,2004-07-21,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,37.0,active,yes,Germany,36min0qztu8eydwvpv8t1is0m,NaN
4jh9rzbt4u7d9w5cvl3qfl4ru,Timon,Obermeier,Timon,Obermeier,Male,T. Obermeier,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2003-04-07,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,15.0,active,yes,NaN,NaN,NaN
4qv3l4vcit09j7duh6gapuui,Viktor,Zentrich,Viktor,Zentrich,Male,V. Zentrich,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,2003-06-13,NaN,Germany,36min0qztu8eydwvpv8t1is0m,186.0,NaN,NaN,2.0,active,yes,Germany,36min0qztu8eydwvpv8t1is0m,NaN
4u7hcnjy7t0xdkkdzgkbbsley,Max,Lamby,Max,Lamby,Male,M. Lamby,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2003-02-07,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,3.0,active,yes,NaN,NaN,NaN
549qau4qmxaaydnhp27qcf3rp,Markus Josef,Schwabl,Markus,Schwabl,Male,M. Schwabl,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1990-08-26,Tegernsee,Germany,36min0qztu8eydwvpv8t1is0m,184.0,75.0,right,23.0,active,yes,NaN,NaN,NaN
5u6b1n52b6groroe37xjyec16,Fynn,Seidel,Fynn,Seidel,Male,F. Seidel,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2004-01-31,NaN,Germany,36min0qztu8eydwvpv8t1is0m,160.0,48.0,NaN,16.0,active,yes,NaN,NaN,NaN
6w3zx87064iv8kh97njxn5xxw,Tim,Hoops,Tim,Hoops,Male,T. Hoops,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2005-07-14,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,27.0,active,yes,NaN,NaN,NaN
7czui1ih46j3zitzysxvjqjv8,Maximilian Sebastian Marc,Hennig,Maximilian,Hennig,Male,M. Hennig,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2006-10-12,NaN,Germany,36min0qztu8eydwvpv8t1is0m,178.0,NaN,NaN,33.0,active,yes,NaN,NaN,NaN
7odiiun539mnwzxrk31mbs0t0,Moritz,Ruprecht,Moritz,Ruprecht,Male,M. Ruprecht,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2005-04-15,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,44.0,active,yes,NaN,NaN,NaN
7wt42yb4tohrfvc83wajnyfis,Felix,Lautenbacher,Felix,Lautenbacher,Male,F. Lautenbacher,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2005-04-23,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,43.0,active,yes,NaN,NaN,NaN
7yaf5b6qjqc6aqpxsoc7ozwt1,Kai,Eisele,Kai,Eisele,Male,K. Eisele,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,1995-06-25,Friesenheim,Germany,36min0qztu8eydwvpv8t1is0m,191.0,80.0,both,24.0,active,yes,NaN,NaN,NaN
84ehvvvftteg7zqx7wrt3n2ay,Fabian,Scherger,Fabian,Scherger,Male,F. Scherger,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,2002-01-20,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,22.0,active,yes,NaN,NaN,NaN
89f9qc36go3clttwd1vn7g2z8,Nick,Kaulfers,Nick,Kaulfers,Male,N. Kaulfers,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2008-04-03,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,32.0,active,yes,NaN,NaN,NaN
8k01ve6yqmdcvzthv5pluybu2,Boipelo,Mashigo,Boipelo,Mashigo,Male,B. Mashigo,South Africa,1kiwby3xmt97m3ejw76qs4i6k,Midfielder,player,2003-04-05,Johannesburg,South Africa,1kiwby3xmt97m3ejw76qs4i6k,NaN,NaN,NaN,38.0,active,yes,NaN,NaN,NaN
8osjgt662h1y7yzgkq6xir1m,Robin,Littig,Robin,Littig,Male,R. Littig,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2003-03-31,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,7.0,active,yes,NaN,NaN,NaN
9p5yiy8u0yzdppkiffauubk6h,Luc,Ihorst,Luc,Ihorst,Male,L. Ihorst,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2000-03-07,Damme,Germany,36min0qztu8eydwvpv8t1is0m,190.0,89.0,both,14.0,active,yes,NaN,NaN,NaN
9uo9htamtpuxmwe2qregbxono,Ben,Schlicke,Ben,Schlicke,Male,B. Schlicke,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2005-10-31,NaN,Germany,36min0qztu8eydwvpv8t1is0m,187.0,79.0,left,4.0,active,yes,NaN,NaN,NaN
aas449ae0f5uc5yn4609w38bt,Thomas,Winklbauer,Thomas,Winklbauer,Male,T. Winklbauer,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,1999-01-09,NaN,Germany,36min0qztu8eydwvpv8t1is0m,180.0,NaN,right,11.0,active,yes,NaN,NaN,NaN
agqg8ul854ax0876ndx23mlpm,Ben,Westermeier,Ben,Westermeier,Male,B. Westermeier,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2003-05-29,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,6.0,active,yes,NaN,NaN,NaN
ayv97qxta6ox6fnzs6lszw1gq,Lenn,Jastremski,Lenn,Jastremski,Male,L. Jastremski,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2001-01-24,Salzgitter,Germany,36min0qztu8eydwvpv8t1is0m,190.0,83.0,both,25.0,active,yes,NaN,NaN,NaN
b4fcia9lh3bnemqp7i2hp9ck5,Manuel,Stiefler,Manuel,Stiefler,Male,M. Stiefler,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1988-07-25,Bayreuth,Germany,36min0qztu8eydwvpv8t1is0m,178.0,76.0,both,8.0,active,yes,NaN,NaN,NaN
bgy7h0pjr3g7gdwmridwqgb2s,Andy,Breuer,Andy,Breuer,Male,A. Breuer,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2005-08-14,NaN,Germany,36min0qztu8eydwvpv8t1is0m,172.0,64.0,both,26.0,active,yes,NaN,NaN,NaN
bn4jx6l3w7vsinuh1khji2u0a,Nils,Ortel,Nils,Ortel,Male,N. Ortel,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2004-05-20,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,49.0,active,yes,NaN,NaN,NaN
cdnvqcrnvjkafnt6n22jzi7mc,Marcel,Martens,Marcel,Martens,Male,M. Martens,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2005-11-10,NaN,Germany,36min0qztu8eydwvpv8t1is0m,189.0,NaN,NaN,NaN,active,yes,NaN,NaN,NaN
cvbc1wdvght3lfmrclwwlx65m,Marc,Unterberger,Marc,Unterberger,Male,M. Unterberger,Germany,36min0qztu8eydwvpv8t1is0m,NaN,coach,1988-12-18,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,NaN,active,yes,NaN,NaN,NaN
dggh9etem6sgnvmlas11ma5uc,Konstantin Günter Georg,Heide,Konstantin,Heide,Male,K. Heide,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,2006-01-27,NaN,Germany,36min0qztu8eydwvpv8t1is0m,189.0,NaN,NaN,1.0,active,yes,NaN,NaN,NaN
dlekf02rexguz2rtf28oajzkl,Tim,Knipping,Tim,Knipping,Male,T. Knipping,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1992-11-24,Kassel,Germany,36min0qztu8eydwvpv8t1is0m,191.0,90.0,left,NaN,active,yes,NaN,NaN,NaN
dnz6he8mm6w113sry9yejaiac,Wesley,Krattenmacher,Wesley,Krattenmacher,Male,W. Krattenmacher,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2008-08-28,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,right,47.0,active,yes,NaN,NaN,NaN
dqff19lreor0c5wnq77293pqs,Alexander,Leuthard,Alexander,Leuthard,Male,A. Leuthard,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2006-01-23,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,20.0,active,yes,NaN,NaN,NaN
eiydye1qz2fzvtv4z0ogl6xn9,Sebastian,Maier,Sebastian,Maier,Male,S. Maier,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1993-09-18,Landshut,Germany,36min0qztu8eydwvpv8t1is0m,179.0,68.0,both,10.0,active,yes,NaN,NaN,NaN
jtgomasneewk0e1lc2x45boq,Julian,Kügel,Julian,Kügel,Male,J. Kügel,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,1997-03-30,NaN,Germany,36min0qztu8eydwvpv8t1is0m,189.0,NaN,right,9.0,active,yes,NaN,NaN,NaN
o9vqysky8w02y80b2n6luln8,Florian,Schmid,Florian,Schmid,Male,F. Schmid,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2000-06-20,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,31.0,active,yes,NaN,NaN,NaN
wfagsofq31xc3i7mxfhkgqju,Dennis,Waidner,Dennis,Waidner,Male,D. Waidner,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2001-02-08,Günzburg,Germany,36min0qztu8eydwvpv8t1is0m,175.0,68.0,right,39.0,active,yes,NaN,NaN,NaN
21f98jjdxce9f43mnz1h9lj3d,Leroy,Kwadwo,Leroy,Kwadwo,Male,L. Kwadwo,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1996-08-15,Herten,Germany,36min0qztu8eydwvpv8t1is0m,185.0,82.0,left,21.0,active,yes,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN
29vcx31bi5vp41f5vf4agy51w,Tim,Kloss,Tim,Kloss,Male,T. Kloss,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2004-06-05,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,18.0,active,yes,NaN,NaN,NaN
2am8met63wday08dtyb0ulyp5,David Lennart,Philipp,David,Philipp,Male,D. Philipp,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2000-04-10,Hamburg,Germany,36min0qztu8eydwvpv8t1is0m,180.0,75.0,left,8.0,active,yes,NaN,NaN,NaN
2j431wgkm3xvifix9r9mmketw,Erion,Avdija,Erion,Avdija,Male,E. Avdija,Kosovo,86u6edbqifdjsn49mbp2anw7p,Goalkeeper,player,2005-03-13,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,23.0,active,yes,Germany,36min0qztu8eydwvpv8t1is0m,NaN
2qwsoftmnegu0pzpt68tyni09,Julian,Guttau,Julian,Guttau,Male,J. Guttau,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,1999-10-29,Halle,Germany,36min0qztu8eydwvpv8t1is0m,180.0,75.0,left,7.0,active,yes,NaN,NaN,NaN
2rcdog29qs0g3xsq8ur91v66s,Raphael,Ott,Raphael,Ott,Male,R. Ott,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2005-12-15,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,27.0,active,yes,NaN,NaN,NaN
2wo6rxen90k02cwtluazofmz8,Lukas,Reich,Lukas,Reich,Male,L. Reich,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2006-10-24,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,20.0,active,yes,NaN,NaN,NaN
35hvbfp6601nomtl4rnafrqj8,Sean,Dulic,Sean,Dulic,Male,S. Dulic,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2005-06-05,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,25.0,active,yes,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN
3al06qxuq5yxhjugyj9rd1k2d,Jesper,Verlaat,Jesper,Verlaat,Male,J. Verlaat,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1996-06-04,Zaanstad,Netherlands,6hzi5pltnz67q4la8yli9qfv6,192.0,87.0,right,4.0,active,yes,NaN,NaN,NaN
52p5qge410cvt70ron7dqgw5x,Patrick,Hobsch,Patrick,Hobsch,Male,P. Hobsch,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,1994-10-10,Bremen,Germany,36min0qztu8eydwvpv8t1is0m,183.0,81.0,right,34.0,active,yes,NaN,NaN,NaN
5z9u26z9htpizte8v2fwuyyg9,Fabian,Schubert,Fabian,Schubert,Male,F. Schubert,Austria,hcs1bd49qliqqity6o268jyt,Attacker,player,1994-08-29,Eisenkappel,Austria,hcs1bd49qliqqity6o268jyt,194.0,84.0,right,10.0,active,yes,NaN,NaN,NaN
64qkjpiijd9px8mo2bxswj8mi,Raphael,Schifferl,Raphael,Schifferl,Male,R. Schifferl,Austria,hcs1bd49qliqqity6o268jyt,Defender,player,1999-07-29,NaN,Austria,hcs1bd49qliqqity6o268jyt,195.0,83.0,right,24.0,active,yes,NaN,NaN,NaN
6gj97jye68w5u25e1hpuhlb6d,Tim,Danhof,Tim,Danhof,Male,T. Danhof,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1997-05-05,Erlangen,Germany,36min0qztu8eydwvpv8t1is0m,182.0,72.0,right,2.0,active,yes,NaN,NaN,NaN
6pb0fvhclzoz9f95h0tnomtw5,Marco,Hiller,Marco,Hiller,Male,M. Hiller,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,1997-02-20,Gröbenzell,Germany,36min0qztu8eydwvpv8t1is0m,189.0,88.0,right,1.0,active,yes,NaN,NaN,NaN
7qdkwrfdmb6q0w23lt4lisiga,Pedro Eliot,Narciso Muteba,Pedro Eliot,Narciso Muteba,Male,Eliot Muteba,Angola,3k53bkrjx5zsxchc6e3mcd834,Attacker,player,2003-06-20,NaN,Germany,36min0qztu8eydwvpv8t1is0m,169.0,74.0,right,39.0,active,yes,Germany,36min0qztu8eydwvpv8t1is0m,Eliot Muteba
7vnskbkc58kxgffnjigy6j9qs,Moritz,Bangerter,Moritz,Bangerter,Male,M. Bangerter,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2004-12-03,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,32.0,active,yes,NaN,NaN,NaN
8c6wthp0wy4310pjsggqzz5d5,Argirios,Giannikis,Argirios,Giannikis,Male,A. Giannikis,Greece,6lpgd60z890no2v46zdecrcss,NaN,coach,1980-07-09,Nürnberg,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,NaN,active,yes,Germany,36min0qztu8eydwvpv8t1is0m,NaN
8lcwll96rqusrfo8y35oywes5,Tunay,Deniz,Tunay,Deniz,Male,T. Deniz,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1994-02-02,Berlin,Germany,36min0qztu8eydwvpv8t1is0m,184.0,72.0,both,36.0,active,yes,Türkiye,6kd6webenogylfgwt2aa9l6vx,NaN
8xk8gakz9rpeu4libk0cutz2t,Marlon,Frey,Marlon,Frey,Male,M. Frey,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1996-03-24,Düsseldorf,Germany,36min0qztu8eydwvpv8t1is0m,181.0,80.0,right,37.0,active,yes,NaN,NaN,NaN
a9ppfl8fpr6b6kni57p85a9qt,Oliver,Beer,Oliver,Beer,Male,O. Beer,Germany,36min0qztu8eydwvpv8t1is0m,NaN,assistant coach,1979-09-14,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,NaN,active,yes,NaN,NaN,NaN
b28z1ec40s6vg89at9ncrq1g5,Thore-Andreas,Jacobsen,Thore,Jacobsen,Male,T. Jacobsen,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1997-04-19,NaN,Germany,36min0qztu8eydwvpv8t1is0m,182.0,78.0,left,5.0,active,yes,NaN,NaN,NaN
b7qqb2x5psvnpfgs2zp32u28l,Maximilian,Reinthaler,Max,Reinthaler,Male,M. Reinthaler,Italy,25f2cmb2r8mk5rj92tzer6kvv,Defender,player,1995-03-22,Bolzano,Italy,25f2cmb2r8mk5rj92tzer6kvv,193.0,85.0,right,16.0,active,yes,NaN,NaN,NaN
b9n75nmavfb4lzmnyhx0w8m7e,Florian,Bähr,Florian,Bähr,Male,F. Bähr,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2003-02-18,Heidelberg,Germany,36min0qztu8eydwvpv8t1is0m,183.0,84.0,NaN,28.0,active,yes,NaN,NaN,NaN
eqqcoxmdphwqesmmoxvs0qd3p,Morris,Schröter,Morris,Schröter,Male,M. Schröter,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1995-08-20,NaN,Germany,36min0qztu8eydwvpv8t1is0m,183.0,79.0,right,17.0,active,yes,NaN,NaN,NaN
evf5jibid9ybzcdi7bp9po0d1,René,Vollath,René,Vollath,Male,R. Vollath,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,1990-03-20,Amberg,Germany,36min0qztu8eydwvpv8t1is0m,185.0,75.0,right,11.0,active,yes,NaN,NaN,NaN
hydefi03uwyb6ri5gisb2or9,Maximilian,Wolfram,Maximilian,Wolfram,Male,M. Wolfram,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,1997-02-21,Zwickau,Germany,36min0qztu8eydwvpv8t1is0m,185.0,81.0,right,30.0,active,yes,NaN,NaN,NaN
mljvdcy59dixauo5iab7ijh0,Günter,Brandl,Günter,Brandl,Male,G. Brandl,Germany,36min0qztu8eydwvpv8t1is0m,NaN,assistant coach,1962-08-06,Regensburg,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,NaN,active,yes,NaN,NaN,NaN
1pk8e91rw29u36ofrwwxj6go9,Dustin,Willms,Dustin,Willms,Male,D. Willms,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,1999-06-30,Werne,Germany,36min0qztu8eydwvpv8t1is0m,186.0,71.0,left,NaN,active,yes,NaN,NaN,NaN
2g5aarhytb0t5lwfqpb9k7vth,Marc-Frank,Brašnić,Marc,Brasnic,Male,M. Brašnić,Croatia,37hlakrwxyuzovaeoo4sezusp,Attacker,player,1996-10-21,Aachen,Germany,36min0qztu8eydwvpv8t1is0m,184.0,80.0,both,NaN,active,yes,Germany,36min0qztu8eydwvpv8t1is0m,NaN
2x3i75h3zy8dtmbca4dsl0v3e,Marcel,Johnen,Marcel,Johnen,Male,M. Johnen,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,2002-10-11,NaN,Germany,36min0qztu8eydwvpv8t1is0m,186.0,90.0,NaN,1.0,active,yes,NaN,NaN,NaN
38fhsva1ntfv3rzpm9nbtevze,Elias Jona,Bördner,Elias,Bördner,Male,E. Bördner,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,2002-02-18,Weilburg,Germany,36min0qztu8eydwvpv8t1is0m,188.0,92.0,right,NaN,active,yes,NaN,NaN,NaN
43evf9r0im1yty0zbjnh4mfze,Anas,Bakhat,Anas,Bakhat,Male,A. Bakhat,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2000-04-02,Mainz,Germany,36min0qztu8eydwvpv8t1is0m,180.0,71.0,both,10.0,active,yes,NaN,NaN,NaN
49smfw1u3zijecl2mwqgd16mt,Mika Timothy,Hanraths,Mika,Hanraths,Male,M. Hanraths,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1999-06-04,NaN,Germany,36min0qztu8eydwvpv8t1is0m,185.0,NaN,right,15.0,active,yes,NaN,NaN,NaN
4mc1zpxqsnkm2vmuq0cq9ztre,Julius,Schell,Julius,Schell,Male,J. Schell,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2000-01-10,NaN,Germany,36min0qztu8eydwvpv8t1is0m,188.0,85.0,right,2.0,active,yes,NaN,NaN,NaN
4sytny702udc3eezqfx7i9roq,Jan-Luca,Rumpf,Jan-Luca,Rumpf,Male,J. Rumpf,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1999-07-08,Wiesbaden,Germany,36min0qztu8eydwvpv8t1is0m,190.0,85.0,right,13.0,active,yes,NaN,NaN,NaN
4vjjvv29lm1znicvuez307f85,Heiner,Backhaus,Heiner,Backhaus,Male,H. Backhaus,Germany,36min0qztu8eydwvpv8t1is0m,NaN,coach,1982-02-04,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,NaN,active,yes,NaN,NaN,NaN
