id,firstName,lastName,gender,matchName,nationality,nationalityId,position,type,countryOfBirth,countryOfBirthId,status,active,shirtNumber,dateOfBirth,shortFirstName,shortLastName,foot,height,weight,placeOfBirth,secondNationality,secondNationalityId,knownName
7wsqa9krdglujzit9d88bs2dw,Nicklas,Andersen,Male,N. Andersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
83yd1fbgxk1xcxx67sjv3kufo,Mads,Bjørn Dalby,Male,M. Dalby,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,1.0,1998-07-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8v31eg5hp7h7byff1x0g3wums,Mathias,Bondo Andersen,Male,M. Bondo,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,10.0,1998-10-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8y59mpuf07dvrmeifpqii2vis,Max,Winther,Male,M. Winther,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8yodo0s871wh1waej9njhb9m2,Gustav Vind,Rasmussen,Male,G. Rasmussen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1998-10-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
995gnepg6nqah7erz9prvk0k,Harris,Mir,Male,H. Mir,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,11.0,2002-12-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9dwijnacwki438qm6051t98us,Christian August,Rosenmeier Dalgas,Male,A. Rosenmeier,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,8.0,1996-04-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
a2mmtvlumyxp4hobhleygqexg,Oliver,Andersen,Male,O. Andersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,no,NaN,1997-02-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
arpu8ldq03c5wr3t8qm7wd1qs,Mikkel,Vedel Feldingbjerg Nielsen,Male,M. Vedel Nielsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,no,NaN,1996-09-02,NaN,NaN,right,177.0,NaN,NaN,NaN,NaN,NaN
au9evq253hcj04ci5xh9bt6ok,Kasper,Wibholm Henriksen,Male,K. Henriksen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1998-03-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
azpa8qzf4w4hampnz7vhsdgr8,Rasmi,Khalil,Male,R. Khalil,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
b2qusz3e992xrzdx8vnw8mjv8,Christopher,Grube Jensen,Male,C. Jensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,2.0,1995-04-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bohwjzp3g5p9e2y73u52lhiqc,Albert,Meinert Buhl,Male,A. Buhl,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,4.0,1999-09-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bpjdgm4ougs7dyvkyhx525mac,Alexander,Banda Sørensen,Male,A. Banda,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,16.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
c4muqfks6je447wv5kal65ic4,Aland,Ado,Male,A. Ado,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,18.0,1998-12-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cce9l31xd4mme7intvz7f47o,Semir,Duracak,Male,S. Duracak,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,15.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cncgyrlhir92xkbulp7qqbcic,Joachim Aleksander,Jensen,Male,J. Jensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,no,NaN,1996-04-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
d403y34yy5gcp5akbamoe9fro,Nicklas Sami,Bondo Andersen,Male,N. Andersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,17.0,1995-08-27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dvyset5bae82smrc0e0gs3e38,Thomas,Vilhelm Tranberg,Male,T. Tranberg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,9.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ea6ksgiguzcd7svkd6hpyjehg,Kevin,Førsterling Cederkrantz,Male,K. Cederkrantz,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1995-05-18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ecj8byj3d8yarc5rqyg5n52c4,Nicolai,Ruch Padovan,Male,N. Padovan,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,14.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
egrolgvd6zn57vd3tbec93xn8,Malte,Moltzen,Male,M. Moltzen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
xq9ls64etq2s6jh9iysm8ydw,Patrick,Bielefeldt Pedersen,Male,P. Bielefeldt,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1998-10-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1n10rxdhxqjs6td7egs5aygic,Nicolai,Benthien Frederiksen,Male,N. Frederiksen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,9.0,1998-01-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
296wyguxfj7y8v5xlyivrwqok,Karl Emil,Callesen,Male,K. Callesen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,14.0,2004-02-05,NaN,NaN,right,NaN,NaN,NaN,NaN,NaN,NaN
2y6yimojfv6s26y7smyhkf02c,Rama,Alloufi,Male,R. Alloufi,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,12.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38nlwsqyw1pka8yopcca2fyfo,Christian,Kjer Berthelsen,Male,C. Berthelsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,1.0,2001-11-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38o4xms3wcn3iuk9d486l7c44,Marcus,Thagesen,Male,M. Thagesen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3ictopyzo4v4cslyj7a0ah0d0,Hussein,Rabiey,Male,H. Rabiey,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,18.0,2001-01-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3in2y2mwuncyzlx3be7squ9lg,Lukas,Døssing,Male,L. Døssing,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,20.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3jsv55bmdtgvh2br1fjptlvys,Ali,Al-Rabiey,Male,A. Al-Rabiey,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1999-11-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3k2ic41c6gpccqj1abyozexn9,Emil,Fynsk Thomsen,Male,E. Thomsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1991-07-31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3u590k7tju2hqz409xtqw6xas,Kasper,Mundt,Male,K. Mundt,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1988-04-30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43kqh8g1h5r1nbwlzqo189z4k,Viktor,Haastrup,Male,V. Haastrup,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2005-01-27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4pwq77dbixm3ayh92cajs3bpw,Eirik,Stedje,Male,E. Stedje,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,Norway,7f16iy4w8u8ogyn6pfooqwv5z,active,yes,NaN,1999-03-22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52aznpc14o8le36sfr6om68es,Daniel,Winther Alenbæk,Male,D. Winther,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,2.0,1996-07-27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6kkelh456ck5v0ul8ka6vxfys,Lauritz,Hegaard Mogensen,Male,L. Hegaard Mogensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6wqmrgtmqby3g98lc88fhs1zo,Isa,El-Enazi,Male,I. El-Enazi,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2001-12-24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
77x1irv05k1ennx6jbbn3qadw,Abdallah Abdulaziz,Al-Badri,Male,A. Al-Badri,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7eqrwg51xbf7vfbz4c8lujllg,Marco,Bertelsen,Male,M. Bertelsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,5.0,1998-09-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7i3nmg1a8hag2ztg2ab8yl6hg,Lasse,Tygesen,Male,L. Tygesen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7pxwym33i22r8vrly84r2feok,Mathias,Munk Jensen,Male,M. Jensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1991-03-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89okcigynrl2jvhyw3pjkgg7o,Victor,Hornbæk Bertelsen,Male,V. Bertelsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,16.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8kqq6ib56j75jelwr8pj2krh0,Visar,Aliti,Male,V. Aliti,Kosovo,86u6edbqifdjsn49mbp2anw7p,Attacker,player,Kosovo,86u6edbqifdjsn49mbp2anw7p,active,yes,NaN,1999-03-19,NaN,NaN,NaN,NaN,NaN,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN
8sldjzarrenwdl01uvmg50cus,Erik,Ingemann Andersen,Male,E. Andersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,15.0,2000-02-27,NaN,NaN,left,NaN,NaN,NaN,NaN,NaN,NaN
8ye726zqpesa5wl0nj3mx9tec,Niclas,Henriksen,Male,N. Henriksen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1995-01-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90l3gqeard9ifmgstd06hxp1w,Wessam,Shake,Male,W. Shake,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9215jj088g98zqub3pgoqrt3o,Stephen,Nielsen,Male,S. Nielsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9f27qsjtaz7weh5p4dgu0mwic,Jonas,Guldbrandsen Lund,Male,J. Lund,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,10.0,1994-01-24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9u2u2cwkn7z88p6rzgc679iqc,Solomon,Akah,Male,S. Akah,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
akn25feza2ap119jabpsdlk44,Burana,Saenkham,Male,B. Saenkham,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1993-04-21,NaN,NaN,NaN,NaN,NaN,NaN,Thailand,71wqq15l0mvpl4lneayzzh44g,NaN
bdati9cyoydzyqff0mw6ni7mc,Mads,Bæk Christiansen,Male,M. Bæk,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bfpmrwh3x5xlfl8h4izzokgt0,Magnus,Rahbek,Male,M. Rahbek,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1999-10-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bvja84xx14pq93n5ixgnpl5w4,Sami Ahmed,Abou Chawk,Male,S. Abou Chawk,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,17.0,2005-04-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
d1do1pwwttf163zeayndf8j6c,Yosef,El-Enazi,Male,Y. El-Enazi,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
d8l7850v0dh72qhbe019gkwlw,Rinor,Cocaj,Male,R. Cocaj,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,19.0,2002-08-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dhamkcl548znd1uun1g0f4c9g,Søren,Vie Clausen,Male,S. Vie Clausen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
do1n3zgdx7fs3l9fekv9kwzys,Hussain,Musafa,Male,H. Musafa,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dzpyo43y3i9oyoz03ca88ffv8,Jakob,Bödker Tonnesen,Male,J. Tonnesen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,7.0,1994-06-24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ed5foc7ntgiu61v42bciso2dw,Oskar,Christensen,Male,O. Christensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
eep6ggdzmi4wmkazehc5golck,Jakob,Fechtenburg Henriksen,Male,J. Henriksen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1997-04-30,NaN,NaN,NaN,194.0,NaN,NaN,NaN,NaN,NaN
em5kypci4ul1nzg9x16luruok,Marius,Grønnebæk Kiilerich,Male,M. Grønnebæk Kiilerich,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17nxob8czhssb9xqo8xp8oj1m,Mohammed,Iddriss,Male,M. Iddriss,Ghana,2q2sw72utw5gu9t5y4knckwba,Midfielder,player,Ghana,2q2sw72utw5gu9t5y4knckwba,active,yes,90.0,2000-07-26,Mohammed,Iddriss,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1g77u9tg3qxq8duzaukh6sljo,Marius,Seest,Male,M. Seest,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1pl7lzgrbu8gyb7jj4kcbqkno,Niklas,Lund,Male,N. Lund,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1z5y6ae6dby6hy3g8y7i97xg4,Umar,Beriev,Male,U. Beriev,Russia,7kfg68kh6n16fs4ap3xjiudr,Attacker,player,Russia,7kfg68kh6n16fs4ap3xjiudr,active,yes,20.0,1999-05-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28xc9qp7qfghfung5xxmys2l0,Malthe,Seest Sørensen,Male,M. Sørensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2fs94t3m5lcwowoo50wgi4hzo,Philip,Viberg Rasmussen,Male,P. Rasmussen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,28.0,2005-12-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2ycv147imirzdw54l6zy4axw4,Anders,Eling Jakobsen,Male,A. Eling,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1992-01-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32rglsw8r01hbnm00iy8pfvh0,Emil,Bech Christiansen,Male,E. Bech,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,14.0,1995-06-27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3jox3678aa0tq3mj90w2nb9xw,Peter,Redsted Jensen,Male,P. Redsted,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,30.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3kpdnknchvfpk0hdwro5l5s0k,Hjalde,Wilse,Male,H. Wilse,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,22.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3o42b5j8p5cjsf5605i93vy8k,Victor,Barrett,Male,V. Barrett,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3tn6dynlm69s6es1zd0crx84q,Kasper,Søby Mikkelsen,Male,K. Mikkelsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,12.0,1997-03-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3zurdbqa9ahohekqff3ofb9xw,Marius,Göggerle,Male,M. Göggerle,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2000-02-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41hvwcrlirg6sjyz15hxyw7x0,Ismail,Mahmoud,Male,I. Mahmoud,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
48vf4frf0d6stgh9euupav190,Mads,Østergaard,Male,M. Østergaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1996-06-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4yzivjzwhuurnm09q4pyyny1g,Patrick,Vedel,Male,P. Vedel,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6iub24gjyvocxmrgaiyy9vw9g,Anton,Smaakjær,Male,A. Smaakjær,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,5.0,NaN,NaN,NaN,right,171.0,NaN,NaN,NaN,NaN,NaN
6z5s03dlgzw9fo3j6fay0zzf8,Alexander,Mygind Larsen,Male,A. Larsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,13.0,2002-08-26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7056acfbuppn2cglgz7z8dy7e,David,Easter,Male,D. Easter,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,16.0,2000-01-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7jgf25xddadrsru1odf3nijh0,Sune,Thycosen,Male,S. Thycosen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1998-10-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7pao5bj0k8kgcenkdswtrfr4k,Oliver,Baltzer,Male,O. Baltzer,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,36.0,2003-04-24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
88uli9hujn33q14rt9ehx47x0,Martin,Lauritzen,Male,M. Lauritzen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,15.0,2005-08-03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8tfr0qu8mwnw6a3f51v1saaz8,Mathias,Riber,Male,M. Riber,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1994-09-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
910jvp876yxqbl44c96akmpec,Mathias,Pedersen,Male,M. Pedersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,31.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92kvy8luupz2j0qr23e7v7ff9,Frank Michael,Rust Nielsen,Male,F. Rust Nielsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1989-01-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
