id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,startDate,endDate,status,active,shirtNumber,placeOfBirth,height,weight,foot,secondNationality,secondNationalityId,knownName
1lafw6wlzbyh7ui0wa45iyl05,Vladimir,Branković,Vladimir,Brankovic,Male,V. Branković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,assistant coach,1985-09-22,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-05-17Z,NaN,active,yes,NaN,Zemun,181.0,73.0,left,NaN,NaN,NaN
1oiugm9rbf9v8o5h2u3atfyeh,John Mary,Honi Uzuegbunam,John,Mary,Male,J. Uzuegbunam,Cameroon,4eb9feio6u267dd1jcwaf38mt,Attacker,player,1993-03-09,Nigeria,63pvdwrsiq5b07mzi8igqei9p,2025-02-14Z,2025-06-30Z,active,no,28.0,Nnobi,186.0,85.0,right,NaN,NaN,NaN
w75ubg1mfd577war8u9i7vqi,Vanja,Ilić,Vanja,Ilic,Male,V. Ilić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1999-01-03,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-07-01Z,NaN,active,yes,21.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1vkqmbiut33kh36ex1xn7fmga,Numan,Kurdić,Numan,Kurdic,Male,N. Kurdić,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Defender,player,1999-07-01,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,2025-01-18Z,2025-08-05Z,active,no,27.0,Tešanj,185.0,80.0,right,NaN,NaN,NaN
1ycjev958gcav4difdqrlsted,Filip,Pajović,Filip,Pajovic,Male,F. Pajović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,1993-07-30,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-01-24Z,2024-10-28Z,active,no,71.0,Zrenjanin,187.0,83.0,NaN,NaN,NaN,NaN
2imljoa5zjerolmclt989mw2d,Stefan,Dimić,Stefan,Dimic,Male,S. Dimić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,1993-05-01,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-01-19Z,2024-08-09Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2j1nb3pjff78ljrdhujlu3vv8,Darko,Isailović,Darko,Isailovic,Male,D. Isailović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1995-07-18,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-06-27Z,2025-01-09Z,active,no,29.0,Šabac,187.0,NaN,right,NaN,NaN,NaN
2jkf2nsxn34drocvsym8z5a8k,Uros,Filimonović,Uros,Filimonovic,Male,U. Filimonović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2006-04-12,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-01-31Z,2025-08-15Z,active,no,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2k1sbm9w9q2e4eil1h9tp2i1h,Uroš,Đuranović,Uros,Djuranovic,Male,U. Đuranović,Montenegro,1411jebgwo2ja1erogsq81lg9,Attacker,player,1994-02-01,Montenegro,1411jebgwo2ja1erogsq81lg9,2024-07-21Z,2025-02-18Z,active,no,11.0,Budva,183.0,80.0,NaN,NaN,NaN,NaN
2ssf4ayedd6jjo5m7evwfaket,Seydouba Guinéenne,Soumah,Seydouba,Soumah,Male,S. Soumah,Guinea,4i9sg55wigitrfx7290f59ceo,Midfielder,player,1991-06-11,Guinea,4i9sg55wigitrfx7290f59ceo,2023-07-29Z,2024-10-28Z,active,no,NaN,Conakry,161.0,64.0,both,Serbia and Montenegro,84ke4hrpy7uuwxt7o1hwn29qt,NaN
2y758bwwymtz95yrqfax2w6w9,Vladan,Vidaković,Vladan,Vidakovic,Male,V. Vidaković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1999-03-14,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-09-03Z,2025-06-30Z,active,no,17.0,Novi Sad,193.0,87.0,right,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN
3dh1bdliw0h0648wae8764xsk,Adetunji Rasaq,Adeshina,Adetunji,Adeshina,Male,A. Adeshina,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Midfielder,player,2004-12-02,Nigeria,63pvdwrsiq5b07mzi8igqei9p,2023-04-22Z,2025-07-29Z,active,no,13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3dvcke0jtnq9k7uubw9q6f10p,Kurt Chad,Abrahams,Kurt,Abrahams,Male,K. Abrahams,South Africa,1kiwby3xmt97m3ejw76qs4i6k,Attacker,player,1996-12-30,South Africa,1kiwby3xmt97m3ejw76qs4i6k,2024-07-01Z,2024-10-28Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3t7e7ns157heoz0jp9fbut1ck,Darko,Stojanović,Darko,Stojanovic,Male,D. Stojanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2003-09-03,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-06-27Z,2025-06-30Z,active,no,14.0,Vranje,NaN,NaN,NaN,NaN,NaN,NaN
4fotcdzc5o16y9719nckov4ve,Ensar,Brunčević,Ensar,Bruncevic,Male,E. Brunčević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1999-02-13,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-01-18Z,NaN,active,yes,55.0,Novi Pazar,196.0,NaN,NaN,NaN,NaN,NaN
4imfkav743ep5bqdgzs5kd1t6,Andrej,Đurić,Andrej,Djuric,Male,A. Đurić,Montenegro,1411jebgwo2ja1erogsq81lg9,Defender,player,2003-09-21,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-09-12Z,2024-12-31Z,active,no,30.0,Beograd,192.0,NaN,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN
4jz1re1qk0wxtwf58yrp0eqcp,Ognjen,Bjeličić,Ognjen,Bjelicic,Male,O. Bjeličić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,1997-07-29,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-06-27Z,2024-12-31Z,active,no,27.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4z235mb5l649ikl79q2j23zkl,Abdoulaye,Cissé,Abdoulaye,Cissé,Male,A. Cissé,Guinea,4i9sg55wigitrfx7290f59ceo,Defender,player,1996-02-13,Guinea,4i9sg55wigitrfx7290f59ceo,2025-01-18Z,NaN,active,yes,6.0,Conakry,181.0,75.0,right,NaN,NaN,NaN
5b7kdtvh7jvnd3b5w4v2o7o5w,Ejike Julius,Opara,Ejike,Opara,Male,E. Opara,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,2005-07-05,Nigeria,63pvdwrsiq5b07mzi8igqei9p,2023-12-01Z,NaN,active,yes,16.0,Lagos,NaN,NaN,NaN,NaN,NaN,NaN
5tnwvavkwwd4v9qikjzt75l1x,Lazar,Zličić,Lazar,Zlicic,Male,L. Zličić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1997-02-07,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-08-02Z,2025-06-30Z,active,no,18.0,Novi Sad,NaN,NaN,NaN,NaN,NaN,NaN
5ud7lyt03i91dqfkl2fbygfvu,Sead,Islamović,Sead,Islamovic,Male,S. Islamović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1999-09-24,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-01-10Z,2025-06-30Z,active,no,8.0,Novi Pazar,183.0,73.0,NaN,NaN,NaN,NaN
5uddkhbb8dyilqjybrjuyzg2c,Semir,Alić,Semir,Alic,Male,S. Alić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2004-03-27,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-07-01Z,NaN,active,yes,5.0,Novi Pazar,NaN,NaN,NaN,NaN,NaN,NaN
5ye0r3edkdi6ipdvygbosiej8,Skima Kobinah,Togbe,Skima,Togbe,Male,S. Togbe,Ghana,2q2sw72utw5gu9t5y4knckwba,Midfielder,player,2006-06-15,Ghana,2q2sw72utw5gu9t5y4knckwba,2025-05-03Z,NaN,active,yes,7.0,Koforidua,NaN,NaN,NaN,NaN,NaN,NaN
67ev59tytbcr3detjrlcjfq39,Aleksandar,Kovačević,Aleksandar,Kovacevic,Male,A. Kovačević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1992-01-09,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-07-18Z,2025-06-30Z,active,no,21.0,Beograd,173.0,70.0,right,NaN,NaN,NaN
6jbq2g1q0cqi9bcqgg8wly82y,Aleksandar,Mesarović,Aleksandar,Mesarovic,Male,A. Mesarović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1998-09-27,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-06-27Z,2025-06-30Z,active,no,9.0,Krčedin,176.0,NaN,left,NaN,NaN,NaN
6qwf0y50kddquaba9qa8zudw5,Rafael,da Silva Floro,Rafael,da Silva Floro,Male,Rafael Floro,Portugal,1nbm5i9a0403zzvltn17lxinc,Defender,player,1994-01-19,Portugal,1nbm5i9a0403zzvltn17lxinc,2023-07-03Z,2024-10-28Z,active,no,24.0,Quarteira,176.0,NaN,left,NaN,NaN,Rafael Floro
6tzlquo1jkhqmp996ow79kjro,Luciano,Sanchez,Luciano,Sanchez,Male,L. Sanchez,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2005-02-02,USA,7hr2f89v44y65dyu9k92vprwn,2025-03-02Z,2025-08-21Z,active,no,29.0,New Jersey,NaN,NaN,NaN,Argentina,2vovxa97k7v7ofa85dah2xktb,NaN
6vujlu4heo38pd068ht7ihuga,Dragan,Bojat,Dragan,Bojat,Male,D. Bojat,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2003-08-10,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-06-21Z,NaN,active,yes,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6x2o5jze57ljpzm5aw6lmxkyy,Viktor,Živojinović,Viktor,Zivojinovic,Male,V. Živojinović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,1999-03-15,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-01-01Z,2025-02-12Z,active,no,NaN,Beograd,177.0,NaN,NaN,NaN,NaN,NaN
7kjsypdnuyyzau07wsyh971m1,Almedin,Ziljkić,Almedin,Ziljkic,Male,A. Ziljkić,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Attacker,player,1996-02-25,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-09-14Z,2025-06-30Z,active,no,10.0,Novi Pazar,174.0,NaN,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN
7ugefwtfbk4l379iehb0z2ay,Jovan,Mituljikić,Jovan,Mituljikic,Male,J. Mituljikić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2003-01-20,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-07-28Z,2024-12-31Z,active,no,20.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8r1fvgphwc486yrb3qhqaftp0,Daris,Karisik,Daris,Karisik,Male,D. Karisik,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2005-02-06,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-03-01Z,2025-06-30Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8v62qhopsypymuh1f7chf74d1,Adem Bojan,Ljajić,Adem,Ljajic,Male,A. Ljajić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1991-09-29,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-09-14Z,2025-08-07Z,active,no,22.0,Novi Pazar,182.0,80.0,right,NaN,NaN,NaN
9dbq9ypms4vcjgzs3uij6mrdg,Kemal,Koninčanin,Kemal,Konincanin,Male,K. Koninčanin,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2005-06-07,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-05-05Z,2025-06-30Z,active,no,NaN,Novi Pazar,NaN,NaN,NaN,NaN,NaN,NaN
a8p7pol0f7atkl2khywqr834l,Tomislav,Sivić,Tomislav,Sivic,Male,T. Sivić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,coach,1966-08-29,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-08-25Z,2025-02-12Z,active,no,NaN,Subotica,NaN,NaN,NaN,NaN,NaN,NaN
aodbc6x1t284s07krn5t2ufze,Filip,Bačkulja,Filip,Backulja,Male,F. Bačkulja,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2002-06-25,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-07-01Z,NaN,active,yes,15.0,NaN,187.0,NaN,left,NaN,NaN,NaN
bu2srpqngdi1mmx5df6cmw76y,Slobodan,Rubežić,Slobodan,Rubezic,Male,S. Rubežić,Montenegro,1411jebgwo2ja1erogsq81lg9,Defender,player,2000-03-21,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-02-13Z,2025-06-30Z,active,no,23.0,Beograd,194.0,NaN,right,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN
c91mrn5ipvmrx07xo1gdyz0t1,Dragan,Žarković,Dragan,Zarkovic,Male,D. Žarković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,assistant coach,1986-04-16,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-03-31Z,NaN,active,yes,NaN,Beograd,188.0,NaN,NaN,NaN,NaN,NaN
cjl178sf0bqyozpdiqj6f6gyy,Željko,Samčović,Zeljko,Samcovic,Male,Ž. Samčović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,2002-09-12,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-01-05Z,2026-06-30Z,active,yes,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cpzlnygd4iic2rhe5fgno8vdh,Luka,Čermelj,Luka,Cermelj,Male,L. Čermelj,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1995-07-29,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-02-09Z,2024-10-28Z,active,no,31.0,Beograd,180.0,72.0,NaN,NaN,NaN,NaN
crznoegeq5bovf6mnzpmteead,Stefan,Popović,Stefan,Popovic,Male,S. Popović,Montenegro,1411jebgwo2ja1erogsq81lg9,Goalkeeper,player,1993-01-11,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-08-29Z,2025-06-30Z,active,no,12.0,Beograd,NaN,NaN,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN
cwbrii43d0i40nfghx6joqoyd,Nikola,Trajković,Nikola,Trajkovic,Male,N. Trajković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,coach,1981-01-05,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-05-25Z,2024-08-26Z,active,no,NaN,NaN,175.0,70.0,NaN,NaN,NaN,NaN
ddeq2yxq3fn2sky23ndtlhgd0,Irfan,Kahrović,NaN,NaN,Male,I. Kahrović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2006-05-13,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-03-01Z,2024-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
du60uqsm35c9cyjneq36px1ck,Bakir,Brajlović,Bakir,Brajlovic,Male,B. Brajlović,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Goalkeeper,player,2002-09-02,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,2023-07-17Z,2025-06-30Z,active,no,NaN,Sarajevo,NaN,NaN,NaN,NaN,NaN,NaN
du7kaaolvu9qszv4pwmue4wr9,Marko,Šćepović,Marko,Scepovic,Male,M. Šćepović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,1991-05-23,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-09-15Z,2024-10-28Z,active,no,44.0,Beograd,191.0,84.0,right,Cyprus,3om8cj5nhmq1rzzkykubm5icj,NaN
dw8pb3evarb187g3jjiv8jod0,Đorđe,Jorović,Dorde,Jorovic,Male,Đ. Jorović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,assistant coach,1983-06-15,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2022-06-01Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ebl9zwqyjfoti3rfiiafanp3p,Ivan,Lakićević,Ivan,Lakicevic,Male,I. Lakićević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1993-07-27,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-07-02Z,2025-06-30Z,active,no,33.0,Beograd,180.0,75.0,right,NaN,NaN,NaN
ebqwh5tx9uofcg4githg926fo,Saladin,Mecinović,Saladin,Mecinovic,Male,S. Mecinović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,2005-12-08,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-12-01Z,NaN,active,yes,25.0,Novi Pazar,191.0,NaN,right,NaN,NaN,NaN
eiultjtr5sxtnrmviyrc3mnrp,Vladimir,Gaćinović,Vladimir,Gacinovic,Male,V. Gaćinović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,coach,1966-01-03,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-02-11Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
emyxhg4o4w4nmzsyx1a40r1m1,Ivan,Kostić,Ivan,Kostic,Male,I. Kostić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,1995-10-24,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-06-27Z,2024-07-20Z,active,no,NaN,Knjaževac,191.0,NaN,right,NaN,NaN,NaN
eqj516hvotr0swz13hm84249g,Amar,Nurović,Amar,Nurovic,Male,A. Nurović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2002-02-08,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-02-14Z,2025-06-30Z,active,no,26.0,Novi Pazar,NaN,NaN,NaN,NaN,NaN,NaN
errruv952jg3hvmrjjmzr0cgk,Ajia Soliu,Yakub,Ajia,Yakub,Male,A. Yakub,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Goalkeeper,player,2005-04-01,Nigeria,63pvdwrsiq5b07mzi8igqei9p,2024-07-17Z,2025-06-30Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
et6zvdxq0wfddvx1b2dg4un6d,Filip,Knežević,Filip,Knezevic,Male,F. Knežević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1991-11-08,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-09-01Z,2024-10-28Z,active,no,80.0,Raška,182.0,NaN,right,NaN,NaN,NaN
etyx94be4s99uv2luz8tluj9w,Ensar,Brahic,Ensar,Brahic,Male,E. Brahic,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2004-06-04,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-09-14Z,2025-02-03Z,active,no,45.0,NaN,NaN,NaN,NaN,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN
ewqhckq1kzwj895im3q4w9lg5,Nemanja,Miletić,Nemanja,Miletic,Male,N. Miletić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1991-07-26,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-06-27Z,NaN,active,yes,3.0,Loznica,182.0,78.0,left,NaN,NaN,NaN
f21l0btr70bhtd2kx277zrc2d,Rodney,Akowuah Antwi,Rodney,Antwi,Male,R. Antwi,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1995-11-03,Netherlands,6hzi5pltnz67q4la8yli9qfv6,2024-06-27Z,2025-06-30Z,active,no,77.0,Amsterdam,176.0,73.0,left,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN
kg0dbq00vufbap2yjdn5e8a2,Ognjen,Mršić,Ognjen,Mrsic,Male,O. Mršić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1999-02-13,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-07-01Z,2025-06-30Z,active,no,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
mx49eqd8ilc1unl3no8bepzo,Toheeb Dare,Bamigboye,NaN,NaN,Male,T. Bamigboye,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Defender,player,2004-07-18,Nigeria,63pvdwrsiq5b07mzi8igqei9p,2024-07-01Z,2025-02-04Z,active,no,NaN,Igbaye,NaN,NaN,left,NaN,NaN,NaN
181dqzqgnjtl2dculxw0y77ys,Dušan,Jovanović,Dusan,Jovanovic,Male,D. Jovanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2006-02-15,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-12-06Z,NaN,active,yes,42.0,NaN,NaN,NaN,NaN,NaN,NaN,Dusan Jovanovic
1g5wzmtzxnsgxdxboj3w4nieh,Srđan,Blagojević,Srdjan,Blagojevic,Male,S. Blagojević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,coach,1973-06-06,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-01-01Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1j8br0l2f369d2wgrkn2tw7v9,Savo,Milošević,Savo,Milosevic,Male,S. Milošević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,coach,1973-09-02,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-09-27Z,2024-12-03Z,active,no,NaN,Bijeljina,186.0,82.0,NaN,NaN,NaN,NaN
1o11lvgcqrs7af1554n58wmad,Aleksandar,Filipović,Aleksandar,Filipovic,Male,A. Filipović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1994-12-20,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2022-06-20Z,2025-06-30Z,active,no,26.0,Leskovac,184.0,80.0,right,NaN,NaN,NaN
1sq1l80og2aq2am0z8ddmf5zo,Mihajlo,Ilić,Mihajlo,Ilic,Male,M. Ilić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2003-06-04,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-09-13Z,2025-06-30Z,active,no,3.0,NaN,192.0,NaN,NaN,NaN,NaN,NaN
3fsj5ixoj4yhts4a2omcy2fp,Nemanja,Stevanović,Nemanja,Stevanovic,Male,N. Stevanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,1992-05-08,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2019-07-01Z,2025-06-30Z,active,no,85.0,Loznica,182.0,78.0,right,NaN,NaN,NaN
3zuk41eifh19kandxfsj0nqlm,Joao Alberto,Grimaldo Ubidia,Joao,Grimaldo,Male,J. Grimaldo,Peru,2uib9hdovpcye4re2l3omr4dl,Attacker,player,2003-02-20,Peru,2uib9hdovpcye4re2l3omr4dl,2024-08-01Z,2025-02-08Z,active,no,20.0,Lima,176.0,75.0,right,NaN,NaN,NaN
413p66cybgo0j34apmot28c9g,Đorđe,Mihajlović,Djordje,Mihajlovic,Male,Đ. Mihajlović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,2004-04-20,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-07-01Z,2024-09-05Z,active,no,NaN,NaN,NaN,NaN,right,NaN,NaN,NaN
41j6eo9eniuv2nvithz0iph3p,Aldo-Nsawila,Kalulu Kyatengwa,Aldo,Kalulu,Male,A. Kalulu,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Attacker,player,1996-01-21,France,7gww28djs405rfga69smki84o,2023-07-25Z,NaN,active,yes,15.0,Lyon,166.0,60.0,right,France,7gww28djs405rfga69smki84o,NaN
43jy22jv9mtezhrs22lppv3l5,Svetozar,Marković,Svetozar,Markovic,Male,S. Marković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2000-03-23,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,2022-07-01Z,2024-08-30Z,active,no,6.0,Bijeljina,185.0,76.0,right,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN
4aqpe5pcd6j3w4gv0vmczduy1,Nihad,Mujakić,Nihad,Mujakic,Male,N. Mujakić,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Defender,player,1998-04-15,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,2024-06-27Z,2025-06-30Z,active,no,18.0,Sarajevo,189.0,78.0,left,NaN,NaN,NaN
4nz928h6p0nl8p161dxg55pn8,Xander David,Severina,Xander,Severina,Male,X. Severina,Curaçao,5im58ram567ao2fbnz39sm8vk,Midfielder,player,2001-04-12,Netherlands,6hzi5pltnz67q4la8yli9qfv6,2023-07-12Z,2024-09-15Z,active,no,7.0,Rijswijk,185.0,NaN,left,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN
4oi7t62g5b8a6yyw72auwsis4,Vukašin,Đurđević,Vukasin,Djurdjevic,Male,V. Đurđević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2004-01-24,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-07-17Z,NaN,active,yes,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4su5fvpjbsuaen8v7c1593vu1,Miloš,Krunić,Milos,Krunic,Male,M. Krunić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,1996-11-22,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-01-19Z,NaN,active,yes,31.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4xba5hh1ygfia49wo7p409uxh,Mario,Jurčević,Mario,Jurcevic,Male,M. Jurčević,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,Defender,player,1995-06-01,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,2024-07-02Z,NaN,active,yes,4.0,NaN,178.0,74.0,NaN,NaN,NaN,NaN
57cal7rutdcgbfisiywladdzo,Ibrahim,Zubairu,Ibrahim,Zubairu,Male,I. Zubairu,Ghana,2q2sw72utw5gu9t5y4knckwba,Attacker,player,2004-06-02,Ghana,2q2sw72utw5gu9t5y4knckwba,2024-07-01Z,2025-06-30Z,active,no,39.0,NaN,175.0,NaN,right,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN
5l47apjkoblk12f3izbq61fx1,Aleksandar,Stanojević,Aleksandar,Stanojevic,Male,A. Stanojević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,coach,1973-10-28,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-06-06Z,2024-09-24Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
