id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,status,active,secondNationality,secondNationalityId,knownName,endDate
7oikovl62nfxs6z54dzd85gx5,Sam,Greenwood,Sam,Greenwood,Male,S. Greenwood,England,1fk5l4hkqk12i7zske6mcqju6,Attacker,player,2002-01-26,NaN,England,1fk5l4hkqk12i7zske6mcqju6,180.0,70.0,right,90.0,2025-08-27Z,active,yes,NaN,NaN,NaN,NaN
7rtrg77m3xozgfhu3p2ihfey2,Musa,Juwara,Musa,Juwara,Male,M. Juwara,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Attacker,player,2001-12-26,Tujereng,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,170.0,60.0,left,7.0,2025-07-03Z,active,yes,NaN,NaN,NaN,NaN
8ve9ezrxzwdtode9qvvmvpzbo,Alex,Pesković,Alex,Peskovic,Male,A. Pesković,Slovakia,7dybe8679n9bgyrcxi383pq3y,Goalkeeper,player,2009-09-04,NaN,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,NaN,33.0,2025-08-08Z,active,yes,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN
9crejshgq0jh7vswaloijhmac,Leonardo,Borges da Silva,Leonardo,Borges da Silva,Male,Léo Borges,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Defender,player,2001-01-03,Pelotas,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,179.0,73.0,left,4.0,2022-07-10Z,active,yes,NaN,NaN,Léo Borges,NaN
9hyo0wqokn2cpfygjjomtl20a,Renyer Luan,de Oliveira Damasceno,Renyer Luan,de Oliveira Damasceno,Male,Renyer,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Attacker,player,2003-07-12,NaN,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,174.0,70.0,NaN,55.0,2025-02-19Z,active,yes,NaN,NaN,Renyer,NaN
9zgqiq6ksmits5apgsfk2yyfp,José Ángel,Pozo la Rosa,José,Pozo,Male,José Pozo,Spain,49ih1pwv3ahshdf8uzrimi54c,Midfielder,player,1996-03-15,Málaga,Spain,49ih1pwv3ahshdf8uzrimi54c,171.0,67.0,left,14.0,2025-06-20Z,active,yes,NaN,NaN,NaN,NaN
a1klb5nxshlovac8mko1qmvbo,Jakub,Zawadzki,Jakub,Zawadzki,Male,J. Zawadzki,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,2008-09-22,NaN,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,NaN,36.0,2025-02-14Z,active,yes,NaN,NaN,NaN,NaN
a7p3wlxyssqcpnbm6i58ml2j8,Natan,Lawa,Natan,Lawa,Male,N. Lawa,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2009-06-26,NaN,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,NaN,47.0,2025-07-19Z,active,yes,NaN,NaN,NaN,NaN
a88rm8t7xzeztn1pkadk63x7t,Kacper,Kostorz,Kacper,Kostorz,Male,K. Kostorz,Poland,27baqb7359ywdvsxxklx1kn11,Attacker,player,1999-08-21,Cieszyn,Poland,27baqb7359ywdvsxxklx1kn11,191.0,79.0,both,99.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
aq7utg4ew80qahi5wz85t8jkk,Paweł,Ozga,Pawel,Ozga,Male,P. Ozga,Poland,27baqb7359ywdvsxxklx1kn11,NaN,assistant coach,1981-11-24,NaN,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,NaN,NaN,2024-06-18Z,active,yes,NaN,NaN,NaN,NaN
b9g28mlkw3gjkny2kwluhy7ai,Rajmund,Molnár,Rajmund,Molnár,Male,R. Molnár,Hungary,1vy5vlux7mj2r7r9ktd71hhpo,Attacker,player,2002-08-28,NaN,Hungary,1vy5vlux7mj2r7r9ktd71hhpo,NaN,NaN,NaN,NaN,2025-08-30Z,active,yes,NaN,NaN,Rajmund Molnár,NaN
bnzs8cgpiytfdb9awawwhnztg,Kuba,Bochniarz,Kuba,Bochniarz,Male,K. Bochniarz,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,player,2009-03-05,NaN,Poland,27baqb7359ywdvsxxklx1kn11,182.0,73.0,NaN,91.0,2024-06-15Z,active,yes,NaN,NaN,NaN,NaN
cfdkix38vfxiwso180akwv76c,Dimitris,Keramitsis,Dimitris,Keramitsis,Male,D. Keramitsis,Greece,6lpgd60z890no2v46zdecrcss,Defender,player,2004-07-01,Thessaloniki,Greece,6lpgd60z890no2v46zdecrcss,193.0,78.0,both,13.0,2024-09-06Z,active,yes,NaN,NaN,NaN,NaN
cga4csjr7xgalhx6e8vt1ylg4,Mateusz,Bąk,Mateusz,Bak,Male,M. Bąk,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2003-07-01,Szczecin,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,right,29.0,2023-06-21Z,active,yes,NaN,NaN,NaN,NaN
ct2jivny14stls1herriilx3p,Efthymios,Koulouris,Efthymios,Koulouris,Male,E. Koulouris,Greece,6lpgd60z890no2v46zdecrcss,Attacker,player,1996-03-06,Skydra,Greece,6lpgd60z890no2v46zdecrcss,186.0,82.0,right,9.0,2023-07-01Z,active,no,NaN,NaN,NaN,2025-08-29Z
ctkp6xkdg68xonlfkjwe580oa,Mor,Ndiaye,Mor,Ndiaye,Male,M. Ndiaye,Senegal,6hhqyhr5cwq2pfprlazyposyk,Midfielder,player,2000-11-22,Thiès,Senegal,6hhqyhr5cwq2pfprlazyposyk,185.0,75.0,right,19.0,2025-06-23Z,active,yes,Portugal,1nbm5i9a0403zzvltn17lxinc,NaN,NaN
db0e5oz9i4n8ikkztontcsk45,Krzysztof,Kamiński,Krzysztof,Kaminski,Male,K. Kamiński,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,player,1990-11-26,Nowy Dwór Mazowiecki,Poland,27baqb7359ywdvsxxklx1kn11,191.0,81.0,right,31.0,2024-06-15Z,active,yes,NaN,NaN,NaN,NaN
dqybftxqx6q0q5sqk20icmgru,Paul Omo,Mukairu,Paul,Mukairu,Male,P. Mukairu,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Midfielder,player,2000-01-18,Abuja,Nigeria,63pvdwrsiq5b07mzi8igqei9p,183.0,78.0,right,18.0,2025-07-02Z,active,yes,NaN,NaN,NaN,NaN
dridqoda3evjzqgb7h2m2f8fe,Kacper,Smoliński,Kacper,Smolinski,Male,K. Smoliński,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2001-02-07,Police,Poland,27baqb7359ywdvsxxklx1kn11,174.0,62.0,left,61.0,2019-02-21Z,active,yes,NaN,NaN,NaN,NaN
er55da53u8p61x84bukaxuplg,Patryk,Paryzek,Patryk,Paryzek,Male,P. Paryzek,Poland,27baqb7359ywdvsxxklx1kn11,Attacker,player,2006-02-03,Poznań,Poland,27baqb7359ywdvsxxklx1kn11,192.0,75.0,right,20.0,2023-11-30Z,active,yes,NaN,NaN,NaN,NaN
f3jcp9qp83q4abwytz14km80k,Rafał,Jakubowski,Rafal,Jakubowski,Male,R. Jakubowski,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,2007-01-27,NaN,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,NaN,38.0,2025-08-16Z,active,yes,NaN,NaN,NaN,NaN
1e240ez5xr7v29sn1bjf29ses,Dawid,Szwarga,Dawid,Szwarga,Male,D. Szwarga,Poland,27baqb7359ywdvsxxklx1kn11,NaN,coach,1990-10-07,Jastrzębie Zdrój,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,NaN,NaN,2024-12-12Z,active,yes,NaN,NaN,NaN,NaN
1wgwm7d7xq0twwf81epdnibbp,João Pedro,Abreu de Oliveira,João,Oliveira,Male,J. Oliveira,Switzerland,3bh70jgvc5mn58x0byjkuda17,Midfielder,player,1996-01-06,NaN,Switzerland,3bh70jgvc5mn58x0byjkuda17,177.0,69.0,right,27.0,2024-07-01Z,active,yes,Portugal,1nbm5i9a0403zzvltn17lxinc,NaN,NaN
21qqla6avserpdluq8gctuot0,Kamil,Górecki,Kamil,Górecki,Male,K. Górecki,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,2005-05-30,NaN,Poland,27baqb7359ywdvsxxklx1kn11,187.0,80.0,NaN,NaN,2025-07-01Z,active,no,NaN,NaN,NaN,2025-07-20Z
25wca8l7lo6ctrquzuw0j91w5,Sebastian,Kerk,Sebastian,Kerk,Male,S. Kerk,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1994-04-17,Bad Wurzach,Germany,36min0qztu8eydwvpv8t1is0m,184.0,76.0,left,37.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
31zhjsu6am7d568b7nl8r2978,Hubert,Strugała,Hubert,Strugala,Male,H. Strugała,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2008-08-28,NaN,Poland,27baqb7359ywdvsxxklx1kn11,182.0,74.0,left,36.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
3ov6ncavco60iyfbc87yinxbe,Diego,Pertejo Canseco,Diego,Pertejo Canseco,Male,Diego Percan,Spain,49ih1pwv3ahshdf8uzrimi54c,Attacker,player,2001-11-13,León,Spain,49ih1pwv3ahshdf8uzrimi54c,179.0,NaN,NaN,22.0,2025-07-01Z,active,yes,NaN,NaN,Diego Percan,NaN
3sp6q1l1nr7wfp02xthp6arys,Kacper,Skóra,Kacper,Skóra,Male,K. Skóra,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2003-08-17,Gdynia,Poland,27baqb7359ywdvsxxklx1kn11,177.0,74.0,right,21.0,2020-12-04Z,active,no,NaN,NaN,NaN,2025-08-18Z
3yjhnqlmdv7wxxsoicd2nb97u,Eduardo David,Espiau Hernández,Edu,Espiau,Male,Edu Espiau,Spain,49ih1pwv3ahshdf8uzrimi54c,Attacker,player,1994-12-19,Las Palmas de Gran Canaria,Spain,49ih1pwv3ahshdf8uzrimi54c,185.0,77.0,right,99.0,2025-07-16Z,active,yes,NaN,NaN,NaN,NaN
4dey6rm2xrlchxkjrewya1ene,Grzegorz,Witt,Grzegorz,Witt,Male,G. Witt,Poland,27baqb7359ywdvsxxklx1kn11,NaN,assistant coach,1969-03-03,NaN,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,NaN,NaN,2019-04-01Z,active,yes,NaN,NaN,NaN,NaN
57t1e7y4azfl3vxm5073b7w0l,Szymon,Sobczak,Szymon,Sobczak,Male,S. Sobczak,Poland,27baqb7359ywdvsxxklx1kn11,Attacker,player,1992-12-07,Zakopane,Poland,27baqb7359ywdvsxxklx1kn11,181.0,74.0,right,7.0,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN
5m8qlu2lgq3vqp6tyad3jq42c,Hide Kengei,Vitalucci,Hide,Vitalucci,Male,H. Vitalucci,Japan,lxyibh89lpdc0bfian1nx0xq,Attacker,player,2002-03-05,Roma,Italy,25f2cmb2r8mk5rj92tzer6kvv,175.0,73.0,right,14.0,2024-07-06Z,active,yes,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN
600y45llhqqm2yv79hz94l149,Nazarii,Rusyn,Nazariy,Rusyn,Male,N. Rusyn,Ukraine,315w6fk6umfzf4qvba3t55u61,Attacker,player,1998-10-25,Novoyavorivsk,Ukraine,315w6fk6umfzf4qvba3t55u61,177.0,68.0,right,NaN,2025-09-02Z,active,yes,NaN,NaN,NaN,2026-06-30Z
648keib6my0hebzeyo35qzbv9,Dawid,Abramowicz,Dawid,Abramowicz,Male,D. Abramowicz,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,1991-05-16,Brzeg Dolny,Poland,27baqb7359ywdvsxxklx1kn11,186.0,76.0,left,33.0,2025-06-20Z,active,yes,NaN,NaN,NaN,NaN
7lqj7hx4na2kvl5doan797vmx,Dominick Lukasz,Zator,Dominick,Zator,Male,D. Zator,Canada,1iaoypzp6syf32cz9l15pzp7e,Defender,player,1994-09-18,Calgary,Canada,1iaoypzp6syf32cz9l15pzp7e,189.0,84.0,right,4.0,2025-07-01Z,active,yes,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN
7mqosnxuqhasgdchfxh9qbfqi,Jędrzej,Grobelny,Jedrzej,Grobelny,Male,J. Grobelny,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,player,2001-06-28,Poznań,Poland,27baqb7359ywdvsxxklx1kn11,188.0,80.0,right,1.0,2025-01-23Z,active,yes,NaN,NaN,NaN,NaN
8m6dnuj5h81owprpcgcr9i2ju,Julien Albert Marc,Célestine,Julien,Célestine,Male,J. Célestine,France,7gww28djs405rfga69smki84o,Defender,player,1997-07-24,Paris,France,7gww28djs405rfga69smki84o,191.0,83.0,left,18.0,2025-02-19Z,active,yes,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN
8n3v1npbgeparornazwrwxbkl,Marc,Navarro Ceciliano,Marc,Navarro,Male,Marc Navarro,Spain,49ih1pwv3ahshdf8uzrimi54c,Defender,player,1995-07-02,Barcelona,Spain,49ih1pwv3ahshdf8uzrimi54c,188.0,79.0,right,2.0,2024-03-29Z,active,yes,NaN,NaN,NaN,NaN
8zm0p4ppwratdpyp7i6dss1ec,Paweł,Depka,Pawel,Depka,Male,P. Depka,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,player,2005-06-06,NaN,Poland,27baqb7359ywdvsxxklx1kn11,196.0,93.0,NaN,30.0,2025-01-01Z,active,no,NaN,NaN,NaN,2025-07-26Z
9b834vhpv4fd09b9eehmdl3o,Zvonimir,Petrović,Zvonimir,Petrovic,Male,Z. Petrović,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Midfielder,player,2000-12-11,Nova Bila,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,182.0,NaN,NaN,80.0,2025-01-23Z,active,no,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,2025-08-18Z
a27pqouu7i63u4ojxf3uxz3dh,Dawid,Gojny,Dawid,Gojny,Male,D. Gojny,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,1994-08-31,Wodzisław Śląski,Poland,27baqb7359ywdvsxxklx1kn11,178.0,76.0,left,94.0,2023-01-03Z,active,yes,NaN,NaN,NaN,NaN
a3gn0r79pbru3vi4kici53vu1,Luis,Perea Hernández,Luis,Perea,Male,Luis Perea,Spain,49ih1pwv3ahshdf8uzrimi54c,Midfielder,player,1997-08-25,Alcalá de Henares,Spain,49ih1pwv3ahshdf8uzrimi54c,192.0,80.0,right,6.0,2025-07-15Z,active,yes,NaN,NaN,NaN,NaN
aig44y671496csf2hblxgexg5,Michał Piotr,Marcjanik,Michal,Marcjanik,Male,M. Marcjanik,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,1994-12-15,Gdynia,Poland,27baqb7359ywdvsxxklx1kn11,188.0,82.0,right,29.0,2020-08-09Z,active,yes,NaN,NaN,NaN,NaN
aixrichl1tvpspw2yytsay7kl,Przemysław,Stolc,Przemyslaw,Stolc,Male,P. Stolc,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,1994-07-03,Gdynia,Poland,27baqb7359ywdvsxxklx1kn11,186.0,76.0,right,32.0,2022-07-01Z,active,yes,NaN,NaN,NaN,NaN
aj1kbn6qbzlv0vqznrbwew2ga,Kacper,Krzepisz,Kacper,Krzepisz,Male,K. Krzepisz,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,player,1999-12-16,Gdynia,Poland,27baqb7359ywdvsxxklx1kn11,190.0,83.0,right,30.0,2025-08-05Z,active,yes,NaN,NaN,NaN,NaN
anwhey7qyiizaopwymlphn00l,Michał,Rzuchowski,Michal,Rzuchowski,Male,M. Rzuchowski,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,1993-12-27,Szczecin,Poland,27baqb7359ywdvsxxklx1kn11,175.0,74.0,right,19.0,2024-07-06Z,active,yes,NaN,NaN,NaN,NaN
b7togay3w05jtjngrz9xliay1,Aurélien Thomas,Nguiamba,Aurélien,Nguiamba,Male,A. Nguiamba,France,7gww28djs405rfga69smki84o,Midfielder,player,1999-01-18,Colmar,France,7gww28djs405rfga69smki84o,179.0,73.0,left,10.0,2025-06-24Z,active,yes,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,NaN
bewyqso2r9aptkqk221d39jl6,Adam,Ratajczyk,Adam,Ratajczyk,Male,A. Ratajczyk,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2002-06-12,Warszawa,Poland,27baqb7359ywdvsxxklx1kn11,176.0,66.0,right,16.0,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN
c3i9h3bi0dv3w1mxid8if5l2h,Patryk Konrad,Szysz,Patryk,Szysz,Male,P. Szysz,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,1998-04-01,Lublin,Poland,27baqb7359ywdvsxxklx1kn11,177.0,70.0,right,NaN,2025-09-02Z,active,yes,NaN,NaN,NaN,NaN
cd6xyse36m5sii1eaodwfnx1w,Kamil,Jakubczyk,Kamil,Jakubczyk,Male,K. Jakubczyk,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2004-08-10,NaN,Poland,27baqb7359ywdvsxxklx1kn11,182.0,72.0,NaN,35.0,2024-07-03Z,active,yes,NaN,NaN,NaN,NaN
cef5or6zrjz68yoz4kmihegnp,Damian,Węglarz,Damian,Weglarz,Male,D. Węglarz,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,player,1996-03-21,Bydgoszcz,Poland,27baqb7359ywdvsxxklx1kn11,189.0,81.0,right,77.0,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN
ceonfwr8hdwng8gwcwmqvibmy,Dawid,Kocyła,Dawid,Kocyla,Male,D. Kocyła,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2002-07-23,Bełchatów,Poland,27baqb7359ywdvsxxklx1kn11,180.0,66.0,NaN,11.0,2025-01-23Z,active,yes,NaN,NaN,NaN,NaN
czpp8ybr4rvfj9vw2z8nbm0dm,Alassane,Sidibe,Alassane,Sidibe,Male,A. Sidibe,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Midfielder,player,2002-06-09,Abidjan,Côte d'Ivoire,tin6kf561ywonqan0mettr98,180.0,75.0,NaN,8.0,2024-09-03Z,active,yes,NaN,NaN,NaN,NaN
dlbodki7q3fctrrafzo17sxqt,Tornike,Gaprindashvili,Tornike,Gaprindashvili,Male,T. Gaprindashvili,Georgia,55mqz7j6585f2jhgfhn62lomr,Midfielder,player,1997-07-20,Tbilisi,Georgia,55mqz7j6585f2jhgfhn62lomr,171.0,64.0,left,9.0,2024-07-03Z,active,yes,NaN,NaN,NaN,NaN
er9ptrg8w3dy5v260kwc2xgyc,Marcel,Predenkiewicz,Marcel,Predenkiewicz,Male,M. Predenkiewicz,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2004-04-06,Toruń,Poland,27baqb7359ywdvsxxklx1kn11,187.0,78.0,right,17.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
ese5j7sxw6ldlbyybe36ldt9m,Enrique,Gómez Hermoso,Enrique,Gómez Hermoso,Male,Kike Hermoso,Spain,49ih1pwv3ahshdf8uzrimi54c,Defender,player,1999-08-10,Madrid,Spain,49ih1pwv3ahshdf8uzrimi54c,190.0,76.0,NaN,23.0,2024-07-07Z,active,yes,NaN,NaN,Kike Hermoso,NaN
1uye64ikixzl1n8u2xrviax91,Arkadiusz,Najemski,Arkadiusz,Najemski,Male,A. Najemski,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,1996-01-12,Warszawa,Poland,27baqb7359ywdvsxxklx1kn11,182.0,76.0,right,18.0,2021-02-16Z,active,yes,NaN,NaN,NaN,NaN
20mn0lj4bw0jsazuijwy25bai,Florian,Haxha,Florian,Haxha,Male,F. Haxha,Kosovo,86u6edbqifdjsn49mbp2anw7p,Midfielder,player,2002-04-06,Berlin,Germany,36min0qztu8eydwvpv8t1is0m,178.0,58.0,right,23.0,2025-07-01Z,active,yes,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN
29ocnv2fx4pv52zvspb4k6lg4,Filip,Luberecki,Filip,Luberecki,Male,F. Luberecki,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,2005-04-25,Ełk,Poland,27baqb7359ywdvsxxklx1kn11,172.0,70.0,left,24.0,2023-01-14Z,active,yes,NaN,NaN,NaN,NaN
2agrg8luklos2qn7jkcpodn56,Mathieu,Scalet,Mathieu,Scalet,Male,M. Scalet,France,7gww28djs405rfga69smki84o,Midfielder,player,1997-04-01,Annemasse,France,7gww28djs405rfga69smki84o,186.0,75.0,both,8.0,2023-06-23Z,active,yes,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN
324e83viodw0oi8l1f643ts0k,Franciszek,Lewandowski,Franciszek,Lewandowski,Male,F. Lewandowski,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2008-05-23,NaN,Poland,27baqb7359ywdvsxxklx1kn11,177.0,73.0,right,16.0,2025-01-28Z,active,yes,NaN,NaN,NaN,NaN
33y3dv4dx33qzdto2zcr9395g,Kacper,Plichta,Kacper,Plichta,Male,K. Plichta,Poland,27baqb7359ywdvsxxklx1kn11,Attacker,player,2007-02-10,Leżajsk,Poland,27baqb7359ywdvsxxklx1kn11,181.0,68.0,NaN,20.0,2025-07-11Z,active,yes,NaN,NaN,NaN,NaN
3kwbqz6wk00mcjk5hkwqz2uax,Renat,Dadaşov,Renat,Dadashov,Male,R. Dadaşov,Azerbaijan,52sufqqq7vid3xa6iljx6obcz,Attacker,player,1999-05-17,Rüdesheim am Rhein,Germany,36min0qztu8eydwvpv8t1is0m,188.0,81.0,right,77.0,2025-07-15Z,active,yes,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN
43r6dj7gngy6rjmy7aiagnfh0,Krystian,Palacz,Krystian,Palacz,Male,K. Palacz,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,2003-07-19,Poznań,Poland,27baqb7359ywdvsxxklx1kn11,180.0,65.0,left,47.0,2023-07-03Z,active,yes,NaN,NaN,NaN,NaN
5b7b7r7i8p979803noj3wez11,Bartosz,Wolski,Bartosz,Wolski,Male,B. Wolski,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,1997-05-12,Aleksandrów Kujawski,Poland,27baqb7359ywdvsxxklx1kn11,177.0,70.0,right,68.0,2023-06-15Z,active,yes,NaN,NaN,NaN,NaN
627g1ybkyn3bvpq9arh9wl638,Mateusz,Stolarski,Mateusz,Stolarski,Male,M. Stolarski,Poland,27baqb7359ywdvsxxklx1kn11,NaN,coach,NaN,Kraków,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,NaN,NaN,2024-03-18Z,active,yes,NaN,NaN,NaN,NaN
6vvsc1mdoanbwdvy980qqzwq2,Gašper,Tratnik,Gasper,Tratnik,Male,G. Tratnik,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,Goalkeeper,player,2000-01-04,Postojna,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,191.0,84.0,right,33.0,2025-01-28Z,active,yes,NaN,NaN,NaN,NaN
7e3g0xpst3289ti8ev50hteqx,Michał,Król,Michal,Król,Male,M. Król,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2000-03-14,Lublin,Poland,27baqb7359ywdvsxxklx1kn11,173.0,71.0,right,26.0,2022-07-01Z,active,yes,NaN,NaN,NaN,NaN
8i8bmahxr33zbz9320pm35xxw,Patryk,Kukulski,Patryk,Kukulski,Male,P. Kukulski,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,player,2004-07-03,NaN,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,NaN,99.0,2025-07-15Z,active,yes,NaN,NaN,NaN,NaN
9wzb0s79yrkucgddo2sef35cl,Sergi,Samper Montaña,Sergi,Samper,Male,Sergi Samper,Spain,49ih1pwv3ahshdf8uzrimi54c,Midfielder,player,1995-01-20,Barcelona,Spain,49ih1pwv3ahshdf8uzrimi54c,182.0,73.0,right,6.0,2024-08-01Z,active,yes,NaN,NaN,NaN,NaN
bew5cay7aipwebxueh3b2jld5,Filip,Wójcik,Filip,Wójcik,Male,F. Wójcik,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,1997-04-11,Tarnow,Poland,27baqb7359ywdvsxxklx1kn11,174.0,69.0,right,17.0,2020-02-01Z,active,yes,NaN,NaN,NaN,NaN
bz4t52jz4y795y9145f26fwx6,Kacper,Karasek,Kacper,Karasek,Male,K. Karasek,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2002-03-20,Łowicz,Poland,27baqb7359ywdvsxxklx1kn11,183.0,73.0,NaN,10.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
c05mmwowikczj5s1mu1hzg1xx,Paweł,Stolarski,Pawel,Stolarski,Male,P. Stolarski,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,1996-01-28,Kraków,Poland,27baqb7359ywdvsxxklx1kn11,181.0,74.0,right,28.0,2024-01-29Z,active,yes,NaN,NaN,NaN,NaN
c74bph9j1tl68t5s3wm5b8j8q,Karol,Czubak,Karol,Czubak,Male,K. Czubak,Poland,27baqb7359ywdvsxxklx1kn11,Attacker,player,2000-01-25,Słupsk,Poland,27baqb7359ywdvsxxklx1kn11,193.0,86.0,right,9.0,2025-06-25Z,active,yes,NaN,NaN,NaN,NaN
cmurrshqh5xp283cemfwpi4x6,Marek Kristián,Bartoš,Marek,Bartos,Male,M. Bartoš,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1996-10-13,Puchov,Slovakia,7dybe8679n9bgyrcxi383pq3y,193.0,81.0,right,39.0,2024-06-28Z,active,yes,NaN,NaN,NaN,NaN
cs0se6cjnf58nx8hvombzws9g,Oskar,Jeż,Oskar,Jez,Male,O. Jeż,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,player,2007-01-07,NaN,Poland,27baqb7359ywdvsxxklx1kn11,186.0,80.0,right,45.0,2024-12-01Z,active,no,NaN,NaN,NaN,2025-07-30Z
cstk1sf97s5fzkq8j2ae2ra50,Kacper,Szymanek,Kacper,Szymanek,Male,K. Szymanek,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2005-02-09,NaN,Poland,27baqb7359ywdvsxxklx1kn11,176.0,60.0,right,75.0,2025-07-10Z,active,no,NaN,NaN,NaN,2025-08-22Z
csxuuc8jvvfeqmkuvo8h5wn4k,Paskal Konrad,Meyer,Paskal,Meyer,Male,P. Meyer,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2005-06-25,Tarnów,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,NaN,2.0,2025-07-11Z,active,yes,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN
d6eq2hlmwh2hpbx4m3qjiuxud,Hervé Jean,Matthys,Hervé,Matthys,Male,H. Matthys,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,1996-01-19,Brugge,Belgium,4wbzjcclyefma1ourvjsu4q2j,186.0,77.0,left,3.0,2025-01-28Z,active,yes,NaN,NaN,NaN,NaN
