id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,height,weight,shirtNumber,startDate,endDate,status,active,placeOfBirth,foot,secondNationality,secondNationalityId,knownName
bz89bwb56g1gf069mbandpyxg,Crew,Hartlage,Crew,Hartlage,Male,C. Hartlage,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2007-01-31,USA,7hr2f89v44y65dyu9k92vprwn,185.0,82.0,92.0,2024-08-05Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
cf744cscgw47rjb18w08wstuc,Hayden,Stamps,Hayden,Stamps,Male,H. Stamps,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2008-01-30,USA,7hr2f89v44y65dyu9k92vprwn,180.0,72.0,80.0,2024-03-01Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
cla0i94uyddjw7jzqoyfsplre,Aiden,McFadden,Aiden,McFadden,Male,A. McFadden,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1998-09-28,USA,7hr2f89v44y65dyu9k92vprwn,175.0,75.0,2.0,2024-07-21Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
cxscznjyygtsgbajv08q04sq2,Ray,Serrano Lopez,Ray,Serrano,Male,R. Serrano,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2002-05-09,USA,7hr2f89v44y65dyu9k92vprwn,170.0,63.0,7.0,2022-03-09Z,NaN,active,yes,Moses Lake,right,Mexico,5trdr3jf42i20zj1hnkvcytr6,NaN
d2ny0huv78m4m6p65y8eou7oq,Taylor Jacob,Davila,Taylor,Davila,Male,T. Davila,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2000-08-04,USA,7hr2f89v44y65dyu9k92vprwn,175.0,84.0,17.0,2024-01-01Z,NaN,active,yes,Sherman Oaks,NaN,NaN,NaN,Taylor Davila
dmt7u318lrlq0ogx7bqm8fu38,Cohen,Havill,Cohen,Havill,Male,C. Havill,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2008-03-03,USA,7hr2f89v44y65dyu9k92vprwn,173.0,70.0,94.0,2025-07-12Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
e2rv433ve4ytatjl94dcz1hm2,Arturo,Osuna Ordóñez,Arturo,Ordóñez,Male,Arturo Ordóñez,Spain,49ih1pwv3ahshdf8uzrimi54c,Defender,player,1997-05-22,Spain,49ih1pwv3ahshdf8uzrimi54c,188.0,83.0,5.0,2024-01-01Z,NaN,active,yes,Salou,right,NaN,NaN,NaN
ee2bxdrewegoftl3kp0agz6z8,Evan,Woodward,Evan,Woodward,Male,E. Woodward,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2009-11-23,USA,7hr2f89v44y65dyu9k92vprwn,175.0,63.0,86.0,2025-07-12Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
gh95v4a16uhyqk17jna1dez8,David Grayson,Travis,David,Travis,Male,D. Travis,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2007-03-26,USA,7hr2f89v44y65dyu9k92vprwn,173.0,63.0,87.0,2024-07-29Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
hglsr5ybsi6bsl178ge0c31m,Daniel Antoni,Faundez González,Danny,Faundez,Male,D. Faundez,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1993-02-02,USA,7hr2f89v44y65dyu9k92vprwn,188.0,86.0,12.0,2022-05-13Z,NaN,active,yes,Seattle,NaN,Chile,32tb8d7824xg4i0ybxzssczu0,NaN
1460tac94fhhy43lmohs4fj3e,Nicolás Javier,Cardona Ruiz,Nicolás,Cardona,Male,N. Cardona,Puerto Rico,4dnqtn84wjz0cae8pc19w4j8d,Defender,player,1999-02-11,Puerto Rico,4dnqtn84wjz0cae8pc19w4j8d,178.0,77.0,4.0,2024-01-31Z,NaN,active,yes,NaN,right,USA,7hr2f89v44y65dyu9k92vprwn,NaN
1xkff6cxd8zycnd3n3odmvai1,Cristian Matías,Vázquez,Cristian,Vázquez,Male,C. Vázquez,Argentina,2vovxa97k7v7ofa85dah2xktb,Midfielder,player,1998-11-11,Argentina,2vovxa97k7v7ofa85dah2xktb,180.0,68.0,30.0,2025-01-31Z,NaN,active,yes,Buenos Aires,left,NaN,NaN,NaN
3bpj0qbeokaqc33aro8v7qpec,Michael,Lawrence,Michael,Lawrence,Male,M. Lawrence,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1999-07-10,USA,7hr2f89v44y65dyu9k92vprwn,188.0,NaN,19.0,2023-04-20Z,NaN,active,yes,NaN,NaN,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,NaN
66mp8cxjrfuyw16t00oh4i8r9,Kevin John,Hoyos Manzur,Kevin,Hoyos,Male,K. Hoyos,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1993-02-25,USA,7hr2f89v44y65dyu9k92vprwn,183.0,86.0,29.0,2025-02-11Z,NaN,active,yes,Fountain Valley,NaN,Argentina,2vovxa97k7v7ofa85dah2xktb,NaN
67tm2uozhacktv8pmixqlwsno,Tobias,Mas,Tobias,Mas,Male,T. Mas,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2005-07-13,Argentina,2vovxa97k7v7ofa85dah2xktb,170.0,72.0,33.0,2025-01-31Z,NaN,active,yes,NaN,NaN,Argentina,2vovxa97k7v7ofa85dah2xktb,NaN
6mcj6w4or747a0z7s2qw5to7p,César Manuel,García Peralta,César,García,Male,C. García,Dominican Republic,za9wn9847gulllfsey917tmk,Defender,player,1993-03-13,Dominican Republic,za9wn9847gulllfsey917tmk,185.0,91.0,93.0,2025-07-03Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
77gregagvz7mpn86rm12513pw,Alexander,Naranjo,Alexander,Naranjo,Male,A. Naranjo,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2007-02-06,USA,7hr2f89v44y65dyu9k92vprwn,180.0,75.0,36.0,2025-07-25Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
g31cspu8sa8eohwakxm28ne2,Daniel,Bruce,Daniel,Bruce,Male,D. Bruce,England,1fk5l4hkqk12i7zske6mcqju6,Attacker,player,1996-05-13,England,1fk5l4hkqk12i7zske6mcqju6,168.0,70.0,25.0,2019-04-01Z,NaN,active,yes,Warrington,NaN,NaN,NaN,NaN
7deyffi1b0b76ej9mpgbgr9qs,Juan Ignacio,Jiménez,Juan,Jiménez,Male,I. Jiménez,Argentina,2vovxa97k7v7ofa85dah2xktb,Midfielder,player,2000-01-15,Argentina,2vovxa97k7v7ofa85dah2xktb,173.0,70.0,25.0,2025-03-15Z,NaN,active,yes,Córdoba,left,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN
864l8bcr288r74g3tmt1eqfe2,Deian,Verón,Deian,Verón,Male,D. Verón,Argentina,2vovxa97k7v7ofa85dah2xktb,Midfielder,player,2000-09-25,Argentina,2vovxa97k7v7ofa85dah2xktb,183.0,77.0,11.0,2025-02-13Z,NaN,active,yes,La Plata,NaN,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN
8gnvbaqsuet4v3x6orkm20b56,Aaron,Acloque,Aaron,Acloque,Male,A. Acloque,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1998-10-29,USA,7hr2f89v44y65dyu9k92vprwn,173.0,82.0,27.0,2025-03-13Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
96qlwmkrab9h7xt93jzgl384p,Jonathan,Ricketts,Jonathan,Ricketts,Male,J. Ricketts,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1997-11-20,USA,7hr2f89v44y65dyu9k92vprwn,185.0,79.0,2.0,2025-01-31Z,NaN,active,yes,Chattanooga,right,NaN,NaN,NaN
9d011ayfpxxfc4qqlp98gdq8k,Lucas,de Paula,Lucas,de Paula,Male,Lucas de Paula,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Attacker,player,2006-03-23,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN,32.0,2024-04-04Z,NaN,active,yes,NaN,NaN,NaN,NaN,Lucas de Paula
9q3w4j10qfsq94svbmyxa879x,Abdul Bilal,Hamid,Bill,Hamid,Male,B. Hamid,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1990-11-25,USA,7hr2f89v44y65dyu9k92vprwn,188.0,100.0,28.0,2025-02-10Z,2025-08-22Z,active,no,Annandale,right,Sierra Leone,7kilikg56sxc0dsd6168dr57b,NaN
9w4hxsqx1uixdvlo4lp47gums,Victor,Arana,Victor,Arana,Male,V. Arana,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2005-12-22,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,34.0,2025-01-31Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
am7umg00yxt40mndzo6e0u3o4,Francisco,Bonfiglio,Francisco,Bonfiglio,Male,F. Bonfiglio,Argentina,2vovxa97k7v7ofa85dah2xktb,Attacker,player,2002-01-02,Argentina,2vovxa97k7v7ofa85dah2xktb,183.0,82.0,9.0,2025-02-27Z,NaN,active,yes,Mar del Plata,NaN,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN
amy6q1u6b1rvlsudoc73mj2ms,Felipe,Rodriguez Villamil,Felipe,Rodriguez,Male,F. Rodriguez,Uruguay,286fwlvd6dzntv6ewv3cyvb0p,Goalkeeper,player,2004-05-14,Uruguay,286fwlvd6dzntv6ewv3cyvb0p,183.0,82.0,31.0,2024-04-04Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
aqb7f88ta15ve8izh5zy9paz9,Ricardo Emmanuel,Rivera de León,Ricardo,Rivera,Male,R. Rivera,Puerto Rico,4dnqtn84wjz0cae8pc19w4j8d,Attacker,player,1997-04-17,Puerto Rico,4dnqtn84wjz0cae8pc19w4j8d,178.0,82.0,17.0,2025-01-31Z,NaN,active,yes,NaN,right,USA,7hr2f89v44y65dyu9k92vprwn,NaN
arrb65a3pfk77637pdxagaxyi,Rafael Fynn Andino,Martell,Rafael,Martell,Male,R. Martell,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,2003-11-30,Germany,36min0qztu8eydwvpv8t1is0m,183.0,77.0,12.0,2025-02-21Z,NaN,active,yes,NaN,NaN,USA,7hr2f89v44y65dyu9k92vprwn,NaN
bbic10tw6eaf7rgpogt37rgtl,Gerald Jadiel,Díaz Agrait,Gerald,Díaz,Male,G. Díaz,Puerto Rico,4dnqtn84wjz0cae8pc19w4j8d,Midfielder,player,1999-03-29,Puerto Rico,4dnqtn84wjz0cae8pc19w4j8d,173.0,63.0,16.0,2025-02-17Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
bjankq5hnrkzcitne9s7en5lg,Gastón Guillermo,Maddoni,Gastón,Maddoni,Male,G. Maddoni,Argentina,2vovxa97k7v7ofa85dah2xktb,NaN,coach,1974-07-25,Argentina,2vovxa97k7v7ofa85dah2xktb,NaN,NaN,NaN,2025-01-23Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
bolmgcfvbdizfyh6n9oz4xjsa,Allen,Gavilanes,Allen,Gavilanes,Male,A. Gavilanes,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1999-08-24,USA,7hr2f89v44y65dyu9k92vprwn,170.0,61.0,7.0,2024-03-08Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
bzs1s1yntau3dvzyvn6t7t785,Lucas Santiago,Melano,Lucas,Melano,Male,L. Melano,Argentina,2vovxa97k7v7ofa85dah2xktb,Attacker,player,1993-03-01,Argentina,2vovxa97k7v7ofa85dah2xktb,185.0,72.0,26.0,2025-01-31Z,NaN,active,yes,Hernando,right,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN
c14ntw6zvozswy685dztldl1x,Francésco Daniel,Celeste,Francesco,Celeste,Male,F. Celeste,Argentina,2vovxa97k7v7ofa85dah2xktb,Midfielder,player,1994-05-03,Argentina,2vovxa97k7v7ofa85dah2xktb,173.0,72.0,22.0,2025-02-20Z,NaN,active,yes,Vicente López,NaN,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN
c7o32tpxgb4n83i6fe93b8ez9,Felipe Jorge,Rodríguez Valla,Felipe,Rodríguez,Male,F. Rodríguez,Uruguay,286fwlvd6dzntv6ewv3cyvb0p,Defender,player,1990-05-26,Uruguay,286fwlvd6dzntv6ewv3cyvb0p,180.0,75.0,77.0,2025-04-07Z,NaN,active,yes,Juanicó,left,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN
cefb3xpf94kmg4rk0v1mkk2l0,Brandon Anthony,Bent,Brandon,Bent,Male,B. Bent,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,Attacker,player,2007-01-24,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,35.0,2025-01-31Z,NaN,active,yes,NaN,NaN,USA,7hr2f89v44y65dyu9k92vprwn,NaN
cvi9u3v3krlkbvwcwjqztzvca,Alejandro,Mitrano Heidenreich,Alejandro,Mitrano,Male,A. Mitrano,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1998-04-04,Venezuela,1er0616j12s9yghuzvsx76d5v,183.0,82.0,3.0,2024-02-26Z,NaN,active,yes,Maracaibo,left,Venezuela,1er0616j12s9yghuzvsx76d5v,NaN
cyignmjprj3whvban361mclm2,Diego Alan,Mercado Carrizo,Diego,Mercado,Male,D. Mercado,Argentina,2vovxa97k7v7ofa85dah2xktb,Midfielder,player,1997-01-03,Argentina,2vovxa97k7v7ofa85dah2xktb,170.0,71.0,5.0,2025-02-06Z,NaN,active,yes,Buenos Aires,right,NaN,NaN,NaN
d539xjkdwt1i77f0czbvo8ull,Boluwatife,Akinyode,Bolu,Akinyode,Male,B. Akinyode,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Defender,player,1994-05-30,Nigeria,63pvdwrsiq5b07mzi8igqei9p,188.0,84.0,21.0,2025-01-21Z,2025-09-05Z,active,no,Lagos,left,USA,7hr2f89v44y65dyu9k92vprwn,NaN
di22gz1zuezwqxrbjffiv1hjo,Diego,Mello,Diego,Mello,Male,D. Mello,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2007-01-09,USA,7hr2f89v44y65dyu9k92vprwn,183.0,79.0,37.0,2025-08-20Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
dl30golj96vcxvwz35t0lvbsa,Abdel Walid,Yacoubou,Walid,Yacoubou,Male,W. Yacoubou,Togo,3jiuckrqd0zejkm452st5dyq7,Defender,player,1997-04-09,Israel,4bnqn6mt5vyslpxfuqdrcmpgp,188.0,87.0,6.0,2025-02-07Z,NaN,active,yes,Tel Aviv,NaN,USA,7hr2f89v44y65dyu9k92vprwn,Tulu
dp8j7znd4eavuoy3faqpamoa2,Dante Nicolás,Campisi,Nicolás,Campisi,Male,N. Campisi,Argentina,2vovxa97k7v7ofa85dah2xktb,Goalkeeper,player,1996-10-29,Argentina,2vovxa97k7v7ofa85dah2xktb,188.0,80.0,1.0,2025-08-22Z,NaN,active,yes,NaN,right,NaN,NaN,NaN
e5nj82ezbq0x6zdzdh4quyxn9,Sebastián Marcelo,Blanco,Sebastián,Blanco,Male,S. Blanco,Argentina,2vovxa97k7v7ofa85dah2xktb,Midfielder,player,1988-03-15,Argentina,2vovxa97k7v7ofa85dah2xktb,170.0,68.0,10.0,2025-01-31Z,NaN,active,yes,Lomas de Zamora,both,Spain,49ih1pwv3ahshdf8uzrimi54c,NaN
eqge8se9qvv9oqyivp267l016,Tobías Joel,Zárate,Tobías,Zárate,Male,T. Zárate,Argentina,2vovxa97k7v7ofa85dah2xktb,Attacker,player,2000-07-07,Argentina,2vovxa97k7v7ofa85dah2xktb,180.0,77.0,18.0,2025-02-26Z,NaN,active,yes,Haedo,NaN,Chile,32tb8d7824xg4i0ybxzssczu0,NaN
eqopj1p3a2ehzpwlj90laswoa,Daltyn,Knutson,Daltyn,Knutson,Male,D. Knutson,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1997-03-01,USA,7hr2f89v44y65dyu9k92vprwn,188.0,91.0,13.0,2024-01-31Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
fm9i7pzwi2diu6i18kycmx1x,Matías Alexis,Romero,Matías,Romero,Male,M. Romero,Argentina,2vovxa97k7v7ofa85dah2xktb,Midfielder,player,1996-02-01,Argentina,2vovxa97k7v7ofa85dah2xktb,178.0,72.0,8.0,2025-01-31Z,NaN,active,yes,San Miguel,right,NaN,NaN,NaN
13nxnwt9zo5v20pmrgibk8glw,Diego,Gutiérrez,Diego,Gutiérrez,Male,D. Gutiérrez,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1999-01-05,USA,7hr2f89v44y65dyu9k92vprwn,180.0,72.0,16.0,2024-08-22Z,NaN,active,yes,Omaha,NaN,Mexico,5trdr3jf42i20zj1hnkvcytr6,NaN
19addig7dyotjybbwgbjkft2h,Luther,Archimède,Luther,Archimède,Male,L. Archimède,Guadeloupe,4u7nk4lz0pms78k7jjbjwvgce,Attacker,player,1999-09-17,Guadeloupe,4u7nk4lz0pms78k7jjbjwvgce,188.0,83.0,17.0,2024-01-31Z,2025-08-20Z,active,no,Les Abymes,right,France,7gww28djs405rfga69smki84o,NaN
19ckwd2oz9uyfjznuq2c41btg,Tarik,Scott,Tarik,Scott,Male,T. Scott,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,Attacker,player,2005-04-23,USA,7hr2f89v44y65dyu9k92vprwn,178.0,64.0,27.0,2025-08-21Z,2025-12-31Z,active,yes,Brooklyn,right,USA,7hr2f89v44y65dyu9k92vprwn,NaN
1j010cibh247p8kjchww6ny3u,Nicholas Diago,Gordon,Nicholas,Gordon,Male,N. Gordon,Montserrat,1wn3jd8nvcs9thpyyz7gu52z,Defender,player,2002-04-28,England,1fk5l4hkqk12i7zske6mcqju6,183.0,NaN,2.0,2025-01-31Z,NaN,active,yes,Birmingham,right,England,1fk5l4hkqk12i7zske6mcqju6,NaN
1vnfc466lc01fdfhyvzt8fhii,Sami,Guediri,Sami,Guediri,Male,S. Guediri,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1997-08-18,USA,7hr2f89v44y65dyu9k92vprwn,180.0,75.0,28.0,2025-03-31Z,NaN,active,yes,Boca Raton,NaN,NaN,NaN,NaN
2m28wyud6xi78nt8e92p9keay,Mayele,Malango,Mayele,Malango,Male,M. Malango,Malawi,4u57ibmgq0277hizshm4bfa3n,Attacker,player,1997-02-25,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,183.0,84.0,11.0,2025-01-31Z,NaN,active,yes,Kinshasa,right,USA,7hr2f89v44y65dyu9k92vprwn,NaN
2ozy3ijlcknjqk0omzwd58x2i,Alejandro,Lara,Alex,Lara,Male,A. Lara,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1998-09-15,USA,7hr2f89v44y65dyu9k92vprwn,188.0,84.0,4.0,2022-12-27Z,NaN,active,yes,Azusa,NaN,NaN,NaN,NaN
4u18dmdc49m4hsulm8yir8set,Simon Jonathan,Dawkins,Simon,Dawkins,Male,S. Dawkins,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,NaN,assistant coach,1987-12-01,England,1fk5l4hkqk12i7zske6mcqju6,178.0,88.0,NaN,2024-08-05Z,NaN,active,yes,Edgware,right,NaN,NaN,NaN
5gc4aouty93b7kbin9cpgrdre,Anton,Søjberg Horup,Anton,Søjberg,Male,A. Søjberg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2000-12-21,Denmark,5adf60vwiw2f2mibyq1k4ex7i,183.0,80.0,21.0,2025-01-31Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
5jigl7kp5d2i5ws1602jm7n1m,John David,Klein III,John,Klein,Male,J. Klein,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1999-11-07,USA,7hr2f89v44y65dyu9k92vprwn,170.0,63.0,41.0,2025-08-05Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
6d45ccicyo6dregi9cm4ad4kq,Ilijah,Paul Gindiri,Ilijah,Paul,Male,I. Paul,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2002-07-26,USA,7hr2f89v44y65dyu9k92vprwn,183.0,81.0,20.0,2025-02-03Z,NaN,active,yes,Gilbert,NaN,NaN,NaN,NaN
6hdas9nshfgbjhj91y3ob8b11,Mobi,Fehr,Mobi,Fehr,Male,M. Fehr,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1994-12-13,USA,7hr2f89v44y65dyu9k92vprwn,183.0,75.0,13.0,2022-03-09Z,NaN,active,yes,New York,right,Switzerland,3bh70jgvc5mn58x0byjkuda17,NaN
7d326gljgym4qtmxvx5t5poq2,Adam Mikael,Larsson,Adam,Larsson,Male,A. Larsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,1999-09-05,Sweden,1z6l2c33w2kyz9rdefs1d68nb,175.0,74.0,9.0,2025-01-31Z,2025-08-06Z,active,no,NaN,right,NaN,NaN,NaN
7ozkcqd9yyagymvmc0ngt8dsl,Jordan,Stewart,Jordan,Stewart,Male,J. Stewart,England,1fk5l4hkqk12i7zske6mcqju6,NaN,coach,1982-03-03,England,1fk5l4hkqk12i7zske6mcqju6,183.0,84.0,NaN,2024-08-05Z,NaN,active,yes,Birmingham,NaN,NaN,NaN,NaN
8bwjj53jwbsi0emx370uka5g4,Samuel,Gomez,Sam,Gomez,Male,S. Gomez,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1999-12-26,USA,7hr2f89v44y65dyu9k92vprwn,185.0,87.0,18.0,2025-01-31Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
9glti6ay2zxkigdtjcxtkj7it,Hugh Alexander,Dixon,Alex,Dixon,Male,A. Dixon,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1990-02-07,USA,7hr2f89v44y65dyu9k92vprwn,175.0,72.0,10.0,2022-12-13Z,NaN,active,yes,Bay City,NaN,NaN,NaN,NaN
9ij293r1mbtygl6v3u2s43i3u,Miles,Lyons,Miles,Lyons,Male,M. Lyons,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2002-10-08,USA,7hr2f89v44y65dyu9k92vprwn,170.0,70.0,15.0,2025-01-31Z,NaN,active,yes,NaN,NaN,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,NaN
9x7teazvqgbnj3pnam6rf2xgp,Wesley Joseph Nkong,Fonguck,Wesley,Fonguck,Male,W. Fonguck,England,1fk5l4hkqk12i7zske6mcqju6,Midfielder,player,1997-07-16,England,1fk5l4hkqk12i7zske6mcqju6,183.0,77.0,6.0,2025-01-31Z,2025-12-31Z,active,yes,London,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN
a8ngovgs2qfu5udzb97kelg16,Ethan,Bryant,Ethan,Bryant,Male,E. Bryant,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2001-08-20,USA,7hr2f89v44y65dyu9k92vprwn,175.0,60.0,8.0,2025-01-31Z,NaN,active,yes,Longview,NaN,NaN,NaN,NaN
b0zo05bu61v32nw35mriue0yy,Pierce,Gallaway,Pierce,Gallaway,Male,P. Gallaway,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2001-04-25,USA,7hr2f89v44y65dyu9k92vprwn,188.0,84.0,14.0,2024-02-22Z,NaN,active,yes,Carmel,NaN,NaN,NaN,NaN
b32tamno8dpk5te2oq7d9a6t,Carlos Alberto,Guzmán Fonseca,Carlos,Guzmán,Male,C. Guzmán,Mexico,5trdr3jf42i20zj1hnkvcytr6,Defender,player,1994-05-19,Mexico,5trdr3jf42i20zj1hnkvcytr6,173.0,71.0,5.0,2024-01-31Z,NaN,active,yes,Morelia,right,NaN,NaN,NaN
bnhjfu5p8tysruk7aep5dr1ex,Grant,Robinson,Grant,Robinson,Male,G. Robinson,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1998-08-15,USA,7hr2f89v44y65dyu9k92vprwn,175.0,74.0,12.0,2022-03-09Z,NaN,active,yes,Columbia,left,NaN,NaN,NaN
bnpu23zlwzn5gtr4t8j8qtnh0,Jacob,Muir,Jacob,Muir,Male,J. Muir,Australia,u5ieemi69z72c3bgczyy68lo,Defender,player,2002-05-03,Australia,u5ieemi69z72c3bgczyy68lo,184.0,77.0,3.0,2025-01-31Z,NaN,active,yes,NaN,right,NaN,NaN,NaN
d2yqubc3u7bjj96yqawjojod0,Xavi Milad,Gnaulati,Xavi,Gnaulati,Male,X. Gnaulati,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2005-01-22,USA,7hr2f89v44y65dyu9k92vprwn,173.0,66.0,88.0,2024-01-31Z,NaN,active,yes,San Diego,right,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN
djz5cm1g7ouen2y4o7w35jbl6,Luke,Ivanovic,Luke,Ivanovic,Male,L. Ivanovic,Australia,u5ieemi69z72c3bgczyy68lo,Attacker,player,2000-06-06,Australia,u5ieemi69z72c3bgczyy68lo,189.0,80.0,31.0,2025-02-18Z,NaN,active,yes,NaN,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN
ewibb8s7p2l6f5sekvkqu4a5m,Adrian,Rebollar-Cortes,Adrian,Rebollar,Male,A. Rebollar,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1999-11-12,USA,7hr2f89v44y65dyu9k92vprwn,168.0,66.0,7.0,2022-03-11Z,NaN,active,yes,Watsonville,NaN,NaN,NaN,NaN
f2nxaemhqi8kbtbejnqekgd4a,Joel,Garcia Jr.,Joel,Garcia Jr.,Male,J. Garcia,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2002-04-26,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,22.0,2025-01-31Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
gz9dek1oxgman9jslfku0zmy,Dallas,Odle,Dallas,Odle,Male,D. Odle,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2001-08-05,USA,7hr2f89v44y65dyu9k92vprwn,185.0,77.0,25.0,2025-01-31Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
isauuse3yqdwymvfne6ci385,Nicolás,Campuzano Jiménez,Nico,Campuzano,Male,Nico Campuzano,Spain,49ih1pwv3ahshdf8uzrimi54c,Goalkeeper,player,1998-01-29,Spain,49ih1pwv3ahshdf8uzrimi54c,188.0,84.0,1.0,2025-02-13Z,NaN,active,yes,Los Corrales de Buelna,right,NaN,NaN,NaN
18iz45ww0nara0xdaleg72ort,Kristopher,Shakes,Kristopher,Shakes,Male,K. Shakes,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2001-04-27,USA,7hr2f89v44y65dyu9k92vprwn,180.0,89.0,13.0,2024-02-27Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN
19addig7dyotjybbwgbjkft2h,Luther,Archimède,Luther,Archimède,Male,L. Archimède,Guadeloupe,4u7nk4lz0pms78k7jjbjwvgce,Attacker,player,1999-09-17,Guadeloupe,4u7nk4lz0pms78k7jjbjwvgce,188.0,83.0,29.0,2025-08-20Z,NaN,active,yes,Les Abymes,right,France,7gww28djs405rfga69smki84o,NaN
1gqh3i0wcqcnd0tnaz8k5u0dm,Ford Donovan,Parker,Ford,Parker,Male,F. Parker,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1996-08-16,USA,7hr2f89v44y65dyu9k92vprwn,188.0,86.0,33.0,2025-04-14Z,2025-04-24Z,active,no,Albuquerque,NaN,NaN,NaN,NaN
