id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,secondNationality,secondNationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,foot,shirtNumber,startDate,status,active,placeOfBirth,height,weight,endDate,knownName
4v3qf2dnmo7t8qn55iytbrbl6,Bassim Ibrahim,Boukteb,Bassim,Boukteb,Male,B. Boukteb,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2001-07-12,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,17.0,2019-07-01Z,active,yes,NaN,183.0,76.0,NaN,NaN
4xvbl92jsddvowpumx8giiwb8,Loris,Pirson,Loris,Pirson,Male,L. Pirson,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2006-03-28,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,40.0,2024-09-12Z,active,yes,NaN,NaN,NaN,NaN,NaN
5quqdcc98dg8b3zzmmhxndhqs,Noa,Lukebadio,Noa,Lukebadio,Male,N. Lukebadio,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2002-08-06,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,32.0,2024-08-15Z,active,yes,NaN,NaN,NaN,NaN,NaN
62rlm2jpenorl8rs5vfg9e0dm,Ousmane,Ba,Ousmane,Ba,Male,O. Ba,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,Goalkeeper,player,2002-06-06,Senegal,6hhqyhr5cwq2pfprlazyposyk,right,1.0,2024-08-15Z,active,yes,Rufisque,185.0,74.0,2025-06-30Z,NaN
6c7nn3za9cyyj0uak6kvcud5g,Boris Dilane,Ngoua,Boris,Ngoua,Male,B. Ngoua,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,NaN,Goalkeeper,player,2003-05-09,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,50.0,2024-10-29Z,active,yes,NaN,NaN,NaN,NaN,NaN
6cfpz2yovbn93fgn1b53lq3o4,Vignon Mathieu Patrick,Ouotro,Patrick,Ouotro,Male,P. Ouotro,Côte d'Ivoire,tin6kf561ywonqan0mettr98,NaN,NaN,Attacker,player,2005-09-13,Côte d'Ivoire,tin6kf561ywonqan0mettr98,right,19.0,2025-02-03Z,active,yes,Toulépleu,182.0,78.0,2025-06-30Z,NaN
6dlsdpddscebdsiy5m69kkk4,Baptiste,Vigneron,Baptiste,Vigneron,Male,B. Vigneron,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2006-02-07,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,39.0,2025-03-06Z,active,yes,NaN,NaN,NaN,NaN,NaN
6iu350lkyhy6tcll5gfo4vy3u,Marvin Silver,Tshibuabua,Marvin,Tshibuabua,Male,M. Tshibuabua,France,7gww28djs405rfga69smki84o,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Defender,player,2002-01-08,France,7gww28djs405rfga69smki84o,right,4.0,2022-07-01Z,active,yes,Lyon,190.0,77.0,NaN,NaN
7jxrcsrnglopynw6jwtpzkz6c,Vangelis,Costoulas,Vangelis,Costoulas,Male,V. Costoulas,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2007-07-07,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,12.0,2025-03-27Z,active,yes,NaN,NaN,NaN,NaN,NaN
7r0j9dggw7gws45ufftdqg74k,George Angel,Alalabang,George,Alalabang,Male,G. Alalabang,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,NaN,Defender,player,2004-01-01,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,37.0,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
7r41d2rculnboh7k0rcvitmok,Simon,Buggea,Simon,Buggea,Male,S. Buggea,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,2007-05-08,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,54.0,2024-11-09Z,active,yes,NaN,NaN,NaN,NaN,NaN
7vo1i4qdyksimf8rz1a488utw,Pape Moussa,Fall,Pape Moussa,Fall,Male,P. Fall,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,Attacker,player,2004-07-04,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,9.0,2024-08-29Z,active,yes,NaN,NaN,NaN,2025-06-30Z,NaN
7wwdfev0lpsprcvn8fvac1b3e,Maxime,Allione,Maxime,Allione,Male,M. Allione,France,7gww28djs405rfga69smki84o,NaN,NaN,Defender,player,2000-03-17,France,7gww28djs405rfga69smki84o,right,13.0,2024-07-06Z,active,yes,Toulon,NaN,NaN,NaN,NaN
887icjwmjvm3xirjn1vu6sxec,Mamadou Mouctar,Bah,Mamadou,Bah,Male,M. Bah,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2003-05-14,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,5.0,2024-08-15Z,active,yes,NaN,NaN,NaN,NaN,NaN
94fun5n4wygom9o27rptvscq2,Lucas,Margueron,Lucas,Margueron,Male,L. Margueron,France,7gww28djs405rfga69smki84o,NaN,NaN,Goalkeeper,player,2001-02-12,France,7gww28djs405rfga69smki84o,right,16.0,2023-08-07Z,active,yes,Decines,194.0,NaN,NaN,NaN
94nko2wo31qlioknemkadzqj8,Mohamed,Camara,Mohamed,Camara,Male,M. Camara,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,Attacker,player,2004-03-25,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,7.0,2023-09-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
aegaze1nijqin8sm75s42b66s,Tidiane,Leye,Tidiane,Leye,Male,T. Leye,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,2006-04-18,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,18.0,2024-08-23Z,active,yes,NaN,NaN,NaN,NaN,NaN
ag5629a1zf5i70iwdvvekq1hw,Youssef,Mokhtari,Youssef,Mokhtari,Male,Y. Mokhtari,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,2004-03-30,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,2024-08-15Z,active,yes,NaN,NaN,NaN,NaN,NaN
bhytxjryyo8du8lf0xi0tzcb8,Noah,Solheid,Noah,Solheid,Male,N. Solheid,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2003-07-08,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,6.0,2022-07-22Z,active,yes,NaN,NaN,NaN,NaN,NaN
bvtir6r8n6bykmlekg620pg5w,Matteo,Scarpinati,Matteo,Scarpinati,Male,M. Scarpinati,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2005-09-02,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,21.0,2024-03-08Z,active,yes,NaN,NaN,NaN,NaN,NaN
bwudgkxxpp8tlz3xlw1rfv1lh,Nils Herman,Schouterden,Nils,Schouterden,Male,N. Schouterden,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,1988-12-14,Belgium,4wbzjcclyefma1ourvjsu4q2j,left,8.0,2024-07-03Z,active,yes,Bonheiden,176.0,66.0,NaN,NaN
c02r2ah46avlmygthhze2quc4,Tom,Lockman,Tom,Lockman,Male,T. Lockman,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,2007-02-13,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,47.0,2025-04-17Z,active,yes,NaN,NaN,NaN,NaN,NaN
crc0mw120hyqyx46yjyt9oz4l,François,D'Onofrio,Francesco,D'Onofrio,Male,F. D'Onofrio,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,assistant coach,1990-10-06,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,NaN,2024-04-18Z,active,yes,Liège,180.0,70.0,NaN,NaN
cs1pfvgenjm8o2t7pm0dj2syc,Serigne Saliou,Faye,Serigne,Faye,Male,S. Faye,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,Midfielder,player,2006-03-10,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,10.0,2024-08-21Z,active,yes,NaN,NaN,NaN,NaN,NaN
d2pqu5bv1o0w3qqfy0gshl5nt,Ruben,Droehnlé,Ruben,Droehnle,Male,R. Droehnlé,France,7gww28djs405rfga69smki84o,NaN,NaN,Defender,player,1998-07-11,France,7gww28djs405rfga69smki84o,left,28.0,2024-01-19Z,active,yes,Straßburg,183.0,NaN,NaN,NaN
dbjdc1uhdzi0tg47tc1ym1jbo,Sonny,Perrey,Sonny,Perrey,Male,S. Perrey,France,7gww28djs405rfga69smki84o,NaN,NaN,Midfielder,player,2002-05-01,France,7gww28djs405rfga69smki84o,NaN,20.0,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
dnsc744mgls1b1sueenml7rx0,Jean,Nicolay,Jean,Nicolay,Male,J. Nicolay,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,assistant coach,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,2020-10-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
o0jybiq8reza8lb7c275l9lh,M'Baye,Leye,Mbaye,Leye,Male,M. Leye,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,NaN,coach,1982-12-01,Senegal,6hhqyhr5cwq2pfprlazyposyk,right,NaN,2024-01-22Z,active,yes,Birkelane,183.0,75.0,NaN,NaN
1hyibrtgmp1gkugcn83pbx82c,Lucca Koen,Lucker,Lucca,Lucker,Male,L. Lucker,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2001-03-09,Belgium,4wbzjcclyefma1ourvjsu4q2j,left,14.0,2023-09-06Z,active,yes,NaN,185.0,71.0,NaN,NaN
1vfmagpy6waljj2s414hdtyhh,Alessio,Cascio,Alessio,Cascio,Male,A. Cascio,Belgium,4wbzjcclyefma1ourvjsu4q2j,Italy,25f2cmb2r8mk5rj92tzer6kvv,Attacker,player,1994-07-19,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,21.0,2023-07-01Z,active,yes,NaN,170.0,NaN,NaN,NaN
2b8n3mlopofk8h3h7cehfxa6t,Benjamin Edouard,Lambot,Benjamin,Lambot,Male,B. Lambot,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,1987-05-02,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,19.0,2021-07-01Z,active,yes,Etterbeek,190.0,79.0,NaN,NaN
2olpqlwpc33w8ubyemyrk8zbp,Gaëtan,Englebert,Gaëtan,Englebert,Male,G. Englebert,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,coach,1976-06-11,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,2022-07-01Z,active,yes,Liège,179.0,68.0,NaN,NaN
31qwcv9omw4meyzvrplfvmmfo,Julian,Baiocchi,Julian,Baiocchi,Male,J. Baiocchi,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2007-04-18,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,18.0,2024-12-20Z,active,yes,NaN,NaN,NaN,NaN,NaN
37pm8uxpwfkynazkbtovyyiy2,Jordan,Bustin,Jordan,Bustin,Male,J. Bustin,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,1998-09-09,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,4.0,2018-09-14Z,active,yes,NaN,NaN,NaN,NaN,NaN
3jpi1rgoxqxul7bx2jkqg79p1,Yannick Gaby,Loemba,Yannick,Loemba,Male,Y. Loemba,Congo,1s2y6o0lwj69dj5ib5pid8f6r,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,1990-04-21,Congo,1s2y6o0lwj69dj5ib5pid8f6r,NaN,NaN,2022-07-01Z,active,yes,Brazzaville,178.0,NaN,NaN,NaN
3l3ywennyakb4iz0dz0k0ik2c,Joshua,Mpenza,Joshua,Mpenza,Male,J. Mpenza,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2005-11-16,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,22.0,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
4130y38aq5jzo1jqi4buucn4k,Alexis,Lefebvre,Alexis,Lefebvre,Male,A. Lefebvre,France,7gww28djs405rfga69smki84o,NaN,NaN,Attacker,player,2003-05-21,France,7gww28djs405rfga69smki84o,right,11.0,2024-08-20Z,active,yes,Vernon,166.0,65.0,NaN,NaN
54ceq6fpdrv5lskr5k8coc3it,Kevin Frédéric,Debaty,Kevin,Debaty,Male,K. Debaty,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,1989-06-12,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,1.0,2019-09-16Z,active,yes,NaN,189.0,86.0,NaN,NaN
5ba2lxhuqsdqqvo2m6o1yw4id,Théo Louis,Pierrot,Théo,Pierrot,Male,T. Pierrot,France,7gww28djs405rfga69smki84o,NaN,NaN,Midfielder,player,1994-01-01,France,7gww28djs405rfga69smki84o,right,8.0,2024-07-01Z,active,yes,Nancy,185.0,80.0,NaN,NaN
6sgdwfdo9cz4adyw5mc6qsjys,Ryan Dylan,Merlen,Ryan,Merlen,Male,R. Merlen,France,7gww28djs405rfga69smki84o,NaN,NaN,Midfielder,player,2002-05-11,France,7gww28djs405rfga69smki84o,right,6.0,2022-07-01Z,active,yes,Lens,NaN,NaN,NaN,NaN
77vb58jq134rhslazm8c5tez8,Abian,Arslan,Abian,Arslan,Male,A. Arslan,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2004-12-10,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,15.0,2021-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
78n7z9tmen93v4l0nj1vnlujt,Alessandro,Albanese,Alessandro,Albanese,Male,A. Albanese,Belgium,4wbzjcclyefma1ourvjsu4q2j,Italy,25f2cmb2r8mk5rj92tzer6kvv,Attacker,player,2000-01-12,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,10.0,2025-01-25Z,active,yes,Liège,174.0,70.0,NaN,NaN
7d9fm50xsiy6jiu1vbclj13vt,Antoine,Lejoly,Antoine,Lejoly,Male,A. Lejoly,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,1998-03-26,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,12.0,2022-08-03Z,active,yes,Verviers,188.0,70.0,NaN,NaN
7xxg1x2jezwvaf7q0884eatm2,Maxime Philippe,Cavelier,Maxime,Cavelier,Male,M. Cavelier,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2002-08-08,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,26.0,2021-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
8a50qh0jbm0tu0f44kerqy8d1,Jonathan Mario,D'Ostilio,Jonathan,D'Ostilio,Male,J. D'Ostilio,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,1994-02-24,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,25.0,2016-02-01Z,active,yes,Rocourt,175.0,NaN,NaN,NaN
9h387d958yi17abof2f8yorca,Zakaria Dalil,Atteri,Zakaria,Atteri,Male,Z. Atteri,Belgium,4wbzjcclyefma1ourvjsu4q2j,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Attacker,player,2002-02-11,Belgium,4wbzjcclyefma1ourvjsu4q2j,left,9.0,2023-09-06Z,active,yes,NaN,189.0,NaN,NaN,NaN
9lovskc6dp3c0a5g2ce76oy51,Stefano,Marzo,Stefano,Marzo,Male,S. Marzo,Belgium,4wbzjcclyefma1ourvjsu4q2j,Italy,25f2cmb2r8mk5rj92tzer6kvv,Defender,player,1991-03-22,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,24.0,2024-07-12Z,active,yes,Lommel,181.0,71.0,NaN,NaN
a5t63hhmv94ziywpk94elb9bd,Mohamed,Mouhli,Mohamed,Mouhli,Male,M. Mouhli,Belgium,4wbzjcclyefma1ourvjsu4q2j,Tunisia,2um1icx6ftp1auliaxyw0ou6y,Midfielder,player,1998-09-13,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,10.0,2021-07-01Z,active,no,NaN,NaN,NaN,2025-01-29Z,NaN
adn2suk3h69pnpzor6ps1kzmy,Flavio,da Silva,Flavio,da Silva,Male,F. da Silva,France,7gww28djs405rfga69smki84o,Portugal,1nbm5i9a0403zzvltn17lxinc,Midfielder,player,2001-03-04,France,7gww28djs405rfga69smki84o,right,17.0,2024-08-14Z,active,yes,NaN,175.0,NaN,NaN,NaN
ccimzu62gd59upvlrsj8lmprd,Damien Eric,Mouchamps,Damien,Mouchamps,Male,D. Mouchamps,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,1996-01-10,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,13.0,2018-07-01Z,active,yes,Verviers,172.0,NaN,NaN,NaN
cni0rxu9fo9lfqqhggmqrdvpx,Pierre-Yves Raffaella Michel Lucien,Ngawa,Pierre-Yves,Ngawa,Male,P. Ngawa,Belgium,4wbzjcclyefma1ourvjsu4q2j,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Defender,player,1992-02-09,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,5.0,2024-07-20Z,active,yes,Liège,187.0,75.0,NaN,NaN
d1eb2ierddvjerkuo3xnumz9w,Liam,Moreau,Liam,Moreau,Male,L. Moreau,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2007-12-15,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,27.0,2024-07-01Z,active,yes,NaN,192.0,90.0,NaN,NaN
d9bpys0v3y5mkms2qeha4wpp0,Stephen Willy,Reynaerts,Stephen,Reynaerts,Male,S. Reynaerts,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2005-06-17,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,23.0,2025-01-29Z,active,yes,NaN,NaN,NaN,NaN,NaN
eatibkklkwz1mfz8zefx3qu7e,Jérémie,Lioka Lima,Jérémie,Lioka,Male,J. Lioka,France,7gww28djs405rfga69smki84o,NaN,NaN,Defender,player,1998-08-23,France,7gww28djs405rfga69smki84o,NaN,2.0,2023-07-01Z,active,yes,Poissy,NaN,NaN,NaN,NaN
p4za4z5lcuz0x3itu5l6vtgp,Benoît,Bruggeman,Benoît,Bruggeman,Male,B. Bruggeman,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,1997-02-05,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,7.0,2016-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
10xh5n6fox1a3q80ukdpr6z2s,Basile,Vroninks,Basile,Vroninks,Male,B. Vroninks,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2006-11-20,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,62.0,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
143brmwsfow8o0svtdq98tiw9,Amadou,Diawara,Amadou,Diawara,Male,A. Diawara,Guinea,4i9sg55wigitrfx7290f59ceo,NaN,NaN,Midfielder,player,1997-07-17,Guinea,4i9sg55wigitrfx7290f59ceo,right,41.0,2025-01-17Z,active,no,Conakry,183.0,75.0,2025-02-04Z,NaN
1au3cj0it2tt747hxnf515z4k,Devon Findell,De Corte,Devon,De Corte,Male,D. De Corte,USA,7hr2f89v44y65dyu9k92vprwn,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2006-05-13,USA,7hr2f89v44y65dyu9k92vprwn,NaN,80.0,2024-01-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
1heix61yhkjiprr8kbu7qy5g4,Tristan,Degreef,Tristan,Degreef,Male,T. Degreef,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2005-01-19,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,83.0,2022-11-19Z,active,yes,Leuven,177.0,70.0,NaN,NaN
1l5cp0m7zyxazezyij0zs9tlg,Behar,Ismaili,Behar,Ismaili,Male,B. Ismaili,Albania,17zsm8shejejls2on1ffil3op,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2005-04-26,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,30.0,2022-09-15Z,active,yes,Preševo,NaN,NaN,NaN,NaN
2n733bvracn8gopiw1upj9dzo,Mohamed Amine,Mahroug,Mohamed Amine,Mahroug,Male,A. Mahroug,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2008-04-25,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,56.0,2025-01-31Z,active,yes,NaN,NaN,NaN,NaN,NaN
2twq7ia40ky5fdcs2tbtljqj8,Nail,Moutha-Sebtaoui,Nail,Moutha-Sebtaoui,Male,N. Moutha-Sebtaoui,Belgium,4wbzjcclyefma1ourvjsu4q2j,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Defender,player,2005-11-17,Belgium,4wbzjcclyefma1ourvjsu4q2j,left,67.0,2023-04-07Z,active,yes,NaN,177.0,NaN,NaN,NaN
2zo1hevzos5iwq9vzbzpxz3e1,Rik Robert,Vercauteren,Rik,Vercauteren,Male,R. Vercauteren,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2001-06-08,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,33.0,2022-07-01Z,active,no,Beveren,184.0,82.0,2024-09-05Z,NaN
3ad0ijpkbitw210bk9y2mbms4,Lilian Xavier,Vergeylen,Lilian,Vergeylen,Male,L. Vergeylen,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,2006-05-25,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,59.0,2023-02-02Z,active,yes,NaN,NaN,NaN,NaN,NaN
3btz34cnz864zy86zpqcy5dlg,Yanis,Bourard,Yanis,Bourard,Male,Y. Bourard,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2007-06-01,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,47.0,2025-04-17Z,active,yes,NaN,NaN,NaN,NaN,NaN
3evlv58suo8sr6auud3jpeo0k,Nunzio,Engwanda-Ongena,Nunzio,Engwanda-Ongena,Male,N. Engwanda,Belgium,4wbzjcclyefma1ourvjsu4q2j,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Defender,player,2007-12-01,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,71.0,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
3hpv677ua2y88yx55iujzqpgq,Antoine Benjamin,Colassin,Antoine,Colassin,Male,A. Colassin,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,2001-02-26,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,53.0,2023-09-14Z,active,no,Charleroi,188.0,82.0,2024-08-30Z,NaN
40vvfc7vxy4zqv209dhiezaj8,Luca,Monticelli,Luca,Monticelli,Male,L. Monticelli,Belgium,4wbzjcclyefma1ourvjsu4q2j,Italy,25f2cmb2r8mk5rj92tzer6kvv,Attacker,player,2005-02-12,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,68.0,2022-09-15Z,active,no,NaN,184.0,NaN,2024-08-30Z,NaN
46yhhstp0ox2aebuyygk99jx0,Naoufal,Bohamdi-Kamoni,Naoufal,Bohamdi-Kamoni,Male,N. Bohamdi-Kamoni,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,2007-08-20,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,53.0,2025-04-17Z,active,yes,NaN,NaN,NaN,NaN,NaN
4iwwgxdioq4c805t6c7subzf8,Emmanuel Jeriel,Sarfo,Emmanuel,Sarfo,Male,E. Sarfo,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2007-07-12,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,56.0,2025-01-17Z,active,no,NaN,NaN,NaN,2025-02-04Z,NaN
4p7jzj33eswdp0jxh8uvwyzv8,Anas,Tajaouart,Anas,Tajaouart,Male,A. Tajaouart,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2005-09-07,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,78.0,2023-02-24Z,active,yes,NaN,172.0,55.0,NaN,NaN
4qopbl8slhnewmk58f0n12bys,Alexander,De Ridder,Alexander,De Ridder,Male,A. De Ridder,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2008-05-06,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,64.0,2025-03-14Z,active,yes,NaN,NaN,NaN,NaN,NaN
5238euxut027l5snpnymmw9hw,Jarne,Flies,Jarne,Flies,Male,J. Flies,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2007-01-03,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,58.0,2024-07-01Z,active,yes,Mechelen,163.0,59.0,NaN,NaN
52rjngvlgosa82of41f0x5dsk,Gassimou,Sylla,Gassimou,Sylla,Male,G. Sylla,Belgium,4wbzjcclyefma1ourvjsu4q2j,Guinea,4i9sg55wigitrfx7290f59ceo,Attacker,player,2008-08-10,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,57.0,2024-08-15Z,active,yes,NaN,NaN,NaN,NaN,NaN
5469m6hrk50jtxtg62mccneok,Nicholas,Rutgeerts,Nicholas,Rutgeerts,Male,N. Rutgeerts,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2005-05-20,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,96.0,2022-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
5nkd0km620uc5scpzdxvr3ok4,Kaïs Houdoussi,Barry,Kaïs,Barry,Male,K. Barry,Belgium,4wbzjcclyefma1ourvjsu4q2j,Guinea,4i9sg55wigitrfx7290f59ceo,Defender,player,2006-02-08,Belgium,4wbzjcclyefma1ourvjsu4q2j,right,50.0,2023-08-10Z,active,yes,NaN,NaN,NaN,NaN,NaN
5od0e0el9xn33v7lnb445qs5w,Elembe,W'otongi Djondo Ya Lokoho Yekoo,Elembe,Djondo,Male,E. Djondo,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2007-04-16,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,52.0,2025-03-14Z,active,yes,NaN,NaN,NaN,NaN,NaN
5y9h18x4g4m3lbqxfob3i87is,Enzo,Sternal,Enzo,Sternal,Male,E. Sternal,France,7gww28djs405rfga69smki84o,Algeria,1ayprcriqhb8iv10ch70clppu,Attacker,player,2007-05-28,France,7gww28djs405rfga69smki84o,right,28.0,2025-01-17Z,active,yes,Nancy,174.0,68.0,NaN,NaN
