id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,countryOfBirth,countryOfBirthId,shirtNumber,startDate,endDate,status,active,dateOfBirth,height,placeOfBirth,weight,foot,knownName,secondNationality,secondNationalityId
8ds68x5kakn2m85ls8r9fyyhg,Jóhann Kanfory,Tjörvason,Jóhann,Tjörvason,Male,J. Tjörvason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,14.0,2023-07-01Z,NaN,active,yes,2006-08-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8e92436hintolh0p1bbw29eqd,Matthías,Vilhjálmsson,Matthías,Vilhjálmsson,Male,M. Vilhjálmsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,27.0,2023-02-02Z,NaN,active,yes,1987-01-30,185.0,Reykjavík,85.0,right,NaN,NaN,NaN
8usynge181yxisdxkstt3c3px,Gunnar,Vatnhamar,Gunnar,Vatnhamar,Male,G. Vatnhamar,Faroe Islands,1glg6jsz6v1fkk8y9pq4fqjc4,Defender,player,Faroe Islands,1glg6jsz6v1fkk8y9pq4fqjc4,6.0,2023-04-04Z,NaN,active,yes,1995-03-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8yvjubvq7e5ilmr9g2nh6h9lh,Pablo Oshan Battuto,Punyed Dubón,Pablo,Punyed,Male,P. Punyed,El Salvador,6jovhn8du7uhbedi92voitt3k,Midfielder,player,USA,7hr2f89v44y65dyu9k92vprwn,10.0,2021-02-18Z,NaN,active,yes,1990-04-18,NaN,Miami,NaN,NaN,NaN,USA,7hr2f89v44y65dyu9k92vprwn
9e8zexonqj93mb2706k5ewbv8,Uggi Jóhann,Auðunsson,Uggi,Audunsson,Male,U. Auðunsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Goalkeeper,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,99.0,2021-05-01Z,2024-08-01Z,active,no,2004-12-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9hufbc18q36y9z42mz3a9qd5g,Daði,Berg Jónsson,Dadi,Jónsson,Male,D. Jónsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,3.0,2023-07-01Z,2025-03-21Z,active,no,2006-06-11,183.0,NaN,NaN,left,NaN,NaN,NaN
alhnldqbziirmyn3kj1ona044,Gísli Gottskálk,Þórðarson,Gísli,Thórdarson,Male,G. Þórðarson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,11.0,2022-07-01Z,2025-01-28Z,active,no,2004-09-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN
b3trqgol2gifo82io9qgh03x1,Peter Oliver,Ekroth,Oliver,Ekroth,Male,O. Ekroth,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,Sweden,1z6l2c33w2kyz9rdefs1d68nb,4.0,2022-02-25Z,NaN,active,yes,1992-01-18,187.0,NaN,80.0,right,NaN,NaN,NaN
bgs7djau45zhzknsqvom3wycp,Viktor Örlygur,Andrason,Viktor,Andrason,Male,V. Andrason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,8.0,2016-06-01Z,NaN,active,yes,2000-02-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cgtiys9a71wdpto6tfsg9efvt,Arnór Borg,Guðjohnsen,Arnór,Gudjohnsen,Male,A. Guðjohnsen,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,15.0,2022-02-17Z,2023-07-30Z,active,no,2000-09-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN
d7nx940m1bs3895u6vnu8ah1x,Birnir Snær,Ingason,Birnir,Ingason,Male,B. Ingason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,18.0,2022-02-17Z,2024-01-31Z,active,no,1996-12-04,186.0,NaN,78.0,right,NaN,NaN,NaN
dlwwwbs5p66fun6v9ho76npw5,Nikolaj Andreas,Hansen,Nikolaj,Hansen,Male,N. Hansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,23.0,2017-07-23Z,NaN,active,yes,1993-03-15,192.0,NaN,79.0,right,NaN,NaN,NaN
doryp28w8ovkynmxjg8bcdrkl,Aron Elís,Þrándarson,Aron,Thrándarson,Male,A. Þrándarson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,21.0,2023-07-01Z,NaN,active,yes,1994-11-10,187.0,Reykjavik,83.0,right,NaN,NaN,NaN
dpcd6869zffk9ykjvz19eq02d,Davíð Örn,Atlason,Davíd,Atlason,Male,D. Atlason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,24.0,2022-02-21Z,NaN,active,yes,1994-08-18,NaN,NaN,NaN,NaN,NaN,NaN,NaN
e5k4pu9qjkyld7hgr4n07s639,Þórður,Ingason,Thórdur,Ingason,Male,Þ. Ingason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Goalkeeper,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,16.0,2019-02-21Z,2023-12-31Z,active,no,1988-03-30,189.0,NaN,NaN,right,Thórdur Ingason,NaN,NaN
ejco4bcx1c9uurhb53n3moxd5,Helgi,Guðjónsson,Helgi,Gudjónsson,Male,H. Guðjónsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,9.0,2020-02-22Z,NaN,active,yes,1999-08-04,NaN,NaN,NaN,both,NaN,NaN,NaN
em4zanvckl4o7sj8y3njd4jro,Sveinn Gísli,Þorkelsson,Sveinn,Thorkelsson,Male,S. Þorkelsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,2.0,2023-02-02Z,2023-07-16Z,active,no,2003-08-19,NaN,NaN,NaN,NaN,Sveinn Thorkelsson,NaN,NaN
f3m19trq1w6uzw7mk4m307v11,Halldór Smári,Sigurðsson,Halldór,Sigurdsson,Male,H. Sigurðsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,12.0,2010-05-01Z,2025-03-31Z,active,no,1988-10-04,NaN,NaN,NaN,NaN,Halldór Sigurdsson,NaN,NaN
121qmyolh4bn7fias8nm5fr9x,Mikkel,Vandal Hasling,Mikkel,Hasling,Male,M. Hasling,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,21.0,2023-04-14Z,2024-12-31Z,active,no,1991-08-22,184.0,NaN,NaN,right,NaN,NaN,NaN
1x5l5c8f8i4yxf5ftvmf6s6lm,Elvis Okello,Isaks Bwomono,Elvis,Bwomono,Male,E. Bwomono,Uganda,1j6yonplolalz6goyopv7xd1k,Defender,player,Uganda,1j6yonplolalz6goyopv7xd1k,27.0,2022-05-11Z,2023-12-31Z,active,no,1998-11-29,175.0,Kampala,63.0,right,NaN,England,1fk5l4hkqk12i7zske6mcqju6
25ey3dogec215xhqtddjgu1ux,Halldór Jón Sigurður,Þórðarson,Halldór,Thórdarson,Male,H. Þórðarson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,28.0,2022-02-17Z,2024-02-01Z,active,no,1996-07-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2cpttmsnj1rqqxwt7n0qzixg5,Alex Freyr,Hilmarsson,Alex,Hilmarsson,Male,A. Hilmarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,25.0,2022-02-17Z,NaN,active,yes,1993-07-26,180.0,NaN,NaN,right,NaN,NaN,NaN
325zk75hovwk2k3kx608am5t5,Nökkvi Már,Nökkvason,Nökkvi,Nökkvason,Male,N. Nökkvason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,4.0,2021-05-13Z,NaN,active,yes,2000-07-02,183.0,Vestmannaeyjar,NaN,NaN,NaN,NaN,NaN
3em1so9duk8cs39z9hafr0fmc,Richard Larkland,King,Richard,King,Male,R. King,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,Defender,player,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,26.0,2023-04-27Z,2024-01-02Z,active,no,2001-11-27,187.0,Clarendon,NaN,right,NaN,NaN,NaN
3gvdo9rjaq1gr7ybh297klv55,Felix Örn,Friðriksson,Felix,Fridriksson,Male,F. Friðriksson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,3.0,2019-01-01Z,NaN,active,yes,1999-03-16,NaN,Vestmannaeyjar,NaN,left,Felix Fridriksson,NaN,NaN
3noewo9cyggb58rpq4jy53qj8,Jón Jökull,Hjaltason,Jón,Hjaltason,Male,J. Hjaltason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,6.0,2022-07-16Z,2024-03-08Z,active,no,2001-04-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4enaqt7doh2uvz9srq7wwpkwk,Ólafur Haukur,Arilíusson,Ólafur,Arilíusson,Male,Ó. Arilíusson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,24.0,2023-02-02Z,2023-12-31Z,active,no,2004-04-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5aocd8ha3hl7fd1l8tg1zufsa,Dwayne,Atkinson,Dwayne,Atkinson,Male,D. Atkinson,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,Midfielder,player,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,13.0,2023-04-27Z,2024-01-07Z,active,no,2002-05-05,NaN,Kingston,NaN,NaN,NaN,NaN,NaN
6ysbvl2yr2rd6ekkzwtay611x,Eiður Aron,Sigurbjörnsson,Eidur,Sigurbjörnsson,Male,E. Sigurbjörnsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,23.0,2021-02-18Z,2024-03-25Z,active,no,1990-02-26,187.0,Vestmannaeyjar,NaN,right,NaN,NaN,NaN
72rtgb2qfyqzqz4ndus148xzo,Arnór Sölvi,Harðarson,Arnór,Hardarson,Male,A. Harðarson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,44.0,2023-08-02Z,2025-02-04Z,active,no,2004-11-26,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7cx9ul50g5gkpgcg8qq0eqcq1,Sigurður Arnar,Magnússon,Sigurdur,Magnússon,Male,S. Magnússon,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,2.0,2016-05-01Z,NaN,active,yes,1999-06-30,NaN,NaN,NaN,right,Sigurdur Magnússon,NaN,NaN
7h6cpzj5976tx0bx4r7177ydx,Sigurður Grétar,Benónýsson,Sigurdur,Benónysson,Male,S. Benónýsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,11.0,2021-02-18Z,2024-12-31Z,active,no,1996-08-27,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7lb2jto7hui2080og6kyc8639,Breki,Ómarsson,Breki,Ómarsson,Male,B. Ómarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,19.0,2017-01-01Z,2025-03-04Z,active,no,1998-08-10,186.0,Vestmannaeyjar,NaN,NaN,Breki Ómarsson,NaN,NaN
7zsls4rhrfmcvc4walql9yj56,Arnar Breki,Gunnarsson,Arnar,Gunnarsson,Male,A. Gunnarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,14.0,2021-10-17Z,NaN,active,yes,2002-05-23,NaN,Vestmannaeyjar,NaN,NaN,Arnar Gunnarsson,NaN,NaN
925nzjtsdtg25yrln81c6uyy2,Sverrir Páll,Hjaltested,Sverrir,Hjaltested,Male,S. Hjaltested,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,9.0,2023-02-02Z,NaN,active,yes,2000-06-27,181.0,NaN,NaN,NaN,NaN,NaN,NaN
9puxyyt94y1vg1ci5tv3e2s45,Hermann,Hreiðarsson,Hermann,Hreidarsson,Male,H. Hreiðarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,coach,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,2022-01-01Z,2024-12-31Z,active,no,1974-07-11,NaN,Reykjavík,NaN,NaN,NaN,NaN,NaN
9tiohlu5ws4hhkzvh3eyuhk44,Hermann Þór,Ragnarsson,Hermann,Ragnarsson,Male,H. Ragnarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,22.0,2023-02-09Z,NaN,active,yes,2003-07-31,NaN,NaN,NaN,NaN,NaN,NaN,NaN
a3j6pwydxtg9b7wf3sh5gyi8l,Jón,Ingason,Jón,Ingason,Male,J. Ingason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,5.0,2020-02-22Z,2025-03-31Z,active,no,1995-09-21,186.0,Reykjavík,NaN,left,NaN,NaN,NaN
aiw3uh190grn75dhh8nihif4k,Bjarki Björn,Gunnarsson,Bjarki,Gunnarsson,Male,B. Gunnarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,8.0,2023-02-08Z,2024-02-02Z,active,no,2000-06-06,171.0,NaN,NaN,NaN,Bjarki Gunnarsson,NaN,NaN
buc4ftazqhnmgz3ixnt7j6fe2,Eyþór Daði,Kjartansson,Eythór,Kjartansson,Male,E. Kjartansson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,18.0,2023-08-04Z,2024-12-31Z,active,no,2000-06-20,NaN,Vestmannaeyjar,NaN,NaN,NaN,NaN,NaN
cbceals9gkfqlywg94zzzlgb9,Filip,Valenčič,Filip,Valencic,Male,F. Valenčič,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,Attacker,player,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,10.0,2023-02-07Z,2023-12-31Z,active,no,1992-01-07,183.0,Ljubljana,NaN,left,NaN,NaN,NaN
cihkgod7dbm5o2k5c58ewcjkk,Nikolay,Grekov,Nikolay,Emilov Grekov,Male,N. Grekov,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,NaN,assistant coach,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,NaN,2023-08-04Z,NaN,active,yes,1986-09-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cs2aokbdnvyzasyg1doiqblqt,Michaël Jordan,N'kololo,Jordan,N'Kololo,Male,J. N'kololo,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Midfielder,player,France,7gww28djs405rfga69smki84o,NaN,2023-07-01Z,2023-12-31Z,active,no,1992-11-09,183.0,Créteil,78.0,right,NaN,NaN,NaN
dkxwrry02v62e8uewdsdyz7dg,Dagur,Einarsson,Dagur,Einarsson,Male,D. Einarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,2023-09-22Z,2023-12-31Z,active,no,2004-11-27,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dn8omh6mbqkk6d6s9390ocvhm,Oliver,Heiðarsson,Oliver,Heidarsson,Male,O. Heiðarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,17.0,2023-04-27Z,NaN,active,yes,2001-02-23,NaN,NaN,NaN,right,NaN,NaN,NaN
drbnlhv023rfrduuxg8m7c1nu,Jón Kristinn,Elíasson,Jón,Elíasson,Male,J. Elíasson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Goalkeeper,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,1.0,2022-07-28Z,2025-03-31Z,active,no,2001-03-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dtx312i7bh9ta1nl4f4k7lus4,Viggó,Valgeirsson,Viggó,Valgeirsson,Male,V. Valgeirsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,2021-07-31Z,NaN,active,yes,2006-03-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dzh7uv6408uf6zkkyy4yv6dt6,Guðjón Ernir,Hrafnkelsson,Gudjón,Hrafnkelsson,Male,G. Hrafnkelsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,7.0,2020-02-22Z,2025-02-04Z,active,no,2001-08-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN
eqrymyds4rbsioa4vf7nctt61,Guy Martin,Smit,Guy,Smit,Male,G. Smit,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,Netherlands,6hzi5pltnz67q4la8yli9qfv6,12.0,2023-02-02Z,2023-11-30Z,active,no,1996-01-19,NaN,Nijmegen,NaN,NaN,NaN,NaN,NaN
f0ip30hmi0fv1xocqg23npd9m,Tómas Bent,Magnússon,Tómas,Magnússon,Male,T. Magnússon,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,16.0,2018-06-08Z,2025-02-04Z,active,no,2002-08-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN
oqzbltpbyuc05umx9odvk445,Kévin,Bru,Kévin,Bru,Male,K. Bru,Mauritius,7cypj0lbirqhd1l81ulhflstr,Midfielder,player,France,7gww28djs405rfga69smki84o,NaN,2023-08-17Z,2023-12-31Z,active,no,1988-12-12,182.0,Paris,71.0,right,NaN,France,7gww28djs405rfga69smki84o
