id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,secondNationality,secondNationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,height,foot,shirtNumber,status,active,weight,placeOfBirth,knownName
91lauo7abmec10l3btcxt3d3o,Samuel Junior,Kotto,Samuel,Kotto,Male,S. Kotto,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,NaN,Defender,player,2003-09-03,Cameroon,4eb9feio6u267dd1jcwaf38mt,190.0,left,23.0,active,yes,84.0,NaN,NaN
9eaa74frc7sjli4e48cey3r4k,Kenan,Bilalovic,Kenan,Bilalovic,Male,K. Bilalovic,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2005-06-22,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,32.0,active,no,NaN,NaN,NaN
9jszz4regvdvl0v4i8s41jbah,Erik Viktor,Bergh,Viktor,Bergh,Male,V. Bergh,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,1999-07-26,Sweden,1z6l2c33w2kyz9rdefs1d68nb,172.0,NaN,3.0,active,no,NaN,NaN,NaN
a6jwnrv86cly1ti085c9dnn6c,Joel Axel Krister,Voelkerling Persson,Joel,Voelkerling Persson,Male,J. Voelkerling Persson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Attacker,player,2003-01-15,Sweden,1z6l2c33w2kyz9rdefs1d68nb,194.0,right,4.0,active,yes,85.0,NaN,NaN
b83hbe115qfbfh703m5idim8k,Fred Marc,Bozicevic,Fred,Bozicevic,Male,F. Bozicevic,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Attacker,player,2007-09-28,Sweden,1z6l2c33w2kyz9rdefs1d68nb,175.0,NaN,17.0,active,yes,67.0,NaN,NaN
chc75apbz82r6alzet0ws33vu,Emin,Hasić,Emin,Hasic,Male,E. Hasić,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Defender,player,2003-02-08,Sweden,1z6l2c33w2kyz9rdefs1d68nb,191.0,right,4.0,active,no,NaN,NaN,NaN
cntz26i7p4q9fyzh55xswpudw,Johnbosco Samuel,Kalu,Johnbosco Samuel,Kalu,Male,J. Kalu,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,Attacker,player,1997-12-10,Nigeria,63pvdwrsiq5b07mzi8igqei9p,187.0,NaN,9.0,active,yes,79.0,NaN,NaN
cowcx6nvyd94af1yydsw7np5g,David Elias,Blomberg,Elias,Blomberg,Male,E. Blomberg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,2004-02-25,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,26.0,active,no,NaN,NaN,NaN
czif2ruqvnbtr0g4gz991pjo5,Anes,Mravac,Anes,Mravac,Male,A. Mravac,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,coach,1989-07-17,Sweden,1z6l2c33w2kyz9rdefs1d68nb,183.0,NaN,NaN,active,yes,81.0,NaN,NaN
duh2ynphdivwmi9ilgxxb9ces,Alvar Carl Nils,Rosander,Alvar,Rosander,Male,A. Rosander,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Goalkeeper,player,2006-02-16,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,31.0,active,yes,NaN,NaN,NaN
dxc0oq14kb9wjtxq0mqw5betx,Jonas Magnus,Thern,Jonas,Thern,Male,J. Thern,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,assistant coach,1967-03-20,Sweden,1z6l2c33w2kyz9rdefs1d68nb,182.0,NaN,NaN,active,yes,73.0,Värnamo,NaN
16yubrg729egk45a0g71aog7o,Emil Erdinc,Özkan,Emil,Özkan,Male,E. Özkan,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Türkiye,6kd6webenogylfgwt2aa9l6vx,Midfielder,player,2003-08-11,Sweden,1z6l2c33w2kyz9rdefs1d68nb,178.0,right,27.0,active,yes,68.0,NaN,NaN
21ht7s882is4sisnr8dpf61yi,Joakim Birger,Persson,Joakim,Persson,Male,J. Persson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Attacker,player,2002-04-03,Sweden,1z6l2c33w2kyz9rdefs1d68nb,186.0,right,7.0,active,yes,69.0,NaN,Joakim Persson
2cvq4wyrr0xtelibpirkxqpsk,Eric Noel Patrik,Milleskog,Noel,Milleskog,Male,N. Milleskog,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Attacker,player,2002-05-08,Sweden,1z6l2c33w2kyz9rdefs1d68nb,178.0,left,19.0,active,yes,72.0,NaN,NaN
2dsh3fmie9xqp448e0dxudp4a,Michael,Martin,Michael,Martin,Male,M. Martin,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Midfielder,player,2000-07-10,Germany,36min0qztu8eydwvpv8t1is0m,180.0,right,6.0,active,no,73.0,Crailsheim,NaN
3xrja99d4b0jewfjzelq4rspg,Adam Oscar Magnus,Vikman,Adam,Vikman,Male,A. Vikman,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2003-12-15,Sweden,1z6l2c33w2kyz9rdefs1d68nb,178.0,left,18.0,active,yes,68.0,NaN,NaN
451liwl34giar3r8y7b295w16,Marcus,Lindberg,Marcus,Lindberg,Male,M. Lindberg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,Attacker,player,2000-06-27,Denmark,5adf60vwiw2f2mibyq1k4ex7i,183.0,right,17.0,active,yes,75.0,NaN,NaN
4ly7t29cozmc49wu7avkvv3yt,Jens Tobias,Carlsson,Tobias,Carlsson,Male,T. Carlsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,1995-07-28,Sweden,1z6l2c33w2kyz9rdefs1d68nb,187.0,right,5.0,active,yes,75.0,NaN,NaN
4mnn3qqpodu948yni3okjj7qh,Jakob Felix,Tånnander,Jakob,Tånnander,Male,J. Tånnander,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Goalkeeper,player,2000-08-10,Sweden,1z6l2c33w2kyz9rdefs1d68nb,195.0,left,30.0,active,yes,80.0,NaN,NaN
546vmchsyl1wt10pr13r5oup6,Melker Jonathan,Heier,Melker,Heier,Male,M. Heier,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2001-05-08,Sweden,1z6l2c33w2kyz9rdefs1d68nb,181.0,right,10.0,active,yes,65.0,NaN,NaN
5k4gsy5f7ius93bbks9wbvqei,Andreas,Pyndt Andersen,Andreas,Pyndt,Male,A. Pyndt,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,Midfielder,player,2001-03-04,Denmark,5adf60vwiw2f2mibyq1k4ex7i,175.0,right,8.0,active,yes,68.0,NaN,NaN
5pxxqtzqj2fwu0yy5mk8fpnje,Henrik,Åhnstrand,Henrik,Åhnstrand,Male,H. Åhnstrand,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,assistant coach,1979-07-29,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,active,yes,NaN,NaN,NaN
60aejqxzvo5z8jgcu245r2l1w,Yousef,Salech,Yousef,Salech,Male,Y. Salech,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Palestine,1iq272xbm8xx01hiu7thq4tgt,Attacker,player,2002-01-17,Denmark,5adf60vwiw2f2mibyq1k4ex7i,195.0,right,9.0,active,yes,88.0,NaN,NaN
6f0gn0s326avqwshii5mvfz10,David,Ćelić,David,Celic,Male,D. Ćelić,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Croatia,37hlakrwxyuzovaeoo4sezusp,Goalkeeper,player,2003-03-08,Sweden,1z6l2c33w2kyz9rdefs1d68nb,188.0,right,34.0,active,yes,83.0,Stockholm,NaN
72eskzopskdqlizss1nhznuqy,André Alan,Al Sanati,André,Al Sanati,Male,André Al Sanati,Iraq,1uzblzx1s42jn6zk6hivjzby8,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,2000-01-06,Sweden,1z6l2c33w2kyz9rdefs1d68nb,164.0,left,22.0,active,no,60.0,NaN,NaN
77767sxrg8n7kfm58qf1wq32s,Saba,Mamatsashvili,Saba,Mamatsashvili,Male,S. Mamatsashvili,Georgia,55mqz7j6585f2jhgfhn62lomr,NaN,NaN,Defender,player,2002-08-23,Georgia,55mqz7j6585f2jhgfhn62lomr,183.0,left,33.0,active,yes,73.0,Tbilisi,NaN
7ckkvggtampx9s3nklr1u62vo,Malcolm John Matarr,Jeng,Malcolm,Jeng,Male,M. Jeng,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,2005-03-09,Sweden,1z6l2c33w2kyz9rdefs1d68nb,190.0,left,31.0,active,yes,75.0,NaN,NaN
7iel7r5jhjyrzjz1ohcm32ei1,Johan Andreas Richard,Murbeck,Andreas,Murbeck,Male,A. Murbeck,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1998-05-01,Sweden,1z6l2c33w2kyz9rdefs1d68nb,192.0,right,15.0,active,yes,92.0,Malmö,NaN
85jw7q58nuiekjl7snvmkjyp6,Patrick Emeka,Nwadike,Patrick,Nwadike,Male,P. Nwadike,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,1998-08-29,Sweden,1z6l2c33w2kyz9rdefs1d68nb,190.0,right,2.0,active,yes,87.0,NaN,NaN
8rd3ahkalx8n0uwwavbjdnv2s,Hugo Jonas,Andersson Mella,Hugo,Mella,Male,H. Andersson Mella,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2007-01-12,Sweden,1z6l2c33w2kyz9rdefs1d68nb,167.0,right,38.0,active,yes,55.0,NaN,NaN
9jqz6yi90pj9dlvgktdwrsf10,Victor Arvid,Ekström,Victor,Ekström,Male,V. Ekström,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,2003-01-28,Sweden,1z6l2c33w2kyz9rdefs1d68nb,179.0,right,20.0,active,yes,65.0,Stockholm,NaN
a4heqkb51npeb7d3h1julc8dm,Filip Ronny Sigvard,Olsson,Filip,Olsson,Male,F. Olsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,1999-04-24,Sweden,1z6l2c33w2kyz9rdefs1d68nb,188.0,right,11.0,active,yes,80.0,NaN,NaN
au9h3i90r6jzx2meizig72ve2,Hannes Åke,Lauman Sveijer,Hannes,Sveijer,Male,H. Sveijer,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Goalkeeper,player,2002-04-28,Sweden,1z6l2c33w2kyz9rdefs1d68nb,187.0,NaN,NaN,active,no,84.0,NaN,NaN
bhaqw4112j43c753dlxhy61ud,Daniel Tom John,Stensson,Daniel,Stensson,Male,D. Stensson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,1997-03-24,Sweden,1z6l2c33w2kyz9rdefs1d68nb,178.0,left,8.0,active,no,76.0,NaN,NaN
cdlngd5oc988etq8dp8bh4s7p,Trond Dennis,Widgren,Dennis,Widgren,Male,D. Widgren,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,1994-03-28,Sweden,1z6l2c33w2kyz9rdefs1d68nb,180.0,left,21.0,active,yes,77.0,Östersund,NaN
ck2zk1fpfqvor4xb5d0iwxp05,David Erik Johan,Mitov Nilsson,David,Nilsson,Male,D. Mitov Nilsson,North Macedonia,1lesyxylc5eza0a4z87t9azcc,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Goalkeeper,player,1991-01-12,Sweden,1z6l2c33w2kyz9rdefs1d68nb,191.0,right,1.0,active,no,87.0,Norrköping,NaN
d3qsmvvwbct9lbo2cuer9j1sl,Björn Ove Christer,Mattiasson,Christer,Mattiasson,Male,C. Mattiasson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,coach,1971-07-29,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,active,yes,NaN,NaN,NaN
d9p7v146ey16f60njfophdyhh,Sven Henrik Olof,Castegren,Henrik,Castegren,Male,H. Castegren,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,1996-03-28,Sweden,1z6l2c33w2kyz9rdefs1d68nb,185.0,right,4.0,active,yes,82.0,Norrköping,NaN
dcewpavwmjbplo5fahrzfxega,Jakob Stig Olov,Voelkerling Persson,Jakob,Voelkerling Persson,Male,J. Voelkerling Persson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,2000-09-27,Sweden,1z6l2c33w2kyz9rdefs1d68nb,188.0,right,13.0,active,yes,75.0,NaN,Jakob Voelkerling Persson
di0z3rihhkz11o1ccqo2b654a,Leo,Walta,Leo,Walta,Male,L. Walta,Finland,2u07e54v5dprsugdvddpq5ync,NaN,NaN,Midfielder,player,2003-06-24,Finland,2u07e54v5dprsugdvddpq5ync,178.0,right,14.0,active,yes,62.0,Vantaa,NaN
es8z1xh8vhhtrjs8jrfbrqrro,August Johan,Ljungberg,August,Ljungberg,Male,A. Ljungberg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2005-05-13,Sweden,1z6l2c33w2kyz9rdefs1d68nb,180.0,left,36.0,active,yes,67.0,Uppsala,NaN
gkyakbpfwhi9ura3y4zz0tuc,Herman Hilmer Johannes,Sjögrell,Herman,Sjögrell,Male,H. Sjögrell,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Attacker,player,2001-05-08,Sweden,1z6l2c33w2kyz9rdefs1d68nb,179.0,left,16.0,active,yes,75.0,NaN,NaN
zcxaeune35ytupczxvgy5jx0,Johan Peter,Brådenmark,Johan,Brådenmark,Male,J. Brådenmark,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,2006-04-20,Sweden,1z6l2c33w2kyz9rdefs1d68nb,175.0,right,37.0,active,yes,62.0,NaN,NaN
19zwcs7v3z3qn3zsjww4h95p0,Antonio,Kujundžić,Antonio,Kujundzic,Male,A. Kujundžić,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,2006-01-20,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,18.0,active,yes,NaN,Kalmar,NaN
27tqgrgwe7bvct5ffmr0sqdey,Dion,Krasniqi,Dion,Krasniqi,Male,D. Krasniqi,Kosovo,86u6edbqifdjsn49mbp2anw7p,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,2003-08-24,Sweden,1z6l2c33w2kyz9rdefs1d68nb,188.0,right,20.0,active,yes,78.0,NaN,NaN
3f5eae0mo6ljmgiuetxtmtkb8,Henrik,Jensen,Henrik,Jensen,Male,H. Jensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,coach,1985-01-11,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,active,no,NaN,NaN,NaN
4naiwvedctzccxar76woznfqi,Arash,Motaraghebjafarpour,Arash,Motaraghebjafarpour,Male,A. Motaraghebjafarpour,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Iran,e53g9hr2d3kasm34uumbg8r4,Defender,player,2003-03-19,Sweden,1z6l2c33w2kyz9rdefs1d68nb,178.0,right,26.0,active,yes,NaN,NaN,NaN
4r8xqhcqxugg2wk1g2n4x1at,Lars,Sætra,Lars,Sætra,Male,L. Sætra,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,Defender,player,1991-07-24,Norway,7f16iy4w8u8ogyn6pfooqwv5z,195.0,right,39.0,active,yes,90.0,Drammen,NaN
4zwdj7oaw9in8uo7dzzybqvpw,Vince Chijioke,Osuji,Vince,Osuji,Male,V. Osuji,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,2006-04-06,Sweden,1z6l2c33w2kyz9rdefs1d68nb,188.0,right,4.0,active,yes,NaN,NaN,NaN
51ueifp5nxythezmo0e7jiwwk,Rony Jene Aleksi,Jansson,Rony,Jansson,Male,R. Jansson,Finland,2u07e54v5dprsugdvddpq5ync,NaN,NaN,Defender,player,2004-01-10,Finland,2u07e54v5dprsugdvddpq5ync,183.0,right,25.0,active,yes,NaN,NaN,NaN
5odgmdtpkte7j2674it4hpqs5,Alexander Joseph,Gersbach,Alex,Gersbach,Male,A. Gersbach,Australia,u5ieemi69z72c3bgczyy68lo,Greece,6lpgd60z890no2v46zdecrcss,Defender,player,1997-05-08,Australia,u5ieemi69z72c3bgczyy68lo,183.0,left,3.0,active,yes,73.0,Auburn,NaN
5q20jb98g7acxc4ixvuhspwtm,Abdussalam Muhammad,Magashy,Abdussalam,Magashy,Male,A. Magashy,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,Midfielder,player,1998-04-06,Nigeria,63pvdwrsiq5b07mzi8igqei9p,171.0,right,21.0,active,yes,NaN,Kano,NaN
6nnzg3k48tb42267mwu2f38id,Stefan,Larsson,Stefan,Larsson,Male,S. Larsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,coach,1983-01-21,Sweden,1z6l2c33w2kyz9rdefs1d68nb,183.0,left,NaN,active,yes,78.0,Storfors,NaN
6s95sq8iooi8eetz043doh78,Ali,Zaher,Ali,Zaher,Male,A. Zaher,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2006-09-21,Sweden,1z6l2c33w2kyz9rdefs1d68nb,180.0,left,NaN,active,yes,61.0,NaN,NaN
6zyzxmoukzgucalrq3rokel1w,Casper Anton Oskar,Andersson,Casper,Andersson,Male,C. Andersson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Goalkeeper,player,2005-06-24,Sweden,1z6l2c33w2kyz9rdefs1d68nb,184.0,NaN,32.0,active,yes,NaN,NaN,Casper Andersson
78ev8z8b1houtb722o2f9okwl,Karl Jakob,Kindberg,Jakob,Kindberg,Male,J. Kindberg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Goalkeeper,player,1994-02-07,Sweden,1z6l2c33w2kyz9rdefs1d68nb,184.0,NaN,30.0,active,yes,80.0,NaN,NaN
7pdo9vcnrnidquom3zjlm9d5h,Erik Jonathan,Ring,Jonathan,Ring,Male,J. Ring,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Attacker,player,1991-12-05,Sweden,1z6l2c33w2kyz9rdefs1d68nb,182.0,left,11.0,active,yes,74.0,Örebro,NaN
7pttfd9lcxr3y6bq0h1c8ufah,Samuel Erik Oskar,Brolin,Samuel,Brolin,Male,S. Brolin,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Goalkeeper,player,2000-09-29,Sweden,1z6l2c33w2kyz9rdefs1d68nb,202.0,right,1.0,active,yes,85.0,Lidköping,NaN
7xxqn9xu5izixdi9spsjf1t5h,Charles Melker Otto,Hallberg,Melker,Hallberg,Male,M. Hallberg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,1995-10-20,Sweden,1z6l2c33w2kyz9rdefs1d68nb,180.0,right,5.0,active,yes,68.0,Ljungbyholm,NaN
7xy9xdsuqdirsgn41xsom2710,Axel Linus Jimmy,Braun,Linus,Braun,Male,L. Braun,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Attacker,player,2006-07-20,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,12.0,active,yes,NaN,NaN,NaN
86fokf6u54eq39xx5r5smyqui,Carl Ivar,Gustafsson,Carl,Gustafsson,Male,C. Gustafsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2000-03-18,Sweden,1z6l2c33w2kyz9rdefs1d68nb,180.0,right,17.0,active,yes,NaN,NaN,NaN
88csh50wwpanzfdvu7ia3x1ih,Max Johan Erik,Svensson,Max,Svensson,Male,M. Svensson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Attacker,player,1998-06-19,Sweden,1z6l2c33w2kyz9rdefs1d68nb,176.0,right,NaN,active,yes,68.0,Teckomatorp,NaN
8aj9c2doiu9g4hd573mq0mms5,Robert,Gojani,Robert,Gojani,Male,R. Gojani,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Kosovo,86u6edbqifdjsn49mbp2anw7p,Midfielder,player,1992-10-19,Sweden,1z6l2c33w2kyz9rdefs1d68nb,174.0,right,23.0,active,yes,71.0,Kalix,NaN
8bst3zqmpdjeilua19syyoqhg,Alf Ville Tomas,Nilsson,Ville,Nilsson,Male,V. Nilsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Attacker,player,2004-06-12,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,22.0,active,yes,NaN,NaN,NaN
a0dcnofzjvroty4idvyxfaggl,Romário,Pereira Sipião,Romário,Pereira Sipião,Male,Romário,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,1985-08-10,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,174.0,right,29.0,active,yes,71.0,Imperatriz,Romário
aqnr6l3f02hx0soadunxbjcpg,Jacob,Bennedsen Trenskow,Jacob,Trenskow,Male,J. Trenskow,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,Attacker,player,2000-11-26,Denmark,5adf60vwiw2f2mibyq1k4ex7i,178.0,left,20.0,active,no,64.0,NaN,NaN
b6uj13lah92mxcmbs45ujr9p1,Simon Ivar Alexander,Skrabb,Simon,Skrabb,Male,S. Skrabb,Finland,2u07e54v5dprsugdvddpq5ync,NaN,NaN,Attacker,player,1995-01-19,Finland,2u07e54v5dprsugdvddpq5ync,174.0,right,10.0,active,yes,77.0,Jakobstad,NaN
b77pn74u92otyl9t11kn6qcyc,Wilmer Bernt,Andersson,Wilmer,Andersson,Male,W. Andersson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2005-04-28,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,24.0,active,yes,NaN,NaN,Wilmer Andersson
bhk6nuy0352nrcf1sp7rassno,Eric William,Anderson,William,Andersson,Male,William Anderson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2006-02-28,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,right,16.0,active,yes,NaN,NaN,NaN
bi8ahffozsvj2jwiakg7lidjo,Arvin,Davoudi-Kia,Arvin,Davoudi-Kia,Male,A. Davoudi-Kia,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Iran,e53g9hr2d3kasm34uumbg8r4,Defender,player,2006-02-11,Sweden,1z6l2c33w2kyz9rdefs1d68nb,178.0,left,27.0,active,yes,NaN,Malmö,NaN
bm2irsmnu6xonzgwb9zli6ajt,Kevin Alexander,Jensen,Kevin,Jensen,Male,K. Jensen,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Attacker,player,2001-06-15,Sweden,1z6l2c33w2kyz9rdefs1d68nb,173.0,right,7.0,active,yes,NaN,NaN,NaN
ca1rbkiauhgutgz9swucf845w,Gustav,Arvidsson,Gustav,Arvidsson,Male,G. Arvidsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Unknown,player,2005-03-24,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,active,no,NaN,NaN,NaN
cq3y184r3wicnhyzbfr2slv4l,Rasmus Stellan,Sjöstedt,Rasmus,Sjöstedt,Male,R. Sjöstedt,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,1992-02-28,Sweden,1z6l2c33w2kyz9rdefs1d68nb,184.0,right,6.0,active,yes,75.0,Färjestaden,NaN
ec0e15kwv2vre5gnldajcwq8l,Dino,Islamović,Dino,Islamovic,Male,D. Islamović,Montenegro,1411jebgwo2ja1erogsq81lg9,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,1994-01-17,Sweden,1z6l2c33w2kyz9rdefs1d68nb,190.0,left,9.0,active,yes,88.0,Hudiksvall,NaN
ek7ahq34t30n82i00bx90y5lh,Ivan,Inzoudine,Ivan,Inzoudine,Male,I. Inzoudine,France,7gww28djs405rfga69smki84o,NaN,NaN,Defender,player,1996-12-10,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,active,yes,NaN,NaN,NaN
ersburboye1ic6pxc36ytm4et,Saku Tuomas Severi,Ylätupa,Saku,Ylätupa,Male,S. Ylätupa,Finland,2u07e54v5dprsugdvddpq5ync,NaN,NaN,Attacker,player,1999-08-04,Finland,2u07e54v5dprsugdvddpq5ync,171.0,both,19.0,active,yes,75.0,Espoo,NaN
lh30ckelpek3u7jbzotxuvze,Olof Johan Andreas,Karlsson,Johan,Karlsson,Male,J. Karlsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2001-06-20,Sweden,1z6l2c33w2kyz9rdefs1d68nb,172.0,right,13.0,active,yes,68.0,NaN,NaN
pa1381haxe650pg5nm782zv8,Love Zakarias,Råvik,Zakarias,Råvik,Male,Z. Råvik,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Midfielder,player,2006-03-10,Sweden,1z6l2c33w2kyz9rdefs1d68nb,181.0,right,28.0,active,yes,NaN,NaN,NaN
r0buw94enqicur1escb750r8,Leon,Isa,Leon,Isa,Male,L. Isa,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Attacker,player,2005-02-01,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,14.0,active,yes,NaN,NaN,NaN
144jdrezcfwd4uh3sk7zhtizu,Algot Sebastian,Nanasi,Sebastian,Nanasi,Male,S. Nanasi,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Hungary,1vy5vlux7mj2r7r9ktd71hhpo,Midfielder,player,2002-05-16,Sweden,1z6l2c33w2kyz9rdefs1d68nb,178.0,right,11.0,active,no,71.0,Kristianstad,NaN
14r1c22voyj02dx8bni4eketw,André Micael,Álvarez Pérez,André,Pérez,Male,A. Pérez,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Chile,32tb8d7824xg4i0ybxzssczu0,Defender,player,2005-03-23,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,active,no,NaN,NaN,NaN
1meafg8cs0tnmmm6ep0563alm,Patriot,Sejdiu,Patriot,Sejdiu,Male,P. Sejdiu,Kosovo,86u6edbqifdjsn49mbp2anw7p,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,2000-05-05,Kosovo,86u6edbqifdjsn49mbp2anw7p,182.0,left,36.0,active,no,NaN,Pristina,NaN
1pkp4fqrgj87mk6x7lhryt6vo,Adrian Siam,Skogmar,Adrian,Skogmar,Male,A. Skogmar,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Thailand,71wqq15l0mvpl4lneayzzh44g,Midfielder,player,2005-11-23,Sweden,1z6l2c33w2kyz9rdefs1d68nb,175.0,right,37.0,active,yes,70.0,NaN,NaN
