id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,secondNationality,secondNationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,height,foot,startDate,endDate,status,active,placeOfBirth,weight,knownName,shirtNumber
coxuin3vr6nkynlvcsvzphjl6,Rodrigo,Pedrosa Rego,Rodrigo,Pedrosa Rêgo,Male,Rodrigo Rego,Portugal,1nbm5i9a0403zzvltn17lxinc,NaN,NaN,Defender,player,2002-03-26,Portugal,1nbm5i9a0403zzvltn17lxinc,183.0,left,2022-07-11Z,2024-06-30Z,active,no,Almada,71.0,Rodrigo Rêgo,32.0
d4z4gdds9hajylsy2hh5b78q,Justin Shane,Ogenia,Justin,Ogenia,Male,J. Ogenia,Curaçao,5im58ram567ao2fbnz39sm8vk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1999-02-05,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,right,2020-10-06Z,2024-06-30Z,active,no,Helmond,73.0,NaN,2.0
d6vtta9udzizzx45o3ldurevo,Tom,Sas,Tom,Sas,Male,T. Sas,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Midfielder,player,2003-09-30,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,right,2023-07-01Z,2024-06-24Z,active,no,NaN,NaN,NaN,25.0
dc897iic6p3j5s9hrhm3h25n8,David,Garden,David,Garden,Male,D. Garden,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Attacker,player,2004-06-20,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,right,2023-06-13Z,2024-08-30Z,active,no,NaN,NaN,NaN,19.0
ddldrej9an43ky123hqwp22ju,Luuk,Wouters,Luuk,Wouters,Male,L. Wouters,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,1999-06-08,Netherlands,6hzi5pltnz67q4la8yli9qfv6,190.0,left,2023-08-31Z,2024-06-30Z,active,no,Schijndel,78.0,NaN,15.0
dej8tywq0npvbm25sfgtqur1m,Ozan Can,Kökçü,Ozan,Kökçü,Male,O. Kökçü,Azerbaijan,52sufqqq7vid3xa6iljx6obcz,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1998-08-18,Netherlands,6hzi5pltnz67q4la8yli9qfv6,176.0,both,2022-08-11Z,2024-07-31Z,active,no,Haarlem,66.0,NaN,10.0
e0fd13f4bjrv0f3yvqijebh90,Farouq,Limouri,Farouq,Limouri,Male,F. Limouri,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Defender,player,2003-03-15,Netherlands,6hzi5pltnz67q4la8yli9qfv6,182.0,right,2023-06-13Z,NaN,active,yes,NaN,70.0,NaN,18.0
e5y1b7kqzzczpkl9hbt21v7jd,Achraf,El Bouchataoui,Achraf,El Bouchataoui,Male,A. El Bouchataoui,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Midfielder,player,2000-01-12,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,right,2024-01-11Z,2025-06-30Z,active,no,Rotterdam,70.0,NaN,27.0
ecogrg0h44ac9md82wjqix5w4,Nassim,Achenteh,Nassim,Achenteh,Male,N. Achenteh,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Midfielder,player,2003-01-29,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,2023-07-24Z,2023-12-31Z,active,no,NaN,NaN,NaN,20.0
eu901b75l2ly5p48jdw6kwmad,Mawouna Kodjo,Amevor,Mawouna,Amevor,Male,M. Amevor,Togo,3jiuckrqd0zejkm452st5dyq7,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1991-12-16,Netherlands,6hzi5pltnz67q4la8yli9qfv6,191.0,right,2020-01-20Z,2024-06-24Z,active,no,Rotterdam,75.0,NaN,3.0
yvkg7uyb2bxtqxvsyy41nthw,Sven,Simons,Sven,Simons,Male,S. Simons,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Midfielder,player,2004-03-02,Netherlands,6hzi5pltnz67q4la8yli9qfv6,168.0,left,2023-06-13Z,NaN,active,yes,Weert,64.0,Sven Simons,23.0
2c8alz6gmphvy6aqpgykva0yy,Maarten,Pouwels,Maarten,Pouwels,Male,M. Pouwels,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Attacker,player,1998-08-28,Netherlands,6hzi5pltnz67q4la8yli9qfv6,200.0,right,2024-02-22Z,2024-06-30Z,active,no,Dalfsen,NaN,NaN,28.0
2ht1bdhf6z4bkck3aj92sq32s,Maurilio,de Lannoy,Maurilio,de Lannoy,Male,M. de Lannoy,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Curaçao,5im58ram567ao2fbnz39sm8vk,Midfielder,player,2003-11-07,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,right,2022-09-17Z,2023-12-31Z,active,no,NaN,NaN,NaN,15.0
2pjxqgyqgvalmyu8cnu5fst90,Ben,Scholte,Ben,Scholte,Male,B. Scholte,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Midfielder,player,2001-08-10,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,right,2020-08-06Z,2024-06-24Z,active,no,Ter Apel,77.0,NaN,19.0
38zynfr16ty0lrrq5jtnc3tyi,Milan,Bikhan,Milan,Bikhan,Male,M. Bikhan,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Midfielder,player,2003-07-01,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,2023-07-01Z,2024-08-03Z,active,no,NaN,NaN,NaN,NaN
3jzdv9ae0z34h789y86vc2sr8,Kyron,van der Kaap,Kyron,van der Kaap,Male,K. van der Kaap,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Cameroon,4eb9feio6u267dd1jcwaf38mt,Attacker,player,2002-06-10,Netherlands,6hzi5pltnz67q4la8yli9qfv6,191.0,NaN,2023-08-17Z,2024-08-03Z,active,no,NaN,NaN,NaN,NaN
3kt58x082lj8650en2mt60xqt,Eric Dirk,Oelschlägel,Eric,Oelschlägel,Male,E. Oelschlägel,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Goalkeeper,player,1995-09-20,Germany,36min0qztu8eydwvpv8t1is0m,193.0,right,2022-07-15Z,2024-06-30Z,active,no,Hoyerswerda,85.0,NaN,1.0
49x98sk3wf7sjshrlou5vnvje,Lucas,Bernadou,Lucas,Bernadou,Male,L. Bernadou,France,7gww28djs405rfga69smki84o,NaN,NaN,Midfielder,player,2000-09-24,France,7gww28djs405rfga69smki84o,178.0,right,2020-07-22Z,2024-06-30Z,active,no,Le Chesnay,NaN,NaN,8.0
4cbhx91p3l265b2cejzd07gbu,Patrick,Brouwer,Patrick,Brouwer,Male,P. Brouwer,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Attacker,player,2001-03-19,Netherlands,6hzi5pltnz67q4la8yli9qfv6,176.0,NaN,2023-07-22Z,2024-06-30Z,active,no,Leiden,NaN,NaN,21.0
4iurx3g3hajlatv5gcxsqwm7e,Dennis,Vos,Dennis,Vos,Male,D. Vos,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2001-11-28,Netherlands,6hzi5pltnz67q4la8yli9qfv6,181.0,left,2023-01-27Z,NaN,active,yes,Geldrop,NaN,NaN,14.0
4l8n194otkmyc3op4u111l5n9,Michaël,Heylen,Michaël,Heylen,Male,M. Heylen,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,1994-01-03,Belgium,4wbzjcclyefma1ourvjsu4q2j,187.0,right,2022-07-06Z,2024-06-30Z,active,no,Wommelgem,82.0,NaN,13.0
4lf5375rzyy400rabvwgbcbmx,Faris,Hammouti,Faris,Hammouti,Male,F. Hammouti,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1997-01-21,Netherlands,6hzi5pltnz67q4la8yli9qfv6,186.0,right,2024-01-22Z,2025-07-19Z,active,no,Utrecht,80.0,NaN,23.0
4lnhhxtl72v8wlss3xgrrbr2t,Jorrit,Smeets,Jorrit,Smeets,Male,J. Smeets,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Midfielder,player,1995-03-25,Netherlands,6hzi5pltnz67q4la8yli9qfv6,170.0,left,2023-08-26Z,2024-06-30Z,retired,no,Landgraaf,82.0,NaN,25.0
57wfg8j12hfw3aisrnwtpgmvp,Lorenzo Armando Cyril,Burnet,Lorenzo,Burnet,Male,L. Burnet,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Suriname,31vay1njxmbs7vtbfp1wo2dx1,Defender,player,1991-01-11,Netherlands,6hzi5pltnz67q4la8yli9qfv6,170.0,left,2021-07-15Z,2024-06-30Z,active,no,Amsterdam,66.0,NaN,18.0
5frjqqf0jvbqw8ag00pktw8yy,Vicente Andrés Felipe Federico,Besuijen,Vicente,Besuijen,Male,V. Besuijen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Colombia,6kby8rq1p01fg5ds38ckkrcs5,Attacker,player,2001-04-10,Colombia,6kby8rq1p01fg5ds38ckkrcs5,169.0,right,2024-01-25Z,2024-06-30Z,active,no,Bogotà,65.0,NaN,7.0
6ferzqtsot04cucvdh1cjex62,Chardi Mpindi,Landu,Chardi,Landu,Male,C. Landu,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Attacker,player,2000-07-18,Netherlands,6hzi5pltnz67q4la8yli9qfv6,175.0,right,2023-07-03Z,2025-06-30Z,active,no,Enschede,75.0,NaN,11.0
72fg7x4m31fzml7km1i5ayzh0,Gijs,Bolk,Gijs,Bolk,Male,G. Bolk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2005-01-06,Netherlands,6hzi5pltnz67q4la8yli9qfv6,189.0,left,2023-12-22Z,NaN,active,yes,NaN,NaN,NaN,34.0
7afaygi7b8fmxr885zaezaay1,Joey Petrus Martinus,Konings,Joey,Konings,Male,J. Konings,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Attacker,player,1998-04-21,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,left,2023-08-23Z,2024-12-31Z,active,no,Schaijk,77.0,NaN,29.0
7ied0n6vz7y6owt4c96apsafp,Piotr,Parzyszek,Piotr,Parzyszek,Male,P. Parzyszek,Poland,27baqb7359ywdvsxxklx1kn11,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1993-09-08,Poland,27baqb7359ywdvsxxklx1kn11,191.0,both,2023-07-13Z,2024-07-03Z,active,no,Toruń,80.0,NaN,9.0
7myeigeuggkj5ymjw6znedkut,Ahmed,El Messaoudi,Ahmed,El Messaoudi,Male,A. El Messaoudi,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,1995-08-03,Belgium,4wbzjcclyefma1ourvjsu4q2j,184.0,both,2022-08-30Z,2023-12-31Z,active,no,Brussel,83.0,NaN,23.0
7ufq4s5t9bsfhiuga992prx0p,Darren Raekwon,McIntosh-Buffonge,Darren,Buffonge,Male,D. Buffonge,Antigua and Barbuda,5ptslcq1vbobftatllej94tkr,Trinidad and Tobago,635ed0499golbw7h62vt7g53j,Midfielder,player,1998-11-07,England,1fk5l4hkqk12i7zske6mcqju6,173.0,left,2024-01-25Z,2024-06-30Z,active,no,London,62.0,NaN,12.0
7ytoj5m2j4u50e7pjhz0lr1ed,Maikel,Kieftenbeld,Maikel,Kieftenbeld,Male,M. Kieftenbeld,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Midfielder,player,1990-06-26,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,right,2022-06-12Z,2024-06-30Z,active,no,Dalfsen,75.0,NaN,6.0
8eribncmewk65x40tn7pvqymt,Robin,Schouten,Robin,Schouten,Male,R. Schouten,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,1998-02-25,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,right,2023-08-12Z,2025-06-30Z,active,no,Alkmaar,71.0,NaN,2.0
8olodgqqrpaloeziur0opl4ut,Michel,van Oostrum,Michel,van Oostrum,Male,M. van Oostrum,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,assistant coach,1966-08-22,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,2023-04-13Z,2024-06-30Z,active,no,NaN,NaN,NaN,NaN
8r9zv651mixm0085hszbj3mz8,Aaron,Misehouy,Aaron,Misehouy,Male,A. Misehouy,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Ghana,2q2sw72utw5gu9t5y4knckwba,Attacker,player,2003-03-24,Netherlands,6hzi5pltnz67q4la8yli9qfv6,174.0,both,2023-07-01Z,2024-08-03Z,active,no,Amsterdam,NaN,NaN,32.0
972q9hcd55lu4qehx2bif6dih,Erwin,van Breugel,Erwin,van Breugel,Male,E. van Breugel,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,assistant coach,1982-01-09,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,2023-07-01Z,2024-04-09Z,active,no,NaN,NaN,NaN,NaN
9fixhwezdxpx0mc3pz8faor9w,Jorn,Hekkert,Jorn,Hekkert,Male,J. Hekkert,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Midfielder,player,2005-02-02,Netherlands,6hzi5pltnz67q4la8yli9qfv6,165.0,right,2024-04-11Z,2025-06-30Z,active,no,Deventer,NaN,NaN,15.0
9ktfzp9jbzxod3116b4xql6ju,Jan,Hoekstra,Jan,Hoekstra,Male,J. Hoekstra,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Goalkeeper,player,1998-08-04,Netherlands,6hzi5pltnz67q4la8yli9qfv6,200.0,right,2023-07-11Z,2025-07-25Z,active,no,Eexterveen,75.0,NaN,22.0
a2lulhr3kqnyt312nz58ei4et,Desley Petrus Cornelis,Ubbink,Desley,Ubbink,Male,D. Ubbink,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Midfielder,player,1993-06-15,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,right,2023-08-07Z,2024-06-18Z,active,no,Roosendaal,73.0,NaN,10.0
ait187bpr8we72jvfxxt6ttjp,Mike Jarno Maria,te Wierik,Mike,te Wierik,Male,M. te Wierik,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,1992-06-08,Netherlands,6hzi5pltnz67q4la8yli9qfv6,191.0,right,2023-02-01Z,2025-06-30Z,active,no,Hengevelde,73.0,NaN,4.0
atksoav6qc2kgsnl310idjis,Jasper,Huijzer,Jasper,Huijzer,Male,J. Huijzer,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Spain,49ih1pwv3ahshdf8uzrimi54c,Midfielder,player,2003-08-15,Netherlands,6hzi5pltnz67q4la8yli9qfv6,184.0,NaN,2023-07-01Z,2024-01-30Z,active,no,Waspik,NaN,NaN,17.0
cqrk42u0s5w8yuq6mnckug02y,Jari,Vlak,Jari,Vlak,Male,J. Vlak,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Midfielder,player,1998-08-15,Netherlands,6hzi5pltnz67q4la8yli9qfv6,191.0,right,2021-01-11Z,2024-02-01Z,active,no,Volendam,NaN,NaN,20.0
d26q3jf56eg6ymyu2vly0b504,George,Younan Askaro,George,Younan,Male,G. Younan,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Syria,3tsnzfkszhsktmhsmwar1tvp8,Attacker,player,2004-05-11,Netherlands,6hzi5pltnz67q4la8yli9qfv6,165.0,right,2023-08-10Z,2024-08-03Z,active,no,Deventer,NaN,NaN,27.0
do3hmeg3lk6ttukbn2aig9h,Alfons,Arts,Alfons,Arts,Male,A. Arts,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,coach,1965-08-29,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,2024-04-13Z,2024-06-11Z,active,no,Zeist,NaN,NaN,NaN
dvpzb2ayepesikiz0f8kdu904,Dave,Funke,Dave,Funke,Male,D. Funke,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2003-09-12,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,2023-01-23Z,2024-08-03Z,active,no,NaN,NaN,NaN,NaN
dxgws4evr7c6febtju09hmdw5,Fried,Grim,Fred,Grim,Male,F. Grim,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,coach,1965-08-17,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,NaN,2023-06-16Z,2024-04-09Z,active,no,Amsterdam,87.0,NaN,NaN
dylwfmh36ig1bapog0na7zuvo,Marc,Hegeman,Marc,Hegeman,Male,M. Hegeman,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,assistant coach,1976-04-24,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,2024-04-13Z,NaN,active,yes,NaN,NaN,NaN,NaN
ekltvbrx114dg6b2wj3lpwy96,Kyan,van Dorp,Kyan,van Dorp,Male,K. van Dorp,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Goalkeeper,player,2000-05-17,Netherlands,6hzi5pltnz67q4la8yli9qfv6,187.0,right,2021-07-01Z,2024-06-30Z,active,no,Nieuwegein,NaN,NaN,16.0
ewbakrn2dqmy062scjnz0pecp,Rui Jorge,Monteiro Mendes,Rui Jorge,Monteiro Mendes,Male,Rui Mendes,Portugal,1nbm5i9a0403zzvltn17lxinc,NaN,NaN,Attacker,player,1999-11-10,Portugal,1nbm5i9a0403zzvltn17lxinc,179.0,both,2021-07-30Z,2024-01-24Z,active,no,Gondar,72.0,Rui Mendes,7.0
eytcfp4cu6qkar65kf0p5rm96,Julius,Dirksen,Julius,Dirksen,Male,J. Dirksen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2003-02-02,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,left,2022-01-31Z,2024-06-27Z,active,no,Amersfoort,NaN,NaN,24.0
f1as17wqpj44gihtvw936lofd,Bradly,van Hoeven,Bradly,van Hoeven,Male,B. van Hoeven,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Midfielder,player,2000-04-17,Netherlands,6hzi5pltnz67q4la8yli9qfv6,174.0,left,2024-02-01Z,2024-06-30Z,active,no,Maassluis,69.0,NaN,17.0
y1ky8sp8scl05mmfr7byy3md,Jeff,Hardeveld,Jeff,Hardeveld,Male,J. Hardeveld,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,1995-02-27,Netherlands,6hzi5pltnz67q4la8yli9qfv6,184.0,left,2021-07-01Z,2024-06-30Z,active,no,Delft,76.0,NaN,3.0
1qxfp5b8s4qv9cebjvex0nluy,Casper,Goedkoop,Casper,Goedkoop,Male,C. Goedkoop,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,assistant coach,1973-03-17,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,2023-07-01Z,NaN,active,yes,NaN,NaN,NaN,NaN
29fr98or3mqippn84z3p9ihhw,Luciano,Valente,Luciano,Valente,Male,L. Valente,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Italy,25f2cmb2r8mk5rj92tzer6kvv,Midfielder,player,2003-10-04,Netherlands,6hzi5pltnz67q4la8yli9qfv6,189.0,right,2021-05-15Z,2025-07-02Z,active,no,Groningen,78.0,NaN,40.0
397korofv0jmoxs8aklr5yuzu,Nordin,Musampa,Nordin,Musampa,Male,N. Musampa,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Defender,player,2001-10-13,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,left,2022-07-01Z,2024-06-30Z,active,no,Almere,75.0,NaN,24.0
3aly8eihwfvtwde7dg0k18w7o,Jorg,Schreuders,Jorg,Schreuders,Male,J. Schreuders,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Singapore,i5ym1phxb6fliphj1xd6pydv,Midfielder,player,2004-09-09,Singapore,i5ym1phxb6fliphj1xd6pydv,188.0,right,2022-10-18Z,NaN,active,yes,Singapore,76.0,NaN,14.0
4dk7h575fifmw2lhslevhmhux,Marco,Rente,Marco,Rente,Male,M. Rente,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Defender,player,1997-02-25,Germany,36min0qztu8eydwvpv8t1is0m,187.0,right,2023-06-13Z,NaN,active,yes,Siegen,84.0,NaN,5.0
4k9shzwgauyy7w2911uev75yh,Florian,Krüger,Florian,Krüger,Male,F. Krüger,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Attacker,player,1999-02-13,Germany,36min0qztu8eydwvpv8t1is0m,186.0,both,2022-08-30Z,2023-08-29Z,active,no,Staßfurt,83.0,NaN,23.0
4t85yj2ijymrz5vf457jcihre,Tomáš,Suslov,Tomás,Suslov,Male,T. Suslov,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,Midfielder,player,2002-06-07,Slovakia,7dybe8679n9bgyrcxi383pq3y,173.0,left,2020-01-17Z,2023-09-01Z,active,no,Spišská Nová Ves,72.0,NaN,NaN
51amjiu7y5foxpshlwy7dz3mc,Nils,Eggens,Nils,Eggens,Male,N. Eggens,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Attacker,player,2005-04-08,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,right,2023-12-14Z,2025-06-30Z,active,no,NaN,NaN,NaN,57.0
58pm13l1cae5x7v5wjl9dukus,Sven,Bouland,Sven,Bouland,Male,S. Bouland,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2006-02-22,Netherlands,6hzi5pltnz67q4la8yli9qfv6,184.0,right,2024-01-21Z,NaN,active,yes,NaN,NaN,NaN,67.0
5ph43qsw8g2zbm19a2230zfo4,Jasper,Meijster,Jasper,Meijster,Male,J. Meijster,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Goalkeeper,player,2005-01-03,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,right,2022-06-19Z,2025-06-30Z,active,no,Groningen,75.0,NaN,44.0
6gj1r8dnoy17pemp9xtng6sbt,Liam Joel,van Gelderen,Liam,van Gelderen,Male,L. van Gelderen,Suriname,31vay1njxmbs7vtbfp1wo2dx1,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2001-03-23,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,right,2022-07-01Z,2024-07-26Z,active,no,Zaandam,72.0,NaN,19.0
6l05uptz4213sn1ywgolczi1g,Fofin,Turay,Fofin,Turay,Male,F. Turay,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Guinea,4i9sg55wigitrfx7290f59ceo,Attacker,player,2004-06-07,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,right,2023-05-27Z,NaN,active,yes,Groningen,NaN,NaN,42.0
7xovmwq2h4rcr9nuou4gi3g2c,Wouter,Prins,Wouter,Prins,Male,W. Prins,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2004-02-06,Netherlands,6hzi5pltnz67q4la8yli9qfv6,173.0,left,2023-09-01Z,NaN,active,yes,NaN,NaN,NaN,50.0
87jhc1egvm6lpja6tfeap3yi2,Kian,Slor,Kian,Slor,Male,K. Slor,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Attacker,player,2002-03-23,Netherlands,6hzi5pltnz67q4la8yli9qfv6,181.0,NaN,2022-07-01Z,2024-06-30Z,active,no,Sappemeer,NaN,NaN,38.0
8hq0so8nzsuzmsffae5nwdwmi,Paulos Johannes,Abraham,Paulos,Abraham,Male,P. Abraham,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Eritrea,76fkjar42okgr6loos2xb6ka1,Attacker,player,2002-07-16,Sweden,1z6l2c33w2kyz9rdefs1d68nb,178.0,both,2021-07-01Z,2024-03-21Z,active,no,Solna,68.0,NaN,11.0
8ledzu9tb7knxqbj7izpk6b6c,Noam,Fritz Emeran,Noam,Emeran,Male,N. Emeran,France,7gww28djs405rfga69smki84o,Rwanda,12obgipj8u3vm1grf3jkrvqte,Attacker,player,2002-09-24,France,7gww28djs405rfga69smki84o,179.0,left,2023-08-24Z,NaN,active,yes,Paray-le-Monial,67.0,NaN,22.0
8mvfatole8eg9bzetdte8hus4,Roy,Leicester,Roy,Leicester,Male,R. Leicester,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2006-05-15,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,right,2023-12-18Z,2025-06-30Z,active,no,NaN,NaN,NaN,70.0
9080840ngisugqraum27d0us5,Leandro Jones Johan,Bacuna,Leandro,Bacuna,Male,L. Bacuna,Curaçao,5im58ram567ao2fbnz39sm8vk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1991-08-21,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,right,2023-08-01Z,2025-06-30Z,active,no,Groningen,77.0,NaN,8.0
98qi4clazqen9kimkxt3jb6j9,Marvin,Peersman,Marvin,Peersman,Male,M. Peersman,Belgium,4wbzjcclyefma1ourvjsu4q2j,Ghana,2q2sw72utw5gu9t5y4knckwba,Defender,player,1991-02-10,Belgium,4wbzjcclyefma1ourvjsu4q2j,185.0,right,2023-07-03Z,NaN,active,yes,Wilrijk,69.0,NaN,43.0
9lcrw851dtsyxfaa7o1z28h04,Alex Jens Kenneth,Mortensen,Alex,Mortensen,Male,A. Mortensen,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Attacker,player,2002-07-13,Sweden,1z6l2c33w2kyz9rdefs1d68nb,175.0,NaN,2022-05-15Z,2025-06-30Z,active,no,NaN,66.0,NaN,NaN
9wwud2tglhtdocmjgl2u5ib6c,Thijmen,Blokzijl,Thijmen,Blokzijl,Male,T. Blokzijl,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2005-02-25,Netherlands,6hzi5pltnz67q4la8yli9qfv6,190.0,right,2021-05-08Z,NaN,active,yes,Groningen,75.0,NaN,20.0
9zcr9l3mfbbstmesdlx298vhm,Radinio Roberto,Balker,Radinio,Balker,Male,R. Balker,Suriname,31vay1njxmbs7vtbfp1wo2dx1,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1998-09-03,Netherlands,6hzi5pltnz67q4la8yli9qfv6,190.0,right,2021-07-01Z,2024-01-18Z,active,no,Amsterdam,82.0,NaN,12.0
a33sy9bstlsfq023oiym5qk9g,Daniël,Beukers,Daniël,Beukers,Male,D. Beukers,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2004-01-28,Netherlands,6hzi5pltnz67q4la8yli9qfv6,181.0,right,2023-06-13Z,2024-06-24Z,active,no,Spakenburg,67.0,NaN,26.0
