id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,startDate,endDate,status,active,secondNationality,secondNationalityId,position,shirtNumber,knownName,dateOfDeath
6rjpbkrfvohssisqj33mgf02c,Alexandru Cristian,Stan,Alexandru,Stan,Male,A. Stan,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2005-09-25,București,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2025-01-14Z,2025-06-30Z,active,no,NaN,NaN,Attacker,9.0,NaN,NaN
6staivcla0ulebr7wyrv1dcl,Dorinel Ionel,Munteanu,Dorinel,Munteanu,Male,D. Munteanu,Romania,17oj2qrzqlkhdjvazum10sx2i,coach,1968-06-25,Grădinari,Romania,17oj2qrzqlkhdjvazum10sx2i,170.0,NaN,NaN,2021-07-06Z,2024-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN
6xyjrlxhj7zrhjak5gumprxbe,Răzvan Andrei,Tănasă,Razvan,Tanasa,Male,R. Tănasă,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2003-04-28,Constanța,Romania,17oj2qrzqlkhdjvazum10sx2i,172.0,59.0,both,2023-07-01Z,2025-06-30Z,active,no,NaN,NaN,Midfielder,17.0,NaN,NaN
7v7dc8nfnjymb9l9z1r76fzai,David Iulian,Maftei,David,Maftei,Male,D. Maftei,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2004-07-12,Vaslui,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-07-01Z,2025-06-30Z,active,no,NaN,NaN,Defender,27.0,NaN,NaN
80eyrotky0f6ustzc7lugsv6d,Cosmin Andrei,Dur-Bozoancă,Cosmin,Dur-Bozoanca,Male,C. Dur-Bozoancă,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1998-02-15,Braşov,Romania,17oj2qrzqlkhdjvazum10sx2i,179.0,NaN,NaN,2022-02-03Z,NaN,active,yes,NaN,NaN,Goalkeeper,13.0,NaN,NaN
81vm8irj6qxs0oavrg9hq5qs5,Iustin Alin,Popescu,Iustin,Popescu,Male,I. Popescu,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1993-09-01,Craiova,Romania,17oj2qrzqlkhdjvazum10sx2i,184.0,78.0,left,2024-06-18Z,NaN,active,yes,NaN,NaN,Goalkeeper,32.0,NaN,NaN
83qhygb75ucqy2cadkdk514kq,Maksym,Kovaliov,Maksym,Kovalev,Male,M. Kovaliov,Ukraine,315w6fk6umfzf4qvba3t55u61,player,2000-07-11,Odesa,Ukraine,315w6fk6umfzf4qvba3t55u61,188.0,NaN,right,2024-06-18Z,2024-12-31Z,active,no,NaN,NaN,Goalkeeper,NaN,NaN,NaN
856if2z4ngrdprmb771z970t1,Josip,Tomašević,Josip,Tomasevic,Male,J. Tomašević,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1994-03-04,Sinj,Croatia,37hlakrwxyuzovaeoo4sezusp,179.0,73.0,left,2024-07-12Z,2025-01-08Z,active,no,NaN,NaN,Defender,22.0,NaN,NaN
85h7c41xx0td5kfc2q9dnau7e,Luca Cristian,Andronache,Luca,Andronache,Male,L. Andronache,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2003-07-26,București,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-07-30Z,NaN,active,yes,NaN,NaN,Attacker,77.0,NaN,NaN
8omhatdco6yosmldn2mm43dud,Jakob,Novak,Jakob,Novak,Male,J. Novak,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,player,1998-03-04,NaN,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,188.0,NaN,right,2025-01-17Z,2025-03-04Z,active,no,NaN,NaN,Midfielder,34.0,NaN,NaN
96xzmrpd7e6old15ty0l7j0lx,Miguel Ângelo,Gomes da Silva,Miguel Ângelo,Gomes da Silva,Male,Miguel Silva,Portugal,1nbm5i9a0403zzvltn17lxinc,player,1995-12-20,Santa Maria da Feira,Portugal,1nbm5i9a0403zzvltn17lxinc,191.0,78.0,left,2023-08-27Z,2025-06-30Z,active,no,NaN,NaN,Attacker,28.0,Miguel Silva,NaN
9lhzme4k2mvccddu67pencul1,Eric Cosmin,Bicfalvi,Eric,Bicfalvi,Male,E. Bicfalvi,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1988-02-05,Carei,Romania,17oj2qrzqlkhdjvazum10sx2i,187.0,79.0,right,2025-02-19Z,2025-08-05Z,active,no,Hungary,1vy5vlux7mj2r7r9ktd71hhpo,Attacker,55.0,NaN,NaN
9loa9o012r1e1crnj56ed4dzp,Mihai Andrei,Adăscăliței,Mihai,Adascalitei,Male,M. Adăscăliței,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1994-11-01,Titu,Romania,17oj2qrzqlkhdjvazum10sx2i,180.0,71.0,NaN,2021-12-31Z,2025-01-14Z,active,no,NaN,NaN,Midfielder,26.0,NaN,NaN
9rqik5gbg1pn154uwufl74ru1,Vasilije,Đurić,Vasilije,Duric,Male,V. Đurić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,player,1998-07-18,Subotica,Serbia,5w4ve503bjdsshwx9ho6jxzx0,178.0,65.0,NaN,2024-06-18Z,2024-12-31Z,active,no,NaN,NaN,Midfielder,33.0,NaN,NaN
9tk51jm5jw6h1tn753ktf5a8k,Darius Ionuț,Paharnicu,Darius,Paharnicu,Male,D. Paharnicu,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2005-04-10,Galați,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2021-01-01Z,NaN,active,yes,NaN,NaN,Goalkeeper,12.0,NaN,NaN
9v5cx4bfq4h8qutl16tl4904p,Victor,Bogaciuc,Victor,Bogaciuc,Male,V. Bogaciuc,Moldova,389mdnq78a55g2gr040a3mmtj,player,1999-10-17,NaN,Moldova,389mdnq78a55g2gr040a3mmtj,NaN,NaN,NaN,2024-08-22Z,2025-02-28Z,active,no,NaN,NaN,Midfielder,71.0,NaN,NaN
ac0caiufj66dbzfq94tkp266t,Ionuţ,Neagu,Ionut,Neagu,Male,I. Neagu,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1989-10-26,Galaţi,Romania,17oj2qrzqlkhdjvazum10sx2i,174.0,68.0,NaN,2020-08-03Z,2025-05-18Z,retired,no,NaN,NaN,Midfielder,8.0,NaN,NaN
aixfeclzw9robhgqnoph89045,Samy,Bourard,Samy,Bourard,Male,S. Bourard,Belgium,4wbzjcclyefma1ourvjsu4q2j,player,1996-03-29,Liege,Belgium,4wbzjcclyefma1ourvjsu4q2j,178.0,64.0,right,2024-10-01Z,2025-06-30Z,active,no,NaN,NaN,Midfielder,10.0,NaN,NaN
amkgi8kmrswt4suenfwgca19l,Samuel,Teles Pereira Nunes da Silva,Samuel,Teles Pereira Nunes Silva,Male,Samuel Teles,Portugal,1nbm5i9a0403zzvltn17lxinc,player,1997-02-28,NaN,Portugal,1nbm5i9a0403zzvltn17lxinc,NaN,NaN,right,2023-07-01Z,2025-06-30Z,active,no,NaN,NaN,Midfielder,21.0,Samuel Teles,NaN
aqmbmuslee5hhe1dn4sdvi99m,Julián Andres,Bonilla Tovar,Julián,Bonilla,Male,J. Bonilla,Colombia,6kby8rq1p01fg5ds38ckkrcs5,player,1996-11-21,Bogotá,Colombia,6kby8rq1p01fg5ds38ckkrcs5,192.0,84.0,left,2025-01-15Z,NaN,active,yes,NaN,NaN,Defender,3.0,NaN,NaN
bf75s20uvbe7fmj0w4wwicqtx,Maxim,Cojocaru,Maxim,Cojocaru,Male,M. Cojocaru,Moldova,389mdnq78a55g2gr040a3mmtj,player,1998-01-13,Chișinău,Moldova,389mdnq78a55g2gr040a3mmtj,175.0,NaN,NaN,2024-08-22Z,2025-06-30Z,active,no,NaN,NaN,Attacker,19.0,NaN,NaN
btejl6lq2qbkpv5kmowplzrvt,Alexandru Mihai Constantin,Pop,Alex,Pop,Male,A. Pop,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2000-02-01,San Antonio de Areco,Argentina,2vovxa97k7v7ofa85dah2xktb,NaN,NaN,NaN,2023-07-01Z,2025-01-01Z,active,no,Argentina,2vovxa97k7v7ofa85dah2xktb,Midfielder,11.0,NaN,NaN
d33p5yxpb780bkywka1jynyt,François,Yabré Tobasegnou,François,Yabré,Male,F. Yabré,Burkina Faso,2ggql4uo9h0p3c67wkm68ibol,player,1991-05-10,Guitry,Côte d'Ivoire,tin6kf561ywonqan0mettr98,180.0,79.0,right,2021-08-12Z,2025-01-30Z,active,no,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,15.0,NaN,NaN
dcaso2vxa9rhq9f2uu7kufjzd,Victor,Naicu,Victor,Naicu,Male,V. Naicu,Romania,17oj2qrzqlkhdjvazum10sx2i,assistant coach,1973-10-29,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2025-01-17Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
dzq2vuzvzjbqlj8423335awwk,Albert,Hofman,Albert,Hofman,Male,A. Hofman,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2003-04-10,Câmpulung Moldovenesc,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-06-18Z,2025-06-30Z,active,no,NaN,NaN,Attacker,97.0,NaN,NaN
e1cvbgyezrb7g5ulpupspm9gq,Andrei Ahmed,Bani Mustafa,Ahmed,Bani,Male,A. Bani,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2002-08-22,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,174.0,58.0,NaN,2025-01-11Z,2025-05-20Z,active,no,Jordan,5067agkwm6luzilwyfwth1dic,Midfielder,22.0,NaN,NaN
eh5meu1ebldn10s0u0lohyfo5,Ovidiu Nicuşor,Burcă,Ovidiu,Burca,Male,O. Burcă,Romania,17oj2qrzqlkhdjvazum10sx2i,coach,1980-03-16,Slatina,Romania,17oj2qrzqlkhdjvazum10sx2i,186.0,77.0,left,2025-01-01Z,2025-03-20Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN
ewpdng8x72853r8jkxv5z949h,Martin Yves,Angha-Lötscher,Martin,Angha,Male,M. Angha,Switzerland,3bh70jgvc5mn58x0byjkuda17,player,1994-01-22,Zürich,Switzerland,3bh70jgvc5mn58x0byjkuda17,179.0,87.0,both,2024-10-02Z,2025-06-30Z,active,no,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Defender,4.0,NaN,NaN
f068bibtfmp65eoht9cwga0h5,Jonathan,Cissé,Jonathan,Cissé,Male,J. Cissé,Côte d'Ivoire,tin6kf561ywonqan0mettr98,player,1997-05-18,NaN,Côte d'Ivoire,tin6kf561ywonqan0mettr98,192.0,NaN,NaN,2023-08-17Z,2025-06-30Z,active,no,NaN,NaN,Defender,6.0,NaN,NaN
ytwk9cens2p0yruslz72dn85,Milen,Zhivkov Zhelev,Milen,Zhelev,Male,M. Zhelev,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,player,1992-07-15,NaN,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,NaN,NaN,NaN,2023-06-19Z,NaN,active,yes,NaN,NaN,Defender,2.0,NaN,NaN
15waxp2s2sccz6nr2fmait3sa,Aldaír,Caputa Ferreira,Aldaír,Caputa Ferreira,Male,Aldaír,Angola,3k53bkrjx5zsxchc6e3mcd834,player,1998-03-26,Luanda,Angola,3k53bkrjx5zsxchc6e3mcd834,175.0,68.0,left,2024-01-16Z,NaN,active,yes,Portugal,1nbm5i9a0403zzvltn17lxinc,Attacker,83.0,Aldaír,NaN
1xcabr7fffzs9rrv8cphob9t6,Robert Constantin,Filip,Robert,Filip,Male,R. Filip,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2002-03-02,Piatra Neamț,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2025-02-10Z,2025-06-30Z,active,no,NaN,NaN,Midfielder,8.0,NaN,NaN
23o79a82f29qtrjj17ivo1btg,Narcis Cosmin,Ilaș,Narcis,Ilas,Male,N. Ilaș,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2007-03-27,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-07-01Z,2024-08-07Z,active,no,NaN,NaN,Defender,37.0,NaN,NaN
35yd2ldlbb3sdcc81wr874pre,Jaly,Mouaddib,Jaly,Mouaddib,Male,J. Mouaddib,France,7gww28djs405rfga69smki84o,player,2000-11-18,Lens,France,7gww28djs405rfga69smki84o,181.0,NaN,both,2023-08-08Z,2025-06-30Z,active,no,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Midfielder,64.0,NaN,NaN
3gx5ignwbo7d4q8mzy6i6byeh,Sebastian Árpád,Mailat,Sebastian,Mailat,Male,S. Mailat,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1997-12-12,Timişoara,Romania,17oj2qrzqlkhdjvazum10sx2i,173.0,NaN,right,2022-01-04Z,2024-07-28Z,active,no,NaN,NaN,Attacker,NaN,NaN,NaN
3jff6egen3zi0i5emfof1fuok,Luca Mario,Popa,Luca,Popa,Male,L. Popa,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2005-12-14,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,190.0,NaN,NaN,2025-04-05Z,NaN,active,yes,NaN,NaN,Defender,NaN,NaN,NaN
3l8o8bclm3jqun22tfsprwv6d,Hervin,Scicchitano Ongenda,Hervin,Ongenda,Male,H. Ongenda,France,7gww28djs405rfga69smki84o,player,1995-06-24,Paris,France,7gww28djs405rfga69smki84o,171.0,62.0,right,2024-09-06Z,NaN,active,yes,NaN,NaN,Attacker,26.0,NaN,NaN
3phaickpero80gdbg5bxfzhg4,Alin,Ciobanu,Alin,Ciobanu,Male,A. Ciobanu,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2008-02-16,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2023-07-01Z,NaN,active,yes,NaN,NaN,Goalkeeper,13.0,NaN,NaN
3tuaik0yt50goyo00m1hewqy2,George Alexandru,Cîmpanu,George,Cîmpanu,Male,G. Cîmpanu,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2000-10-08,București,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2025-01-01Z,NaN,active,yes,NaN,NaN,Midfielder,10.0,NaN,NaN
55n6r4atn5ejueiwz68hagaac,Adams,Friday,Adams,Friday,Male,A. Friday,Nigeria,63pvdwrsiq5b07mzi8igqei9p,player,2002-11-23,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,NaN,2023-08-13Z,NaN,active,yes,NaN,NaN,Midfielder,12.0,NaN,NaN
58vlioxqr80y2jywn3ys4zgiy,John Charles,Petro,Charles,Petro,Male,C. Petro,Malawi,4u57ibmgq0277hizshm4bfa3n,player,2001-02-08,NaN,Malawi,4u57ibmgq0277hizshm4bfa3n,NaN,NaN,NaN,2023-01-17Z,NaN,active,yes,NaN,NaN,Defender,28.0,NaN,NaN
59yjxsks1zbg91or6k1sme4lx,Luka,Kukić,Luka,Kukic,Male,L. Kukić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1996-05-16,Mostar,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,189.0,NaN,NaN,2024-02-23Z,NaN,active,yes,NaN,NaN,Goalkeeper,1.0,NaN,NaN
5bpzd3re0sg4jt662blciunkl,Cristian Alexandru,Albu,Alexandru,Albu,Male,A. Albu,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1993-08-17,Bucureşti,Romania,17oj2qrzqlkhdjvazum10sx2i,188.0,70.0,left,2025-01-04Z,2025-06-30Z,active,no,NaN,NaN,Midfielder,NaN,NaN,NaN
5rzmu6szitr1b7mbp815hqfis,Gabriel Eugen,David,Gabriel,David,Male,G. David,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2003-02-11,Botoșani,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2022-01-23Z,NaN,active,yes,NaN,NaN,Midfielder,33.0,NaN,NaN
62kuc93kkx23pme7481jkm4x6,Enzo Adrián,López,Enzo,López,Male,E. López,Argentina,2vovxa97k7v7ofa85dah2xktb,player,1998-03-10,Paraná,Argentina,2vovxa97k7v7ofa85dah2xktb,181.0,74.0,right,2024-02-01Z,NaN,active,yes,NaN,NaN,Attacker,9.0,Enzo López,NaN
69k0w0ke9bjnt8933x5l581xx,Francisco,Santos da Silva Júnior,Francisco,Santos da Silva Júnior,Male,Francisco Júnior,Guinea-Bissau,5ikz7810612v7a6l5u6gxa6vm,player,1992-01-18,Bissau,Guinea-Bissau,5ikz7810612v7a6l5u6gxa6vm,172.0,65.0,both,2024-08-07Z,NaN,active,yes,NaN,NaN,Midfielder,22.0,Francisco Júnior,NaN
6wazu2d5n98gcgo879ou0usph,Leo-Florian,Grozavu,Leontin,Grozavu,Male,L. Grozavu,Romania,17oj2qrzqlkhdjvazum10sx2i,coach,1967-08-19,Ilișești,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2025-01-17Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
74yhcgmul19at95twfbmw5s7o,Zoran,Mitrov,Zoran,Mitrov,Male,Z. Mitrov,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2002-01-29,Timișoara,Romania,17oj2qrzqlkhdjvazum10sx2i,179.0,NaN,NaN,2024-01-16Z,NaN,active,yes,NaN,NaN,Midfielder,11.0,NaN,NaN
7d416c2khkrla17neoac33s9h,Enriko,Papa,Enriko,Papa,Male,E. Papa,Albania,17zsm8shejejls2on1ffil3op,player,1993-03-12,Kuçovë,Albania,17zsm8shejejls2on1ffil3op,178.0,NaN,right,2025-01-08Z,NaN,active,yes,NaN,NaN,Midfielder,67.0,NaN,NaN
7eckjy3dosc99fm33ko1vft91,Eduard Adrian,Pap,Eduard,Pap,Male,E. Pap,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1994-07-01,Jimbolia,Romania,17oj2qrzqlkhdjvazum10sx2i,185.0,79.0,NaN,2024-06-18Z,2025-03-03Z,active,no,NaN,NaN,Goalkeeper,94.0,NaN,NaN
8cfmw4e35om3402l5tjhdlm8l,Eduard Marian,Florescu,Eduard,Florescu,Male,E. Florescu,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1997-06-27,Piteşti,Romania,17oj2qrzqlkhdjvazum10sx2i,183.0,NaN,left,2023-01-17Z,2025-02-07Z,active,no,NaN,NaN,Attacker,8.0,NaN,NaN
8l77nt77uaaveedzext5cbcnp,Giannis,Anestis,Giannis,Anestis,Male,G. Anestis,Greece,6lpgd60z890no2v46zdecrcss,player,1991-03-09,Chalkida,Greece,6lpgd60z890no2v46zdecrcss,198.0,93.0,right,2024-10-01Z,NaN,active,yes,NaN,NaN,Goalkeeper,99.0,NaN,NaN
8tbdyc2nkz869pq2562kdz23u,Gastón Manuel,Romano,Gastón Manuel,Romano,Male,C. Romano,Argentina,2vovxa97k7v7ofa85dah2xktb,player,1998-05-25,NaN,Argentina,2vovxa97k7v7ofa85dah2xktb,176.0,68.0,right,2024-06-26Z,2025-01-04Z,active,no,Italy,25f2cmb2r8mk5rj92tzer6kvv,Midfielder,21.0,Chapi Romano,NaN
8zfk08r7jf5esl9ethe2hqehh,Romario,Sandu Benzar,Romario,Benzar,Male,R. Benzar,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1992-03-26,Timișoara,Romania,17oj2qrzqlkhdjvazum10sx2i,180.0,79.0,right,2023-09-05Z,NaN,active,yes,NaN,NaN,Defender,20.0,NaN,NaN
933igop1dhpmqez0b9s5l7pat,Paul Alexandru,Iacob,Paul,Iacob,Male,P. Iacob,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1996-06-21,Constanța,Romania,17oj2qrzqlkhdjvazum10sx2i,184.0,80.0,NaN,2025-02-21Z,2025-06-30Z,active,no,NaN,NaN,Defender,66.0,NaN,NaN
96by80ybl789qzad9x7csxez8,George Andrei,Gligor,George,Gligor,Male,G. Gligor,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2004-12-13,Cluj-Napoca,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2023-07-27Z,NaN,active,yes,NaN,NaN,Midfielder,70.0,NaN,NaN
9atu0taf4r5uw7bm299en2bbp,George Andrei,Miron,Andrei,Miron,Male,A. Miron,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1994-05-28,Galaţi,Romania,17oj2qrzqlkhdjvazum10sx2i,185.0,80.0,right,2024-01-16Z,NaN,active,yes,NaN,NaN,Defender,4.0,NaN,NaN
9bgzn8tdgfb79bwliy50au5pm,Michael,Pavlovič,Michael,Pavlovic,Male,M. Pavlovič,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,player,2001-06-12,NaN,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,NaN,NaN,NaN,2024-06-18Z,NaN,active,yes,NaN,NaN,Defender,3.0,NaN,NaN
ac6m6n25sypqyx68t1urqifh1,Alin Ioan,Şeroni,Alin,Seroni,Male,A. Şeroni,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1987-03-26,Lugoj,Romania,17oj2qrzqlkhdjvazum10sx2i,193.0,90.0,left,2020-01-07Z,2025-06-30Z,active,no,NaN,NaN,Defender,32.0,NaN,NaN
aqg7ki5oa7jcdw1fepggoo4r8,Darius Andrei,Pășcălău,Darius,Pascalau,Male,D. Pășcălău,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2006-03-19,Cluj-Napoca,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2025-04-05Z,NaN,active,yes,NaN,NaN,Midfielder,NaN,NaN,NaN
ayd9fi9c163ubap387nn6tryt,Alexandru,Țigănașu,Alexandru,Tiganasu,Male,A. Țigănașu,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1990-06-12,Săveni,Romania,17oj2qrzqlkhdjvazum10sx2i,179.0,74.0,left,2019-07-01Z,NaN,active,yes,NaN,NaN,Defender,30.0,NaN,NaN
bplo4giinn7s95b56jj4chvkk,Răzvan,Bogdan Creţ,Razvan,Cret,Male,R. Creţ,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2006-05-29,Oradea,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2023-06-26Z,2024-07-21Z,active,no,NaN,NaN,Defender,26.0,NaN,NaN
bxpfnmwurpg1l4mxe3zp132tw,Denis Șerban,Ștefan,Denis,Stefan,Male,D. Ștefan,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2006-08-09,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-07-14Z,NaN,active,yes,NaN,NaN,Attacker,15.0,NaN,NaN
cbd2w3cjlliiiy0q6andm936y,George Ionuț,Dragomir,George,Dragomir,Male,G. Dragomir,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2003-08-06,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2023-08-25Z,2024-09-07Z,active,no,NaN,NaN,Attacker,NaN,NaN,NaN
cj4i55mgk7j15y7ajatv15qz9,Alejandro,Díez Salomón,Ale,Díez,Male,Ale Díez,Spain,49ih1pwv3ahshdf8uzrimi54c,player,1996-02-17,Cáceres,Spain,49ih1pwv3ahshdf8uzrimi54c,176.0,72.0,right,2024-08-07Z,2025-06-30Z,active,no,NaN,NaN,Defender,2.0,NaN,NaN
cjdky12bdldps4x90yq8dzhm1,Daniel Marinel,Celea,Daniel,Celea,Male,D. Celea,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1995-07-06,Braloştiţa,Romania,17oj2qrzqlkhdjvazum10sx2i,187.0,NaN,right,2024-01-19Z,2025-06-30Z,active,no,NaN,NaN,Defender,6.0,NaN,NaN
ck7u05n7y3lpmph0zbcnt1tsk,Adrian Gabriel,Răuțu,Adrian,Rautu,Male,A. Răuțu,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2004-09-21,Botoșani,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-01-26Z,2024-08-01Z,active,no,NaN,NaN,Midfielder,NaN,NaN,NaN
dklj80wget5dxl7y8rwyv6ju1,Rijad,Sadiku,Rijad,Sadiku,Male,R. Sadiku,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,player,2000-01-18,Sarajevo,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,187.0,NaN,right,2022-08-19Z,NaN,active,yes,NaN,NaN,Defender,44.0,NaN,NaN
eb1x7wtrnyftaizia2izfcrqi,Adi Marian,Chică-Roșă,Adi,Chica-Rosa,Male,A. Chică-Roșă,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1998-09-08,Botoșani,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-07-01Z,2025-06-30Z,active,no,NaN,NaN,Attacker,29.0,NaN,NaN
ecz5hbdf4kk7uauzalt7zmrys,Damian Emil,Cimpoeșu,Damian,Cimpoesu,Male,D. Cimpoeșu,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2000-09-15,Ocna Mureș,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2025-01-16Z,2025-06-30Z,active,no,NaN,NaN,Defender,NaN,NaN,NaN
efx2gevkytg1b98fsais3d9lh,Bogdan Ioan,Andone,Bogdan Ioan,Andone,Male,B. Andone,Romania,17oj2qrzqlkhdjvazum10sx2i,coach,1975-01-07,Aiud,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2023-12-28Z,2024-07-25Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN
f1nbziacbsmayhocvedq4n1sl,Juan Cruz,Kaprof,Juan,Kaprof,Male,J. Kaprof,Argentina,2vovxa97k7v7ofa85dah2xktb,player,1995-03-12,Buenos Aires,Argentina,2vovxa97k7v7ofa85dah2xktb,169.0,71.0,right,2024-01-16Z,2025-01-05Z,active,no,Italy,25f2cmb2r8mk5rj92tzer6kvv,Attacker,NaN,NaN,NaN
f2iv3w2w2xedoa9d4uob9z7kk,George,Sorodoc,George,Sorodoc,Male,G. Sorodoc,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2006-05-27,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2025-04-04Z,NaN,active,yes,NaN,NaN,Midfielder,27.0,NaN,NaN
f3kan9j9zame1m8jz9848h6cq,Ștefan,Bodișteanu,Stefan,Bodisteanu,Male,Ș. Bodișteanu,Moldova,389mdnq78a55g2gr040a3mmtj,player,2003-02-01,Chișinău,Moldova,389mdnq78a55g2gr040a3mmtj,176.0,65.0,NaN,2024-07-10Z,NaN,active,yes,Romania,17oj2qrzqlkhdjvazum10sx2i,Midfielder,7.0,NaN,NaN
f4m4arf3drdgp851d3gyoy385,Andrei Alexandru,Patache,Andrei,Patache,Male,A. Patache,Romania,17oj2qrzqlkhdjvazum10sx2i,assistant coach,1987-10-29,Botoșani,Romania,17oj2qrzqlkhdjvazum10sx2i,174.0,69.0,right,2023-11-04Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
krloy4u57kce5yf9a0prsnh1,Liviu,Ciobotariu,Liviu,Ciobotariu,Male,L. Ciobotariu,Romania,17oj2qrzqlkhdjvazum10sx2i,coach,1971-03-26,Ghimpați,Romania,17oj2qrzqlkhdjvazum10sx2i,188.0,84.0,NaN,2024-07-25Z,2025-01-06Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN
