id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,startDate,endDate,status,active,position,shirtNumber,secondNationality,secondNationalityId,height,weight,foot,knownName,dateOfDeath
dwtp161u3kvml1axfn7x1kj1m,Luka,Branšteter,Luka,Bransteter,Male,L. Branšteter,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2002-06-19,Slavonski Brod,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-01-16Z,2025-01-09Z,active,no,Attacker,37.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dxnfvootpx5w09xrcrb9mm3o4,Ante,Grgić,Ante,Grgic,Male,A. Grgić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2007-08-11,Osijek,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-05-18Z,2024-06-25Z,active,no,Midfielder,14.0,NaN,NaN,175.0,NaN,right,NaN,NaN
e36vq0hj7nf11yryjeyzv56,Styopa,Mkrtchyan,Styopa,Mkrtchyan,Male,S. Mkrtchyan,Armenia,687vx665s4d88stgnq72a84k6,player,2003-02-17,NaN,Armenia,687vx665s4d88stgnq72a84k6,2023-07-21Z,NaN,active,yes,Defender,5.0,NaN,NaN,190.0,NaN,left,NaN,NaN
ec5lhpvfwr7dinajeuolcm5n8,Luka,Barić,Luka,Baric,Male,L. Barić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2005-07-03,Vinkovci,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-09-20Z,2023-12-31Z,active,no,Midfielder,NaN,NaN,NaN,176.0,NaN,NaN,NaN,NaN
eca12lfi8lj230gj5jzx8f5cl,Josip,Špoljarić,Josip,Spoljaric,Male,J. Špoljarić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1997-01-05,Osijek,Croatia,37hlakrwxyuzovaeoo4sezusp,2022-07-01Z,2023-08-28Z,active,no,Attacker,10.0,NaN,NaN,184.0,NaN,NaN,NaN,NaN
ek34v3ffp8i1rx5evnwzjdq6t,Petar,Brlek,Petar,Brlek,Male,P. Brlek,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1994-01-29,Varaždin,Croatia,37hlakrwxyuzovaeoo4sezusp,2021-01-18Z,2024-06-30Z,active,no,Midfielder,23.0,NaN,NaN,180.0,74.0,right,NaN,NaN
epthyqu8q1zhe9xwl8j83ss89,André,Lourenço Duarte,André,Lourenço Duarte,Male,André Duarte,Portugal,1nbm5i9a0403zzvltn17lxinc,player,1997-09-12,NaN,Portugal,1nbm5i9a0403zzvltn17lxinc,2023-08-30Z,2024-08-15Z,active,no,Defender,3.0,NaN,NaN,195.0,70.0,NaN,André Duarte,NaN
exduovadjj6tu4qf776e9tixg,Andrej,Mićić,Andrej,Micic,Male,A. Mićić,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,player,2007-01-21,Banja Luka,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,2023-07-24Z,2024-12-31Z,active,no,Attacker,32.0,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,NaN,NaN
ey7hw41hs05di8j2yfb5vhr10,Šimun,Mikolčić,Simun,Mikolcic,Male,Š. Mikolčić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2004-01-21,Vinkovci,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-01-26Z,NaN,active,yes,Midfielder,98.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16ptus4vgmhllee9fq717khuy,Mario,Marić,NaN,NaN,Male,Mario Marić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1999-05-25,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-07-11Z,2025-01-29Z,active,no,Goalkeeper,99.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18nuclegsduf1imwwvn63179w,Marko Ivan,Gašparac,NaN,NaN,Male,M. Gašparac,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2000-12-19,Edmonton,Canada,1iaoypzp6syf32cz9l15pzp7e,2023-07-01Z,2023-08-03Z,active,no,Defender,NaN,Canada,1iaoypzp6syf32cz9l15pzp7e,NaN,NaN,NaN,NaN,NaN
1aaf9mhyeqmasxmaxdsuhw45w,Vilim,Krušlin,NaN,NaN,Male,V. Krušlin,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2004-06-20,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-09-20Z,NaN,active,yes,Defender,42.0,NaN,NaN,178.0,NaN,left,NaN,NaN
1di06jo70zjjcrnriw7p6q7yt,Eros,Grezda,Eros,Grezda,Male,E. Grezda,Albania,17zsm8shejejls2on1ffil3op,player,1995-04-15,Gjakovë,Kosovo,86u6edbqifdjsn49mbp2anw7p,2024-01-03Z,2024-06-24Z,active,no,Attacker,11.0,NaN,NaN,182.0,78.0,right,NaN,NaN
1fqa7uliz31d7sik50w3g13x0,Duje,Budiša,NaN,NaN,Male,D. Budiša,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2005-01-13,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-03-29Z,2024-06-30Z,active,no,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1fxlphk4utrzfx04dk9l4k6ad,Ivan,Tomečak,Ivan,Tomecak,Male,I. Tomečak,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1989-12-07,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-07-18Z,2024-01-15Z,active,no,Defender,NaN,NaN,NaN,175.0,70.0,right,NaN,NaN
1vpvdhaj8ju565xbr2qkzf36x,Vinko,Petković,Vinko,Petkovic,Male,V. Petković,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1995-10-01,Šibenik,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-08-25Z,2024-06-30Z,active,no,Attacker,NaN,NaN,NaN,180.0,75.0,NaN,NaN,NaN
2bbs9j3bmxarsknn6iw4xtfro,Lukas,Magđinski,Lukas,Magdinski,Male,L. Magđinski,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2006-07-06,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-03-29Z,2025-06-30Z,active,no,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2mgykleaqjpncbfqs98ctxqeh,Matko,Babić,Matko,Babic,Male,M. Babić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1998-07-28,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-02-08Z,2024-05-14Z,active,no,Attacker,7.0,NaN,NaN,184.0,80.0,NaN,NaN,NaN
2u83npsnw94aasrecyft40ic5,Matej,Marković,Matej,Markovic,Male,M. Marković,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,player,1996-07-22,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-08-18Z,2024-06-28Z,active,no,Goalkeeper,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,NaN,NaN
34tqfjoluizan7r4umwemril1,Miguel,Ferreira Campos,Miguel,Ferreira Campos,Male,Miguel Campos,Portugal,1nbm5i9a0403zzvltn17lxinc,player,1996-08-19,Águeda,Portugal,1nbm5i9a0403zzvltn17lxinc,2022-08-09Z,2023-12-31Z,active,no,Defender,26.0,NaN,NaN,186.0,82.0,NaN,Miguel Campos,NaN
3i3sc4b066f6vtgyn18gva80k,Eugen,Ciban,NaN,NaN,Male,E. Ciban,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2005-03-04,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-07-01Z,2025-08-15Z,active,no,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
45es6cenr0h5qaez8tntx59uc,Karlo,Špeljak,Karlo,Speljak,Male,K. Špeljak,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2003-03-14,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-09-12Z,2024-06-30Z,active,no,Attacker,NaN,NaN,NaN,176.0,NaN,right,NaN,NaN
5jg7vbd98ggggt2c9st5muicq,Aleksa,Latković,Aleksa,Latkovic,Male,A. Latković,Montenegro,1411jebgwo2ja1erogsq81lg9,player,2000-10-30,Cetinje,Montenegro,1411jebgwo2ja1erogsq81lg9,2021-07-01Z,2024-09-04Z,active,no,Midfielder,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5s5jas8mjditg44quy8xnvb2t,Robert,Prosinečki,Robert,Prosinecki,Male,R. Prosinečki,Croatia,37hlakrwxyuzovaeoo4sezusp,coach,1969-01-12,Schwenningen,Germany,36min0qztu8eydwvpv8t1is0m,2023-06-07Z,2023-09-03Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5s99puo2olm43yum9pjh5zjf8,Vanja,Šare,NaN,NaN,Male,V. Šare,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2004-04-08,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-02-16Z,2024-09-04Z,active,no,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5t3gy4g25ny7lrrvfxp7nmhp0,Fran,Topić,Fran,Topic,Male,F. Topić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2004-03-20,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-08-30Z,2024-06-30Z,active,no,Attacker,19.0,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,NaN,NaN,NaN,NaN
5xh9dk4vted5t3yzvnc1o3a7e,Brian Safo,Oddei,Brian,Oddei,Male,B. Oddei,Italy,25f2cmb2r8mk5rj92tzer6kvv,player,2002-09-18,NaN,Italy,25f2cmb2r8mk5rj92tzer6kvv,2023-07-01Z,2024-01-31Z,active,no,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
64smc5rhc68ag8jwkzadu4dt5,Stjepan,Plazonja,Stjepan,Plazonja,Male,S. Plazonja,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1998-01-02,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-07-04Z,2023-09-07Z,active,no,Attacker,35.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68ktmn86bf9qakbdfu69c7uhg,Marin,Kuzmanić,NaN,NaN,Male,M. Kuzmanić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2006-02-27,Split,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-03-01Z,2025-02-16Z,active,no,Midfielder,NaN,NaN,NaN,NaN,NaN,right,NaN,NaN
68tyqa1avius3z6jws3p0d5re,Ivica,Vidović,Ivica,Vidovic,Male,I. Vidović,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2002-02-15,Livno,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,2023-09-08Z,2024-02-14Z,active,no,Midfielder,NaN,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,NaN,NaN,NaN,NaN
6fll51zzpkmlk0hcyv1yhj45x,Mateo,Pavlović,Mateo,Pavlovic,Male,M. Pavlović,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1990-06-09,Mostar,Yugoslavia,4tbxaicghm9l9p07quja51vfu,2024-01-21Z,2024-06-30Z,active,no,Defender,90.0,NaN,NaN,196.0,94.0,right,NaN,NaN
6ga9bqv3b3oqx3fqb3rob5ogk,Ivan,Zaverukha,Ivan,Zaverukha,Male,I. Zaverukha,Ukraine,315w6fk6umfzf4qvba3t55u61,player,2007-07-05,NaN,Ukraine,315w6fk6umfzf4qvba3t55u61,2024-02-16Z,2024-07-30Z,active,no,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6mpexflscl08sec31dpold6ac,Vanja,Vukmanović,NaN,NaN,Male,V. Vukmanović,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2004-05-20,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-05-08Z,NaN,active,yes,Midfielder,29.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6sjvmonxeafc948x5726szqqc,Bartol,Kunert,Bartol,Kunert,Male,B. Kunert,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2006-05-08,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-03-29Z,2024-08-13Z,active,no,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
71dbjpgj30fsyt4ozw3f6mrdg,Sabur,Ali,NaN,NaN,Male,S. Ali,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,player,2005-11-23,Ptuj,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,2024-04-11Z,2024-12-31Z,active,no,Attacker,13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
71z32gml1188sabfzoz4tgjys,Duje,Korač,NaN,NaN,Male,D. Korač,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2005-06-21,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-04-11Z,2024-09-08Z,active,no,Attacker,22.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
771esqj42l5e5lzrqqshj28yx,Fran,Karačić,Fran,Karacic,Male,F. Karačić,Australia,u5ieemi69z72c3bgczyy68lo,player,1996-05-12,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-01-30Z,2024-07-02Z,active,no,Defender,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,181.0,75.0,right,NaN,NaN
7e8xk57k7y8y1b9e2klt1mtxw,Grgo,Huljić,NaN,NaN,Male,G. Huljić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2004-01-30,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-01-18Z,2024-06-30Z,active,no,Defender,30.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7nr1u0v4ayov3eeumz5h0ewyy,Aboubacar,Camara,Aboubacar,Camara,Male,A. Camara,France,7gww28djs405rfga69smki84o,player,2001-01-05,Montfermeil,France,7gww28djs405rfga69smki84o,2023-07-04Z,2024-09-04Z,active,no,Defender,18.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
83084mjl6h9vy99afa3koqxw4,Ivan,Perić,Ivan,Peric,Male,I. Perić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2002-01-02,Split,Croatia,37hlakrwxyuzovaeoo4sezusp,2022-08-04Z,2024-01-15Z,active,no,Goalkeeper,33.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8pa70hvdr67r8y6vy87fwc91x,Ivan,Pešić,Ivan,Pesic,Male,I. Pešić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1992-04-06,Šibenik,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-09-08Z,2024-02-06Z,active,no,Attacker,NaN,NaN,NaN,184.0,75.0,right,NaN,NaN
90ca58as4kclib31w9xkhs178,Filip,Golem,NaN,NaN,Male,F. Golem,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2008-04-02,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-03-16Z,2024-06-30Z,active,no,Attacker,21.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9eis7ji2htz4fwqc5xt8q8xcl,Davor,Mladina,Davor,Mladina,Male,D. Mladina,Croatia,37hlakrwxyuzovaeoo4sezusp,coach,1959-11-26,Split,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-12-08Z,2024-09-01Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9gpsbjjpsvx03tu605zk9oz55,Ivor,Ljubanović,NaN,NaN,Male,I. Ljubanović,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1998-12-29,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-07-06Z,2023-09-13Z,active,no,Attacker,9.0,NaN,NaN,182.0,76.0,NaN,NaN,NaN
9iebtrpherpydugn7m9hrcl3p,Tomislav,Mrčela,Tomislav,Mrcela,Male,T. Mrčela,Australia,u5ieemi69z72c3bgczyy68lo,player,1990-10-01,Attadela,Australia,u5ieemi69z72c3bgczyy68lo,2024-01-27Z,2024-06-30Z,active,no,Defender,5.0,NaN,NaN,195.0,88.0,NaN,NaN,NaN
9mxkftdpswmr3cwbquzi46smi,Jakov,Bašić,Jakov,Basic,Male,J. Bašić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1996-11-25,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-07-01Z,2024-02-06Z,active,no,Midfielder,21.0,NaN,NaN,191.0,82.0,left,NaN,NaN
9rim3spdbxuvm8kb13mdfrxn8,Stjepan,Štefanac,NaN,NaN,Male,S. Štefanac,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2001-08-13,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2022-09-02Z,2023-12-31Z,active,no,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9t5mu5ycn4wogpy5mak4gg6hh,Toni,Golem,Toni,Golem,Male,T. Golem,Croatia,37hlakrwxyuzovaeoo4sezusp,coach,1982-01-14,Split,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-09-05Z,2023-11-12Z,active,no,NaN,NaN,NaN,NaN,186.0,83.0,NaN,NaN,NaN
a4qxqu0wfw8yrea94vjh7del0,Riad,Mašala,NaN,NaN,Male,R. Mašala,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,player,2004-01-04,Sarajevo,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,2023-06-20Z,NaN,active,yes,Midfielder,23.0,NaN,NaN,170.0,NaN,right,NaN,NaN
a7x9nl121j8989ow7tvaticid,Dominik,Mihaljević,Dominik,Mihaljevic,Male,D. Mihaljević,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1994-08-27,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-07-07Z,2024-07-05Z,active,no,Defender,2.0,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,180.0,NaN,left,NaN,NaN
adpjzh5xs18getvxubhhxspg5,Robin,Simović,Robin,Simovic,Male,R. Simović,Sweden,1z6l2c33w2kyz9rdefs1d68nb,player,1991-05-29,Malmö,Sweden,1z6l2c33w2kyz9rdefs1d68nb,2023-09-26Z,2024-01-15Z,active,no,Attacker,9.0,NaN,NaN,199.0,92.0,right,NaN,NaN
ajjuu6ga9c5p97z0okzrhsne2,João Vítor,Santos Araújo,NaN,NaN,Male,João Araújo,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,player,1997-11-18,Porto Alegre,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,2022-02-15Z,2023-12-31Z,active,no,Attacker,7.0,Portugal,1nbm5i9a0403zzvltn17lxinc,179.0,65.0,right,NaN,NaN
axwwtq2luc7puvy7j5lgtp2ad,Edin,Šehić,Edin,Sehic,Male,E. Šehić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1995-02-03,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-09-14Z,2024-07-11Z,active,no,Defender,NaN,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,178.0,71.0,right,NaN,NaN
bigi4hxww5ery96vtcsqjn8b9,Jan,Doležal,Jan,Dolezal,Male,J. Doležal,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1993-02-12,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-01-08Z,2025-08-15Z,active,no,Attacker,25.0,NaN,NaN,182.0,77.0,right,NaN,NaN
bybf5z1xqj0x6pwwn3agmtnje,Tomislav,Gudelj,Tomislav,Gudelj,Male,T. Gudelj,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1998-05-01,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2022-01-01Z,2023-09-14Z,active,no,Attacker,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cfa5qtx9vscnbgqhdbwai5r3e,Luka,Liklin,NaN,NaN,Male,L. Liklin,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2001-02-21,Čakovec,Croatia,37hlakrwxyuzovaeoo4sezusp,2022-08-10Z,2023-12-31Z,active,no,Midfielder,NaN,NaN,NaN,177.0,72.0,NaN,NaN,NaN
chgcu6bymjfksukw7thkzaq6s,Ivan,Mijač,NaN,NaN,Male,I. Mijač,Croatia,37hlakrwxyuzovaeoo4sezusp,coach,NaN,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-11-25Z,2023-12-04Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
clg9vdm9mrnaclqsrjt3r4ted,Tino-Sven,Sušić,Tino-Sven,Susic,Male,T. Sušić,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,player,1992-02-13,Sarajevo,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,2023-03-14Z,2023-08-28Z,active,no,Midfielder,NaN,NaN,NaN,186.0,80.0,left,NaN,NaN
di5fap2xu5835conke7sw9olx,Luka,Pavković,NaN,NaN,Male,L. Pavković,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1993-02-18,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2022-07-18Z,2024-06-30Z,retired,no,Defender,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dmth7cip93sdw7egw6veh0y6s,Dominik,Pavlek,NaN,NaN,Male,D. Pavlek,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2000-08-02,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2021-07-01Z,2024-01-15Z,active,no,Defender,5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dpuhpxcikb60pbae1q8ej2luc,Vigo,Vujanić,NaN,NaN,Male,V. Vujanić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2006-09-11,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-02-02Z,2024-08-29Z,active,no,Defender,26.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
e0f44smznj244bcs3vksdt6tx,Krešimir,Kovačević,Kresimir,Kovacevic,Male,K. Kovačević,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1994-08-07,Treuchtlingen,Germany,36min0qztu8eydwvpv8t1is0m,2022-09-29Z,2024-02-07Z,active,no,Attacker,22.0,Germany,36min0qztu8eydwvpv8t1is0m,190.0,NaN,NaN,NaN,NaN
e3svc4flz8bb9oxcltbhioh2i,Tomislav,Srbljinović,NaN,NaN,Male,T. Srbljinović,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1999-12-27,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,2022-02-10Z,NaN,active,yes,Midfielder,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
eaqdg5u0lsnroy8d1lxwam6l1,Luka,Pasariček,NaN,NaN,Male,L. Pasariček,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1998-03-12,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,2022-08-08Z,2025-06-30Z,active,no,Midfielder,27.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
eciv5o810t9wzxu6mfdc829jp,Ante,Ćorić,Ante,Coric,Male,A. Ćorić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1997-04-14,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-01-13Z,2024-09-04Z,active,no,Midfielder,8.0,NaN,NaN,172.0,68.0,both,NaN,NaN
eh3ch5xjegtnaa0go8r9baec4,Marko,Doljanin,NaN,NaN,Male,M. Doljanin,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2003-04-24,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2021-11-19Z,2023-12-31Z,active,no,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
eljn3t42yeemcxtrgj5997f9w,Roko,Brajković,NaN,NaN,Male,R. Brajković,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2003-07-13,Zadar,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-01-25Z,2025-02-17Z,active,no,Midfielder,20.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
esv0cochpjd5cr3oxujz4h2c4,Mihael,Stipić,NaN,NaN,Male,M. Stipić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2004-10-10,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-02-02Z,2025-02-09Z,active,no,Midfielder,16.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
f1pqu60sk9xe5v25vfjmqmqne,Dominik,Rešetar,Dominik,Resetar,Male,D. Rešetar,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2000-05-27,Zabok,Croatia,37hlakrwxyuzovaeoo4sezusp,2022-08-10Z,2025-08-11Z,active,no,Attacker,24.0,NaN,NaN,180.0,79.0,right,NaN,NaN
jsyu9ikyuyoo9khjd2r817xm,Mislav,Matić,Mislav,Matic,Male,M. Matić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2000-01-06,Sinj,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-07-18Z,2024-01-15Z,active,no,Defender,16.0,NaN,NaN,195.0,87.0,NaN,NaN,NaN
mlpu1pokq418r882x84gv6ga,Andrej,Lazarov,NaN,NaN,Male,A. Lazarov,North Macedonia,1lesyxylc5eza0a4z87t9azcc,player,1999-09-08,NaN,North Macedonia,1lesyxylc5eza0a4z87t9azcc,2023-06-16Z,2024-01-15Z,died,no,Midfielder,14.0,NaN,NaN,NaN,NaN,NaN,NaN,2025-03-16
r11ks15ja54xw4380k9odkpg,Bruno,Brajković,Bruno,Brajkovic,Male,B. Brajković,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2001-04-16,Zadar,Croatia,37hlakrwxyuzovaeoo4sezusp,2020-08-20Z,2023-10-05Z,active,no,Defender,17.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t4fghwqcqde5h7i1kpu8w93o,Karlo,Kralj,NaN,NaN,Male,K. Kralj,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2001-11-23,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2020-11-19Z,2024-02-15Z,active,no,Goalkeeper,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1civr1l0vrwp3rao9jt0x1xih,Filip,Hlevnjak,NaN,NaN,Male,F. Hlevnjak,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2000-08-05,Koprivnica,Croatia,37hlakrwxyuzovaeoo4sezusp,2021-07-01Z,2025-06-30Z,active,no,Defender,20.0,NaN,NaN,186.0,75.0,right,NaN,NaN
1j99x774oc7dpglwcyy6l1fc9,Arbër,Hoxha,Arbër,Hoxha,Male,A. Hoxha,Albania,17zsm8shejejls2on1ffil3op,player,1998-10-06,Pejë,Germany,36min0qztu8eydwvpv8t1is0m,2022-02-08Z,2024-01-08Z,active,no,Attacker,9.0,Kosovo,86u6edbqifdjsn49mbp2anw7p,185.0,77.0,right,NaN,NaN
1s3i2fhwzeb57voqj0tqe0l49,Lumala,Abdu,Lumala,Abdu,Male,L. Abdu,Uganda,1j6yonplolalz6goyopv7xd1k,player,1997-07-21,NaN,Uganda,1j6yonplolalz6goyopv7xd1k,2024-03-27Z,2024-07-23Z,active,no,Attacker,15.0,NaN,NaN,170.0,68.0,NaN,NaN,NaN
