id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,status,active,secondNationality,secondNationalityId,height,weight,shirtNumber,placeOfBirth,foot,knownName
h4p4lmnq3zmxerkhwohm972s,Sébatien,Udell Joseph,Sebastien,Joseph,Male,S. Joseph,Haiti,5mp58o38d0mr5qt8g4o6l7efg,Attacker,player,2007-01-02,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
mmwpr9sblrocq9wzfpuwifbo,Rocco,Genzano,Rocco,Genzano,Male,R. Genzano,Italy,25f2cmb2r8mk5rj92tzer6kvv,Midfielder,player,2004-05-15,Italy,25f2cmb2r8mk5rj92tzer6kvv,active,yes,NaN,NaN,NaN,NaN,23.0,NaN,NaN,NaN
rtercnq9nn7y0814ghe7wo2x,Daniel Jacob,Barbir,Daniel,Barbir,Male,D. Barbir,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1998-01-31,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,Romania,17oj2qrzqlkhdjvazum10sx2i,191.0,84.0,14.0,Atlanta,left,NaN
19addig7dyotjybbwgbjkft2h,Luther,Archimède,Luther,Archimède,Male,L. Archimède,Guadeloupe,4u7nk4lz0pms78k7jjbjwvgce,Attacker,player,1999-09-17,Guadeloupe,4u7nk4lz0pms78k7jjbjwvgce,active,yes,France,7gww28djs405rfga69smki84o,188.0,83.0,17.0,Les Abymes,right,NaN
1t9thoa7j9ftzkriq2g50w4fe,Jerry,Ayon,Jerry,Ayon,Male,J. Ayon,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2001-09-16,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,Mexico,5trdr3jf42i20zj1hnkvcytr6,170.0,67.0,64.0,NaN,NaN,NaN
1ua1e9ceddhcmq80ywq2ihd6,Tristan,Trager,Tristan,Trager,Male,T. Trager,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1999-08-28,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,183.0,77.0,9.0,San Clemente,NaN,NaN
26ch3v6i6cj0evk767slxcqhg,Michael,Glasser,Max,Glasser,Male,M. Glasser,Nicaragua,4of7fctqcqbj3rai95vd4jk26,Defender,player,2000-08-16,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,178.0,70.0,24.0,Novato,NaN,NaN
2ozy3ijlcknjqk0omzwd58x2i,Alejandro,Lara,Alex,Lara,Male,A. Lara,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1998-09-15,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,188.0,84.0,4.0,Azusa,NaN,NaN
2pu9yy0x7p01mgv9cubqcy904,Chase Andrew,Boone,Chase,Boone,Male,C. Boone,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1995-09-21,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,191.0,84.0,31.0,Beaverton,right,NaN
3dh1vt3ntp009rjdn87f4zkyd,Frank Walter,Yallop,Frank,Yallop,Male,F. Yallop,Canada,1iaoypzp6syf32cz9l15pzp7e,NaN,coach,1964-04-04,England,1fk5l4hkqk12i7zske6mcqju6,active,no,England,1fk5l4hkqk12i7zske6mcqju6,NaN,NaN,NaN,Watford,NaN,NaN
4e47ixpbc8x9qzn7l3aeej0tl,Kai,Greene,Kai,Greene,Male,K. Greene,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1993-07-07,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,183.0,78.0,30.0,Jersey City,NaN,NaN
4u18dmdc49m4hsulm8yir8set,Simon Jonathan,Dawkins,Simon,Dawkins,Male,S. Dawkins,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,NaN,coach,1987-12-01,England,1fk5l4hkqk12i7zske6mcqju6,active,yes,NaN,NaN,178.0,88.0,NaN,Edgware,right,NaN
5hjt06cbjp4ve3z9rtosoffv8,Anthony,Orendain-Holguin,Anthony,Orendain,Male,A. Orendain,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1998-03-10,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,185.0,76.0,20.0,Watsonville,NaN,NaN
653qyopyxl1qrfmul2n3m5g16,Morey,Doner,Morey,Doner,Male,M. Doner,Canada,1iaoypzp6syf32cz9l15pzp7e,Defender,player,1994-03-25,Canada,1iaoypzp6syf32cz9l15pzp7e,active,yes,NaN,NaN,173.0,71.0,3.0,Collingwood,right,NaN
6hdas9nshfgbjhj91y3ob8b11,Mobi,Fehr,Mobi,Fehr,Male,M. Fehr,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1994-12-13,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,Switzerland,3bh70jgvc5mn58x0byjkuda17,183.0,75.0,13.0,New York,right,NaN
7e7asnwk0gcd4fnt4rok7wqok,Walmer Osmar,Gómez Martínez,Walmer,Martínez,Male,W. Martínez,El Salvador,6jovhn8du7uhbedi92voitt3k,Midfielder,player,1998-08-17,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,180.0,79.0,11.0,Santa Cruz,left,NaN
7ozkcqd9yyagymvmc0ngt8dsl,Jordan,Stewart,Jordan,Stewart,Male,J. Stewart,England,1fk5l4hkqk12i7zske6mcqju6,NaN,coach,1982-03-03,England,1fk5l4hkqk12i7zske6mcqju6,active,yes,NaN,NaN,183.0,84.0,NaN,Birmingham,NaN,NaN
85o2ad73wrmmq35embe1wu1as,Ryan,Dieter,Ryan,Dieter,Male,R. Dieter,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2001-07-14,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,180.0,70.0,6.0,Santa Rosa,NaN,NaN
8benx4jq6203a8wu7z1zkml79,Ramiro,Corrales,Ramiro,Corrales,Male,R. Corrales,USA,7hr2f89v44y65dyu9k92vprwn,NaN,assistant coach,1977-03-12,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,183.0,82.0,NaN,Salinas,left,NaN
974nt2pay3nvbe8uyzx0qdhxw,Carlos,Herrera Lepe,Carlos,Herrera,Male,C. Herrera,Mexico,5trdr3jf42i20zj1hnkvcytr6,Goalkeeper,player,1997-09-12,Mexico,5trdr3jf42i20zj1hnkvcytr6,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,188.0,88.0,21.0,Mexico City,NaN,NaN
9glti6ay2zxkigdtjcxtkj7it,Hugh Alexander,Dixon,Alex,Dixon,Male,A. Dixon,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1990-02-07,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,175.0,72.0,15.0,Bay City,NaN,NaN
a5zvb5q87awncgadmlqd0sm0a,Ousseni,Bouda,Ousseni,Bouda,Male,O. Bouda,Burkina Faso,2ggql4uo9h0p3c67wkm68ibol,Attacker,player,2000-04-28,Burkina Faso,2ggql4uo9h0p3c67wkm68ibol,active,no,NaN,NaN,178.0,79.0,NaN,NaN,NaN,NaN
ad8w1ymipywxvgekz79eqjqw9,Jesús Orlando,Enríquez Miwa,Jesús,Enríquez,Male,J. Enríquez,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1997-08-16,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,Mexico,5trdr3jf42i20zj1hnkvcytr6,168.0,65.0,19.0,Santa Clara,right,NaN
b0zo05bu61v32nw35mriue0yy,Pierce,Gallaway,Pierce,Gallaway,Male,P. Gallaway,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2001-04-25,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,188.0,84.0,32.0,Carmel,NaN,NaN
b32tamno8dpk5te2oq7d9a6t,Carlos Alberto,Guzmán Fonseca,Carlos,Guzmán,Male,C. Guzmán,Mexico,5trdr3jf42i20zj1hnkvcytr6,Defender,player,1994-05-19,Mexico,5trdr3jf42i20zj1hnkvcytr6,active,yes,NaN,NaN,173.0,71.0,5.0,Morelia,right,NaN
bnhjfu5p8tysruk7aep5dr1ex,Grant,Robinson,Grant,Robinson,Male,G. Robinson,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1998-08-15,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,175.0,74.0,12.0,Columbia,left,NaN
crhe42indjb3mb7di7yh1zndg,Gerold,Siaha Ngnepi,Antony,Siaha,Male,A. Siaha,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1998-04-27,Cameroon,4eb9feio6u267dd1jcwaf38mt,active,yes,Cameroon,4eb9feio6u267dd1jcwaf38mt,198.0,97.0,16.0,Yaoundé,NaN,NaN
d2x2j9a41x1a67o7e0p5vd2sq,Miguel,Guerrero-Medina,Miguel,Guerrero-Medina,Male,M. Guerrero-Medina,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2001-08-23,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,165.0,66.0,14.0,NaN,NaN,NaN
d2yqubc3u7bjj96yqawjojod0,Xavi Milad,Gnaulati,Xavi,Gnaulati,Male,X. Gnaulati,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2005-01-22,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,Italy,25f2cmb2r8mk5rj92tzer6kvv,173.0,66.0,99.0,San Diego,right,NaN
diz1t9bf0spflk20qtmm6d5g,Fabian,Narez Mendoza,Fabian,Narez,Male,F. Narez,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1994-10-19,USA,7hr2f89v44y65dyu9k92vprwn,active,no,NaN,NaN,180.0,84.0,23.0,Salinas,NaN,NaN
eu533xxiwkappe1sakgdn2s5w,Jesse,Maldonado,Jesse,Maldonado,Male,J. Maldonado,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2002-09-01,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,175.0,68.0,22.0,San Diego,NaN,NaN
ewibb8s7p2l6f5sekvkqu4a5m,Adrian,Rebollar-Cortes,Adrian,Rebollar,Male,A. Rebollar,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1999-11-12,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,168.0,66.0,7.0,Watsonville,NaN,NaN
f47fwbxgm35jx628hwpmfdrrp,Rafael,Baca Miranda,Rafael,Baca,Male,R. Baca,Mexico,5trdr3jf42i20zj1hnkvcytr6,Midfielder,player,1989-09-11,Mexico,5trdr3jf42i20zj1hnkvcytr6,active,no,USA,7hr2f89v44y65dyu9k92vprwn,173.0,67.0,10.0,Túxpam,right,NaN
kap5fyuvoytpv2qql9r15o2c,Michael,Gonzalez,Michael,Gonzalez,Male,M. Gonzalez,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2001-01-03,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,183.0,82.0,18.0,Fresno,NaN,NaN
18iz45ww0nara0xdaleg72ort,Kristopher,Shakes,Kristopher,Shakes,Male,K. Shakes,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2001-04-27,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,180.0,89.0,13.0,NaN,NaN,NaN
1nltrcfmwyslw30mouylpm5ii,Avionne,Flanagan,Avionne,Flanagan,Male,A. Flanagan,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1999-04-06,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,180.0,75.0,27.0,NaN,NaN,NaN
1slprlqfgrxp8mwkqlrg5g2l0,Yuto,Oketani,Yuto,Oketani,Male,Y. Oketani,Japan,lxyibh89lpdc0bfian1nx0xq,Midfielder,player,2005-03-27,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,170.0,65.0,58.0,Santa Fe,NaN,NaN
1wfz5avhq6h41axvxggwa6vvt,Abu,Danladi,Abu,Danladi,Male,A. Danladi,Ghana,2q2sw72utw5gu9t5y4knckwba,Attacker,player,1995-10-18,Ghana,2q2sw72utw5gu9t5y4knckwba,active,yes,NaN,NaN,178.0,77.0,9.0,Takoradi,right,NaN
2o86bp6u8hbr8q43mea7srco9,William,Seymore,Will,Seymore,Male,W. Seymore,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1992-02-29,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,England,1fk5l4hkqk12i7zske6mcqju6,185.0,81.0,16.0,Colorado Springs,NaN,NaN
3apux7dih2628a7b7q0dt6bu2,Abdirizak Sheikuna,Mohamed,Abdi,Mohamed,Male,A. Mohamed,Somalia,5f1civs919ytka0t5h6fperc2,Defender,player,1996-10-25,Kenya,7bj2q2zb0n47lb9g55dnvfr2s,active,yes,Kenya,7bj2q2zb0n47lb9g55dnvfr2s,183.0,72.0,26.0,Nairobi,right,NaN
3otdvwigq612wydhv0hhjhyp5,Dayonn,Harris,Dayonn,Harris,Male,D. Harris,Antigua and Barbuda,5ptslcq1vbobftatllej94tkr,Attacker,player,1997-08-29,Canada,1iaoypzp6syf32cz9l15pzp7e,active,yes,Canada,1iaoypzp6syf32cz9l15pzp7e,168.0,73.0,5.0,Milton,NaN,NaN
6eqvj5hboqw5c21ofhsgo4p9l,Marco,Micaletto,Marco,Micaletto,Male,M. Micaletto,Italy,25f2cmb2r8mk5rj92tzer6kvv,Midfielder,player,1996-01-19,Italy,25f2cmb2r8mk5rj92tzer6kvv,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,178.0,77.0,10.0,Roma,NaN,NaN
92e2s4yfk06ym5ksu9p8lgc2c,Jackson,DuBois,Jackson,DuBois,Male,J. DuBois,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2006-02-22,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,183.0,70.0,47.0,Albuquerque,NaN,NaN
94zkjopy373mgso15ljxmhd04,Nanan,Houssou Landry,Nanan,Houssou,Male,N. Houssou,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Midfielder,player,2000-12-28,Côte d'Ivoire,tin6kf561ywonqan0mettr98,active,yes,NaN,NaN,183.0,77.0,91.0,Abidjan,NaN,NaN
9imj5ig0i01uljnd3gd2cz1m,Jon-Talen,Maples,Talen,Maples,Male,T. Maples,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1998-11-20,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,183.0,88.0,12.0,NaN,NaN,NaN
9nhbcty6cep6a73ocgo175trd,Jacobo,Reyes Murillo,Jacobo,Reyes,Male,J. Reyes,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2000-08-11,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,Mexico,5trdr3jf42i20zj1hnkvcytr6,178.0,77.0,20.0,Harris,NaN,NaN
9payn3oddfxj5ybkuqz16wyui,Eric,Quill,Eric,Quill,Male,E. Quill,USA,7hr2f89v44y65dyu9k92vprwn,NaN,coach,1978-02-28,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9za3fwnri7qk1dutb4iwmh6g9,Christopher,Gloster,Christopher,Gloster,Male,C. Gloster,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2000-07-28,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,183.0,79.0,3.0,Montclair,left,NaN
awd2p8ys30mllfvmsy9xfgrje,Harrison,Swartz,Harry,Swartz,Male,H. Swartz,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1996-03-19,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,175.0,72.0,33.0,Needham,NaN,NaN
be8fvuk48owddw4qj8wi0r11w,Cristian,Nava,Cristian,Nava,Male,C. Nava,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2003-09-02,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,Mexico,5trdr3jf42i20zj1hnkvcytr6,160.0,57.0,45.0,NaN,NaN,NaN
bfdes5ft117ggu7ue5tnu5hm2,Dominick Gilbert,Hernandez,Nicky,Hernandez,Male,N. Hernandez,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1998-09-21,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,Mexico,5trdr3jf42i20zj1hnkvcytr6,178.0,78.0,8.0,NaN,NaN,NaN
bhzsz7pbe6pbwojtc1mi8m28l,Mukwelle,Madzey Akale,Mukwelle,Akale,Male,M. Akale,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1997-01-18,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,Cameroon,4eb9feio6u267dd1jcwaf38mt,163.0,58.0,11.0,Minneapolis,NaN,NaN
bosdsb16w79aihfktvp4cjvje,Sergio,Rivas,Sergio,Rivas,Male,S. Rivas,Mexico,5trdr3jf42i20zj1hnkvcytr6,Midfielder,player,1997-10-03,Mexico,5trdr3jf42i20zj1hnkvcytr6,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,180.0,79.0,7.0,Hidalgo del Parral,NaN,NaN
c5xcmwzyq3g1tvtyj8i5ud65m,Anthony Dwight,Herbert,Anthony,Herbert,Male,A. Herbert,Trinidad and Tobago,635ed0499golbw7h62vt7g53j,Defender,player,1998-04-18,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,195.0,84.0,4.0,New York,left,NaN
caxfn5xu1taewgtxil6ah2rjd,Zico,Locquiao Bailey,Zico,Bailey,Male,Z. Bailey,Philippines,2bn52u7dpgfatwqumx224cczx,Defender,player,2000-08-27,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,170.0,63.0,19.0,Henderson,NaN,NaN
cvdn34vl3zje5uq54nvg77sut,Kalen,Ryden,Kalen,Ryden,Male,K. Ryden,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1991-04-12,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,188.0,88.0,22.0,Norman,left,NaN
dxd6p1c8k96armsbg5isjbu95,Greg,Hurst,Greg,Hurst,Male,G. Hurst,Scotland,1xf68d0a8lnnq30hnnn8kr6ut,Attacker,player,1997-04-08,Scotland,1xf68d0a8lnnq30hnnn8kr6ut,active,yes,NaN,NaN,183.0,77.0,17.0,Stirling,NaN,NaN
g31cspu8sa8eohwakxm28ne2,Daniel,Bruce,Daniel,Bruce,Male,D. Bruce,England,1fk5l4hkqk12i7zske6mcqju6,Midfielder,player,1996-05-13,England,1fk5l4hkqk12i7zske6mcqju6,active,yes,NaN,NaN,168.0,70.0,25.0,Warrington,NaN,NaN
t9qs15ixqxrhnr8zd0e355hw,Arturo,Astorga,Arturo,Astorga,Male,A. Astorga,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1998-03-29,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,178.0,70.0,15.0,NaN,NaN,NaN
zczt4alpawz5522hff8x39p1,Alexandros,Tambakis,Alexander,Tambakis,Male,A. Tambakis,Greece,6lpgd60z890no2v46zdecrcss,Goalkeeper,player,1992-12-08,Greece,6lpgd60z890no2v46zdecrcss,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,191.0,86.0,1.0,Athína,right,NaN
1tsiml56f2xxym8h4tfjmho2c,Michael,Maldonado,Mikey,Maldonado,NaN,M. Maldonado,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1998-07-02,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,175.0,75.0,15.0,San Antonio,NaN,NaN
28bgpyue8hl4ftbkdjhjrxfys,Kevin,Jimenez-Aguilar,Kevin,Jimenez Aguilar,NaN,K. Jimenez-Aguilar,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2005-03-07,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,NaN,NaN,62.0,NaN,NaN,NaN
2giowiodzndu5m2gwn79iiui1,Lamar DeShawn,Batista,Lamar,Batista,NaN,L. Batista,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1998-03-07,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,196.0,84.0,7.0,Waco,left,NaN
2jxho5va9q638vkklji2n8cx6,Shaft Keith,Brewer Jr.,Shaft,Brewer,NaN,S. Brewer,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1999-10-28,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,England,1fk5l4hkqk12i7zske6mcqju6,180.0,78.0,28.0,Sacramento,NaN,NaN
411grh3cytippnnanb767qvsa,Rafael,Duizit Mentzingen,Rafael,Duizit Mentzingen,NaN,Rafa Mentzingen,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Attacker,player,1996-05-02,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,175.0,79.0,14.0,Rio de Janeiro,right,Rafa Mentzingen
48ldh0wlmcc1hot8z40swxb10,Raúl Steven,Ávalos Castillo,Raúl,Ávalos,NaN,R. Ávalos,El Salvador,6jovhn8du7uhbedi92voitt3k,Attacker,player,2007-02-13,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4avmtni30rahy4h40ffg89q6t,Oalex,Anderson Jr.,Oalex,Anderson,NaN,O. Anderson,St. Vincent and the Grenadines,5zvk0qh18y5hue4t558ynk0a2,Attacker,player,1995-11-11,St. Vincent and the Grenadines,5zvk0qh18y5hue4t558ynk0a2,active,yes,NaN,NaN,175.0,72.0,9.0,Barrouallie,NaN,NaN
4l0iztasx0cae3j4f15d8gd4a,Jaden Enrique,Servania,Jaden,Servania,NaN,J. Servania,Puerto Rico,4dnqtn84wjz0cae8pc19w4j8d,Attacker,player,2001-07-16,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,191.0,75.0,10.0,Birmingham,right,NaN
4s9mnfmthbltmjxjcosidobo4,Luc,Lavielle,Luc,Lavielle,NaN,L. Lavielle,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2006-01-29,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,175.0,79.0,NaN,NaN,NaN,NaN
4t3akio43zpg7pyr3dtmoipnu,Justin,Malou,Justin,Malou,NaN,J. Malou,Senegal,6hhqyhr5cwq2pfprlazyposyk,Defender,player,1998-06-01,Senegal,6hhqyhr5cwq2pfprlazyposyk,active,yes,NaN,NaN,180.0,79.0,4.0,Kédougou,NaN,NaN
5jo2bkbs00nbvcoik2i3nvuuh,Ezra Hanani,Armstrong,Ezra,Armstrong,NaN,E. Armstrong,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1998-12-15,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,175.0,77.0,42.0,Gastonia,left,NaN
608d9yxcn99up33girsspyaga,Juan Antonio,Carrera Zarzar,Antonio,Carrera,NaN,A. Carrera,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2004-03-15,Mexico,5trdr3jf42i20zj1hnkvcytr6,active,no,Mexico,5trdr3jf42i20zj1hnkvcytr6,193.0,86.0,13.0,Pachuca de Soto,NaN,NaN
69wq859yz6wzirpbvpnt3n8bt,Louis,Perez,Louis,Perez,NaN,L. Perez,France,7gww28djs405rfga69smki84o,Attacker,player,1997-06-11,France,7gww28djs405rfga69smki84o,active,yes,NaN,NaN,180.0,79.0,8.0,Saint-Mandé,left,NaN
6jdsh8ubirqphhurw5rr7kz8q,Bryce,Washington,Bryce,Washington,NaN,B. Washington,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1998-09-12,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,188.0,77.0,27.0,Atlanta,NaN,NaN
6pt0txy3h08mpuyc99jnu6nf8,Adrián Isaiah,Pelayo Ortellao,Adrián,Pelayo,NaN,A. Pelayo,Mexico,5trdr3jf42i20zj1hnkvcytr6,Defender,player,2006-05-16,USA,7hr2f89v44y65dyu9k92vprwn,active,no,USA,7hr2f89v44y65dyu9k92vprwn,186.0,82.0,86.0,Marion,right,NaN
6u93ok0drr4byri2lu5g6rq0a,Evan,Conway,Evan,Conway,NaN,E. Conway,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1997-11-07,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,185.0,77.0,11.0,Whitefish Bay,left,NaN
7i7ysz3j5bhwh0vzmijx1hgwl,Akira,Fitzgerald,Akira,Fitzgerald,NaN,A. Fitzgerald,Japan,lxyibh89lpdc0bfian1nx0xq,Goalkeeper,player,1987-07-17,Japan,lxyibh89lpdc0bfian1nx0xq,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,180.0,79.0,25.0,Chiba,right,NaN
7w8n7b3zpteways75fjgtlq6t,Daniel,Nepomuceno Navarro,Daniel,Navarro,NaN,D. Navarro,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1991-08-22,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,185.0,88.0,5.0,Hyannis,right,NaN
8e6kj3506n4gum041dok8v1ex,Raheem,Somersall,Raheem,Somersall,NaN,R. Sommersall,St. Kitts and Nevis,xwj3a17iorlybtjfqnwmhlwy,Midfielder,player,1997-07-05,St. Kitts and Nevis,xwj3a17iorlybtjfqnwmhlwy,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,180.0,77.0,44.0,Basseterre,NaN,NaN
9tknltys66s9j8ljchwu5efv9,Paco Gigi,Craig,Paco,Craig,NaN,P. Craig,England,1fk5l4hkqk12i7zske6mcqju6,Defender,player,1992-10-19,England,1fk5l4hkqk12i7zske6mcqju6,active,yes,NaN,NaN,188.0,86.0,2.0,London,right,NaN
aaweq565g0lsjr5bfb6m7phxw,Xavier,Holloway,Xavier,Holloway,NaN,X. Holloway,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2006-08-22,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,173.0,68.0,61.0,NaN,NaN,NaN
abmg1ps5i7uo3p08vpnvqdr6x,Jacori,Hayes,Jacori,Hayes,NaN,J. Hayes,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1995-06-29,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,170.0,71.0,6.0,Andrews Air Force Base,NaN,NaN
ac5zpx8c09rtmidm654e67xsl,Jacob,McGuire,Jake,McGuire,NaN,J. McGuire,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1994-09-03,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,193.0,79.0,1.0,Chino Hills,NaN,NaN
apdre1bgp9h9s8wznx1vg7s44,Jaxon,Silverman,Jaxon,Silverman,NaN,J. Silverman,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2007-12-15,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,170.0,67.0,NaN,NaN,NaN,NaN
